ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2568,พฤศจิกายน,กระบี่,รถโดยสาร ประจำทาง หมวด 3,2,2,0,0,0,1,0,0,0,0,0,0,0
2568,พฤศจิกายน,กระบี่,รถโดยสาร ประจำทาง หมวด 4,10,9,1,0,0,0,0,0,1,2,0,0,1
2568,พฤศจิกายน,กระบี่,รถโดยสาร ไม่ประจำทาง ,42,40,9,11,1,0,5,0,4,5,0,1,8
2568,พฤศจิกายน,กระบี่,รถโดยสาร ส่วนบุคคล ,5,2,1,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กระบี่,รถบรรทุก ไม่ประจำทาง ,42,42,6,0,0,0,0,3,0,1,0,1,2
2568,พฤศจิกายน,กระบี่,รถบรรทุก ส่วนบุคคล ,178,173,11,10,0,2,9,19,23,6,0,2,18
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,602,601,0,0,0,0,0,4,9,11,0,0,33
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,55,55,0,4,0,0,1,4,19,14,1,5,12
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,5,4,1,1,0,0,1,0,5,0,0,0,1
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,91,91,0,3,0,0,0,0,15,13,0,1,15
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,6
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,474,468,51,40,0,1,14,39,24,55,11,17,85
2568,พฤศจิกายน,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,98,67,2,1,0,0,1,7,1,13,0,3,6
2568,พฤศจิกายน,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,3977,3974,348,226,27,27,129,363,398,340,9,563,1028
2568,พฤศจิกายน,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,2769,2361,192,42,5,21,40,148,71,222,21,95,165
2568,พฤศจิกายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,3,3,0,0,0,0,0,0,1,0,0,0,0
2568,พฤศจิกายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,1,0,0,0
2568,พฤศจิกายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,3,3,0,2,0,0,2,1,0,1,0,1,1
2568,พฤศจิกายน,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,5,5,1,0,0,0,1,1,0,2,0,0,1
2568,พฤศจิกายน,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,3,3,0,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,129,128,16,8,7,0,14,18,23,9,0,4,34
2568,พฤศจิกายน,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,744,723,2,34,0,6,39,17,31,8,5,12,46
2568,พฤศจิกายน,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,0,0,0,0,0,0,0,0,0,1,0,0,0
2568,พฤศจิกายน,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,2,2,0,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,4,1,0,1,0,0,1,1,0,1,0,0,0
2568,พฤศจิกายน,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,27,27,2,1,1,0,3,5,5,2,3,0,23
2568,พฤศจิกายน,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,399,385,2,19,2,4,29,24,23,8,0,7,20
2568,พฤศจิกายน,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,1,0,0,0
2568,พฤศจิกายน,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,2,2,0,1,0,0,1,0,0,0,0,0,0
2568,พฤศจิกายน,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,2,2,0,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,1,0,0,0,1,0,0,0,0,0,0,0,0
