ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2567,ธันวาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,11,10,0,0,0,0,0,0,0,0,0,0,1
2567,ธันวาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,15,15,0,0,0,0,0,0,0,0,1,1,0
2567,ธันวาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,61,61,0,4,0,1,0,0,0,2,0,0,2
2567,ธันวาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,242,234,11,21,0,5,6,2,6,3,0,1,7
2567,ธันวาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,4,1,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,88,88,5,1,5,0,2,11,8,1,0,0,19
2567,ธันวาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,501,489,4,1,0,2,5,19,16,7,0,2,15
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,1597,1594,0,0,0,0,0,3,12,139,20,1,77
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,462,462,8,13,0,4,2,5,5,19,9,20,19
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,12,12,0,0,0,0,0,0,0,0,0,2,3
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,451,450,0,9,0,1,0,0,11,16,14,42,34
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,5,5,0,0,0,0,0,0,0,0,0,0,4
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,2330,2319,75,21,1,9,12,28,68,98,46,113,83
2567,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,261,211,4,0,0,0,0,5,7,19,1,2,7
2567,ธันวาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,11920,11909,216,241,10,59,227,324,573,465,84,108,2026
2567,ธันวาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,6429,6124,107,49,45,15,29,165,634,279,33,48,246
2567,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,20,20,0,0,0,0,0,0,1,0,0,0,3
2567,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 2,8,8,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,13,13,0,0,0,0,0,0,0,0,0,0,2
2567,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,50,50,0,0,0,0,0,0,2,0,1,1,7
2567,ธันวาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,27,27,0,0,0,0,0,0,0,0,0,0,1
2567,ธันวาคม,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,5,2,0,0,0,0,0,4,0,0,0,0,0
2567,ธันวาคม,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,744,744,16,7,4,5,8,18,12,15,2,15,29
2567,ธันวาคม,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,2750,2700,10,34,4,5,41,19,32,20,16,41,146
2567,ธันวาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,10,10,0,0,0,0,0,0,0,0,0,0,1
2567,ธันวาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,24,24,0,1,0,0,0,0,1,0,0,1,2
2567,ธันวาคม,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,11,11,0,0,0,0,0,0,0,0,1,0,1
2567,ธันวาคม,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,3,1,1,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,215,215,5,8,1,1,9,4,14,2,0,3,16
2567,ธันวาคม,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,1357,1326,27,33,2,6,53,31,26,7,9,9,38
2567,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 1,2,2,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 2,4,4,0,0,0,0,1,0,0,0,0,0,0
2567,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 3,2,2,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,17,17,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,21,21,0,0,0,0,0,1,0,0,0,0,0
2567,ธันวาคม,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,10,5,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กำแพงเพชร,รถบรรทุก ไม่ประจำทาง ,609,609,8,4,0,4,5,17,23,12,2,4,93
2567,ธันวาคม,กำแพงเพชร,รถบรรทุก ส่วนบุคคล ,3184,3152,8,46,7,8,71,22,46,14,9,20,109
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 1,42,42,0,0,0,0,0,0,0,3,0,0,2
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 2,4,4,0,1,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 3,65,65,0,0,0,0,0,1,0,0,1,3,5
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 4,64,64,0,0,0,0,0,1,1,1,1,0,1
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง ระหว่างประเทศ,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ไม่ประจำทาง ,30,30,0,1,0,0,1,0,0,1,0,1,0
2567,ธันวาคม,ขอนแก่น,รถโดยสาร ส่วนบุคคล ,24,11,1,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,ขอนแก่น,รถบรรทุก ไม่ประจำทาง ,780,776,2,3,2,3,9,16,21,15,4,9,92
2567,ธันวาคม,ขอนแก่น,รถบรรทุก ส่วนบุคคล ,3072,2990,31,50,8,7,73,70,68,28,11,15,89
2567,ธันวาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 2,2,2,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 3,4,4,0,0,0,0,0,0,0,0,0,1,1
2567,ธันวาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 4,16,16,0,0,0,0,0,0,1,1,0,0,2
2567,ธันวาคม,จันทบุรี,รถโดยสาร ไม่ประจำทาง ,31,31,0,0,0,0,1,1,0,4,2,4,6
2567,ธันวาคม,จันทบุรี,รถโดยสาร ส่วนบุคคล ,3,2,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,จันทบุรี,รถบรรทุก ไม่ประจำทาง ,402,402,6,11,4,9,17,8,9,1,0,1,37
2567,ธันวาคม,จันทบุรี,รถบรรทุก ส่วนบุคคล ,808,767,4,13,2,9,17,15,12,16,6,10,30
2567,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 1,16,16,0,0,0,0,0,0,0,2,1,0,0
2567,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 3,11,11,0,0,0,0,0,0,0,0,1,2,2
2567,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 4,41,38,0,0,0,0,0,0,1,3,3,3,5
2567,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ไม่ประจำทาง ,168,168,3,14,0,0,0,2,4,15,3,0,6
2567,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ส่วนบุคคล ,21,16,0,0,0,0,0,0,0,3,0,0,2
2567,ธันวาคม,ฉะเชิงเทรา,รถบรรทุก ไม่ประจำทาง ,1520,1520,22,21,10,8,33,60,83,33,8,20,103
2567,ธันวาคม,ฉะเชิงเทรา,รถบรรทุก ส่วนบุคคล ,1496,1459,5,15,3,10,19,27,19,26,13,13,39
2567,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 1,156,156,0,1,0,0,0,1,0,0,0,0,1
2567,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 2,22,22,0,0,0,0,0,0,1,0,0,0,1
2567,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 3,12,12,0,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 4,222,222,0,2,0,0,0,0,3,8,8,4,8
2567,ธันวาคม,ชลบุรี,รถโดยสาร ไม่ประจำทาง ,553,553,12,1,1,0,2,5,22,19,5,1,8
