ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2568,ตุลาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,3,3,0,0,0,0,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,6,6,0,0,0,0,0,0,1,9,0,1,2
2568,ตุลาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,13,12,0,0,0,0,0,0,1,0,0,0,1
2568,ตุลาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,164,153,10,23,0,3,3,1,6,5,0,2,11
2568,ตุลาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,4,2,0,0,0,0,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,61,61,0,1,1,0,1,4,0,3,0,0,1
2568,ตุลาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,296,274,15,12,2,5,12,9,32,11,1,12,20
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,185,185,0,0,0,0,0,3,10,9,29,2,16
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,101,101,5,6,0,4,1,9,20,30,4,28,34
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,7,7,0,1,0,0,0,0,7,1,0,1,2
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,122,122,1,4,0,0,0,3,17,9,1,15,12
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,1
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,655,644,33,46,0,14,13,62,43,70,21,42,71
2568,ตุลาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,86,45,3,0,0,0,0,8,2,7,0,1,2
2568,ตุลาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,5081,5070,370,296,25,52,150,473,442,357,50,1695,1313
2568,ตุลาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,2550,2194,131,49,3,26,43,199,63,224,3,77,150
2568,ตุลาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,9,9,0,0,0,0,0,0,5,0,0,0,0
2568,ตุลาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,5,5,0,0,0,0,0,0,0,2,0,0,0
2568,ตุลาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,6,6,0,1,0,0,0,0,1,3,0,0,1
2568,ตุลาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,5,5,0,0,0,0,0,0,1,1,1,0,0
