ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2568,เมษายน,กระบี่,รถโดยสาร ประจำทาง หมวด 1,2,2,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รถโดยสาร ประจำทาง หมวด 3,8,7,0,2,0,1,2,0,0,5,0,2,3
2568,เมษายน,กระบี่,รถโดยสาร ประจำทาง หมวด 4,14,14,0,1,0,0,0,0,6,2,0,0,0
2568,เมษายน,กระบี่,รถโดยสาร ไม่ประจำทาง ,86,85,6,8,0,2,1,3,9,3,0,0,6
2568,เมษายน,กระบี่,รถโดยสาร ส่วนบุคคล ,7,4,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รถบรรทุก ไม่ประจำทาง ,116,116,4,4,8,0,4,4,2,2,0,0,5
2568,เมษายน,กระบี่,รถบรรทุก ส่วนบุคคล ,252,233,6,9,0,3,10,16,7,7,1,5,3
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,60,60,0,0,0,0,0,1,7,13,70,0,11
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,66,66,9,12,0,1,1,5,13,21,3,10,19
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,3,3,0,1,0,0,1,0,0,0,0,1,0
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,96,96,0,4,0,0,0,0,9,11,0,5,40
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,3
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,577,569,22,64,0,2,18,73,74,96,8,51,71
2568,เมษายน,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,92,61,3,1,0,0,1,3,0,13,1,2,3
2568,เมษายน,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,2954,2939,254,264,6,21,177,1120,345,1066,85,94,1340
2568,เมษายน,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,1959,1540,230,27,1,21,18,151,50,109,29,26,154
2568,เมษายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,8,8,0,0,0,0,0,0,1,0,0,0,3
2568,เมษายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 2,3,3,0,0,0,0,0,3,0,3,0,0,0
2568,เมษายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,8,8,0,0,0,0,0,0,0,0,2,0,0
2568,เมษายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,5,5,0,0,0,0,0,1,2,2,10,0,0
2568,เมษายน,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,5,5,0,0,0,0,0,0,1,1,0,0,1
2568,เมษายน,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,11,4,0,0,0,0,0,0,1,0,0,0,0
2568,เมษายน,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,189,189,20,14,6,3,14,16,8,2,33,14,14
2568,เมษายน,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,537,501,8,27,4,2,43,16,21,15,5,17,26
2568,เมษายน,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,3,3,1,0,0,0,0,3,0,0,0,0,0
2568,เมษายน,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,4,4,0,0,0,0,0,0,1,0,0,0,0
2568,เมษายน,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,0,0,0,0,0,0,1,0,0,0,0,0,0
2568,เมษายน,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,7,2,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,61,61,0,0,2,0,4,5,7,2,0,0,35
2568,เมษายน,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,612,583,6,38,2,4,53,20,41,6,1,7,17
2568,เมษายน,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 3,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,5,5,0,0,0,0,0,1,1,2,0,0,0
2568,เมษายน,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,0,0,0,0,0,0,1,0,0,0,0,0,0
2568,เมษายน,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,2,0,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กำแพงเพชร,รถบรรทุก ไม่ประจำทาง ,170,169,34,18,4,4,24,11,8,3,0,4,71
2568,เมษายน,กำแพงเพชร,รถบรรทุก ส่วนบุคคล ,497,477,2,17,2,9,28,25,29,8,3,11,24
2568,เมษายน,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 1,8,8,0,1,0,0,0,1,3,2,0,0,2
2568,เมษายน,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,1,0,1,0,0,0
2568,เมษายน,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 3,13,13,2,0,0,0,0,1,1,3,1,0,1
2568,เมษายน,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 4,11,11,0,2,0,0,1,0,3,3,0,1,1
2568,เมษายน,ขอนแก่น,รถโดยสาร ไม่ประจำทาง ,6,6,0,0,1,0,0,1,0,1,0,2,0
2568,เมษายน,ขอนแก่น,รถโดยสาร ส่วนบุคคล ,20,6,0,0,0,1,1,0,0,0,0,2,0
2568,เมษายน,ขอนแก่น,รถบรรทุก ไม่ประจำทาง ,199,199,14,11,2,2,11,23,23,5,0,1,114
2568,เมษายน,ขอนแก่น,รถบรรทุก ส่วนบุคคล ,980,934,23,41,9,2,63,40,49,19,3,11,69
2568,เมษายน,จันทบุรี,รถโดยสาร ประจำทาง หมวด 2,3,3,0,0,0,0,0,0,0,0,0,0,1
2568,เมษายน,จันทบุรี,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,จันทบุรี,รถโดยสาร ประจำทาง หมวด 4,1,1,0,0,0,0,0,0,0,1,0,0,0
2568,เมษายน,จันทบุรี,รถโดยสาร ไม่ประจำทาง ,9,9,0,0,0,0,0,0,0,1,0,8,1
2568,เมษายน,จันทบุรี,รถโดยสาร ส่วนบุคคล ,1,0,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,จันทบุรี,รถบรรทุก ไม่ประจำทาง ,121,121,3,6,11,7,13,9,14,0,0,0,32
2568,เมษายน,จันทบุรี,รถบรรทุก ส่วนบุคคล ,244,213,5,4,0,2,6,13,7,20,5,3,13
2568,เมษายน,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 1,7,7,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 3,3,3,0,0,0,0,0,0,0,4,0,0,0
2568,เมษายน,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 4,6,6,0,0,0,0,0,0,1,1,0,1,0
2568,เมษายน,ฉะเชิงเทรา,รถโดยสาร ไม่ประจำทาง ,31,30,0,2,0,0,1,1,3,6,1,1,3
2568,เมษายน,ฉะเชิงเทรา,รถโดยสาร ส่วนบุคคล ,1,0,0,0,0,0,0,10,1,0,0,0,0
2568,เมษายน,ฉะเชิงเทรา,รถบรรทุก ไม่ประจำทาง ,500,500,42,20,11,7,29,226,61,81,1,17,87
2568,เมษายน,ฉะเชิงเทรา,รถบรรทุก ส่วนบุคคล ,601,577,6,8,3,10,19,21,34,51,3,21,26
2568,เมษายน,ชลบุรี,รถโดยสาร ประจำทาง หมวด 1,28,28,0,0,0,0,0,0,2,1,0,0,0
2568,เมษายน,ชลบุรี,รถโดยสาร ประจำทาง หมวด 2,2,2,0,0,0,0,0,0,0,1,0,0,1
2568,เมษายน,ชลบุรี,รถโดยสาร ประจำทาง หมวด 3,4,4,0,4,0,0,4,0,1,0,0,0,0
2568,เมษายน,ชลบุรี,รถโดยสาร ประจำทาง หมวด 4,31,31,0,1,0,0,0,0,1,1,0,0,3
2568,เมษายน,ชลบุรี,รถโดยสาร ไม่ประจำทาง ,142,142,1,0,0,0,5,3,33,19,6,4,15
2568,เมษายน,ชลบุรี,รถโดยสาร ส่วนบุคคล ,30,27,0,0,0,0,0,1,0,1,0,0,0
2568,เมษายน,ชลบุรี,รถบรรทุก ไม่ประจำทาง ,1326,1313,91,133,14,15,144,76,135,41,5,52,686
2568,เมษายน,ชลบุรี,รถบรรทุก ส่วนบุคคล ,1030,952,30,41,3,23,46,30,46,33,16,45,100
2568,เมษายน,ชัยนาท,รถโดยสาร ประจำทาง หมวด 2,3,3,0,0,0,0,0,1,0,3,0,0,0
