ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2568,สิงหาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,2,2,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,3,3,0,3,0,0,2,0,1,3,0,0,1
2568,สิงหาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,3,3,0,1,0,0,0,0,2,1,0,0,0
2568,สิงหาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,52,49,10,13,0,0,3,0,9,3,0,0,6
2568,สิงหาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,7,1,1,0,0,0,0,0,0,0,0,1,0
2568,สิงหาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,52,52,2,5,2,0,8,5,1,1,0,0,3
2568,สิงหาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,160,146,24,18,0,0,22,22,15,2,1,10,11
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,219,219,0,0,0,0,0,1,11,17,0,0,16
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,44,44,3,10,0,0,2,4,26,26,2,2,6
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,3,3,0,1,0,0,1,0,0,1,0,0,1
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,66,66,0,5,0,1,0,0,19,14,0,10,12
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,2
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,417,411,80,43,0,1,10,55,67,80,15,40,47
2568,สิงหาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,77,52,11,2,0,1,0,3,1,9,0,3,1
2568,สิงหาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,4807,4794,358,330,12,25,204,445,515,519,16,121,1405
2568,สิงหาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,2848,2555,87,38,4,19,26,164,72,157,12,35,178
2568,สิงหาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,5,5,0,1,0,0,0,0,2,1,0,0,0
2568,สิงหาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,0,0,0,1
2568,สิงหาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,12,12,1,2,0,0,0,0,0,9,0,1,0
2568,สิงหาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,5,5,0,1,1,0,0,0,1,0,0,1,1
2568,สิงหาคม,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,3,2,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,145,144,11,17,3,4,21,14,29,13,3,7,33
2568,สิงหาคม,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,424,401,13,37,5,6,48,17,40,13,0,21,27
2568,สิงหาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,0,0,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,2,2,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,1,1,0,0,0,0,0,0,1,0,0,0,0
2568,สิงหาคม,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,5,1,0,0,0,0,0,1,1,2,0,0,0
2568,สิงหาคม,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,51,51,14,7,0,0,6,4,16,3,0,0,18
2568,สิงหาคม,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,375,355,5,22,3,3,31,27,38,7,0,6,24
2568,สิงหาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,1,0,1,0,0,0,0,0,0
2568,สิงหาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,4,4,0,1,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,4,4,0,1,0,0,1,0,0,0,0,0,0
2568,สิงหาคม,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,4,0,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,กำแพงเพชร,รถบรรทุก ไม่ประจำทาง ,177,177,26,6,6,3,16,13,12,7,0,13,47
2568,สิงหาคม,กำแพงเพชร,รถบรรทุก ส่วนบุคคล ,565,546,17,35,1,11,56,26,37,7,5,15,27
2568,สิงหาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 1,5,4,0,0,0,0,0,0,0,0,0,0,2
2568,สิงหาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 3,0,0,0,0,0,0,0,1,0,1,0,0,0
2568,สิงหาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 4,3,3,0,0,0,0,0,2,1,1,0,0,2
2568,สิงหาคม,ขอนแก่น,รถโดยสาร ไม่ประจำทาง ,7,7,1,0,0,0,0,1,0,1,0,2,2
2568,สิงหาคม,ขอนแก่น,รถโดยสาร ส่วนบุคคล ,19,5,1,1,0,0,1,0,0,0,0,0,2
2568,สิงหาคม,ขอนแก่น,รถบรรทุก ไม่ประจำทาง ,115,115,11,6,9,1,15,15,34,6,0,4,71
2568,สิงหาคม,ขอนแก่น,รถบรรทุก ส่วนบุคคล ,821,781,37,45,5,9,66,55,59,27,17,13,60
2568,สิงหาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 4,3,3,0,0,0,0,0,0,0,0,0,0,2
2568,สิงหาคม,จันทบุรี,รถโดยสาร ไม่ประจำทาง ,7,7,0,1,0,0,0,0,0,3,0,2,0
2568,สิงหาคม,จันทบุรี,รถโดยสาร ส่วนบุคคล ,5,4,1,1,0,0,1,0,5,0,0,0,0
2568,สิงหาคม,จันทบุรี,รถบรรทุก ไม่ประจำทาง ,96,96,4,9,24,5,9,11,12,10,1,4,40
2568,สิงหาคม,จันทบุรี,รถบรรทุก ส่วนบุคคล ,235,187,7,8,2,7,12,10,9,12,6,11,15
2568,สิงหาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,1,0,0,0,0
2568,สิงหาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 3,2,2,0,0,0,0,0,0,0,0,0,0,1
2568,สิงหาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 4,3,3,0,0,0,0,0,0,0,0,0,3,0
2568,สิงหาคม,ฉะเชิงเทรา,รถโดยสาร ไม่ประจำทาง ,31,30,2,2,0,1,2,0,0,5,2,1,1
2568,สิงหาคม,ฉะเชิงเทรา,รถโดยสาร ส่วนบุคคล ,4,2,0,1,0,0,1,0,0,0,0,0,0
2568,สิงหาคม,ฉะเชิงเทรา,รถบรรทุก ไม่ประจำทาง ,487,486,25,49,27,9,59,43,62,29,1,8,90
2568,สิงหาคม,ฉะเชิงเทรา,รถบรรทุก ส่วนบุคคล ,476,455,11,13,4,10,18,25,21,15,3,16,45
2568,สิงหาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 1,10,10,0,2,0,0,0,1,3,1,0,0,1
2568,สิงหาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 2,14,7,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 3,2,1,0,1,0,0,1,0,0,1,0,0,0
2568,สิงหาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 4,13,13,0,0,0,0,0,0,7,7,0,4,2
2568,สิงหาคม,ชลบุรี,รถโดยสาร ไม่ประจำทาง ,102,102,13,5,0,0,3,9,19,24,0,0,45
2568,สิงหาคม,ชลบุรี,รถโดยสาร ส่วนบุคคล ,26,18,1,1,1,0,2,2,0,0,0,0,1
2568,สิงหาคม,ชลบุรี,รถบรรทุก ไม่ประจำทาง ,1041,1039,91,172,19,5,180,61,239,61,10,39,450
2568,สิงหาคม,ชลบุรี,รถบรรทุก ส่วนบุคคล ,1063,961,22,50,10,25,60,63,62,51,14,51,59
2568,สิงหาคม,ชัยนาท,รถโดยสาร ประจำทาง หมวด 4,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ชัยนาท,รถโดยสาร ไม่ประจำทาง ,2,2,0,0,0,0,1,0,1,0,0,0,0
2568,สิงหาคม,ชัยนาท,รถโดยสาร ส่วนบุคคล ,4,1,1,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ชัยนาท,รถบรรทุก ไม่ประจำทาง ,59,59,3,3,2,1,3,21,2,11,0,0,152
2568,สิงหาคม,ชัยนาท,รถบรรทุก ส่วนบุคคล ,233,209,2,7,6,5,14,17,7,4,0,3,14
2568,สิงหาคม,ชัยภูมิ,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,0,0,0,0,0,0,0,1,0
2568,สิงหาคม,ชัยภูมิ,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ชัยภูมิ,รถโดยสาร ประจำทาง หมวด 4,6,6,0,1,0,0,0,0,1,0,0,0,0
2568,สิงหาคม,ชัยภูมิ,รถโดยสาร ไม่ประจำทาง ,6,6,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,ชัยภูมิ,รถโดยสาร ส่วนบุคคล ,5,0,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ชัยภูมิ,รถบรรทุก ไม่ประจำทาง ,105,105,10,12,4,1,15,16,13,4,0,3,25
2568,สิงหาคม,ชัยภูมิ,รถบรรทุก ส่วนบุคคล ,715,682,6,38,10,6,70,44,56,10,4,13,53
2568,สิงหาคม,ชุมพร,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,1,0,0,0,0
2568,สิงหาคม,ชุมพร,รถโดยสาร ประจำทาง หมวด 4,1,1,0,1,0,0,1,0,0,1,0,0,1
2568,สิงหาคม,ชุมพร,รถโดยสาร ไม่ประจำทาง ,4,4,0,0,0,0,0,1,0,2,0,0,1
2568,สิงหาคม,ชุมพร,รถโดยสาร ส่วนบุคคล ,1,0,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,ชุมพร,รถบรรทุก ไม่ประจำทาง ,65,65,0,4,2,0,8,14,10,5,0,0,19
2568,สิงหาคม,ชุมพร,รถบรรทุก ส่วนบุคคล ,137,124,5,1,0,1,2,15,11,9,0,0,12
2568,สิงหาคม,เชียงราย,รถโดยสาร ประจำทาง หมวด 1,1,1,0,1,0,0,0,0,0,2,0,0,0
2568,สิงหาคม,เชียงราย,รถโดยสาร ประจำทาง หมวด 4,9,9,0,2,0,0,1,0,1,1,0,2,1
2568,สิงหาคม,เชียงราย,รถโดยสาร ไม่ประจำทาง ,6,6,0,0,0,0,0,1,0,2,0,0,0
2568,สิงหาคม,เชียงราย,รถโดยสาร ส่วนบุคคล ,18,0,0,0,0,0,0,1,0,0,0,0,0
2568,สิงหาคม,เชียงราย,รถบรรทุก ไม่ประจำทาง ,260,260,11,10,4,2,18,11,11,7,0,6,176
2568,สิงหาคม,เชียงราย,รถบรรทุก ส่วนบุคคล ,460,435,32,17,5,4,23,25,33,10,1,11,44
2568,สิงหาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 2,3,3,0,0,0,0,0,0,0,3,0,0,0
2568,สิงหาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 4,15,15,0,2,0,0,0,0,2,9,1,0,1
2568,สิงหาคม,เชียงใหม่,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,2,0,0
2568,สิงหาคม,เชียงใหม่,รถโดยสาร ไม่ประจำทาง ,27,27,5,5,0,0,0,1,20,6,0,0,9
2568,สิงหาคม,เชียงใหม่,รถโดยสาร ส่วนบุคคล ,19,5,1,2,0,0,2,1,0,4,0,0,1
2568,สิงหาคม,เชียงใหม่,รถบรรทุก ไม่ประจำทาง ,289,289,21,13,4,4,25,18,32,9,0,8,121
2568,สิงหาคม,เชียงใหม่,รถบรรทุก ส่วนบุคคล ,492,423,27,21,2,14,26,25,47,15,3,10,42
2568,สิงหาคม,ตรัง,รถโดยสาร ประจำทาง หมวด 3,2,2,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,ตรัง,รถโดยสาร ประจำทาง หมวด 4,2,2,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,ตรัง,รถโดยสาร ไม่ประจำทาง ,10,10,1,2,0,0,2,0,0,1,0,0,0
2568,สิงหาคม,ตรัง,รถโดยสาร ส่วนบุคคล ,8,3,0,1,0,0,0,0,0,0,0,1,1
2568,สิงหาคม,ตรัง,รถบรรทุก ไม่ประจำทาง ,72,72,4,5,3,2,7,15,7,3,0,3,11
2568,สิงหาคม,ตรัง,รถบรรทุก ส่วนบุคคล ,200,178,6,10,1,6,14,12,10,5,6,12,23
2568,สิงหาคม,ตราด,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ตราด,รถโดยสาร ประจำทาง หมวด 3,0,0,0,0,0,0,0,0,0,0,0,0,1
2568,สิงหาคม,ตราด,รถโดยสาร ประจำทาง หมวด 4,7,7,0,0,0,0,0,2,1,2,0,0,1
2568,สิงหาคม,ตราด,รถโดยสาร ไม่ประจำทาง ,5,5,0,0,0,0,0,0,0,0,0,0,2
2568,สิงหาคม,ตราด,รถบรรทุก ไม่ประจำทาง ,34,34,0,13,0,0,10,0,1,1,1,1,6
2568,สิงหาคม,ตราด,รถบรรทุก ส่วนบุคคล ,102,90,5,5,0,4,5,1,4,9,1,3,10
2568,สิงหาคม,ตาก,รถโดยสาร ประจำทาง หมวด 1,4,4,0,0,0,0,0,0,2,0,0,0,1
2568,สิงหาคม,ตาก,รถโดยสาร ประจำทาง หมวด 3,1,1,0,1,0,0,1,0,0,1,0,0,0
2568,สิงหาคม,ตาก,รถโดยสาร ประจำทาง หมวด 4,4,4,0,1,0,0,0,0,3,2,0,0,0
2568,สิงหาคม,ตาก,รถโดยสาร ไม่ประจำทาง ,3,3,0,1,0,0,0,0,1,1,0,0,0
2568,สิงหาคม,ตาก,รถโดยสาร ส่วนบุคคล ,5,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,ตาก,รถบรรทุก ไม่ประจำทาง ,127,127,11,5,3,3,6,26,18,8,1,1,41
2568,สิงหาคม,ตาก,รถบรรทุก ส่วนบุคคล ,206,195,12,6,1,1,8,12,15,3,1,2,12
2568,สิงหาคม,นครนายก,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,นครนายก,รถโดยสาร ประจำทาง หมวด 4,0,0,0,0,0,0,0,0,1,0,0,0,0
2568,สิงหาคม,นครนายก,รถโดยสาร ไม่ประจำทาง ,3,2,0,2,0,0,1,0,1,1,0,0,0
2568,สิงหาคม,นครนายก,รถบรรทุก ไม่ประจำทาง ,12,12,0,2,0,0,2,2,2,2,1,1,5
2568,สิงหาคม,นครนายก,รถบรรทุก ส่วนบุคคล ,112,104,4,16,0,3,17,10,7,10,1,8,9
2568,สิงหาคม,นครปฐม,รถโดยสาร ประจำทาง หมวด 2,2,2,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,นครปฐม,รถโดยสาร ประจำทาง หมวด 3,4,4,0,1,0,0,1,0,1,2,0,0,1
2568,สิงหาคม,นครปฐม,รถโดยสาร ประจำทาง หมวด 4,5,5,0,2,0,0,1,1,0,1,0,0,0
2568,สิงหาคม,นครปฐม,รถโดยสาร ไม่ประจำทาง ,15,14,0,2,0,0,2,1,1,2,1,1,2
2568,สิงหาคม,นครปฐม,รถโดยสาร ส่วนบุคคล ,9,6,0,1,0,0,0,1,0,0,1,0,1
2568,สิงหาคม,นครปฐม,รถบรรทุก ไม่ประจำทาง ,558,556,31,92,20,12,81,114,83,46,23,13,146
2568,สิงหาคม,นครปฐม,รถบรรทุก ส่วนบุคคล ,657,616,15,39,7,33,38,73,50,44,18,42,69
2568,สิงหาคม,นครพนม,รถโดยสาร ประจำทาง หมวด 4,6,6,0,0,0,0,0,0,1,0,0,0,1
2568,สิงหาคม,นครพนม,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,3
2568,สิงหาคม,นครพนม,รถโดยสาร ไม่ประจำทาง ,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,นครพนม,รถโดยสาร ส่วนบุคคล ,4,1,0,0,0,0,0,0,0,1,0,0,0
2568,สิงหาคม,นครพนม,รถบรรทุก ไม่ประจำทาง ,30,30,5,3,0,0,9,2,14,2,0,0,80
2568,สิงหาคม,นครพนม,รถบรรทุก ส่วนบุคคล ,146,122,4,6,2,0,6,5,18,6,1,0,28
2568,สิงหาคม,นครราชสีมา,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,สิงหาคม,นครราชสีมา,รถโดยสาร ประจำทาง หมวด 2,3,3,0,1,0,0,1,0,0,0,0,1,1
