ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2566,ธันวาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,10,10,0,0,0,0,0,0,0,0,0,0,3
2566,ธันวาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,21,21,0,0,0,0,0,0,0,0,0,0,1
2566,ธันวาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,61,59,0,2,0,1,0,0,3,1,0,1,1
2566,ธันวาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,194,189,10,15,0,6,1,1,12,2,1,2,8
2566,ธันวาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,9,4,0,3,0,0,3,0,0,0,0,0,0
2566,ธันวาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,105,105,10,1,0,0,1,2,2,2,0,0,12
2566,ธันวาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,476,459,8,2,0,6,5,15,14,9,0,8,13
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,1606,1606,0,0,0,0,0,9,14,37,0,2,91
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,535,531,8,15,0,0,7,4,7,35,2,18,36
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,24,24,0,0,0,0,0,0,0,0,0,0,2
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,514,510,2,0,0,0,0,1,20,9,0,16,54
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,1,1,0,0,0,0,0,0,0,0,0,0,1
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,2371,2359,28,40,0,1,15,40,49,101,25,71,161
2566,ธันวาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,301,253,22,1,0,0,1,9,1,12,1,0,6
2566,ธันวาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,12682,12674,396,255,16,20,134,341,365,341,81,274,1574
2566,ธันวาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,7040,6830,225,37,4,15,18,232,77,145,31,65,247
2566,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,23,23,0,0,0,0,0,0,1,1,0,0,1
2566,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 2,8,8,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,20,20,0,0,0,0,0,0,1,1,2,0,4
2566,ธันวาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,55,55,0,0,0,0,0,0,1,3,0,0,4
2566,ธันวาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,27,27,0,1,0,0,1,1,1,1,0,1,1
2566,ธันวาคม,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,7,4,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,673,672,9,4,2,1,10,22,12,9,23,12,28
2566,ธันวาคม,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,2700,2649,7,25,7,3,51,27,28,22,26,42,172
2566,ธันวาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,18,18,0,0,0,0,0,0,1,0,0,0,0
2566,ธันวาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,24,24,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,14,14,0,0,0,0,0,1,2,0,1,0,0
2566,ธันวาคม,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,8,2,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,240,240,8,5,1,0,8,3,6,0,1,7,28
2566,ธันวาคม,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,1481,1438,7,37,6,5,54,40,30,14,4,10,35
2566,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 1,2,2,0,0,0,0,0,0,0,0,0,0,1
2566,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 2,8,8,0,0,0,0,0,0,0,0,0,1,1
2566,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 3,2,2,0,0,0,0,0,1,0,0,0,0,0
2566,ธันวาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,17,17,0,0,0,0,0,0,0,0,0,0,1
2566,ธันวาคม,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,18,18,0,0,0,0,0,0,0,1,0,0,0
2566,ธันวาคม,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,11,6,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,กำแพงเพชร,รถบรรทุก ไม่ประจำทาง ,675,673,19,21,4,1,22,12,35,4,0,6,48
2566,ธันวาคม,กำแพงเพชร,รถบรรทุก ส่วนบุคคล ,3313,3279,17,40,4,9,57,31,53,13,14,21,103
2566,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 1,46,46,0,0,0,0,0,0,1,1,0,0,1
2566,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 2,2,2,0,0,0,0,0,2,0,0,0,0,0
2566,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 3,73,73,0,1,0,0,1,0,3,5,2,4,4
2566,ธันวาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 4,71,71,0,0,0,0,0,0,2,0,0,0,1
2566,ธันวาคม,ขอนแก่น,รถโดยสาร ไม่ประจำทาง ,37,36,1,0,0,0,1,5,0,7,1,1,1
2566,ธันวาคม,ขอนแก่น,รถโดยสาร ส่วนบุคคล ,22,12,1,1,1,0,0,1,0,1,0,0,0
2566,ธันวาคม,ขอนแก่น,รถบรรทุก ไม่ประจำทาง ,821,820,9,17,1,3,18,28,37,18,2,3,77
2566,ธันวาคม,ขอนแก่น,รถบรรทุก ส่วนบุคคล ,3222,3180,31,57,12,11,95,69,65,22,26,20,90
2566,ธันวาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 2,2,2,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 3,4,4,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 4,18,18,0,0,0,0,0,0,0,0,0,0,1
2566,ธันวาคม,จันทบุรี,รถโดยสาร ไม่ประจำทาง ,52,52,0,1,0,0,1,0,0,3,0,2,4
2566,ธันวาคม,จันทบุรี,รถโดยสาร ส่วนบุคคล ,4,1,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,จันทบุรี,รถบรรทุก ไม่ประจำทาง ,407,407,16,1,2,2,10,12,12,4,1,4,34
2566,ธันวาคม,จันทบุรี,รถบรรทุก ส่วนบุคคล ,839,790,6,8,0,3,11,10,7,13,21,2,47
2566,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 1,17,17,0,0,0,0,0,0,0,0,0,2,0
2566,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 3,16,16,0,2,0,0,2,1,0,2,0,6,1
2566,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 4,48,48,0,0,0,0,0,1,0,0,2,5,3
2566,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ไม่ประจำทาง ,155,155,3,4,0,0,1,2,0,6,2,0,3
2566,ธันวาคม,ฉะเชิงเทรา,รถโดยสาร ส่วนบุคคล ,8,7,0,0,0,0,1,0,0,0,0,0,1
2566,ธันวาคม,ฉะเชิงเทรา,รถบรรทุก ไม่ประจำทาง ,1588,1586,22,35,27,7,49,35,52,36,4,8,83
2566,ธันวาคม,ฉะเชิงเทรา,รถบรรทุก ส่วนบุคคล ,1437,1398,25,14,2,3,21,28,39,15,6,11,50
2566,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 1,163,163,0,2,0,0,0,0,5,2,0,0,0
2566,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 2,26,26,0,0,0,0,0,0,1,0,0,0,1
2566,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 3,23,23,0,0,0,0,0,0,0,2,0,0,0
2566,ธันวาคม,ชลบุรี,รถโดยสาร ประจำทาง หมวด 4,190,190,0,1,0,0,0,0,5,0,0,5,4
2566,ธันวาคม,ชลบุรี,รถโดยสาร ไม่ประจำทาง ,555,554,27,3,0,0,3,4,25,16,3,9,4
2566,ธันวาคม,ชลบุรี,รถโดยสาร ส่วนบุคคล ,64,49,0,4,0,0,5,1,0,0,4,1,0
2566,ธันวาคม,ชลบุรี,รถบรรทุก ไม่ประจำทาง ,5093,5074,148,83,45,18,88,92,147,78,6,38,692
2566,ธันวาคม,ชลบุรี,รถบรรทุก ส่วนบุคคล ,3284,3205,41,44,6,24,50,69,78,60,19,69,58
2566,ธันวาคม,ชัยนาท,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชัยนาท,รถโดยสาร ประจำทาง หมวด 3,2,2,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชัยนาท,รถโดยสาร ประจำทาง หมวด 4,7,7,0,0,0,0,0,0,1,1,0,0,0
2566,ธันวาคม,ชัยนาท,รถโดยสาร ไม่ประจำทาง ,35,35,0,0,0,0,0,0,1,1,2,0,0
2566,ธันวาคม,ชัยนาท,รถโดยสาร ส่วนบุคคล ,8,3,0,1,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชัยนาท,รถบรรทุก ไม่ประจำทาง ,563,561,22,0,4,2,4,7,19,2,0,0,16
2566,ธันวาคม,ชัยนาท,รถบรรทุก ส่วนบุคคล ,809,786,4,20,3,5,31,17,13,6,10,6,21
2566,ธันวาคม,ชัยภูมิ,รถโดยสาร ประจำทาง หมวด 2,7,7,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชัยภูมิ,รถโดยสาร ประจำทาง หมวด 3,20,20,0,1,0,0,1,0,0,0,1,0,0
2566,ธันวาคม,ชัยภูมิ,รถโดยสาร ประจำทาง หมวด 4,59,59,0,1,0,0,0,0,25,6,1,0,15
2566,ธันวาคม,ชัยภูมิ,รถโดยสาร ไม่ประจำทาง ,25,25,0,1,0,0,0,2,1,3,0,0,1
2566,ธันวาคม,ชัยภูมิ,รถโดยสาร ส่วนบุคคล ,15,3,0,0,0,0,0,0,0,1,0,0,0
2566,ธันวาคม,ชัยภูมิ,รถบรรทุก ไม่ประจำทาง ,459,459,4,7,4,5,11,8,25,19,0,3,42
2566,ธันวาคม,ชัยภูมิ,รถบรรทุก ส่วนบุคคล ,2970,2938,13,75,9,14,125,44,64,16,2,22,67
2566,ธันวาคม,ชุมพร,รถโดยสาร ประจำทาง หมวด 1,24,24,0,0,0,0,0,0,1,1,0,1,0
2566,ธันวาคม,ชุมพร,รถโดยสาร ประจำทาง หมวด 2,6,6,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชุมพร,รถโดยสาร ประจำทาง หมวด 3,22,22,0,0,0,0,0,0,3,0,0,0,1
2566,ธันวาคม,ชุมพร,รถโดยสาร ประจำทาง หมวด 4,17,17,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชุมพร,รถโดยสาร ไม่ประจำทาง ,18,18,0,1,0,0,0,1,0,0,0,0,4
2566,ธันวาคม,ชุมพร,รถโดยสาร ส่วนบุคคล ,1,0,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ชุมพร,รถบรรทุก ไม่ประจำทาง ,450,443,3,5,8,2,7,25,16,21,0,2,127
2566,ธันวาคม,ชุมพร,รถบรรทุก ส่วนบุคคล ,585,564,11,2,0,4,1,27,26,19,1,8,25
2566,ธันวาคม,เชียงราย,รถโดยสาร ประจำทาง หมวด 1,84,84,0,0,0,0,0,0,1,3,0,0,1
2566,ธันวาคม,เชียงราย,รถโดยสาร ประจำทาง หมวด 3,29,28,0,0,0,0,0,0,0,0,0,5,0
2566,ธันวาคม,เชียงราย,รถโดยสาร ประจำทาง หมวด 4,117,117,0,0,0,0,0,0,0,7,2,1,6
2566,ธันวาคม,เชียงราย,รถโดยสาร ไม่ประจำทาง ,41,40,0,1,0,0,1,0,1,1,0,0,3
2566,ธันวาคม,เชียงราย,รถโดยสาร ส่วนบุคคล ,13,4,3,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,เชียงราย,รถบรรทุก ไม่ประจำทาง ,696,696,17,1,0,0,1,21,27,17,1,1,89
2566,ธันวาคม,เชียงราย,รถบรรทุก ส่วนบุคคล ,1426,1376,14,13,3,13,23,19,43,20,2,21,25
2566,ธันวาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 1,8,8,0,4,0,0,4,0,0,1,0,0,0
2566,ธันวาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,0,0,0,0,3,0,0,0,1
2566,ธันวาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 3,65,65,0,0,0,3,0,0,6,0,2,0,5
2566,ธันวาคม,เชียงใหม่,รถโดยสาร ประจำทาง หมวด 4,261,261,1,3,0,0,0,0,5,2,0,2,6
2566,ธันวาคม,เชียงใหม่,รถโดยสาร ไม่ประจำทาง ,704,701,2,2,0,0,0,5,18,18,1,1,8
2566,ธันวาคม,เชียงใหม่,รถโดยสาร ส่วนบุคคล ,29,10,1,4,0,0,0,0,0,0,0,0,2
2566,ธันวาคม,เชียงใหม่,รถบรรทุก ไม่ประจำทาง ,914,914,12,9,2,4,16,23,39,41,0,5,52
2566,ธันวาคม,เชียงใหม่,รถบรรทุก ส่วนบุคคล ,1785,1696,23,15,7,12,20,30,35,30,5,13,52
2566,ธันวาคม,ตรัง,รถโดยสาร ประจำทาง หมวด 3,43,43,0,1,0,1,1,1,0,1,2,0,1
2566,ธันวาคม,ตรัง,รถโดยสาร ประจำทาง หมวด 4,14,14,0,0,0,0,0,0,11,1,0,0,2
2566,ธันวาคม,ตรัง,รถโดยสาร ไม่ประจำทาง ,31,31,1,2,0,3,1,1,0,0,0,0,1
2566,ธันวาคม,ตรัง,รถโดยสาร ส่วนบุคคล ,12,4,0,0,0,0,0,0,0,1,0,0,0
2566,ธันวาคม,ตรัง,รถบรรทุก ไม่ประจำทาง ,351,351,2,1,5,2,1,11,2,0,3,3,11
2566,ธันวาคม,ตรัง,รถบรรทุก ส่วนบุคคล ,603,576,4,14,1,10,15,7,22,19,1,8,9
2566,ธันวาคม,ตราด,รถโดยสาร ประจำทาง หมวด 1,7,6,0,0,0,0,0,0,0,1,0,0,0
2566,ธันวาคม,ตราด,รถโดยสาร ประจำทาง หมวด 3,10,10,0,0,0,0,0,0,0,0,0,2,5
2566,ธันวาคม,ตราด,รถโดยสาร ประจำทาง หมวด 4,57,57,1,0,0,0,0,0,2,4,1,4,2
2566,ธันวาคม,ตราด,รถโดยสาร ไม่ประจำทาง ,29,28,0,2,0,0,0,0,1,1,0,3,0
2566,ธันวาคม,ตราด,รถโดยสาร ส่วนบุคคล ,1,1,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ตราด,รถบรรทุก ไม่ประจำทาง ,75,75,0,1,1,1,2,0,1,1,1,1,2
2566,ธันวาคม,ตราด,รถบรรทุก ส่วนบุคคล ,386,362,1,6,1,7,8,2,5,1,2,3,12
2566,ธันวาคม,ตาก,รถโดยสาร ประจำทาง หมวด 1,23,23,1,0,0,0,0,0,1,0,0,0,1
2566,ธันวาคม,ตาก,รถโดยสาร ประจำทาง หมวด 3,29,29,0,1,0,0,1,0,0,3,0,0,3
2566,ธันวาคม,ตาก,รถโดยสาร ประจำทาง หมวด 4,74,74,0,1,0,0,0,1,2,2,3,0,3
2566,ธันวาคม,ตาก,รถโดยสาร ไม่ประจำทาง ,23,23,0,3,0,0,0,1,2,3,1,0,2
2566,ธันวาคม,ตาก,รถโดยสาร ส่วนบุคคล ,7,3,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,ตาก,รถบรรทุก ไม่ประจำทาง ,726,725,20,0,5,1,7,16,22,7,2,3,41
2566,ธันวาคม,ตาก,รถบรรทุก ส่วนบุคคล ,468,447,11,7,3,7,17,9,10,7,0,1,8
2566,ธันวาคม,นครนายก,รถโดยสาร ประจำทาง หมวด 2,4,4,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,นครนายก,รถโดยสาร ประจำทาง หมวด 3,8,8,0,0,0,0,0,0,0,0,0,0,2
2566,ธันวาคม,นครนายก,รถโดยสาร ไม่ประจำทาง ,21,21,0,1,0,0,0,0,1,0,0,0,0
2566,ธันวาคม,นครนายก,รถโดยสาร ส่วนบุคคล ,2,0,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,นครนายก,รถบรรทุก ไม่ประจำทาง ,118,118,0,2,0,1,4,2,6,7,1,2,3
2566,ธันวาคม,นครนายก,รถบรรทุก ส่วนบุคคล ,426,414,1,6,0,3,9,9,3,9,1,10,16
2566,ธันวาคม,นครปฐม,รถโดยสาร ประจำทาง หมวด 2,12,12,0,0,0,0,0,0,0,0,0,0,0
2566,ธันวาคม,นครปฐม,รถโดยสาร ประจำทาง หมวด 3,16,16,0,0,0,0,0,0,0,1,0,0,0
2566,ธันวาคม,นครปฐม,รถโดยสาร ประจำทาง หมวด 4,44,44,0,1,1,0,0,1,1,2,0,4,9
