ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2568,กรกฎาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,1,0,0,0
2568,กรกฎาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,5,5,0,0,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,11,9,1,0,0,0,0,0,4,1,0,1,1
2568,กรกฎาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,111,104,7,9,0,2,3,1,4,6,0,0,3
2568,กรกฎาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,6,2,0,0,0,0,0,0,1,0,0,0,0
2568,กรกฎาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,48,48,2,0,6,1,0,3,3,0,0,2,1
2568,กรกฎาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,387,366,24,14,4,2,17,16,19,10,0,5,9
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,126,126,0,0,0,0,0,3,11,13,16,2,29
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,112,112,3,7,0,2,3,3,19,28,2,10,13
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,9,9,1,0,0,0,0,0,0,1,0,0,0
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,108,108,2,4,0,0,1,2,8,17,2,7,12
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,1
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,706,689,30,43,0,1,15,74,75,69,49,53,100
2568,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,104,59,6,0,0,0,0,6,8,25,2,4,3
2568,กรกฎาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,4388,4366,338,418,22,31,230,508,447,277,113,120,2240
2568,กรกฎาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,2568,2171,133,64,4,42,43,165,133,202,11,75,192
2568,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,4,4,0,0,0,0,0,0,0,2,0,0,2
2568,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,5,5,0,0,0,0,0,0,0,2,2,0,0
2568,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,4,4,0,0,0,0,0,0,1,0,0,0,3
2568,กรกฎาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,5,5,1,0,0,0,0,0,0,2,0,0,2
2568,กรกฎาคม,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,7,1,0,0,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,221,221,18,9,6,0,15,15,33,5,37,13,33
2568,กรกฎาคม,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,633,570,7,41,5,11,61,20,35,21,7,20,37
2568,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,1,0,1,0,0,0
2568,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,6,6,0,0,0,0,0,0,0,1,0,0,0
2568,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,1,1,0,0,0,0,0,1,0,0,0,1,0
2568,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,16,5,0,2,0,0,2,0,0,0,0,0,0
2568,กรกฎาคม,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,110,110,19,3,1,0,6,10,15,4,0,2,29
2568,กรกฎาคม,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,587,544,11,19,10,5,55,33,45,11,0,9,28
2568,กรกฎาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,8,8,0,1,0,0,1,0,0,0,0,0,1
2568,กรกฎาคม,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,2,2,1,0,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,2,2,0,1,0,0,1,0,0,0,0,0,0
2568,กรกฎาคม,กำแพงเพชร,รถบรรทุก ไม่ประจำทาง ,140,140,20,9,0,4,8,13,16,5,0,8,35
2568,กรกฎาคม,กำแพงเพชร,รถบรรทุก ส่วนบุคคล ,684,655,6,43,6,15,65,20,54,16,2,10,37
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 1,5,5,0,0,0,0,0,0,1,0,1,0,2
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 2,2,2,0,0,0,0,0,0,1,0,0,0,1
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 3,8,8,0,0,0,0,0,0,0,3,0,0,0
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 4,13,13,1,0,0,0,0,0,0,1,0,0,0
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,1,0,0
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ไม่ประจำทาง ,12,12,0,3,0,0,6,5,1,1,0,0,6
2568,กรกฎาคม,ขอนแก่น,รถโดยสาร ส่วนบุคคล ,41,14,3,1,0,0,1,1,0,1,0,1,1
2568,กรกฎาคม,ขอนแก่น,รถบรรทุก ไม่ประจำทาง ,261,259,19,8,12,0,10,25,12,7,1,2,93
2568,กรกฎาคม,ขอนแก่น,รถบรรทุก ส่วนบุคคล ,1149,1066,22,29,6,4,40,54,83,35,3,4,68
2568,กรกฎาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,0,0,0,0,0,0
