ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2567,กรกฎาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,กรกฎาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,10,10,1,1,0,1,0,0,0,1,0,0,1
2567,กรกฎาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,105,101,4,16,0,3,1,1,11,7,0,0,8
2567,กรกฎาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,3,0,0,0,0,0,0,0,0,0,0,0,0
2567,กรกฎาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,96,96,1,0,6,0,7,3,3,1,0,0,2
2567,กรกฎาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,351,341,10,7,1,1,10,21,17,13,0,1,9
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,189,189,12,0,0,0,0,1,8,8,49,15,9
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,97,96,9,6,0,4,0,8,6,21,1,9,40
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,5,5,0,0,0,0,0,1,0,1,0,0,0
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,163,162,0,3,0,0,0,2,5,7,0,16,9
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,3
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,982,973,43,71,0,2,29,54,55,87,25,83,123
2567,กรกฎาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,105,57,8,0,0,0,0,8,4,4,0,1,2
2567,กรกฎาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,4270,4266,482,273,21,30,186,388,361,319,85,133,1357
2567,กรกฎาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,2588,2001,253,41,5,22,29,191,93,166,6,41,164
2567,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,3,3,0,0,0,0,0,0,0,0,0,0,0
2567,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,1,0,1,0,0,0
2567,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,3,3,0,0,0,0,0,1,0,0,1,0,1
2567,กรกฎาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,7,7,1,0,0,0,0,0,0,0,0,1,1
2567,กรกฎาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,8,8,0,1,0,0,0,0,1,0,0,1,2
2567,กรกฎาคม,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,7,1,0,1,0,0,1,0,0,0,0,0,2
2567,กรกฎาคม,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,233,233,5,14,19,3,15,15,25,6,31,3,22
2567,กรกฎาคม,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,667,626,10,27,5,1,41,25,27,12,14,17,96
2567,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,6,6,0,0,0,0,0,0,0,0,1,0,0
2567,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,7,7,0,0,0,0,0,0,0,1,0,0,0
2567,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,3,3,0,0,0,1,2,0,0,1,0,2,1
2567,กรกฎาคม,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,14,4,0,0,0,0,1,0,0,1,0,0,0
2567,กรกฎาคม,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,94,94,7,2,4,1,7,8,4,3,0,0,62
2567,กรกฎาคม,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,680,638,14,32,6,5,59,25,38,7,0,13,32
2567,กรกฎาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 1,0,0,0,0,0,0,0,0,0,1,0,0,0
2567,กรกฎาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,0,1,0,0,0,0
