ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2566,มีนาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 1,7,7,0,0,0,0,0,0,0,0,0,0,1
2566,มีนาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,10,10,0,0,0,0,0,0,0,0,0,2,0
2566,มีนาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,63,62,0,1,0,0,0,1,2,0,0,2,1
2566,มีนาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,173,165,5,2,0,6,2,1,10,3,0,1,4
2566,มีนาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,10,5,0,0,0,0,0,0,0,0,0,0,0
2566,มีนาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,99,99,9,2,1,0,1,2,2,0,0,0,16
2566,มีนาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,585,558,28,3,0,2,7,19,15,10,0,4,8
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,1416,1415,250,0,0,0,0,12,7,206,0,201,222
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,390,390,15,6,0,0,4,14,10,52,17,2,25
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,39,39,0,0,0,0,0,0,3,0,0,0,1
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,510,509,0,1,0,0,0,6,4,11,0,6,11
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,3,3,0,0,0,0,0,0,0,0,0,0,1
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,2286,2272,24,58,1,0,26,34,71,85,17,42,353
2566,มีนาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,416,360,7,1,0,0,0,7,10,11,0,6,3
2566,มีนาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,13906,13895,383,284,53,28,271,432,643,1012,79,118,1766
2566,มีนาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,8277,7966,127,57,3,21,41,237,1327,167,51,59,391
