ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2568,กันยายน,กระบี่,รถโดยสาร ประจำทาง หมวด 1,8,8,0,0,0,0,0,0,0,0,0,0,0
2568,กันยายน,กระบี่,รถโดยสาร ประจำทาง หมวด 3,11,9,0,0,0,0,0,0,0,0,0,0,0
2568,กันยายน,กระบี่,รถโดยสาร ประจำทาง หมวด 4,76,76,3,2,0,1,0,0,1,4,0,0,1
2568,กันยายน,กระบี่,รถโดยสาร ไม่ประจำทาง ,319,301,8,5,0,4,5,1,9,5,0,0,11
2568,กันยายน,กระบี่,รถโดยสาร ส่วนบุคคล ,6,2,0,0,0,0,0,0,0,0,0,0,0
2568,กันยายน,กระบี่,รถบรรทุก ไม่ประจำทาง ,129,129,0,2,12,0,5,3,0,2,0,0,3
2568,กันยายน,กระบี่,รถบรรทุก ส่วนบุคคล ,467,452,17,6,0,3,7,18,26,7,1,4,13
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,1484,1483,0,0,0,0,0,3,15,28,50,4,53
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,597,595,1,8,1,1,2,3,29,26,3,7,22
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,17,17,0,0,0,0,0,0,1,1,0,0,1
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,465,465,0,5,0,0,0,0,6,9,3,9,38
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,3
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,2192,2179,29,50,1,1,14,53,59,131,123,71,77
2568,กันยายน,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,348,286,19,0,0,0,0,9,2,16,3,2,8
2568,กันยายน,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,15225,15196,361,281,13,54,149,558,639,339,130,139,2105
2568,กันยายน,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,7127,6731,345,39,4,46,29,198,106,198,63,88,237
2568,กันยายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,17,17,0,0,0,0,0,0,1,0,0,0,1
2568,กันยายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 2,3,3,0,0,0,0,0,1,0,0,0,0,0
2568,กันยายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,19,19,0,0,0,0,0,0,0,1,1,1,1
2568,กันยายน,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,43,43,0,0,0,0,0,1,0,12,0,0,0
2568,กันยายน,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,22,22,0,1,0,0,1,1,2,3,0,1,0
