ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถเปลี่ยนลักษณะ,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งเลิกใช้ ม.79,รถแจ้งเลิกใช้ ม.89,รถเปลี่ยนสาระสำคัญ,ดำเนินการอื่นๆ
2567,พฤษภาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,1,0,0,1
2567,พฤษภาคม,กระบี่,รถโดยสาร ประจำทาง หมวด 4,11,11,1,3,0,0,0,0,4,0,0,2,0
2567,พฤษภาคม,กระบี่,รถโดยสาร ไม่ประจำทาง ,44,43,8,12,0,1,2,2,7,2,0,0,4
2567,พฤษภาคม,กระบี่,รถโดยสาร ส่วนบุคคล ,2,0,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กระบี่,รถบรรทุก ไม่ประจำทาง ,54,54,4,2,2,0,3,9,4,2,0,0,22
2567,พฤษภาคม,กระบี่,รถบรรทุก ส่วนบุคคล ,204,196,11,11,0,3,12,21,18,7,0,3,11
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 1,323,323,66,0,0,0,0,3,22,49,0,47,17
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 2,63,63,11,6,0,1,1,2,5,17,1,2,13
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 3,1,1,1,0,0,0,0,0,0,1,0,0,0
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง หมวด 4,58,58,1,1,0,0,0,0,13,8,2,2,8
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ประจำทาง ระหว่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,1
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ไม่ประจำทาง ,621,620,36,44,0,0,15,16,49,48,12,47,198
2567,พฤษภาคม,กรุงเทพมหานคร,รถโดยสาร ส่วนบุคคล ,100,72,8,6,0,0,0,10,3,6,0,2,3
2567,พฤษภาคม,กรุงเทพมหานคร,รถบรรทุก ไม่ประจำทาง ,4017,4004,368,267,6,31,156,390,293,262,39,192,898
2567,พฤษภาคม,กรุงเทพมหานคร,รถบรรทุก ส่วนบุคคล ,2565,1993,154,67,10,20,73,199,102,118,10,36,140
2567,พฤษภาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 1,3,3,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 3,0,0,0,0,0,0,0,0,0,1,0,0,0
2567,พฤษภาคม,กาญจนบุรี,รถโดยสาร ประจำทาง หมวด 4,5,5,1,2,0,0,1,1,1,0,1,1,0
2567,พฤษภาคม,กาญจนบุรี,รถโดยสาร ไม่ประจำทาง ,4,4,0,1,0,0,0,0,0,0,0,0,1
2567,พฤษภาคม,กาญจนบุรี,รถโดยสาร ส่วนบุคคล ,2,1,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาญจนบุรี,รถบรรทุก ไม่ประจำทาง ,123,123,23,20,2,2,27,17,23,15,0,4,15
2567,พฤษภาคม,กาญจนบุรี,รถบรรทุก ส่วนบุคคล ,416,392,13,29,2,5,53,31,41,14,1,23,37
2567,พฤษภาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 1,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 3,1,1,0,0,0,0,0,0,0,1,0,0,0
2567,พฤษภาคม,กาฬสินธุ์,รถโดยสาร ประจำทาง หมวด 4,4,4,0,1,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาฬสินธุ์,รถโดยสาร ไม่ประจำทาง ,3,2,0,1,0,0,0,0,0,0,0,1,1
2567,พฤษภาคม,กาฬสินธุ์,รถโดยสาร ส่วนบุคคล ,9,3,0,0,0,0,0,0,0,0,0,0,2
2567,พฤษภาคม,กาฬสินธุ์,รถบรรทุก ไม่ประจำทาง ,27,27,1,2,0,0,3,9,7,2,2,2,12
2567,พฤษภาคม,กาฬสินธุ์,รถบรรทุก ส่วนบุคคล ,456,430,14,42,5,4,62,32,30,16,1,8,24
2567,พฤษภาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 3,2,2,0,1,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รถโดยสาร ประจำทาง หมวด 4,10,10,0,1,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รถโดยสาร ไม่ประจำทาง ,4,3,1,0,0,0,1,0,0,3,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รถโดยสาร ส่วนบุคคล ,13,8,0,0,0,0,0,1,1,0,0,0,2
2567,พฤษภาคม,กำแพงเพชร,รถบรรทุก ไม่ประจำทาง ,81,80,12,10,0,8,13,25,16,5,0,10,65
2567,พฤษภาคม,กำแพงเพชร,รถบรรทุก ส่วนบุคคล ,387,360,3,36,8,9,70,46,45,11,3,17,46
2567,พฤษภาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 1,2,2,0,0,0,0,0,0,1,0,0,0,0
2567,พฤษภาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 2,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 3,8,8,0,2,0,0,0,1,0,2,0,0,1
2567,พฤษภาคม,ขอนแก่น,รถโดยสาร ประจำทาง หมวด 4,20,20,0,0,0,0,1,4,2,2,0,0,1
2567,พฤษภาคม,ขอนแก่น,รถโดยสาร ไม่ประจำทาง ,6,6,0,0,0,0,0,0,0,3,0,1,0
2567,พฤษภาคม,ขอนแก่น,รถโดยสาร ส่วนบุคคล ,7,2,0,0,0,0,0,1,0,1,0,1,0
2567,พฤษภาคม,ขอนแก่น,รถบรรทุก ไม่ประจำทาง ,158,157,11,6,4,3,10,20,20,15,0,3,90
2567,พฤษภาคม,ขอนแก่น,รถบรรทุก ส่วนบุคคล ,802,759,15,54,9,6,90,64,70,24,8,16,41
2567,พฤษภาคม,จันทบุรี,รถโดยสาร ประจำทาง หมวด 4,1,1,0,0,0,0,0,0,0,0,0,2,0
2567,พฤษภาคม,จันทบุรี,รถโดยสาร ไม่ประจำทาง ,9,9,0,1,0,0,1,1,0,4,0,0,1
2567,พฤษภาคม,จันทบุรี,รถโดยสาร ส่วนบุคคล ,3,0,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,จันทบุรี,รถบรรทุก ไม่ประจำทาง ,114,114,4,6,0,11,12,21,16,7,0,14,36
2567,พฤษภาคม,จันทบุรี,รถบรรทุก ส่วนบุคคล ,255,220,5,17,2,9,19,21,22,11,7,11,18
2567,พฤษภาคม,ฉะเชิงเทรา,รถโดยสาร ประจำทาง หมวด 2,0,0,0,0,0,0,0,0,0,0,0,0,1
