2560,2561,_id,ลำดับ,2564,2567,รหัสชุดข้อมูล,2563,2565,2566,URL,รายการข้อมูล,หมายเหตุ,2562,หน่วย
5051,8728,1,,3033,3050,Y1_03_05_04,3082,2545,2872,,จำนวนแรงงานที่ได้รับการพัฒนาให้เป็นแรงงานฝีมือ,,4486,คน
