2565.0,2567.0,2560.0,_id,2566.0,ลำดับ,2561.0,รหัสชุดข้อมูล,2563.0,URL,รายการข้อมูล,หมายเหตุ,2564.0,2562.0,หน่วย
2545,3050,5051,1,2872,,8728,Y1_03_05_04,3082,,จำนวนแรงงานที่ได้รับการพัฒนาให้เป็นแรงงานฝีมือ,,3033,4486,คน
