﻿year,sex,quarter,_id,region,value,unit,age_group,source
2555,ชาย,ไตรมาส 1,71,ภาคตะวันออกเฉียงเหนือ,684.7,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,72,ภาคตะวันออกเฉียงเหนือ,399.8,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,73,ภาคใต้,150.6,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,74,ภาคใต้,68.3,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,75,ภาคใต้,347.2,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,76,ภาคใต้,228.7,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,77,ภาคใต้,393.5,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,78,ภาคใต้,303.5,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,79,ภาคใต้,363.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,80,ภาคใต้,293.1,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,81,ภาคใต้,345.7,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,82,ภาคใต้,300.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,83,ภาคใต้,647.9,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,84,ภาคใต้,587.4,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,85,ภาคใต้,460.6,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,86,ภาคใต้,401.4,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 1,87,ภาคใต้,261.8,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 1,88,ภาคใต้,210.1,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,89,กรุงเทพมหานคร,39.1,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,90,กรุงเทพมหานคร,23.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,91,กรุงเทพมหานคร,77.0,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,92,กรุงเทพมหานคร,84.5,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,ชาย,ไตรมาส 4,93,ภาคใต้ชายแดน,59.46,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,ชาย,ไตรมาส 4,94,ภาคใต้ชายแดน,75.37,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2569,ชาย,ไตรมาส 1,95,กรุงเทพมหานคร,419.08,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2569,ชาย,ไตรมาส 1,96,ภาคกลาง,361.99,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2569,ชาย,ไตรมาส 1,97,ภาคกลาง,1024.25,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,98,ภาคตะวันออก,245.25,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,99,ภาคตะวันออก,236.73,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,100,ภาคตะวันออกเฉียงเหนือ,1146.33,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,101,กรุงเทพมหานคร,172.9,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,102,กรุงเทพมหานคร,195.4,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,103,กรุงเทพมหานคร,291.8,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,104,กรุงเทพมหานคร,308.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,105,กรุงเทพมหานคร,327.3,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,106,กรุงเทพมหานคร,331.5,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,107,กรุงเทพมหานคร,575.0,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,108,กรุงเทพมหานคร,565.5,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,109,กรุงเทพมหานคร,389.9,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,110,กรุงเทพมหานคร,329.7,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,111,กรุงเทพมหานคร,111.3,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,112,กรุงเทพมหานคร,102.3,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,113,ภาคกลาง,173.2,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,114,ภาคกลาง,98.4,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,115,ภาคกลาง,463.1,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,116,ภาคกลาง,373.7,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,117,ภาคกลาง,588.1,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,118,ภาคกลาง,505.2,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,119,ภาคกลาง,660.6,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,120,ภาคกลาง,574.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,121,ภาคกลาง,668.6,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,122,ภาคกลาง,607.3,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,123,ภาคกลาง,1255.6,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,124,ภาคกลาง,1167.2,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,125,ภาคกลาง,877.9,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,126,ภาคกลาง,781.8,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,127,ภาคกลาง,397.8,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,128,ภาคกลาง,320.6,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,129,ภาคเหนือ,144.9,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,130,ภาคเหนือ,78.7,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,131,ภาคเหนือ,362.1,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,132,ภาคเหนือ,249.2,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,133,ภาคเหนือ,459.1,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,134,ภาคเหนือ,371.6,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,135,ภาคเหนือ,427.2,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,136,ภาคเหนือ,339.8,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,137,ภาคเหนือ,407.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,138,ภาคเหนือ,370.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,139,ภาคเหนือ,909.0,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,140,ภาคเหนือ,871.7,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,141,ภาคเหนือ,818.4,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,142,ภาคเหนือ,706.1,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,143,ภาคเหนือ,375.3,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,144,ภาคเหนือ,313.67,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,145,ภาคใต้,18.96,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,146,ภาคใต้,476.83,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,147,ภาคใต้ชายแดน,39.58,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2569,หญิง,ไตรมาส 1,148,ภาคใต้ชายแดน,59.38,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,149,ภาคเหนือ,276.0,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,150,ภาคตะวันออกเฉียงเหนือ,313.2,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,151,ภาคตะวันออกเฉียงเหนือ,162.9,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,152,ภาคตะวันออกเฉียงเหนือ,701.2,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,153,ภาคตะวันออกเฉียงเหนือ,475.5,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,154,ภาคตะวันออกเฉียงเหนือ,845.3,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,155,ภาคตะวันออกเฉียงเหนือ,648.1,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,156,ภาคตะวันออกเฉียงเหนือ,794.9,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,157,ภาคตะวันออกเฉียงเหนือ,617.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,158,ภาคตะวันออกเฉียงเหนือ,804.6,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,159,ภาคตะวันออกเฉียงเหนือ,702.9,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,160,ภาคตะวันออกเฉียงเหนือ,1650.5,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,161,ภาคตะวันออกเฉียงเหนือ,1452.8,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,162,ภาคตะวันออกเฉียงเหนือ,1263.1,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,163,ภาคตะวันออกเฉียงเหนือ,1004.9,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,164,ภาคตะวันออกเฉียงเหนือ,707.7,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,165,ภาคตะวันออกเฉียงเหนือ,450.5,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,166,ภาคใต้,152.6,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,167,ภาคใต้,73.5,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,168,ภาคใต้,342.3,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,169,ภาคใต้,211.7,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,170,ภาคใต้,392.2,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,171,ภาคใต้,299.4,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,172,ภาคใต้,358.8,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,173,ภาคใต้,299.3,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,174,ภาคใต้,346.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,175,ภาคใต้,306.9,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,176,ภาคใต้,655.2,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,177,ภาคใต้,593.6,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,178,ภาคใต้,468.4,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,179,ภาคใต้,406.0,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 2,180,ภาคใต้,268.4,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 2,181,ภาคใต้,209.8,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,182,กรุงเทพมหานคร,30.1,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,183,กรุงเทพมหานคร,23.3,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,184,กรุงเทพมหานคร,79.4,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,185,กรุงเทพมหานคร,81.7,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,186,กรุงเทพมหานคร,170.3,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,187,กรุงเทพมหานคร,185.5,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,188,กรุงเทพมหานคร,284.7,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,189,กรุงเทพมหานคร,309.8,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,190,กรุงเทพมหานคร,332.8,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,191,กรุงเทพมหานคร,344.6,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,192,กรุงเทพมหานคร,572.9,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,193,กรุงเทพมหานคร,555.2,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,194,กรุงเทพมหานคร,386.5,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,195,กรุงเทพมหานคร,310.5,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,196,กรุงเทพมหานคร,113.5,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,197,กรุงเทพมหานคร,90.9,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,198,ภาคกลาง,174.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,199,ภาคกลาง,104.4,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,200,ภาคกลาง,476.0,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,หญิง,ไตรมาส 3,201,ภาคกลาง,366.3,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2555,ชาย,ไตรมาส 3,202,ภาคกลาง,593.7,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
