จำนวน,_id,ปี,หัวข้อ,เพศ,ไตรมาส,จังหวัด
1460,98,2559,ข้อมูลข่าวสารและการสื่อสาร,ชาย,3,ชลบุรี
3231,99,2559,กิจกรรมทางการเงินและการประกันภัย,ชาย,3,ชลบุรี
2017,100,2559,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,ชาย,3,ชลบุรี
2667,101,2559,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,ชาย,3,ชลบุรี
20877,102,2559,กิจกรรมการบริหารและบริการสนับสนุน,ชาย,3,ชลบุรี
14593,103,2559,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,ชาย,3,ชลบุรี
6679,104,2559,การศึกษา,ชาย,3,ชลบุรี
5606,105,2559,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,ชาย,3,ชลบุรี
5379,106,2559,ศิลปะ ความบันเทิงและนันทนาการ,ชาย,3,ชลบุรี
6186,107,2559,กิจกรรมการบริการด้านอื่น ๆ,ชาย,3,ชลบุรี
201,108,2559,กิจกรรมการจ้างงานในครัวเรือน,ชาย,3,ชลบุรี
0,109,2559,กิจกรรมขององค์การระหว่างประเทศ,ชาย,3,ชลบุรี
0,110,2559,ไม่ทราบ,ชาย,3,ชลบุรี
16523,111,2559,เกษตรกรรม การป่าไม้ และการประมง,หญิง,3,ชลบุรี
275,112,2559,การทำเหมืองแร่และเหมืองหิน,หญิง,3,ชลบุรี
150812,113,2559,การผลิต,หญิง,3,ชลบุรี
802,114,2559,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,หญิง,3,ชลบุรี
169,115,2559,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,หญิง,3,ชลบุรี
4167,116,2559,การก่อสร้าง,หญิง,3,ชลบุรี
94126,117,2559,การขายส่งและการขายปลีก การซ่อมยานยนต์,หญิง,3,ชลบุรี
9245,118,2559,การขนส่งและสถานที่เก็บสินค้า,หญิง,3,ชลบุรี
93260,119,2559,กิจกรรมโรงแรมและบริการด้านอาหาร,หญิง,3,ชลบุรี
868,120,2559,ข้อมูลข่าวสารและการสื่อสาร,หญิง,3,ชลบุรี
3697,121,2559,กิจกรรมทางการเงินและการประกันภัย,หญิง,3,ชลบุรี
6350,122,2559,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,หญิง,3,ชลบุรี
2130,123,2559,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,หญิง,3,ชลบุรี
7897,124,2559,กิจกรรมการบริหารและบริการสนับสนุน,หญิง,3,ชลบุรี
3240,125,2559,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,หญิง,3,ชลบุรี
15280,126,2559,การศึกษา,หญิง,3,ชลบุรี
10878,127,2559,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,หญิง,3,ชลบุรี
8901,128,2559,ศิลปะ ความบันเทิงและนันทนาการ,หญิง,3,ชลบุรี
22485,129,2559,กิจกรรมการบริการด้านอื่น ๆ,หญิง,3,ชลบุรี
3989,130,2559,กิจกรรมการจ้างงานในครัวเรือน,หญิง,3,ชลบุรี
0,131,2559,กิจกรรมขององค์การระหว่างประเทศ,หญิง,3,ชลบุรี
0,132,2559,ไม่ทราบ,หญิง,3,ชลบุรี
39412,133,2559,เกษตรกรรม การป่าไม้ และการประมง,ชาย,4,ชลบุรี
2869,134,2559,การทำเหมืองแร่และเหมืองหิน,ชาย,4,ชลบุรี
196979,135,2559,การผลิต,ชาย,4,ชลบุรี
2892,136,2559,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,ชาย,4,ชลบุรี
1260,137,2559,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,ชาย,4,ชลบุรี
39742,138,2559,การก่อสร้าง,ชาย,4,ชลบุรี
95737,139,2559,การขายส่งและการขายปลีก การซ่อมยานยนต์,ชาย,4,ชลบุรี
52880,140,2559,การขนส่งและสถานที่เก็บสินค้า,ชาย,4,ชลบุรี
59652,141,2559,กิจกรรมโรงแรมและบริการด้านอาหาร,ชาย,4,ชลบุรี
2038,142,2559,ข้อมูลข่าวสารและการสื่อสาร,ชาย,4,ชลบุรี
3042,143,2559,กิจกรรมทางการเงินและการประกันภัย,ชาย,4,ชลบุรี
5726,144,2559,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,ชาย,4,ชลบุรี
7036,145,2559,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,ชาย,4,ชลบุรี
29146,146,2559,กิจกรรมการบริหารและบริการสนับสนุน,ชาย,4,ชลบุรี
18824,147,2559,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,ชาย,4,ชลบุรี
6794,148,2559,การศึกษา,ชาย,4,ชลบุรี
5527,149,2559,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,ชาย,4,ชลบุรี
6068,150,2559,ศิลปะ ความบันเทิงและนันทนาการ,ชาย,4,ชลบุรี
9180,151,2559,กิจกรรมการบริการด้านอื่น ๆ,ชาย,4,ชลบุรี
2549,152,2559,กิจกรรมการจ้างงานในครัวเรือน,ชาย,4,ชลบุรี
0,153,2559,กิจกรรมขององค์การระหว่างประเทศ,ชาย,4,ชลบุรี
0,154,2559,ไม่ทราบ,ชาย,4,ชลบุรี
15613,155,2559,เกษตรกรรม การป่าไม้ และการประมง,หญิง,4,ชลบุรี
563,156,2559,การทำเหมืองแร่และเหมืองหิน,หญิง,4,ชลบุรี
156821,157,2559,การผลิต,หญิง,4,ชลบุรี
886,158,2559,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,หญิง,4,ชลบุรี
,159,2559,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,หญิง,4,ชลบุรี
6348,160,2559,การก่อสร้าง,หญิง,4,ชลบุรี
80795,161,2559,การขายส่งและการขายปลีก การซ่อมยานยนต์,หญิง,4,ชลบุรี
8803,162,2559,การขนส่งและสถานที่เก็บสินค้า,หญิง,4,ชลบุรี
80475,163,2559,กิจกรรมโรงแรมและบริการด้านอาหาร,หญิง,4,ชลบุรี
1321,164,2559,ข้อมูลข่าวสารและการสื่อสาร,หญิง,4,ชลบุรี
7052,165,2559,กิจกรรมทางการเงินและการประกันภัย,หญิง,4,ชลบุรี
5973,166,2559,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,หญิง,4,ชลบุรี
1157,167,2559,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,หญิง,4,ชลบุรี
5249,168,2559,กิจกรรมการบริหารและบริการสนับสนุน,หญิง,4,ชลบุรี
3569,169,2559,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,หญิง,4,ชลบุรี
19767,170,2559,การศึกษา,หญิง,4,ชลบุรี
14713,171,2559,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,หญิง,4,ชลบุรี
8463,172,2559,ศิลปะ ความบันเทิงและนันทนาการ,หญิง,4,ชลบุรี
31598,173,2559,กิจกรรมการบริการด้านอื่น ๆ,หญิง,4,ชลบุรี
4329,174,2559,กิจกรรมการจ้างงานในครัวเรือน,หญิง,4,ชลบุรี
0,175,2559,กิจกรรมขององค์การระหว่างประเทศ,หญิง,4,ชลบุรี
0,176,2559,ไม่ทราบ,หญิง,4,ชลบุรี
28312,177,2560,เกษตรกรรม การป่าไม้ และการประมง,ชาย,1,ชลบุรี
3616,178,2560,การทำเหมืองแร่และเหมืองหิน,ชาย,1,ชลบุรี
215655,179,2560,การผลิต,ชาย,1,ชลบุรี
791,180,2560,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,ชาย,1,ชลบุรี
656,181,2560,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,ชาย,1,ชลบุรี
35930,182,2560,การก่อสร้าง,ชาย,1,ชลบุรี
83706,183,2560,การขายส่งและการขายปลีก การซ่อมยานยนต์,ชาย,1,ชลบุรี
45293,184,2560,การขนส่งและสถานที่เก็บสินค้า,ชาย,1,ชลบุรี
68473,185,2560,กิจกรรมโรงแรมและบริการด้านอาหาร,ชาย,1,ชลบุรี
3661,186,2560,ข้อมูลข่าวสารและการสื่อสาร,ชาย,1,ชลบุรี
3492,187,2560,กิจกรรมทางการเงินและการประกันภัย,ชาย,1,ชลบุรี
3789,188,2560,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,ชาย,1,ชลบุรี
4713,189,2560,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,ชาย,1,ชลบุรี
23625,190,2560,กิจกรรมการบริหารและบริการสนับสนุน,ชาย,1,ชลบุรี
25570,191,2560,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,ชาย,1,ชลบุรี
12428,192,2560,การศึกษา,ชาย,1,ชลบุรี
3938,193,2560,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,ชาย,1,ชลบุรี
5933,194,2560,ศิลปะ ความบันเทิงและนันทนาการ,ชาย,1,ชลบุรี
18431,195,2560,กิจกรรมการบริการด้านอื่น ๆ,ชาย,1,ชลบุรี
1360,196,2560,กิจกรรมการจ้างงานในครัวเรือน,ชาย,1,ชลบุรี
0,197,2560,กิจกรรมขององค์การระหว่างประเทศ,ชาย,1,ชลบุรี
0,198,2560,ไม่ทราบ,ชาย,1,ชลบุรี
13940,199,2560,เกษตรกรรม การป่าไม้ และการประมง,หญิง,1,ชลบุรี
693,200,2560,การทำเหมืองแร่และเหมืองหิน,หญิง,1,ชลบุรี
167319,201,2560,การผลิต,หญิง,1,ชลบุรี
247,202,2560,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,หญิง,1,ชลบุรี
644,203,2560,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,หญิง,1,ชลบุรี
4329,204,2560,การก่อสร้าง,หญิง,1,ชลบุรี
71489,205,2560,การขายส่งและการขายปลีก การซ่อมยานยนต์,หญิง,1,ชลบุรี
5200,206,2560,การขนส่งและสถานที่เก็บสินค้า,หญิง,1,ชลบุรี
99444,207,2560,กิจกรรมโรงแรมและบริการด้านอาหาร,หญิง,1,ชลบุรี
,208,2560,ข้อมูลข่าวสารและการสื่อสาร,หญิง,1,ชลบุรี
7262,209,2560,กิจกรรมทางการเงินและการประกันภัย,หญิง,1,ชลบุรี
6345,210,2560,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,หญิง,1,ชลบุรี
651,211,2560,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,หญิง,1,ชลบุรี
3382,212,2560,กิจกรรมการบริหารและบริการสนับสนุน,หญิง,1,ชลบุรี
11370,213,2560,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,หญิง,1,ชลบุรี
14805,214,2560,การศึกษา,หญิง,1,ชลบุรี
14517,215,2560,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,หญิง,1,ชลบุรี
3634,216,2560,ศิลปะ ความบันเทิงและนันทนาการ,หญิง,1,ชลบุรี
39525,217,2560,กิจกรรมการบริการด้านอื่น ๆ,หญิง,1,ชลบุรี
5387,218,2560,กิจกรรมการจ้างงานในครัวเรือน,หญิง,1,ชลบุรี
0,219,2560,กิจกรรมขององค์การระหว่างประเทศ,หญิง,1,ชลบุรี
0,220,2560,ไม่ทราบ,หญิง,1,ชลบุรี
29541,221,2560,เกษตรกรรม การป่าไม้ และการประมง,ชาย,2,ชลบุรี
4208,222,2560,การทำเหมืองแร่และเหมืองหิน,ชาย,2,ชลบุรี
207915,223,2560,การผลิต,ชาย,2,ชลบุรี
2092,224,2560,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,ชาย,2,ชลบุรี
0,225,2560,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,ชาย,2,ชลบุรี
33177,226,2560,การก่อสร้าง,ชาย,2,ชลบุรี
102925,227,2560,การขายส่งและการขายปลีก การซ่อมยานยนต์,ชาย,2,ชลบุรี
42586,228,2560,การขนส่งและสถานที่เก็บสินค้า,ชาย,2,ชลบุรี
57995,229,2560,กิจกรรมโรงแรมและบริการด้านอาหาร,ชาย,2,ชลบุรี
1832,230,2560,ข้อมูลข่าวสารและการสื่อสาร,ชาย,2,ชลบุรี
4177,231,2560,กิจกรรมทางการเงินและการประกันภัย,ชาย,2,ชลบุรี
5065,232,2560,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,ชาย,2,ชลบุรี
955,233,2560,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,ชาย,2,ชลบุรี
31424,234,2560,กิจกรรมการบริหารและบริการสนับสนุน,ชาย,2,ชลบุรี
21710,235,2560,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,ชาย,2,ชลบุรี
12027,236,2560,การศึกษา,ชาย,2,ชลบุรี
3524,237,2560,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,ชาย,2,ชลบุรี
1500,238,2560,ศิลปะ ความบันเทิงและนันทนาการ,ชาย,2,ชลบุรี
10068,239,2560,กิจกรรมการบริการด้านอื่น ๆ,ชาย,2,ชลบุรี
1817,240,2560,กิจกรรมการจ้างงานในครัวเรือน,ชาย,2,ชลบุรี
0,241,2560,กิจกรรมขององค์การระหว่างประเทศ,ชาย,2,ชลบุรี
0,242,2560,ไม่ทราบ,ชาย,2,ชลบุรี
13290,243,2560,เกษตรกรรม การป่าไม้ และการประมง,หญิง,2,ชลบุรี
1476,244,2560,การทำเหมืองแร่และเหมืองหิน,หญิง,2,ชลบุรี
162953,245,2560,การผลิต,หญิง,2,ชลบุรี
1182,246,2560,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,หญิง,2,ชลบุรี
0,247,2560,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,หญิง,2,ชลบุรี
4737,248,2560,การก่อสร้าง,หญิง,2,ชลบุรี
101214,249,2560,การขายส่งและการขายปลีก การซ่อมยานยนต์,หญิง,2,ชลบุรี
5905,250,2560,การขนส่งและสถานที่เก็บสินค้า,หญิง,2,ชลบุรี
95855,251,2560,กิจกรรมโรงแรมและบริการด้านอาหาร,หญิง,2,ชลบุรี
723,252,2560,ข้อมูลข่าวสารและการสื่อสาร,หญิง,2,ชลบุรี
6134,253,2560,กิจกรรมทางการเงินและการประกันภัย,หญิง,2,ชลบุรี
9856,254,2560,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,หญิง,2,ชลบุรี
,255,2560,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,หญิง,2,ชลบุรี
7233,256,2560,กิจกรรมการบริหารและบริการสนับสนุน,หญิง,2,ชลบุรี
10751,257,2560,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,หญิง,2,ชลบุรี
13423,258,2560,การศึกษา,หญิง,2,ชลบุรี
13335,259,2560,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,หญิง,2,ชลบุรี
3858,260,2560,ศิลปะ ความบันเทิงและนันทนาการ,หญิง,2,ชลบุรี
24941,261,2560,กิจกรรมการบริการด้านอื่น ๆ,หญิง,2,ชลบุรี
2457,262,2560,กิจกรรมการจ้างงานในครัวเรือน,หญิง,2,ชลบุรี
0,263,2560,กิจกรรมขององค์การระหว่างประเทศ,หญิง,2,ชลบุรี
0,264,2560,ไม่ทราบ,หญิง,2,ชลบุรี
32472,265,2560,เกษตรกรรม การป่าไม้ และการประมง,ชาย,3,ชลบุรี
3718,266,2560,การทำเหมืองแร่และเหมืองหิน,ชาย,3,ชลบุรี
211290,267,2560,การผลิต,ชาย,3,ชลบุรี
1837,268,2560,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,ชาย,3,ชลบุรี
806,269,2560,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,ชาย,3,ชลบุรี
46586,270,2560,การก่อสร้าง,ชาย,3,ชลบุรี
90156,271,2560,การขายส่งและการขายปลีก การซ่อมยานยนต์,ชาย,3,ชลบุรี
39868,272,2560,การขนส่งและสถานที่เก็บสินค้า,ชาย,3,ชลบุรี
57401,273,2560,กิจกรรมโรงแรมและบริการด้านอาหาร,ชาย,3,ชลบุรี
2352,274,2560,ข้อมูลข่าวสารและการสื่อสาร,ชาย,3,ชลบุรี
4022,275,2560,กิจกรรมทางการเงินและการประกันภัย,ชาย,3,ชลบุรี
5436,276,2560,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,ชาย,3,ชลบุรี
1682,277,2560,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,ชาย,3,ชลบุรี
21428,278,2560,กิจกรรมการบริหารและบริการสนับสนุน,ชาย,3,ชลบุรี
15658,279,2560,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,ชาย,3,ชลบุรี
4979,280,2560,การศึกษา,ชาย,3,ชลบุรี
4989,281,2560,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,ชาย,3,ชลบุรี
4789,282,2560,ศิลปะ ความบันเทิงและนันทนาการ,ชาย,3,ชลบุรี
8649,283,2560,กิจกรรมการบริการด้านอื่น ๆ,ชาย,3,ชลบุรี
2355,284,2560,กิจกรรมการจ้างงานในครัวเรือน,ชาย,3,ชลบุรี
0,285,2560,กิจกรรมขององค์การระหว่างประเทศ,ชาย,3,ชลบุรี
0,286,2560,ไม่ทราบ,ชาย,3,ชลบุรี
15535,287,2560,เกษตรกรรม การป่าไม้ และการประมง,หญิง,3,ชลบุรี
705,288,2560,การทำเหมืองแร่และเหมืองหิน,หญิง,3,ชลบุรี
148814,289,2560,การผลิต,หญิง,3,ชลบุรี
1077,290,2560,การไฟฟ้า ก๊าซ ไอน้ำ และระบบการปรับอากาศ,หญิง,3,ชลบุรี
,291,2560,การจัดหาน้ำ การจัดการน้ำเสียและของเสีย,หญิง,3,ชลบุรี
8872,292,2560,การก่อสร้าง,หญิง,3,ชลบุรี
90332,293,2560,การขายส่งและการขายปลีก การซ่อมยานยนต์,หญิง,3,ชลบุรี
6117,294,2560,การขนส่งและสถานที่เก็บสินค้า,หญิง,3,ชลบุรี
100379,295,2560,กิจกรรมโรงแรมและบริการด้านอาหาร,หญิง,3,ชลบุรี
1019,296,2560,ข้อมูลข่าวสารและการสื่อสาร,หญิง,3,ชลบุรี
6624,297,2560,กิจกรรมทางการเงินและการประกันภัย,หญิง,3,ชลบุรี
7750,298,2560,กิจกรรมเกี่ยวกับอสังหาริมทรัพย์,หญิง,3,ชลบุรี
3439,299,2560,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,หญิง,3,ชลบุรี
5893,300,2560,กิจกรรมการบริหารและบริการสนับสนุน,หญิง,3,ชลบุรี
7980,301,2560,การบริหารราชการ การป้องกันประเทศ และการประกันสังคม,หญิง,3,ชลบุรี
19395,302,2560,การศึกษา,หญิง,3,ชลบุรี
