วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2571-03-02T00:00:00,51,GI(E) 3-358,บริษัท ซัมมิท แหลมฉบัง โอโต บอดี้ เวิร์ค จำกัด,51,2568-04-02T00:00:00,ชลบุรี
2571-03-02T00:00:00,52,GI(E) 3-367,บริษัท วายพีเอ (ประเทศไทย) จำกัด,52,2568-04-02T00:00:00,ชลบุรี
2571-05-02T00:00:00,53,GI(E) 3-387,บริษัท จี เจ สตีล จำกัด (มหาชน),53,2568-06-02T00:00:00,ชลบุรี
2571-05-02T00:00:00,54,GI(E) 3-389,บริษัท ซัมมิท แหลมฉบัง โอโต บอดี้ เวิร์ค จำกัด,54,2568-06-02T00:00:00,ชลบุรี
2571-06-02T00:00:00,55,GI(E) 3-399,บริษัท สหเครน คอร์ปอเรชั่น จำกัด (มหาชน),55,2568-07-02T00:00:00,ชลบุรี
2571-06-02T00:00:00,56,GI(E) 3-402,บริษัท โอคุมุระ เมทัลส์ (ประเทศไทย) จำกัด,56,2568-07-02T00:00:00,ชลบุรี
2571-02-13T00:00:00,57,GI(E) 3-415,บริษัท ซัมมิท แอดวานซ์ แมททีเรียล จำกัด,57,2568-02-14T00:00:00,ชลบุรี
2571-02-18T00:00:00,58,GI(E) 3-424,บริษัท เอ็มเอ็มทีเอช เอ็นจิ้น จำกัด,58,2568-02-19T00:00:00,ชลบุรี
2571-02-18T00:00:00,59,GI(E) 3-430,บริษัท เจ เทคโนโลยี เวสท์ จำกัด,59,2568-02-19T00:00:00,ชลบุรี
2571-02-19T00:00:00,60,GI(E) 3-440,บริษัท อีโค แมเนจเม้นท์ อินดัสเตรียล จำกัด,60,2568-02-20T00:00:00,ชลบุรี
2571-02-19T00:00:00,61,GI(E) 3-441,บริษัท อีโค แมเนจเม้นท์ อินดัสเตรียล จำกัด,61,2568-02-20T00:00:00,ชลบุรี
2571-02-19T00:00:00,62,GI(E) 3-442,บริษัท อีโค แมเนจเม้นท์ อินดัสเตรียล จำกัด,62,2568-02-20T00:00:00,ชลบุรี
2571-02-19T00:00:00,63,GI(E) 3-453,บริษัท ทากาชิโฮ เดนไซ (ประเทศไทย) จำกัด,63,2568-02-20T00:00:00,ชลบุรี
2571-02-20T00:00:00,64,GI(E) 3-454,บริษัท ยาฮาตะ อินดัสตรี (ประเทศไทย) จำกัด,64,2568-02-21T00:00:00,ชลบุรี
2571-02-23T00:00:00,65,GI(E) 3-461,บริษัท วูเทคไทย จำกัด,65,2568-02-24T00:00:00,ชลบุรี
2571-02-24T00:00:00,66,GI(E) 3-475,บริษัท แอล จี เอช เครน จำกัด,66,2568-02-25T00:00:00,ชลบุรี
2571-02-25T00:00:00,67,GI(E) 3-483,บริษัท ฤทธา จำกัด,67,2568-02-26T00:00:00,ชลบุรี
2571-02-27T00:00:00,68,GI(E) 3-490,บริษัท ฟูรูกาวา ออร์โตโมทีฟ ซีสเต็มส์(ประเทศไทย) จำกัด,68,2568-02-28T00:00:00,ชลบุรี
2571-02-27T00:00:00,69,GI(E) 3-495,บริษัท สยามเคมีคัล โลจิสติกส์ จำกัด,69,2568-02-28T00:00:00,ชลบุรี
2571-02-27T00:00:00,70,GI(E) 3-497,บริษัท สยามเคมีคัล โลจิสติกส์ จำกัด,70,2568-02-28T00:00:00,ชลบุรี
2571-11-03T00:00:00,71,GI(E) 3-561,บริษัท ยามาโค พรีซิชั่น (ประเทศไทย) จำกัด,71,2568-12-03T00:00:00,ชลบุรี
2571-03-13T00:00:00,72,GI(E) 3-601,บริษัท ไทยคิคูวา อินดัสทรีส์ จำกัด,72,2568-03-14T00:00:00,ชลบุรี
2571-03-13T00:00:00,73,GI(E) 3-602,บริษัท มาเรลลี (ประเทศไทย) จำกัด,73,2568-03-14T00:00:00,ชลบุรี
2571-03-13T00:00:00,74,GI(E) 3-603,บริษัท ไฮลี มาเรลลี (ประเทศไทย) จำกัด,74,2568-03-14T00:00:00,ชลบุรี
2571-03-17T00:00:00,75,GI(E) 3-617,บริษัท บี.กริม เพาเวอร์ (ดับบลิวเอชเอ) 1 จำกัด,75,2568-03-18T00:00:00,ชลบุรี
2571-03-17T00:00:00,76,GI(E) 3-618,บริษัท โอทีอาร์ วีล เอ็นจิเนียริ่ง (ไทยแลนด์) จำกัด,76,2568-03-18T00:00:00,ชลบุรี
2571-03-17T00:00:00,77,GI(E) 3-619,บริษัท ชอไชยวัฒน์อุตสาหกรรม จำกัด,77,2568-03-18T00:00:00,ชลบุรี
2571-03-17T00:00:00,78,GI(E) 3-620,บริษัท คาวาเบะ พรีซิชั่น (ประเทศไทย) จำกัด,78,2568-03-18T00:00:00,ชลบุรี
2571-03-17T00:00:00,79,GI(E) 3-624,บริษัท นวกาญจน์โลหะชลบุรี จำกัด,79,2568-03-18T00:00:00,ชลบุรี
2571-03-18T00:00:00,80,GI(E) 3-627,บริษัท ยามาโตะ เคมิคัลส์ (ประเทศไทย) จำกัด,80,2568-03-19T00:00:00,ชลบุรี
2571-03-24T00:00:00,81,GI(E) 3-653,บริษัท เฉิงเหยา เทคโนโลยี จำกัด,81,2568-03-25T00:00:00,ชลบุรี
2571-03-25T00:00:00,82,GI(E) 3-656,บริษัท ซันวิลล์ (ประเทศไทย) จำกัด,82,2568-03-26T00:00:00,ชลบุรี
2571-03-25T00:00:00,83,GI(E) 3-661,บริษัท พอส-เซอาห์ สตีล ไวร์ (ประเทศไทย) จำกัด,83,2568-03-26T00:00:00,ชลบุรี
2571-03-25T00:00:00,84,GI(E) 3-670,บริษัท ไอซิน ทาคาโอก้า ฟาวน์ดริ บางปะกง จำกัด,84,2568-03-26T00:00:00,ชลบุรี
2571-03-27T00:00:00,85,GI(E) 3-678,บริษัท โปร-แคร์ แพ็คเกจจิ้ง จำกัด,85,2568-03-28T00:00:00,ชลบุรี
2571-03-30T00:00:00,86,GI(E) 3-689,บริษัท เมลเท็กซ์ เอเซีย (ประเทศไทย) จำกัด,86,2568-03-31T00:00:00,ชลบุรี
2571-02-04T00:00:00,87,GI(E) 3-713,บริษัท สยาม เคียวซัน เด็นโซ่ จำกัด,87,2568-03-04T00:00:00,ชลบุรี
2571-03-04T00:00:00,88,GI(E) 3-714,บริษัท สยาม เด็นโซ่ แมนูแฟคเจอริ่ง จำกัด,88,2568-04-04T00:00:00,ชลบุรี
2571-08-04T00:00:00,89,GI(E) 3-732,บริษัท เฮอิฮัทสึ (ประเทศไทย) จำกัด,89,2568-09-04T00:00:00,ชลบุรี
2571-04-23T00:00:00,90,GI(E) 3-737,บริษัท เควายบี สเตียริ่ง (ไทยแลนด์) จำกัด,90,2568-04-24T00:00:00,ชลบุรี
2571-04-23T00:00:00,91,GI(E) 3-738,บริษัท โฟคัส แมคคานิค จำกัด,91,2568-04-24T00:00:00,ชลบุรี
2571-04-23T00:00:00,92,GI(E) 3-743,บริษัท นัมบุ ซิล (ไทยแลนด์) จำกัด,92,2568-04-24T00:00:00,ชลบุรี
2571-04-23T00:00:00,93,GI(E) 3-752,บริษัท โทแอคส์ (ประเทศไทย) จำกัด,93,2568-04-24T00:00:00,ชลบุรี
2571-04-23T00:00:00,94,GI(E) 3-753,บริษัท โทแอคส์ (ประเทศไทย) จำกัด,94,2568-04-24T00:00:00,ชลบุรี
2571-04-24T00:00:00,95,GI(E) 3-773,บริษัท วาลโบร ฟูเอล ซิสเท็มส์ แอนด์ เทคโนโลยี (ประเทศไทย) จำกัด,95,2568-04-25T00:00:00,ชลบุรี
2571-04-24T00:00:00,96,GI(E) 3-777,บริษัท ฮิไรเซมิสึ (ประเทศไทย) จำกัด,96,2568-04-25T00:00:00,ชลบุรี
2571-04-24T00:00:00,97,GI(E) 3-778,บริษัท ฮิไรเซมิสึ (ประเทศไทย) จำกัด,97,2568-04-25T00:00:00,ชลบุรี
2571-04-24T00:00:00,98,GI(E) 3-779,บริษัท ฮิไรเซมิสึ (ประเทศไทย) จำกัด,98,2568-04-25T00:00:00,ชลบุรี
2571-04-27T00:00:00,99,GI(E) 3-785,บริษัท นครหลวงคอนกรีต จำกัด,99,2568-04-28T00:00:00,ชลบุรี
2571-04-27T00:00:00,100,GI(E) 3-787,บริษัท นครหลวงคอนกรีต จำกัด,100,2568-04-28T00:00:00,ชลบุรี
2571-04-27T00:00:00,101,GI(E) 3-790,บริษัท นครหลวงคอนกรีต จำกัด,101,2568-04-28T00:00:00,ชลบุรี
2571-04-29T00:00:00,102,GI(E) 3-822,บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน),102,2568-04-30T00:00:00,ชลบุรี
2571-04-29T00:00:00,103,GI(E) 3-826,บริษัท ฮิโดรเม็ก คอนสตรัคชั่น อิควิปเม้นท์ (ประเทศไทย) จำกัด,103,2568-04-30T00:00:00,ชลบุรี
2571-04-29T00:00:00,104,GI(E) 3-837,บริษัท โพรเทเรียล (ไทยแลนด์) จำกัด,104,2568-04-30T00:00:00,ชลบุรี
2571-05-05T00:00:00,105,GI(E) 3-845,บริษัท โพรเทเรียล (ไทยแลนด์) จำกัด,105,2568-06-05T00:00:00,ชลบุรี
2571-05-05T00:00:00,106,GI(E) 3-847,บริษัท โพรเทเรียล (ไทยแลนด์) จำกัด,106,2568-06-05T00:00:00,ชลบุรี
2571-07-05T00:00:00,107,GI(E) 3-878,บริษัท เคไอ-อิโคเทค จำกัด,107,2568-08-05T00:00:00,ชลบุรี
2571-07-05T00:00:00,108,GI(E) 3-880,บริษัท เบ็นเทคเคมีคัล จำกัด,108,2568-08-05T00:00:00,ชลบุรี
2571-12-05T00:00:00,109,GI(E) 3-899,บริษัท เอเซีย แปซิฟิค ปิโตรเคมิคอล จำกัด,109,2568-05-13T00:00:00,ชลบุรี
2571-12-05T00:00:00,110,GI(E) 3-907,บริษัท ยามาฮัทสึ (ประเทศไทย) จำกัด,110,2568-05-13T00:00:00,ชลบุรี
2571-12-05T00:00:00,111,GI(E) 3-908,บริษัท พรีแมกซ์ อิเล็กทรอนิกส์ (ประเทศไทย) จำกัด,111,2568-05-13T00:00:00,ชลบุรี
2571-05-13T00:00:00,112,GI(E) 3-917,บริษัท อุตสาหกรรมไทยปรีดา จำกัด,112,2568-05-14T00:00:00,ชลบุรี
2571-05-14T00:00:00,113,GI(E) 3-925,บริษัท เซกิซุย จูชิ (ประเทศไทย) จำกัด,113,2568-05-15T00:00:00,ชลบุรี
2571-05-15T00:00:00,114,GI(E) 3-929,บริษัท ทสึจิย่า (ประเทศไทย) จำกัด,114,2568-05-16T00:00:00,ชลบุรี
2571-05-18T00:00:00,115,GI(E) 3-938,บริษัท ไทร์ โมลด์ (ประเทศไทย) จำกัด,115,2568-05-19T00:00:00,ชลบุรี
2571-05-21T00:00:00,116,GI(E) 3-949,บริษัท เอ็นเอสดับบลิว (ประเทศไทย) จำกัด,116,2568-05-22T00:00:00,ชลบุรี
2571-05-21T00:00:00,117,GI(E) 3-961,บริษัท แอดโคแมท (สยาม) จำกัด,117,2568-05-22T00:00:00,ชลบุรี
2571-05-22T00:00:00,118,GI(E) 3-967,บริษัท ไทยอีสเทิร์น อินโนเวชั่น จำกัด,118,2568-05-23T00:00:00,ชลบุรี
2571-05-22T00:00:00,119,GI(E) 3-969,บริษัท เอส.เอ พรีซิชั่น จำกัด,119,2568-05-23T00:00:00,ชลบุรี
2571-05-25T00:00:00,120,GI(E) 3-974,บริษัท อัซบิล โปรดักชั่น (ประเทศไทย) จำกัด,120,2568-05-26T00:00:00,ชลบุรี
2571-05-27T00:00:00,121,GI(E) 3-1009,บริษัท แปซิฟิค รับเบอร์เวิร์คส์ จำกัด,121,2568-05-28T00:00:00,ชลบุรี
2571-03-06T00:00:00,122,GI(E) 3-1012,บริษัท มินิกริป (ประเทศไทย) จำกัด,122,2568-04-06T00:00:00,ชลบุรี
2571-04-06T00:00:00,123,GI(E) 3-1017,บริษัท มาบูชิ (ไทยแลนด์) จำกัด,123,2568-05-06T00:00:00,ชลบุรี
2571-08-06T00:00:00,124,GI(E) 3-1033,บริษัท โตโยไฟน์ (ไทยแลนด์) จำกัด,124,2568-09-06T00:00:00,ชลบุรี
2571-11-06T00:00:00,125,GI(E) 3-1053,บริษัท สยามซันโป จำกัด,125,2568-12-06T00:00:00,ชลบุรี
2571-11-06T00:00:00,126,GI(E) 3-1056,บริษัท เอ็นไวรอนเมนทอล รีคอฟเวอรี่ จำกัด,126,2568-12-06T00:00:00,ชลบุรี
2571-11-06T00:00:00,127,GI(E) 3-1057,บริษัท เควายบี (ประเทศไทย) จำกัด,127,2568-12-06T00:00:00,ชลบุรี
2571-12-06T00:00:00,128,GI(E) 3-1061,บริษัท รีฟายนิ่งโลหะมีค่า จำกัด,128,2568-06-13T00:00:00,ชลบุรี
2571-06-16T00:00:00,129,GI(E) 3-1077,บริษัท ฮีโน่มอเตอร์ส แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,129,2568-06-17T00:00:00,ชลบุรี
2571-06-16T00:00:00,130,GI(E) 3-1078,บริษัท มิตซูบิชิ เทอร์โบชาร์จเจอร์ เอเซีย จำกัด,130,2568-06-17T00:00:00,ชลบุรี
2571-06-17T00:00:00,131,GI(E) 3-1081,บริษัท บี.กริม เพาเวอร์ (แหลมฉบัง) 2 จำกัด,131,2568-06-18T00:00:00,ชลบุรี
2571-06-17T00:00:00,132,GI(E) 3-1090,บริษัท ไดโตะ ลาร์จ มีเรอร์ (ประเทศไทย) จำกัด,132,2568-06-18T00:00:00,ชลบุรี
2571-06-17T00:00:00,133,GI(E) 3-1096,บริษัท ซีเคดี ไทย คอร์ปอเรชั่น จำกัด,133,2568-06-18T00:00:00,ชลบุรี
2571-06-17T00:00:00,134,GI(E) 3-1097,บริษัท ฮิตาชิ แอสเตโม ชลบุรี แมนูแฟ็กเชอริง จำกัด,134,2568-06-18T00:00:00,ชลบุรี
2571-06-19T00:00:00,135,GI(E) 3-1112,บริษัท อีสเทิร์น ปาล์ม ออยล์ จำกัด,135,2568-06-20T00:00:00,ชลบุรี
2571-06-22T00:00:00,136,GI(E) 3-1122,บริษัท ยามาซากิ อิเล็กทรอนิกส์ (ประเทศไทย) จำกัด,136,2568-06-23T00:00:00,ชลบุรี
2571-06-24T00:00:00,137,GI(E) 3-1128,บริษัท นิปปอนเพนต์ (ประเทศไทย) จำกัด,137,2568-06-25T00:00:00,ชลบุรี
2571-06-29T00:00:00,138,GI(E) 3-1131,บริษัท โคะคุบุน โปรดักส์ (ไทยแลนด์) จำกัด,138,2568-06-30T00:00:00,ชลบุรี
2571-06-29T00:00:00,139,GI(E) 3-1132,บริษัท โคะคุบุน โปรดักส์ (ไทยแลนด์) จำกัด,139,2568-06-30T00:00:00,ชลบุรี
2571-06-29T00:00:00,140,GI(E) 3-1139,บริษัท ซังเคียว เอ็นจิเนียริ่ง (ประเทศไทย) จำกัด,140,2568-06-30T00:00:00,ชลบุรี
2571-06-29T00:00:00,141,GI(E) 3-1144,บริษัท ไทยอาราอิ จำกัด,141,2568-06-30T00:00:00,ชลบุรี
2571-01-07T00:00:00,142,GI(E) 3-1150,บริษัท ฮิรูตะ แอนด์ ซัมมิท จำกัด,142,2568-02-07T00:00:00,ชลบุรี
2571-01-07T00:00:00,143,GI(E) 3-1153,บริษัท ดับเบิ้ลยูบีแอลพี จำกัด,143,2568-02-07T00:00:00,ชลบุรี
2571-01-07T00:00:00,144,GI(E) 3-1156,บริษัท ไอจิ ฟอร์จ (ไทยแลนด์) จำกัด,144,2568-02-07T00:00:00,ชลบุรี
2571-01-07T00:00:00,145,GI(E) 3-1157,บริษัท เฮงเค็ล (ประเทศไทย) จำกัด,145,2568-02-07T00:00:00,ชลบุรี
2571-06-07T00:00:00,146,GI(E) 3-1165,บริษัท เจม เอ็นไวรันเมนทัล แมเนจเม้นท์ จำกัด,146,2568-07-07T00:00:00,ชลบุรี
2571-06-07T00:00:00,147,GI(E) 3-1167,บริษัท แอร์ ซิสเต็มส์ (ประเทศไทย) จำกัด,147,2568-07-07T00:00:00,ชลบุรี
2571-06-07T00:00:00,148,GI(E) 3-1174,บริษัท คิงคลีน อิเล็คทริค (ประเทศไทย) จำกัด,148,2568-07-07T00:00:00,ชลบุรี
2571-06-07T00:00:00,149,GI(E) 3-1175,บริษัท ไอซิน พาวเวอร์เทรน (ประเทศไทย) จำกัด,149,2568-07-07T00:00:00,ชลบุรี
2571-06-07T00:00:00,150,GI(E) 3-1179,บริษัท วาลเมท จำกัด,150,2568-07-07T00:00:00,ชลบุรี
2571-08-07T00:00:00,151,GI(E) 3-1188,บริษัท โคบายาชิ อินดัสเตรียล (ประเทศไทย) จำกัด,151,2568-09-07T00:00:00,ชลบุรี
2571-08-07T00:00:00,152,GI(E) 3-1190,บริษัท บียอนนิคส์ (ประเทศไทย) จำกัด,152,2568-09-07T00:00:00,ชลบุรี
2571-07-14T00:00:00,153,GI(E) 3-1206,บริษัท เอ แอนด์ เอ วินเนอร์ จำกัด,153,2568-07-15T00:00:00,ชลบุรี
2571-07-14T00:00:00,154,GI(E) 3-1207,บริษัท อิฮาร่า แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,154,2568-07-15T00:00:00,ชลบุรี
2571-07-14T00:00:00,155,GI(E) 3-1208,บริษัท ยูนิวานซ์ (ประเทศไทย) จำกัด,155,2568-07-15T00:00:00,ชลบุรี
2571-07-15T00:00:00,156,GI(E) 3-1212,บริษัท ฟงไข่ อิเล็คทรอนิกส์ เทคโนโลยี (ประเทศไทย) จำกัด,156,2568-07-16T00:00:00,ชลบุรี
2571-07-15T00:00:00,157,GI(E) 3-1214,บริษัท ฟูโซล่าร์ จำกัด,157,2568-07-16T00:00:00,ชลบุรี
2571-07-16T00:00:00,158,GI(E) 3-1218,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,158,2568-07-17T00:00:00,ชลบุรี
2571-07-16T00:00:00,159,GI(E) 3-1230,บริษัท ไทย ฟูจิ เซอิกิ จำกัด,159,2568-07-17T00:00:00,ชลบุรี
2571-07-16T00:00:00,160,GI(E) 3-1232,บริษัท ไทย ไดโซ แอโรโซล จำกัด,160,2568-07-17T00:00:00,ชลบุรี
2571-07-28T00:00:00,161,GI(E) 3-1242,บริษัท ซีเท็กซ์ อินดัสตรี คอร์ปอเรชั่น จำกัด,161,2568-07-29T00:00:00,ชลบุรี
2571-07-28T00:00:00,162,GI(E) 3-1243,บริษัท โกลบอลกรีนเคมิคอล จำกัด (มหาชน),162,2568-07-29T00:00:00,ชลบุรี
2571-07-28T00:00:00,163,GI(E) 3-1246,บริษัท สันติภาพอุตสากรรม จำกัด,163,2568-07-29T00:00:00,ชลบุรี
2571-04-08T00:00:00,164,GI(E) 3-1266,บริษัท โฟมเทค อินเตอร์เนชั่นแนล จำกัด,164,2568-05-08T00:00:00,ชลบุรี
2571-04-08T00:00:00,165,GI(E) 3-1267,บริษัท ซานเซน เซอิโค ไทย จำกัด,165,2568-05-08T00:00:00,ชลบุรี
2571-07-08T00:00:00,166,GI(E) 3-1291,บริษัท กลุ่มสยามบรรจุภัณฑ์ จำกัด,166,2568-08-08T00:00:00,ชลบุรี
2571-07-08T00:00:00,167,GI(E) 3-1294,บริษัท ยู อิล โกลบอล จำกัด,167,2568-08-08T00:00:00,ชลบุรี
2571-07-08T00:00:00,168,GI(E) 3-1304,บริษัท ทีที ฟูจิ ทูล ซัพพอร์ท จำกัด,168,2568-08-08T00:00:00,ชลบุรี
