วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2571-07-20T00:00:00,42,GI(E) 2-1515,อู่เซี๊ยะไพบูลย์,42,2568-07-21T00:00:00,ชลบุรี
2571-07-28T00:00:00,43,GI(E) 2-1529,บริษัท โคโรเท็กซ์ ไบโอ-เทคโนโลยี (ประเทศไทย) จำกัด,43,2568-07-29T00:00:00,ชลบุรี
2571-07-28T00:00:00,44,GI(E) 2-1537,บริษัท ฮอปปี้ อินดัสเตรียล (ประเทศไทย) จำกัด,44,2568-07-29T00:00:00,ชลบุรี
2571-06-08T00:00:00,45,GI(E) 2-1583,บริษัท โตโยโบะ เคมิคอลส์ (ไทยแลนด์) จำกัด,45,2568-07-08T00:00:00,ชลบุรี
2571-06-08T00:00:00,46,GI(E) 2-1592,บริษัท เอฟซีซี (ไทยแลนด์) จำกัด,46,2568-07-08T00:00:00,ชลบุรี
2571-07-08T00:00:00,47,GI(E) 2-1601,บริษัท ศุภผล โลหะกิจ จำกัด,47,2568-08-08T00:00:00,ชลบุรี
2571-07-08T00:00:00,48,GI(E) 2-1624,บริษัท มิชินะ มัตสึบิชิ (ประเทศไทย) จำกัด,48,2568-08-08T00:00:00,ชลบุรี
2571-12-08T00:00:00,49,GI(E) 2-1658,บริษัท ไทโช เซอิคิ (ประเทศไทย) จำกัด,49,2568-08-13T00:00:00,ชลบุรี
2571-08-14T00:00:00,50,GI(E) 2-1664,บริษัท โอสึกิ เซโก (ประเทศไทย) จำกัด,50,2568-08-15T00:00:00,ชลบุรี
2571-08-14T00:00:00,51,GI(E) 2-1665,บริษัท อินาบา (ประเทศไทย) จำกัด,51,2568-08-15T00:00:00,ชลบุรี
2571-08-14T00:00:00,52,GI(E) 2-1666,บริษัท แอร์โรว์ ซินดิเคท จำกัด(มหาชน),52,2568-08-15T00:00:00,ชลบุรี
2571-08-14T00:00:00,53,GI(E) 2-1667,บริษัท แอร์-คอน พาร์ทส์ เอ็นจิเนียริ่ง (ประเทศไทย) จำกัด,53,2568-08-15T00:00:00,ชลบุรี
2571-08-14T00:00:00,54,GI(E) 2-1668,บริษัท ไทย ที.เจ. พาราวูด จำกัด,54,2568-08-15T00:00:00,ชลบุรี
2571-08-17T00:00:00,55,GI(E) 2-1677,บริษัท แอร์โรว์ ซินดิเคท จำกัด (มหาชน),55,2568-08-18T00:00:00,ชลบุรี
2571-08-18T00:00:00,56,GI(E) 2-1682,บริษัท เผิงเฟย พรีซิชั่น ฮาร์ดแวร์ (ไทยแลนด์) จำกัด,56,2568-08-19T00:00:00,ชลบุรี
2571-08-18T00:00:00,57,GI(E) 2-1683,บริษัท ไธร์ฟ พรีซีชั่น อินดัสตรี จำกัด,57,2568-08-19T00:00:00,ชลบุรี
2571-08-18T00:00:00,58,GI(E) 2-1685,บริษัท โฮโย (ไทยแลนด์) จำกัด,58,2568-08-19T00:00:00,ชลบุรี
2571-08-18T00:00:00,59,GI(E) 2-1686,บริษัท สยาม โคเค็น จำกัด,59,2568-08-19T00:00:00,ชลบุรี
2571-08-18T00:00:00,60,GI(E) 2-1691,บริษัท ฮีทเวล อีเลคทริค ฮีทติ้ง เทคโนโลยี (ไทยแลนด์) จำกัด,60,2568-08-19T00:00:00,ชลบุรี
2571-08-19T00:00:00,61,GI(E) 2-1721,บริษัท เอ็มซีซี ลาเบลส์ กรุงเทพ จำกัด,61,2568-08-20T00:00:00,ชลบุรี
2571-08-20T00:00:00,62,GI(E) 2-1739,บริษัท ไทยลอตเต้ จำกัด,62,2568-08-21T00:00:00,ชลบุรี
2571-08-20T00:00:00,63,GI(E) 2-1740,บริษัท ไทโย เคเบิลเทค (ประเทศไทย) จำกัด,63,2568-08-21T00:00:00,ชลบุรี
2571-08-20T00:00:00,64,GI(E) 2-1750,บริษัท บีเค แจแปน นีดเดิล (ประเทศไทย) จำกัด,64,2568-08-21T00:00:00,ชลบุรี
2571-08-22T00:00:00,65,GI(E) 2-1770,บริษัท โตโยต้า อินเตอร์ยนต์ชลบุรี (1999) จำกัด,65,2568-08-23T00:00:00,ชลบุรี
2571-08-25T00:00:00,66,GI(E) 2-1775,บริษัท ทองเฮีย ฟาสเทอร์เนอร์ (ไทยแลนด์) จำกัด,66,2568-08-26T00:00:00,ชลบุรี
2571-08-25T00:00:00,67,GI(E) 2-1777,บริษัท ซูกะ สตีล (ไทยแลนด์) จำกัด,67,2568-08-26T00:00:00,ชลบุรี
2571-08-27T00:00:00,68,GI(E) 2-1809,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,68,2568-08-28T00:00:00,ชลบุรี
2571-08-27T00:00:00,69,GI(E) 2-1813,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,69,2568-08-28T00:00:00,ชลบุรี
2571-08-27T00:00:00,70,GI(E) 2-1814,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,70,2568-08-28T00:00:00,ชลบุรี
2571-08-28T00:00:00,71,GI(E) 2-1816,บริษัท ฮาล อะลูมินัม (ประเทศไทย) จำกัด,71,2568-08-29T00:00:00,ชลบุรี
2571-01-09T00:00:00,72,GI(E) 2-1850,บริษัท โยชิทาเคะ เวิร์ค (ประเทศไทย) จำกัด,72,2568-02-09T00:00:00,ชลบุรี
2571-03-09T00:00:00,73,GI(E) 2-1865,บริษัท นากาคาวา เซอิซากุโจ (ประเทศไทย) จำกัด,73,2568-04-09T00:00:00,ชลบุรี
2571-03-09T00:00:00,74,GI(E) 2-1868,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,74,2568-04-09T00:00:00,ชลบุรี
2571-03-09T00:00:00,75,GI(E) 2-1901,บริษัท เซจิน ทูบ เทค (ไทยแลนด์) จำกัด,75,2568-04-09T00:00:00,ชลบุรี
2571-04-09T00:00:00,76,GI(E) 2-1909,บริษัท ไทยยูวอน อิเล็คทรอนิกส์ จำกัด,76,2568-05-09T00:00:00,ชลบุรี
2571-04-09T00:00:00,77,GI(E) 2-1917,บริษัท อนุรักษ์ วอเตอร์ ทรีทเมนท์ ฟาซิลิตี้ส์ จำกัด,77,2568-05-09T00:00:00,ชลบุรี
2571-04-09T00:00:00,78,GI(E) 2-1919,บริษัท แน็บเทสโก้ พาวเวอร์ คอนโทรล (ไทยแลนด์) จำกัด,78,2568-05-09T00:00:00,ชลบุรี
2571-07-09T00:00:00,79,GI(E) 2-1944,บริษัท เดอะ โซเทค (ประเทศไทย) จำกัด,79,2568-08-09T00:00:00,ชลบุรี
2571-08-09T00:00:00,80,GI(E) 2-1961,บริษัท ตะวันออกบรรจุภัณฑ์ จำกัด,80,2568-09-09T00:00:00,ชลบุรี
2571-08-09T00:00:00,81,GI(E) 2-1963,บริษัท ซิกโนด (ประเทศไทย) จำกัด,81,2568-09-09T00:00:00,ชลบุรี
2571-08-09T00:00:00,82,GI(E) 2-1967,บริษัท ซี.เอส. (ประเทศไทย) จำกัด,82,2568-09-09T00:00:00,ชลบุรี
2571-09-09T00:00:00,83,GI(E) 2-1970,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,83,2568-10-09T00:00:00,ชลบุรี
2571-09-09T00:00:00,84,GI(E) 2-1971,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,84,2568-10-09T00:00:00,ชลบุรี
2571-10-09T00:00:00,85,GI(E) 2-1975,บริษัท เจียนเซน เปเปอร์ จำกัด,85,2568-11-09T00:00:00,ชลบุรี
2571-09-17T00:00:00,86,GI(E) 2-2001,บริษัท อินเตอร์โรล (ประเทศไทย) จำกัด,86,2568-09-18T00:00:00,ชลบุรี
2571-09-17T00:00:00,87,GI(E) 2-2004,บริษัท พีแอนด์ไอ (ไทยแลนด์) จำกัด,87,2568-09-18T00:00:00,ชลบุรี
2571-09-17T00:00:00,88,GI(E) 2-2007,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,88,2568-09-18T00:00:00,ชลบุรี
2571-09-17T00:00:00,89,GI(E) 2-2009,บริษัท ริก้า เจทีดับบลิว ฮีททรีทเม้นท์ จำกัด,89,2568-09-18T00:00:00,ชลบุรี
2571-09-17T00:00:00,90,GI(E) 2-2010,บริษัท เอฟแอล สปริง (ประเทศไทย) จำกัด,90,2568-09-18T00:00:00,ชลบุรี
2571-09-17T00:00:00,91,GI(E) 2-2014,บริษัท โตโย แอดวานซ์ เทคโนโลยีส์ ออโต้โมบิล คอมโพเนนส์ (ไทยแลนด์) จำกัด,91,2568-09-18T00:00:00,ชลบุรี
2571-09-21T00:00:00,92,GI(E) 2-2027,บริษัท นิวล็อง(ประเทศไทย) จำกัด,92,2568-09-22T00:00:00,ชลบุรี
2571-09-21T00:00:00,93,GI(E) 2-2039,บริษัท ธาดาเมทัล พาร์ส จำกัด,93,2568-09-22T00:00:00,ชลบุรี
2571-09-21T00:00:00,94,GI(E) 2-2041,บริษัท สตาร์-บอนด์ (ไทยแลนด์) จำกัด,94,2568-09-22T00:00:00,ชลบุรี
2571-09-21T00:00:00,95,GI(E) 2-2042,บริษัท ไทยอีสเทิร์น อินดัสเตรียล แลนด์ จำกัด,95,2568-09-22T00:00:00,ชลบุรี
2571-09-22T00:00:00,96,GI(E) 2-2052,บริษัท ไทยอีสเทิร์น ท้อปซีดส์ ออยล์ จำกัด,96,2568-09-23T00:00:00,ชลบุรี
2571-09-22T00:00:00,97,GI(E) 2-2054,บริษัท ไทย เอได จำกัด,97,2568-09-23T00:00:00,ชลบุรี
2571-09-22T00:00:00,98,GI(E) 2-2064,บริษัท เอ็นริช อินดัสเตรียล (ไทย) จำกัด,98,2568-09-23T00:00:00,ชลบุรี
2571-09-24T00:00:00,99,GI(E) 2-2071,บริษัท ไทย โกลเด้น ออยล์ จำกัด,99,2568-09-25T00:00:00,ชลบุรี
2571-09-25T00:00:00,100,GI(E) 2-2078,บริษัท อิซาร่า เมทัล เทค จำกัด,100,2568-09-26T00:00:00,ชลบุรี
2571-09-25T00:00:00,101,GI(E) 2-2080,บริษัท ท๊อป โปรเฟสชั่นแนล แอนด์ ดีเวลลอปเมนต์ จำกัด,101,2568-09-26T00:00:00,ชลบุรี
2571-09-25T00:00:00,102,GI(E) 2-2082,บริษัท คิงส์ แพ็ค อินดัสเตรียล จำกัด,102,2568-09-26T00:00:00,ชลบุรี
2571-09-28T00:00:00,103,GI(E) 2-2092,บริษัท โชคเกรียงขจร จำกัด,103,2568-09-29T00:00:00,ชลบุรี
2571-09-29T00:00:00,104,GI(E) 2-2099,บริษัท จูเวลอาร์ค อินเตอร์เนชั่นแนล จำกัด,104,2568-09-30T00:00:00,ชลบุรี
2571-05-10T00:00:00,105,GI(E) 2-011,บริษัท เอพี ยูไนเทค จำกัด,105,2568-06-10T00:00:00,ชลบุรี
2571-05-10T00:00:00,106,GI(E) 2-016,บริษัท เอ็น พี เอ็ม อัลลิแอนซ์ คาสติ้ง จำกัด,106,2568-06-10T00:00:00,ชลบุรี
2571-10-16T00:00:00,107,GI(E) 2-053,บริษัท ศิรกร จำกัด (มหาชน),107,2568-10-17T00:00:00,ชลบุรี
2571-10-26T00:00:00,108,GI(E) 2-067,บริษัท นิสชิน เอสทีซี ฟลาวมิลลิ่ง จำกัด,108,2568-10-27T00:00:00,ชลบุรี
2571-10-30T00:00:00,109,GI(E) 2-076,ห้างหุ้นส่วนจำกัด บุญจองรีไซเคิ้ล,109,2568-10-31T00:00:00,ชลบุรี
2571-03-11T00:00:00,110,GI(E) 2-084,บริษัท เอสเอ็ม-ไซโคล (ไทยแลนด์) จำกัด,110,2568-04-11T00:00:00,ชลบุรี
2571-03-11T00:00:00,111,GI(E) 2-090,บริษัท สุขสมบูรณ์น้ำมันพืช จำกัด,111,2568-04-11T00:00:00,ชลบุรี
2571-06-11T00:00:00,112,GI(E) 2-105,บริษัท สุขสมบูรณ์ น้ำมันปาล์ม จำกัด,112,2568-07-11T00:00:00,ชลบุรี
2571-06-11T00:00:00,113,GI(E) 2-106,บริษัท สุขสมบูรณ์พัฒนาน้ำมันพืช จำกัด,113,2568-07-11T00:00:00,ชลบุรี
2571-11-11T00:00:00,114,GI(E) 2-120,บริษัท บีที เทค เอ็นจิเนียริ่ง แอนด์ คอนซัลแตนท์ จำกัด,114,2568-12-11T00:00:00,ชลบุรี
2571-12-11T00:00:00,115,GI(E) 2-122,บริษัท เอ็กซ์อะลอย เอเชีย (ประเทศไทย) จำกัด,115,2568-11-13T00:00:00,ชลบุรี
2571-12-11T00:00:00,116,GI(E) 2-124,บริษัท กานต์สินี รีไซเคิล จำกัด,116,2568-11-13T00:00:00,ชลบุรี
2571-12-11T00:00:00,117,GI(E) 2-132,บริษัท อินเตอร์คอนทิเนนทัล จิวเวลเลอรี่ แมนูแฟคเจอริ่ง จำกัด (มหาชน),117,2568-11-13T00:00:00,ชลบุรี
2571-11-16T00:00:00,118,GI(E) 2-142,บริษัท ไทยอีสเทิร์น ยูทิลิตี้ส์ จำกัด,118,2568-11-17T00:00:00,ชลบุรี
2571-11-16T00:00:00,119,GI(E) 2-162,บริษัท เมย์ทรี แพ็ค (ประเทศไทย) จำกัด,119,2568-11-17T00:00:00,ชลบุรี
2571-11-17T00:00:00,120,GI(E) 2-171,บริษัท แสงเจริญอีสเทิร์น กัลวาไนซ์ จำกัด,120,2568-11-18T00:00:00,ชลบุรี
2571-11-18T00:00:00,121,GI(E) 2-181,บริษัท โกเซ็น (ประเทศไทย) จำกัด,121,2568-11-19T00:00:00,ชลบุรี
2571-11-19T00:00:00,122,GI(E) 2-186,บริษัท ยามะสึ (ประเทศไทย) จำกัด,122,2568-11-20T00:00:00,ชลบุรี
2571-11-19T00:00:00,123,GI(E) 2-191,บริษัท ท้อป เทร็นด์ แมนูแฟคเจอริ่ง จำกัด,123,2568-11-20T00:00:00,ชลบุรี
2571-11-24T00:00:00,124,GI(E) 2-205,บริษัท ยูนิคัล เวิร์คส์ จำกัด,124,2568-11-25T00:00:00,ชลบุรี
2571-11-24T00:00:00,125,GI(E) 2-206,บริษัท พาโช่ (ประเทศไทย) จำกัด,125,2568-11-25T00:00:00,ชลบุรี
2571-11-27T00:00:00,126,GI(E) 2-211,บริษัท เทย์ก้า (ไทยแลนด์) จำกัด,126,2568-11-28T00:00:00,ชลบุรี
2571-11-30T00:00:00,127,GI(E) 2-216,บริษัท ดีที ไวริ่ง ซิสเต็มส์ (ไทยแลนด์) จำกัด,127,2568-01-12T00:00:00,ชลบุรี
2571-01-12T00:00:00,128,GI(E) 2-223,บริษัท ชลบุรีออกซิเจน จำกัด,128,2568-02-12T00:00:00,ชลบุรี
2571-03-12T00:00:00,129,GI(E) 2-233,บริษัท มารูยาม่า เอ็มเอฟจี (ประเทศไทย) จำกัด,129,2568-04-12T00:00:00,ชลบุรี
2571-10-12T00:00:00,130,GI(E) 2-240,บริษัท ดูโชลุ๊ค (สยาม) จำกัด,130,2568-11-12T00:00:00,ชลบุรี
2571-10-12T00:00:00,131,GI(E) 2-244,บริษัท นิปปอนซันโซ่ (ไทยแลนด์) จำกัด,131,2568-11-12T00:00:00,ชลบุรี
