จำนวน,_id,ปี,หัวข้อ,เพศ,ไตรมาส,จังหวัด
406428,55,2559,40-49 ชั่วโมง,ชาย,4,ชลบุรี
157203,56,2559,50 ชั่วโมงขึ้นไป,ชาย,4,ชลบุรี
1034,57,2559,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,4,ชลบุรี
0,58,2559,1-9 ชั่วโมง,หญิง,4,ชลบุรี
297,59,2559,10-19 ชั่วโมง,หญิง,4,ชลบุรี
1173,60,2559,20-29 ชั่วโมง,หญิง,4,ชลบุรี
5438,61,2559,30-34 ชั่วโมง,หญิง,4,ชลบุรี
17925,62,2559,35-39 ชั่วโมง,หญิง,4,ชลบุรี
310059,63,2559,40-49 ชั่วโมง,หญิง,4,ชลบุรี
117571,64,2559,50 ชั่วโมงขึ้นไป,หญิง,4,ชลบุรี
6355,65,2560,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,1,ชลบุรี
12256,66,2560,1-9 ชั่วโมง,ชาย,1,ชลบุรี
22935,67,2560,10-19 ชั่วโมง,ชาย,1,ชลบุรี
26019,68,2560,20-29 ชั่วโมง,ชาย,1,ชลบุรี
20238,69,2560,30-34 ชั่วโมง,ชาย,1,ชลบุรี
18686,70,2560,35-39 ชั่วโมง,ชาย,1,ชลบุรี
314708,71,2560,40-49 ชั่วโมง,ชาย,1,ชลบุรี
168177,72,2560,50 ชั่วโมงขึ้นไป,ชาย,1,ชลบุรี
4612,73,2560,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,1,ชลบุรี
8676,74,2560,1-9 ชั่วโมง,หญิง,1,ชลบุรี
22111,75,2560,10-19 ชั่วโมง,หญิง,1,ชลบุรี
19655,76,2560,20-29 ชั่วโมง,หญิง,1,ชลบุรี
21821,77,2560,30-34 ชั่วโมง,หญิง,1,ชลบุรี
17474,78,2560,35-39 ชั่วโมง,หญิง,1,ชลบุรี
245997,79,2560,40-49 ชั่วโมง,หญิง,1,ชลบุรี
129836,80,2560,50 ชั่วโมงขึ้นไป,หญิง,1,ชลบุรี
0,81,2560,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,2,ชลบุรี
0,82,2560,1-9 ชั่วโมง,ชาย,2,ชลบุรี
554,83,2560,10-19 ชั่วโมง,ชาย,2,ชลบุรี
4621,84,2560,20-29 ชั่วโมง,ชาย,2,ชลบุรี
6672,85,2560,30-34 ชั่วโมง,ชาย,2,ชลบุรี
18594,86,2560,35-39 ชั่วโมง,ชาย,2,ชลบุรี
364001,87,2560,40-49 ชั่วโมง,ชาย,2,ชลบุรี
180096,88,2560,50 ชั่วโมงขึ้นไป,ชาย,2,ชลบุรี
0,89,2560,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,2,ชลบุรี
0,90,2560,1-9 ชั่วโมง,หญิง,2,ชลบุรี
0,91,2560,10-19 ชั่วโมง,หญิง,2,ชลบุรี
1056,92,2560,20-29 ชั่วโมง,หญิง,2,ชลบุรี
4537,93,2560,30-34 ชั่วโมง,หญิง,2,ชลบุรี
14392,94,2560,35-39 ชั่วโมง,หญิง,2,ชลบุรี
315862,95,2560,40-49 ชั่วโมง,หญิง,2,ชลบุรี
143478,96,2560,50 ชั่วโมงขึ้นไป,หญิง,2,ชลบุรี
0,97,2560,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,3,ชลบุรี
0,98,2560,1-9 ชั่วโมง,ชาย,3,ชลบุรี
0,99,2560,10-19 ชั่วโมง,ชาย,3,ชลบุรี
3209,100,2560,20-29 ชั่วโมง,ชาย,3,ชลบุรี
9870,101,2560,30-34 ชั่วโมง,ชาย,3,ชลบุรี
14680,102,2560,35-39 ชั่วโมง,ชาย,3,ชลบุรี
350221,103,2560,40-49 ชั่วโมง,ชาย,3,ชลบุรี
182492,104,2560,50 ชั่วโมงขึ้นไป,ชาย,3,ชลบุรี
0,105,2560,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,3,ชลบุรี
0,106,2560,1-9 ชั่วโมง,หญิง,3,ชลบุรี
1133,107,2560,10-19 ชั่วโมง,หญิง,3,ชลบุรี
1074,108,2560,20-29 ชั่วโมง,หญิง,3,ชลบุรี
5265,109,2560,30-34 ชั่วโมง,หญิง,3,ชลบุรี
10797,110,2560,35-39 ชั่วโมง,หญิง,3,ชลบุรี
327005,111,2560,40-49 ชั่วโมง,หญิง,3,ชลบุรี
114076,112,2560,50 ชั่วโมงขึ้นไป,หญิง,3,ชลบุรี
0,113,2560,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,4,ชลบุรี
0,114,2560,1-9 ชั่วโมง,ชาย,4,ชลบุรี
1990,115,2560,10-19 ชั่วโมง,ชาย,4,ชลบุรี
3090,116,2560,20-29 ชั่วโมง,ชาย,4,ชลบุรี
7270,117,2560,30-34 ชั่วโมง,ชาย,4,ชลบุรี
14624,118,2560,35-39 ชั่วโมง,ชาย,4,ชลบุรี
345847,119,2560,40-49 ชั่วโมง,ชาย,4,ชลบุรี
198271,120,2560,50 ชั่วโมงขึ้นไป,ชาย,4,ชลบุรี
0,121,2560,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,4,ชลบุรี
0,122,2560,1-9 ชั่วโมง,หญิง,4,ชลบุรี
1664,123,2560,10-19 ชั่วโมง,หญิง,4,ชลบุรี
1244,124,2560,20-29 ชั่วโมง,หญิง,4,ชลบุรี
6617,125,2560,30-34 ชั่วโมง,หญิง,4,ชลบุรี
9307,126,2560,35-39 ชั่วโมง,หญิง,4,ชลบุรี
302414,127,2560,40-49 ชั่วโมง,หญิง,4,ชลบุรี
132741,128,2560,50 ชั่วโมงขึ้นไป,หญิง,4,ชลบุรี
0,129,2561,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,1,ชลบุรี
6952,130,2561,1-9 ชั่วโมง,ชาย,1,ชลบุรี
14857,131,2561,10-19 ชั่วโมง,ชาย,1,ชลบุรี
31900,132,2561,20-29 ชั่วโมง,ชาย,1,ชลบุรี
16701,133,2561,30-34 ชั่วโมง,ชาย,1,ชลบุรี
26721,134,2561,35-39 ชั่วโมง,ชาย,1,ชลบุรี
300130,135,2561,40-49 ชั่วโมง,ชาย,1,ชลบุรี
176137,136,2561,50 ชั่วโมงขึ้นไป,ชาย,1,ชลบุรี
0,137,2561,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,1,ชลบุรี
9423,138,2561,1-9 ชั่วโมง,หญิง,1,ชลบุรี
13697,139,2561,10-19 ชั่วโมง,หญิง,1,ชลบุรี
22910,140,2561,20-29 ชั่วโมง,หญิง,1,ชลบุรี
15206,141,2561,30-34 ชั่วโมง,หญิง,1,ชลบุรี
19477,142,2561,35-39 ชั่วโมง,หญิง,1,ชลบุรี
275545,143,2561,40-49 ชั่วโมง,หญิง,1,ชลบุรี
121596,144,2561,50 ชั่วโมงขึ้นไป,หญิง,1,ชลบุรี
0,145,2561,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,2,ชลบุรี
0,146,2561,1-9 ชั่วโมง,ชาย,2,ชลบุรี
0,147,2561,10-19 ชั่วโมง,ชาย,2,ชลบุรี
6393,148,2561,20-29 ชั่วโมง,ชาย,2,ชลบุรี
5468,149,2561,30-34 ชั่วโมง,ชาย,2,ชลบุรี
13545,150,2561,35-39 ชั่วโมง,ชาย,2,ชลบุรี
343667,151,2561,40-49 ชั่วโมง,ชาย,2,ชลบุรี
217565,152,2561,50 ชั่วโมงขึ้นไป,ชาย,2,ชลบุรี
0,153,2561,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,2,ชลบุรี
0,154,2561,1-9 ชั่วโมง,หญิง,2,ชลบุรี
0,155,2561,10-19 ชั่วโมง,หญิง,2,ชลบุรี
2074,156,2561,20-29 ชั่วโมง,หญิง,2,ชลบุรี
5285,157,2561,30-34 ชั่วโมง,หญิง,2,ชลบุรี
17340,158,2561,35-39 ชั่วโมง,หญิง,2,ชลบุรี
278331,159,2561,40-49 ชั่วโมง,หญิง,2,ชลบุรี
172197,160,2561,50 ชั่วโมงขึ้นไป,หญิง,2,ชลบุรี
272,161,2561,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,3,ชลบุรี
0,162,2561,1-9 ชั่วโมง,ชาย,3,ชลบุรี
1683,163,2561,10-19 ชั่วโมง,ชาย,3,ชลบุรี
4850,164,2561,20-29 ชั่วโมง,ชาย,3,ชลบุรี
7858,165,2561,30-34 ชั่วโมง,ชาย,3,ชลบุรี
15523,166,2561,35-39 ชั่วโมง,ชาย,3,ชลบุรี
336425,167,2561,40-49 ชั่วโมง,ชาย,3,ชลบุรี
218564,168,2561,50 ชั่วโมงขึ้นไป,ชาย,3,ชลบุรี
0,169,2561,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,3,ชลบุรี
0,170,2561,1-9 ชั่วโมง,หญิง,3,ชลบุรี
157,171,2561,10-19 ชั่วโมง,หญิง,3,ชลบุรี
3617,172,2561,20-29 ชั่วโมง,หญิง,3,ชลบุรี
4823,173,2561,30-34 ชั่วโมง,หญิง,3,ชลบุรี
17652,174,2561,35-39 ชั่วโมง,หญิง,3,ชลบุรี
305662,175,2561,40-49 ชั่วโมง,หญิง,3,ชลบุรี
128436,176,2561,50 ชั่วโมงขึ้นไป,หญิง,3,ชลบุรี
0,177,2561,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,4,ชลบุรี
0,178,2561,1-9 ชั่วโมง,ชาย,4,ชลบุรี
2474,179,2561,10-19 ชั่วโมง,ชาย,4,ชลบุรี
2491,180,2561,20-29 ชั่วโมง,ชาย,4,ชลบุรี
7096,181,2561,30-34 ชั่วโมง,ชาย,4,ชลบุรี
23033,182,2561,35-39 ชั่วโมง,ชาย,4,ชลบุรี
354297,183,2561,40-49 ชั่วโมง,ชาย,4,ชลบุรี
190224,184,2561,50 ชั่วโมงขึ้นไป,ชาย,4,ชลบุรี
953,185,2561,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,4,ชลบุรี
0,186,2561,1-9 ชั่วโมง,หญิง,4,ชลบุรี
807,187,2561,10-19 ชั่วโมง,หญิง,4,ชลบุรี
1579,188,2561,20-29 ชั่วโมง,หญิง,4,ชลบุรี
5100,189,2561,30-34 ชั่วโมง,หญิง,4,ชลบุรี
13483,190,2561,35-39 ชั่วโมง,หญิง,4,ชลบุรี
314947,191,2561,40-49 ชั่วโมง,หญิง,4,ชลบุรี
142146,192,2561,50 ชั่วโมงขึ้นไป,หญิง,4,ชลบุรี
905,193,2562,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,1,ชลบุรี
20274,194,2562,1-9 ชั่วโมง,ชาย,1,ชลบุรี
32308,195,2562,10-19 ชั่วโมง,ชาย,1,ชลบุรี
28897,196,2562,20-29 ชั่วโมง,ชาย,1,ชลบุรี
20902,197,2562,30-34 ชั่วโมง,ชาย,1,ชลบุรี
22360,198,2562,35-39 ชั่วโมง,ชาย,1,ชลบุรี
317378,199,2562,40-49 ชั่วโมง,ชาย,1,ชลบุรี
130701,200,2562,50 ชั่วโมงขึ้นไป,ชาย,1,ชลบุรี
679,201,2562,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,1,ชลบุรี
18529,202,2562,1-9 ชั่วโมง,หญิง,1,ชลบุรี
25747,203,2562,10-19 ชั่วโมง,หญิง,1,ชลบุรี
22481,204,2562,20-29 ชั่วโมง,หญิง,1,ชลบุรี
32850,205,2562,30-34 ชั่วโมง,หญิง,1,ชลบุรี
27774,206,2562,35-39 ชั่วโมง,หญิง,1,ชลบุรี
243602,207,2562,40-49 ชั่วโมง,หญิง,1,ชลบุรี
111160,208,2562,50 ชั่วโมงขึ้นไป,หญิง,1,ชลบุรี
0,209,2562,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,2,ชลบุรี
1207,210,2562,1-9 ชั่วโมง,ชาย,2,ชลบุรี
0,211,2562,10-19 ชั่วโมง,ชาย,2,ชลบุรี
1576,212,2562,20-29 ชั่วโมง,ชาย,2,ชลบุรี
2449,213,2562,30-34 ชั่วโมง,ชาย,2,ชลบุรี
24156,214,2562,35-39 ชั่วโมง,ชาย,2,ชลบุรี
359608,215,2562,40-49 ชั่วโมง,ชาย,2,ชลบุรี
173122,216,2562,50 ชั่วโมงขึ้นไป,ชาย,2,ชลบุรี
0,217,2562,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,2,ชลบุรี
922,218,2562,1-9 ชั่วโมง,หญิง,2,ชลบุรี
0,219,2562,10-19 ชั่วโมง,หญิง,2,ชลบุรี
2754,220,2562,20-29 ชั่วโมง,หญิง,2,ชลบุรี
6210,221,2562,30-34 ชั่วโมง,หญิง,2,ชลบุรี
20514,222,2562,35-39 ชั่วโมง,หญิง,2,ชลบุรี
331881,223,2562,40-49 ชั่วโมง,หญิง,2,ชลบุรี
126198,224,2562,50 ชั่วโมงขึ้นไป,หญิง,2,ชลบุรี
0,225,2562,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,3,ชลบุรี
0,226,2562,1-9 ชั่วโมง,ชาย,3,ชลบุรี
0,227,2562,10-19 ชั่วโมง,ชาย,3,ชลบุรี
2321,228,2562,20-29 ชั่วโมง,ชาย,3,ชลบุรี
3660,229,2562,30-34 ชั่วโมง,ชาย,3,ชลบุรี
19701,230,2562,35-39 ชั่วโมง,ชาย,3,ชลบุรี
359024,231,2562,40-49 ชั่วโมง,ชาย,3,ชลบุรี
186744,232,2562,50 ชั่วโมงขึ้นไป,ชาย,3,ชลบุรี
0,233,2562,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,3,ชลบุรี
0,234,2562,1-9 ชั่วโมง,หญิง,3,ชลบุรี
0,235,2562,10-19 ชั่วโมง,หญิง,3,ชลบุรี
522,236,2562,20-29 ชั่วโมง,หญิง,3,ชลบุรี
5688,237,2562,30-34 ชั่วโมง,หญิง,3,ชลบุรี
19532,238,2562,35-39 ชั่วโมง,หญิง,3,ชลบุรี
314533,239,2562,40-49 ชั่วโมง,หญิง,3,ชลบุรี
131197,240,2562,50 ชั่วโมงขึ้นไป,หญิง,3,ชลบุรี
0,241,2562,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,4,ชลบุรี
509,242,2562,1-9 ชั่วโมง,ชาย,4,ชลบุรี
2104,243,2562,10-19 ชั่วโมง,ชาย,4,ชลบุรี
6489,244,2562,20-29 ชั่วโมง,ชาย,4,ชลบุรี
12642,245,2562,30-34 ชั่วโมง,ชาย,4,ชลบุรี
20699,246,2562,35-39 ชั่วโมง,ชาย,4,ชลบุรี
362023,247,2562,40-49 ชั่วโมง,ชาย,4,ชลบุรี
172498,248,2562,50 ชั่วโมงขึ้นไป,ชาย,4,ชลบุรี
0,249,2562,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,4,ชลบุรี
0,250,2562,1-9 ชั่วโมง,หญิง,4,ชลบุรี
0,251,2562,10-19 ชั่วโมง,หญิง,4,ชลบุรี
3452,252,2562,20-29 ชั่วโมง,หญิง,4,ชลบุรี
6275,253,2562,30-34 ชั่วโมง,หญิง,4,ชลบุรี
27243,254,2562,35-39 ชั่วโมง,หญิง,4,ชลบุรี
305384,255,2562,40-49 ชั่วโมง,หญิง,4,ชลบุรี
125857,256,2562,50 ชั่วโมงขึ้นไป,หญิง,4,ชลบุรี
0,257,2563,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,1,ชลบุรี
18013,258,2563,1-9 ชั่วโมง,ชาย,1,ชลบุรี
38191,259,2563,10-19 ชั่วโมง,ชาย,1,ชลบุรี
47546,260,2563,20-29 ชั่วโมง,ชาย,1,ชลบุรี
30068,261,2563,30-34 ชั่วโมง,ชาย,1,ชลบุรี
23854,262,2563,35-39 ชั่วโมง,ชาย,1,ชลบุรี
316289,263,2563,40-49 ชั่วโมง,ชาย,1,ชลบุรี
101111,264,2563,50 ชั่วโมงขึ้นไป,ชาย,1,ชลบุรี
0,265,2563,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,1,ชลบุรี
13479,266,2563,1-9 ชั่วโมง,หญิง,1,ชลบุรี
30522,267,2563,10-19 ชั่วโมง,หญิง,1,ชลบุรี
42609,268,2563,20-29 ชั่วโมง,หญิง,1,ชลบุรี
22231,269,2563,30-34 ชั่วโมง,หญิง,1,ชลบุรี
20317,270,2563,35-39 ชั่วโมง,หญิง,1,ชลบุรี
256739,271,2563,40-49 ชั่วโมง,หญิง,1,ชลบุรี
70316,272,2563,50 ชั่วโมงขึ้นไป,หญิง,1,ชลบุรี
35000,273,2563,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,2,ชลบุรี
12956,274,2563,1-9 ชั่วโมง,ชาย,2,ชลบุรี
10840,275,2563,10-19 ชั่วโมง,ชาย,2,ชลบุรี
15376,276,2563,20-29 ชั่วโมง,ชาย,2,ชลบุรี
32753,277,2563,30-34 ชั่วโมง,ชาย,2,ชลบุรี
39334,278,2563,35-39 ชั่วโมง,ชาย,2,ชลบุรี
344468,279,2563,40-49 ชั่วโมง,ชาย,2,ชลบุรี
59742,280,2563,50 ชั่วโมงขึ้นไป,ชาย,2,ชลบุรี
42311,281,2563,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,2,ชลบุรี
19726,282,2563,1-9 ชั่วโมง,หญิง,2,ชลบุรี
7054,283,2563,10-19 ชั่วโมง,หญิง,2,ชลบุรี
7269,284,2563,20-29 ชั่วโมง,หญิง,2,ชลบุรี
22138,285,2563,30-34 ชั่วโมง,หญิง,2,ชลบุรี
30989,286,2563,35-39 ชั่วโมง,หญิง,2,ชลบุรี
277780,287,2563,40-49 ชั่วโมง,หญิง,2,ชลบุรี
38154,288,2563,50 ชั่วโมงขึ้นไป,หญิง,2,ชลบุรี
1792,289,2563,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,3,ชลบุรี
1494,290,2563,1-9 ชั่วโมง,ชาย,3,ชลบุรี
1458,291,2563,10-19 ชั่วโมง,ชาย,3,ชลบุรี
2759,292,2563,20-29 ชั่วโมง,ชาย,3,ชลบุรี
13266,293,2563,30-34 ชั่วโมง,ชาย,3,ชลบุรี
28830,294,2563,35-39 ชั่วโมง,ชาย,3,ชลบุรี
463376,295,2563,40-49 ชั่วโมง,ชาย,3,ชลบุรี
67428,296,2563,50 ชั่วโมงขึ้นไป,ชาย,3,ชลบุรี
4463,297,2563,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,3,ชลบุรี
2821,298,2563,1-9 ชั่วโมง,หญิง,3,ชลบุรี
262,299,2563,10-19 ชั่วโมง,หญิง,3,ชลบุรี
2474,300,2563,20-29 ชั่วโมง,หญิง,3,ชลบุรี
7895,301,2563,30-34 ชั่วโมง,หญิง,3,ชลบุรี
32072,302,2563,35-39 ชั่วโมง,หญิง,3,ชลบุรี
338256,303,2563,40-49 ชั่วโมง,หญิง,3,ชลบุรี
50868,304,2563,50 ชั่วโมงขึ้นไป,หญิง,3,ชลบุรี
0,305,2563,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,4,ชลบุรี
0,306,2563,1-9 ชั่วโมง,ชาย,4,ชลบุรี
1107,307,2563,10-19 ชั่วโมง,ชาย,4,ชลบุรี
3940,308,2563,20-29 ชั่วโมง,ชาย,4,ชลบุรี
10167,309,2563,30-34 ชั่วโมง,ชาย,4,ชลบุรี
23183,310,2563,35-39 ชั่วโมง,ชาย,4,ชลบุรี
432096,311,2563,40-49 ชั่วโมง,ชาย,4,ชลบุรี
126860,312,2563,50 ชั่วโมงขึ้นไป,ชาย,4,ชลบุรี
1951,313,2563,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,4,ชลบุรี
0,314,2563,1-9 ชั่วโมง,หญิง,4,ชลบุรี
657,315,2563,10-19 ชั่วโมง,หญิง,4,ชลบุรี
3678,316,2563,20-29 ชั่วโมง,หญิง,4,ชลบุรี
11014,317,2563,30-34 ชั่วโมง,หญิง,4,ชลบุรี
14956,318,2563,35-39 ชั่วโมง,หญิง,4,ชลบุรี
331471,319,2563,40-49 ชั่วโมง,หญิง,4,ชลบุรี
85943,320,2563,50 ชั่วโมงขึ้นไป,หญิง,4,ชลบุรี
5197,321,2564,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,1,ชลบุรี
0,322,2564,1-9 ชั่วโมง,ชาย,1,ชลบุรี
1401,323,2564,10-19 ชั่วโมง,ชาย,1,ชลบุรี
5031,324,2564,20-29 ชั่วโมง,ชาย,1,ชลบุรี
9833,325,2564,30-34 ชั่วโมง,ชาย,1,ชลบุรี
30196,326,2564,35-39 ชั่วโมง,ชาย,1,ชลบุรี
419545,327,2564,40-49 ชั่วโมง,ชาย,1,ชลบุรี
116926,328,2564,50 ชั่วโมงขึ้นไป,ชาย,1,ชลบุรี
4913,329,2564,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,1,ชลบุรี
173,330,2564,1-9 ชั่วโมง,หญิง,1,ชลบุรี
238,331,2564,10-19 ชั่วโมง,หญิง,1,ชลบุรี
2463,332,2564,20-29 ชั่วโมง,หญิง,1,ชลบุรี
10022,333,2564,30-34 ชั่วโมง,หญิง,1,ชลบุรี
21603,334,2564,35-39 ชั่วโมง,หญิง,1,ชลบุรี
342192,335,2564,40-49 ชั่วโมง,หญิง,1,ชลบุรี
92412,336,2564,50 ชั่วโมงขึ้นไป,หญิง,1,ชลบุรี
2033,337,2564,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,2,ชลบุรี
0,338,2564,1-9 ชั่วโมง,ชาย,2,ชลบุรี
602,339,2564,10-19 ชั่วโมง,ชาย,2,ชลบุรี
5573,340,2564,20-29 ชั่วโมง,ชาย,2,ชลบุรี
8884,341,2564,30-34 ชั่วโมง,ชาย,2,ชลบุรี
22330,342,2564,35-39 ชั่วโมง,ชาย,2,ชลบุรี
434947,343,2564,40-49 ชั่วโมง,ชาย,2,ชลบุรี
108092,344,2564,50 ชั่วโมงขึ้นไป,ชาย,2,ชลบุรี
10135,345,2564,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,2,ชลบุรี
0,346,2564,1-9 ชั่วโมง,หญิง,2,ชลบุรี
833,347,2564,10-19 ชั่วโมง,หญิง,2,ชลบุรี
9307,348,2564,20-29 ชั่วโมง,หญิง,2,ชลบุรี
10650,349,2564,30-34 ชั่วโมง,หญิง,2,ชลบุรี
18862,350,2564,35-39 ชั่วโมง,หญิง,2,ชลบุรี
363716,351,2564,40-49 ชั่วโมง,หญิง,2,ชลบุรี
72515,352,2564,50 ชั่วโมงขึ้นไป,หญิง,2,ชลบุรี
4172,353,2564,0 ชั่วโมง (ไม่ได้ทำงาน),ชาย,3,ชลบุรี
8610,354,2564,1-9 ชั่วโมง,ชาย,3,ชลบุรี
6125,355,2564,10-19 ชั่วโมง,ชาย,3,ชลบุรี
4327,356,2564,20-29 ชั่วโมง,ชาย,3,ชลบุรี
10822,357,2564,30-34 ชั่วโมง,ชาย,3,ชลบุรี
17793,358,2564,35-39 ชั่วโมง,ชาย,3,ชลบุรี
443947,359,2564,40-49 ชั่วโมง,ชาย,3,ชลบุรี
91307,360,2564,50 ชั่วโมงขึ้นไป,ชาย,3,ชลบุรี
11146,361,2564,0 ชั่วโมง (ไม่ได้ทำงาน),หญิง,3,ชลบุรี
5285,362,2564,1-9 ชั่วโมง,หญิง,3,ชลบุรี
0,363,2564,10-19 ชั่วโมง,หญิง,3,ชลบุรี
4409,364,2564,20-29 ชั่วโมง,หญิง,3,ชลบุรี
4614,365,2564,30-34 ชั่วโมง,หญิง,3,ชลบุรี
23952,366,2564,35-39 ชั่วโมง,หญิง,3,ชลบุรี
340375,367,2564,40-49 ชั่วโมง,หญิง,3,ชลบุรี
