ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดีเทิดพระเกียรติ รัชกาลที่ 4,1,"เนื่องในวันคล้ายวันสวรรคตของพระบาทสมเด็จพระปรเมนทรรามาธิบดีศรีสินทรมหามงกุฎ พระจอมเกล้าเจ้าอยู่หัว พระสยามเทวมหามกุฏวิทยมหาราช รัชกาลที่ 4 วันที่ 1 ตุลาคม 2567 สถานีวิทยุโทรทัศน์แห่งประเทศไทย ขอเสนอสารคดีเทิดพระเกียรติ ""พระสยามเทวมหามกุฏวิทยมหาราช"" ",6.53 นาที ,5 ตุลาคม 2567 ,1,https://youtu.be/9B-auT3CzJc?si=F6uVHbVZBam2a_Dq
