FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
กาญจนวนิช,20900001325478,จ3-61-13/47สข,หาดใหญ่,สงขลา,นายวิรุฬห์ เมธานราคุปต์,8,1220,นำสินอุปกรณ์การเกษตร,ผลิตอุปกรณ์การเกษตร เช่น มีดกรีดยาง,ดำเนินกิจการ,2023-04-18T21:00:05,100.46971,175/1,6.8817,-,บ้านพรุ
สุราษฎร์ธานี-ตะกั่วป่า,10840000725439,3-34(1)-7/43สฎ,คีรีรัฐนิคม,สุราษฎร์ธานี,บริษัท โอเชี่ยนวู้ด อินเตอร์เนชั่นแนล จำกัด,4,1221,บริษัท โอเชี่ยนวู้ด อินเตอร์เนชั่นแนล จำกัด,แปรรูปไม้ยางพารา อัดน้ำยาและอบไม้ยางพารา,ดำเนินกิจการ,2023-04-18T21:00:05,99.06681,91,9.03073,-,ถ้ำสิงขร
กาญจนวนิช,20900008625474,จ3-53(4)-86/47สข,หาดใหญ่,สงขลา,ห้างหุ้นส่วนจำกัด ดาวทิพย์ พลาสติก,NULL,1222,ห้างหุ้นส่วนจำกัด ดาวทิพย์ พลาสติก,ทำถุงพลาสติก เม็ดพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.47445,134,6.95979,NULL,บ้านพรุ
เลียบชายทะเล,10900000425487,3-92-4/48สข,เมืองสงขลา,สงขลา,บริษัท เอ็น เอส โคลด์ สโตเรจ จำกัด,3,1223,บริษัท เอ็น เอส โคลด์ สโตเรจ จำกัด,ห้องเย็น แช่เย็นและแช่แข็งอาหารทะเล พืช ผัก,ดำเนินกิจการ,2023-04-18T21:00:05,100.63461,150/2,7.15945,-,เขารูปช้าง
เลี่ยงเมือง,20840100225460,จ3-95(1)-2/46สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท สุวิทย์การช่าง จำกัด,6,1224,บริษัท สุวิทย์การช่าง จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.34391,โฉนดที่ดินเลขที่ 27456,9.11371,-,มะขามเตี้ย
-,10840000325487,3-7(1)-3/48สฎ,พระแสง,สุราษฎร์ธานี,บริษัท บางสวรรค์ น้ำมันปาล์ม จำกัด,5,1225,บริษัท บางสวรรค์น้ำมันปาล์ม จำกัด,สกัดน้ำมันปาล์มดิบ,ดำเนินกิจการ,2023-04-18T21:00:05,98.96707,111,8.62923,-,บางสวรรค์
ทุ่งสง - สุราษฏร์ธานี,20800000525484,จ3-53(9)-5/48นศ,ทุ่งสง,นครศรีธรรมราช,บริษัท มาทุ่งสงรีไซเคิล จำกัด,7,1226,บริษัท มาทุ่งสงรีไซเคิล จำกัด,การล้าง บดหรือย่อยพลาสติก เศษแก้ว กระดาษ อัดโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,99.63487,159,8.17623,-,หนองหงส์
-,20820000825486,จ3-3(2)-8/48พง,ทับปุด,พังงา,นายเชษฐ์ ชูวงศ์,1,1227,-,ขุดหรือลอก กรวด ทรายหรือดิน,ดำเนินกิจการ,2023-04-18T21:00:05,98.617951,-,8.537124,-,ทับปุด
ศรีสุนทร,20830001325485,จ3-58(1)-13/48ภก,ถลาง,ภูเก็ต,บริษัท นครหลวงคอนกรีต จำกัด,4,1228,บริษัท นครหลวงคอนกรีต จำกัด,ผลิตคอนกรียตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,98.323726,121/7,7.982132,NULL,ศรีสุนทร
เพชรเกษม กม.ที่ 13.5,10950000225320,3-52(3)-2/32ยล,เมืองยะลา,ยะลา,บริษัท ยะลาลาเท็กซ์ จำกัด,2,1229,บริษัท ยะลาลาเท็กซ์ จำกัด,ทำน้ำยางข้น และยางเครฟ,ดำเนินกิจการ,2023-04-18T21:00:05,101.199441,92,6.556196,NULL,พร่อน
เพชรเกษม,20950200125369,จ3-58(1)-1/36ยล,เมืองยะลา,ยะลา,ห้างหุ้นส่วนจำกัด ชินวรยะลาก่อสร้าง,3,1230,ห้างหุ้นส่วนจำกัด ชินวรยะลาก่อสร้าง,ทำผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,101.210738,123/1,6.530407,NULL,ลิดล
-,20840022025477,จ3-3(2)-220/47สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,นายเกรียงไกร สุพัฒนขจรกิจ,2,1231,-,ขุดตักดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.28605,ที่ดิน น.ส.3 เล่ม 19 หน้า 111,9.08975,-,วัดประดู่
รัตภูมิ-หาดใหญ่,20900100225389,จ3-58(1)-2/38สข,รัตภูมิ,สงขลา,บริษัท อาคเนย์ คอนกรีต จำกัด,6,1232,บริษัท อาคเนย์ คอนกรีต จำกัด,ผลิตภัณฑ์แผ่นพื้นสำเร็จรูป เสาเข็มคอนกรีตอัดแรง,ดำเนินกิจการ,2023-04-18T21:00:05,100.31092,186,7.13049,NULL,กำแพงเพชร
กาญจนวนิช,900200125392,ศ3-37-1/39สข,หาดใหญ่,สงขลา,บริษัท ไฮเทควู้ด (ประเทศไทย) จำกัด,8,1233,บริษัท ไฮเทควู้ด(ประเทศไทย) จำกัด,ผลิตเครื่องเรือนหรือเครื่องตกแต่งภายในบ้านและสำนักงาน จากไม้ยางพารา,ดำเนินกิจการ,2023-04-18T21:00:05,100.46995,119,6.88301,NULL,บ้านพรุ
บ้านส้อง-นครศรีฯ (กม.32),20840000625421,จ3-3(4)-6/42สฎ,เวียงสระ,สุราษฎร์ธานี,นางสาวอรุณศรี เชาว์เจริญ,2,1234,ท่าทรายเชาว์เจริญ,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.38118,-,8.63731,-,บ้านส้อง
NULL,20930001925423,จ3-52(3)-19/42พท,เขาชัยสน,พัทลุง,สหกรณ์กองทุนสวนยางบ้านทางเกวียน จำกัด,2,1235,สหกรณ์กองทุนสวนยางบ้านทางเกวียน จำกัด,"ทำยางแผ่นดิบ,ทำยางแผ่นผึ่งแห้ง/รมควัน,ทำยางเครป",ดำเนินกิจการ,2023-04-18T21:00:05,100.036748,-,7.378371,NULL,โคกม่วง
ทางหลวงสายเอเซีย กม.41,840000125384,ศ3-6(2)-1/38สฎ,พุนพิน,สุราษฎร์ธานี,บริษัท ห้องเย็นเอเชี่ยนซีฟู้ด (สุราษฎร์ธานี) จำกัด,4,1236,บริษัท ห้องเย็นเอเชี่ยนซีฟู้ด (สุราษฎร์ธานี) จำกัด,แปรรูปและแช่แข็งสัตว์น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,99.2145,57,8.98639,-,ท่าสะท้อน
NULL,20900005425431,จ3-52(3)-54/43สข,สะบ้าย้อย,สงขลา,สหกรณ์กองทุนสวนยางบ่อทอง (สะบ้าย้อย 6 ) จำกัด,8,1237,สหกรณ์กองทุนสวนยางบ้านบ่อทอง(สะบ้าย้อย6)จำกัด,ทำยางแผ่นดิบ ยางแผ่นผึ่งแห้ง/รมควัน ยางเครป,ดำเนินกิจการ,2023-04-18T21:00:05,100.94594,-,6.63545,NULL,สะบ้าย้อย
เอเซีย,840100125383,ศ3-7(1)-1/38สฎ,พุนพิน,สุราษฎร์ธานี,บริษัท ทักษิณอุตสาหกรรมน้ำมันปาล์ม (1993) จำกัด,4,1238,บริษัท ทักษิณอุตสาหกรรมน้ำมันปาล์ม (1993) จำกัด,ผลิตน้ำมันปาล์มดิบ น้ำมันเมล็ดในปาล์มดิบและเมล็ดในอบแห้ง ผลิตก๊าซชีวภาพจากน้ำเสียผลิตกระแสไฟฟ้าจากเชื่อเพลิงก๊าซชีวภาพ ขนาด 2.83 เมกะวัตต์ และผลิตไฟฟ้าจากเชื้อเพลิงชีวมวล ขนาด 3.12 เมกะวัตต์ รวมเป็น 5.95 เมกะวัตต์ เพื่อใช้และจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,99.22535,24/5,8.96331,-,ท่าสะท้อน
สนามบิน-บ้านกลาง,10900300125449,3-52(4)-1/44สข,หาดใหญ่,สงขลา,บริษัท อินโนเวทีฟ โกลฟส์ จำกัด,4,1239,บริษัท อินโนเวทีฟ โกลฟส์ จำกัด,ผลิตถุงมือยาง,ดำเนินกิจการ,2023-04-18T21:00:05,100.38963,830,6.95812,NULL,ควนลัง
เพชรเกษม,20820000125440,จ3-6(2)-1/44พง,ตะกั่วทุ่ง,พังงา,บริษัท ทูน่า พาราไดส์ จำกัด,7,1240,บริษัท ทูน่า พาราไดส์ จำกัด,ชำแหละ แกะ ล้าง และถนอมสัตว์น้ำ โดยวิธีทำให้เยือกแข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,98.300511,49/7,8.227085,NULL,โคกกลอย
เกาะยอ-สิงหนคร,20900300125413,จ3-68-1/41สข,สิงหนคร,สงขลา,บริษัท เนชั่นแนล ออยล์เวล วาร์โก้ (ประเทศไทย) จำกัด,1,1241,บริษัท เนชั่นแนล ออยล์เวล วาร์โก้ (ประเทศไทย) จำกัด,หาปิโตรเลียม,ดำเนินกิจการ,2023-04-18T21:00:05,100.55566,239/17,7.20643,NULL,สทิงหม้อ
-,20800000125426,จ3-9(1)-1/42นศ,ชะอวด,นครศรีธรรมราช,นายสุกิจ ภัทรพรพงศ์,1,1242,โรงสีกอบกิจพานิช,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 25 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,100.00736,-,7.92042,-,นางหลง
NULL,20930000125181,จ3-37-1/18พท,ควนขนุน,พัทลุง,นายรนชัย ตั้งพูนผลวิวัฒน์,1,1243,ประดิษฐศิลป์,ทำเครื่องเรือน,ดำเนินกิจการ,2023-04-18T21:00:05,100.076,378 บ้านปากคลอง,7.737,NULL,มะกอกเหนือ
เทศบาลเพชรเกษม,20860000125479,จ3-53(4)-1/47ชพ,เมืองชุมพร,ชุมพร,นายสุวัฒน์ วงศ์ประเสริฐ,6,1244,นายสุวัฒน์ วงศ์ประเสริฐ,เป่าถุงพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.16737,110/1,10.54778,-,บางลึก
NULL,20800003825469,จ3-3(2)-38/46นศ,สิชล,นครศรีธรรมราช,นายวิทยา ศรีสุขสวัสดิ์,3,1245,NULL,ขุดตักดินสำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.87499,น.ส.3 ก,8.96071,NULL,ทุ่งปรัง
NULL,10800000125428,3-101-1/42นศ,นาบอน,นครศรีธรรมราช,บริษัท ศรีเจริญลาเท็กซ์ จำกัด,NULL,1246,บริษัท บ่อบำบัดน้ำเสียเจริญลาเท็กซ์ จำกัด,โรงงานปรับคุณภาพน้ำเสียรวม,ดำเนินกิจการ,2023-04-18T21:00:05,99.57322,NULL,8.27828,NULL,นาบอน
-,10840000725470,3-7(1)-7/47สฎ,กาญจนดิษฐ์,สุราษฎร์ธานี,บริษัท กาญจนดิษฐ์น้ำมันปาล์ม จำกัด,1,1247,บริษัท กาญจนดิษฐ์น้ำมันปาล์ม จำกัด,สกัดน้ำมันปาล์มดิบและผลิตพลังงานไฟฟ้าจากก๊าซชีวภาพ กำลังการผลิต 2.00 เมกะวัตต์ ผลิตและจำหน่ายไฟฟ้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.59147,179/1,9.20337,-,ท่าอุแท
NULL,30820000125398,ธ3-3(1)-1/39พง,เมืองพังงา,พังงา,บริษัท เขาบ่อคอนสทรัคชั่น จำกัด,1,1248,บริษัท เขาบ่อคอนสทรัคชั่น จำกัด,โม่-บดย่อยหิน,ดำเนินกิจการ,2023-04-18T21:00:05,98.564595,NULL,8.474411,NULL,บางเตย
NULL,20930001525272,จ3-9(1)-15/27พท,ป่าพะยอม,พัทลุง,นายสานนท์ จันทร์ปาน,1,1249,โรงสีสานนท์,สีข้าว(กำลังสีสูงสุดของร้านสีข้าว 20 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,99.9443,217,7.8229,NULL,บ้านพร้าว
อ้อมค่ายวชิราวุธ,20800100425460,จ3-95(1)-4/46นศ,เมืองนครศรีธรรมราช,นครศรีธรรมราช,บริษัท อีซูซุนครมอเตอร์เซลล์ (1991) จำกัด,NULL,1250,บริษัท อีซูซุนครมอเตอร์เซลล์ (1991) จำกัด สาขาอ้อมค่าย,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.96034,69,8.44655,-,ท่าวัง
สาธารณะประโยชน์,10900000125368,3-101-1/36สข,หาดใหญ่,สงขลา,บริษัท ทรอปิคอลแคนนิ่ง (ประเทศไทย) จำกัด (มหาชน),2,1251,บริษัท ทรอปิคอลแคนนิ่ง (ประเทศไทย) จำกัด (มหาชน,ปรับคุณภาพของเสียรวม,ดำเนินกิจการ,2023-04-18T21:00:05,100.53892,NULL,7.06499,NULL,ทุ่งใหญ่
เพชรเกษม,20900042725470,จ3-95(1)-427/47สข,หาดใหญ่,สงขลา,บริษัท โตโยต้าสงขลา ผู้จำหน่ายโตโยต้า จำกัด,NULL,1252,บริษัท โตโยต้าสงขลา ผู้จำหน่ายโตโยต้า จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.47487,1487,7.01579,NULL,หาดใหญ่
เพชรเกษม,20900042925476,จ3-95(1)-429/47สข,หาดใหญ่,สงขลา,บริษัท โตโยต้าสงขลา ผู้จำหน่ายโตโยต้า จำกัด,NULL,1253,บริษัท โตโยต้าสงขลา ผู้จำหน่ายโตโยต้า จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.48064,1487,7.00617,NULL,หาดใหญ่
ท่าล้อน,10840100125357,3-22(3)-1/35สฎ,พุนพิน,สุราษฎร์ธานี,บริษัท กุลถาวรฟินิชชิ่ง จำกัด,NULL,1254,กุลถาวรฟินิชชิ่ง,ย้อมและพิมพ์ผ้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.26339,10/2,9.11927,NULL,ท่าข้าม
NULL,10840100125217,3-58(1)-1/21สฎ,พุนพิน,สุราษฎร์ธานี,ห้างหุ้นส่วนจำกัด รวมกิจเจริญ,NULL,1255,ห้างหุ้นส่วนจำกัด รวมกิจเจริญ,ทำท่อระบายน้ำ คอนกรีต อิฐซีเมนต์บล๊อก,ดำเนินกิจการ,2023-04-18T21:00:05,99.23194,330,9.10598,NULL,ท่าข้าม
สุราษฎร์ธานี-นครศรีธรรมราช,840100125391,ศ3-34(1)-1/39สฎ,กาญจนดิษฐ์,สุราษฎร์ธานี,ห้างหุ้นส่วนจำกัด ก่อกิจการไม้,4,1256,ห้างหุ้นส่วนจำกัด ก่อกิจการไม้,แปรรูปไม้ยางพาราเพื่อจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,99.64579,-,9.1459,NULL,ท่าอุแท
ตลาดล่าง,10840000525151,3-14-5/15สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท นันทผลพานิช จำกัด,-,1257,บริษัท นันทผลพานิช จำกัด,ทำน้ำแข็งซอง กำลังการผลิตเพิ่มขึ้น 80 ซอง/วัน รวมเป็น 143 ซอง/วัน และน้ำแข็งก้อนเล็ก กำลังการผลิต 60 กิโลกรัม/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.3295,291/1,9.15377,-,ตลาด
สะพานปลา,10850000125241,3-92-1/24รน,เมืองระนอง,ระนอง,บริษัท อาร์ 89 จำกัด,1,1258,บริษัท อาร์ 89 จำกัด,ทำห้องเย็น ขนาดความจุ 173 ตัน,หยุดชั่วคราว,2023-04-18T21:00:05,98.6039,93/17-18,9.95383,NULL,บางริ้น
สายปากน้ำ,20850000125355,จ3-34(1)-1/35รน,เมืองระนอง,ระนอง,บริษัท เอส.ซี.อันดามัน ทิมเบอร์ จำกัด,5,1259,บริษัท เอส.ซี.อันดามัน ทิมเบอร์ จำกัด,แปรรุปไม้ด้วยเครื่องจักรเพื่อจำหน่ายและประดิษฐ์กรรม โดยใช,ดำเนินกิจการ,2023-04-18T21:00:05,98.61583,71/3,9.97442,NULL,ปากน้ำ
ท่าเมือง,20850100625353,จ3-34(1)-6/35รน,เมืองระนอง,ระนอง,นายเจียว ณ ถลาง,NULL,1260,แสงรุ่งมานีน,ไส-ซอยไม้แปรรูป,ดำเนินกิจการ,2023-04-18T21:00:05,98.61542,1/6,9.9619, ,เขานิเวศน์
ยนตระการกำธร,20900001325395,จ3-3(4)-13/39สข,รัตภูมิ,สงขลา,นายสุนทร เจนวรพจน์,3,1261,NULL,ดูดทราย,หยุดชั่วคราว,2023-04-18T21:00:05,100.15933,165,7.03705,ต้นเหรียง,เขาพระ
สนามบิน-ลพบุรีราเมศวร์,20900000225364,จ3-64(13)-2/36สข,หาดใหญ่,สงขลา,บริษัท ห้าเสือวิศวกรรม จำกัด,3,1262,บริษัท ห้าเสือวิศวกรรม จำกัด,กลึงและชุบโลหะเช่น ลูกสูบ เพลาส่งกำลัง แกนไฮโดรลิค,ดำเนินกิจการ,2023-04-18T21:00:05,100.43085,448,6.99358,NULL,ควนลัง
วัดโพธิ์หวาย-ปากน้ำ,10840200125315,3-63(2)-1/31สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท วาตะศิลป์วิศวกรรม จำกัด,5,1263,บริษัท วาตะศิลป์วิศวกรรม จำกัด,ทำโครงเหล็กและประตูหน้าต่างเหล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,99.33999,72,9.15421,NULL,บางกุ้ง
กาญจนวนิช,10900000125228,3-14-1/22สข,เมืองสงขลา,สงขลา,บริษัท น้ำแข็งประมงไทยสงขลา จำกัด,2,1264,บริษัท น้ำแข็งประมงไทยสงขลา จำกัด,ทำน้ำแข็ง ได้วันละ 2832 ซอง (ใช้เครื่องอัดน้ำยา 178 X 140 มม. 8 สูบ 3 ชุด และ 6 สูบ 1 ชุด),ดำเนินกิจการ,2023-04-18T21:00:05,100.57272,420,7.12172,-,พะวง
เอเซียสายใหม่,10900000425347,3-52(3)-4/34สข,บางกล่ำ,สงขลา,บริษัท ไชยาพรลาเท็กซ์ จำกัด,10,1265,บริษัท ไชยาพรลาเท็กซ์ จำกัด,ทำน้ำยางข้น,ดำเนินกิจการ,2023-04-18T21:00:05,100.36361,99/3-4,7.07007,NULL,ท่าช้าง
NULL,10900100225357,3-53(5)-2/35สข,รัตภูมิ,สงขลา,บริษัท ภาคใต้อุตสาหกรรมท่อน้ำไทย จำกัด,13,1266,บริษัท ภาคใต้อุตสาหกรรมท่อน้ำไทย จำกัด,ผลิตท่อน้ำและอุปกรณ์ท่อน้ำ พี.วี.ซี.,ดำเนินกิจการ,2023-04-18T21:00:05,100.31603,"252,252/1",7.12356,NULL,กำแพงเพชร
ทางหลวงหมายเลข 4,10900100125391,3-64(5)-1/39สข,รัตภูมิ,สงขลา,บริษํท สยามทักษิณไวร์ จำกัด,4,1267,บริษัท สยามทักษิณไวร์ จำกัด,ผลิตภัณฑ์จากลวด เช่น ลวดเหล็ก ลวดผูกเหล็ก ตะแกรงเหล็ก ตะปู,ดำเนินกิจการ,2023-04-18T21:00:05,100.26388,621,7.06334,NULL,กำแพงเพชร
ประชาธิปัตย์,10900000925197,3-65-9/19สข,หาดใหญ่,สงขลา,นางโสภา กิตติวิทยากุล,NULL,1268,ห้างหุ้นส่วนห้าเสือพี่น้อง,กลึงและเชื่อมโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,100.4732,101/2-3,7.00657,NULL,หาดใหญ่
สมันตประดิษฐ์,910000125336,ศ3-14-1/33สต,เมืองสตูล,สตูล,ห้างหุ้นส่วนจำกัด สุคนธ์ทิพย์อุตสาหกรรม,NULL,1269,ห้างหุ้นส่วนจำกัด สุคนธ์ทิพย์อุตสาหกรรม,"ทำน้ำแข็งก้อนเล็กได้วันละ 20.03 ตัน,น้ำดื่ม และน้ำแข็งก้อนเลกได้อีกวันละ53.96 ตัน รวมของเดิมเป็น 74 ตัน",ดำเนินกิจการ,2023-04-18T21:00:05,100.06626,93,6.61012,2,พิมาน
เพชรเกษม,20850007525474,จ3-58(1)-75/47รน,เมืองระนอง,ระนอง,บริษัท ไทยอุดมคอนกรีต (1993) จำกัด,3,1270,บริษัท ไทยอุดมคอนกรีต (1993) จำกัด,ทำคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,98.62734,43,9.88727,-,บางริ้น
สุราษฎร์ธานี-นครศรีธรรมราช,20840000625389,จ3-95(1)-6/38สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท มิตรแท้สุราษฎร์ยานยนต์ จำกัด,1,1271,บริษัท มิตรแท้สุราษฎร์ยานยนต์ จำกัด,ซ่อมรถยนต์และรถเพื่อใช้ในการเกษตรกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,99.35951,33/12,9.15285,NULL,บางกุ้ง
ซนเกษม,20840000325378,จ3-12(11)-3/37สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท เหรียญชัยไอศครีม 1976 จำกัด,NULL,1272,เหรียชัย ไอสกรีม,ทำไอสครีม,ดำเนินกิจการ,2023-04-18T21:00:05,99.33331,535/2,9.13717,14,ตลาด
ขื่อนา,920000125376,ศ3-6(2)-1/37ตง,กันตัง,ตรัง,บริษัท ไวท์สตาร์โฟรเซ่นซีฟู้ดส์ จำกัด,NULL,1273,บริษัท ไวท์สตาร์โฟรเซ่นซีฟู้ดส์ จำกัด,ทำอาหารทะเลแช่แข็ง และห้องเย็นเก็บรักษาสัตว์น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,99.50937,32/50,7.40257,หลิมสกุล,กันตัง
สายยะลา-โต๊ะปาเก๊ะ,950001625348,ศ3-34(1)-16/34ยล,เมืองยะลา,ยะลา,บริษัท พี.อาร์.วู้ด อุตสาหกรรม จำกัด,7,1274,บริษัท พี.อาร์.วู้ด อุตสาหกรรม จำกัด,แปรรูปไม้ยางพารา อัดน้ำยา อบไม้ ทำลังไม้และเครื่องเรือนจา,ดำเนินกิจการ,2023-04-18T21:00:05,101.320585,89/2,6.554464,-,สะเตงนอก
ยะลา-วังพญา,10950000125124,3-14-1/12ยล,เมืองยะลา,ยะลา,นางวิภาวรรณ กอวัฒนากุล,3,1275,โรงน้ำแข็งเจริญสิน,ทำน้ำแข็ง ได้วันละ 531 ซอง,ดำเนินกิจการ,2023-04-18T21:00:05,101.30705,-,6.552599,-,สะเตงนอก
สุขยางค์,10950000325328,3-52(3)-3/32ยล,บันนังสตา,ยะลา,บริษัท เอกวนกิจ จำกัด,1,1276,บริษัท เอกวนกิจ จำกัด,ผลิตน้ำยางพาราข้น และทำยางแผ่นจากเศษยาง,ดำเนินกิจการ,2023-04-18T21:00:05,101.276549,467,6.265232,NULL,บันนังสตา
-,20820000825478,จ3-14-8/47พง,ตะกั่วป่า,พังงา,บริษัท น้ำแข็งหลอดทับละมุ จำกัด,6,1277,บริษัท น้ำแข็งหลอดทับละมุ จำกัด,ผลิตนํ้าแข็งก้อนเล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,98.28476,4/3,8.82171,-,บางม่วง
NULL,10800300125292,3-15(2)-1/29นศ,ขนอม,นครศรีธรรมราช,บริษัท พาณิชย์ปลาป่น จำกัด,8,1278,บริษัท พาณิชย์ปลาป่น จำกัด,ทำปลาป่น กำลังการผลิต 25 ตัน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.857,86/6,9.22425,NULL,ท้องเนียน
นครศรีธรรมราช-ท่าศาลา,20800000425362,จ3-56-4/36นศ,เมืองนครศรีธรรมราช,นครศรีธรรมราช,นางสาวพรหมชรัช พรหมจินดา,10,1279,สุจินตา 2,ผลิตอิฐดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.94945,192/2,8.55897,NULL,ปากพูน
ทุ่งสง-ห้วยยอด,10800000125337,3-39-1/33นศ,ทุ่งสง,นครศรีธรรมราช,บริษัท ปูนซิเมนต์ไทย(ทุ่งสง) จำกัด,6,1280,บริษัท ปูนซิเมนต์ไทย (ทุ่งสง) จำกัด,ผลิตถุงกระดาษสำหรับบรรจุปูนซิเมนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.66881,52,8.10242,NULL,ที่วัง
พระบารมี,10830000425361,3-98-4/36ภก,กะทู้,ภูเก็ต,บริษัท ไดมอนด์ คลิฟ จำกัด,2,1281,บริษัท ไดมอนด์ คลิฟ จำกัด,ซัก รีดเสื้อผ้า,ดำเนินกิจการ,2023-04-18T21:00:05,98.30913,11/1,7.9025,NULL,ป่าตอง
การุณราษฎร์,10840000325289,3-34(2)-3/28สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,นายไพฑูรย์ เมธีคชเดช,4,1282,อำนวยภัณฑ์,ทำวงกบ ประตู หน้าต่างไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.33527,273/2,9.14049,NULL,มะขามเตี้ย
สะพานปลา,850000125359,ศ3-6(2)-1/35รน,เมืองระนอง,ระนอง,บริษัท อันดามัน ซีฟู้ด จำกัด,5,1283,บริษัท อันดามัน ซีฟู้ด จำกัด,ทำอาหารทะเลแช่แข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,98.60325,93/28,9.95312,NULL,บางริ้น
สายนาทวี,10900000125152,3-52(4)-1/15สข,สะเดา,สงขลา,บริษัท ไทยชวนรับเบอร์ จำกัด,5,1284,บริษัท ไทยชวนรับเบอร์ จำกัด,ทำยางรัดของ,ดำเนินกิจการ,2023-04-18T21:00:05,100.46518,128,6.78833,NULL,พังลา
ยาตราสวัสดี,10910000125268,3-35-1/26สต,เมืองสตูล,สตูล,กรมราชทัณฑ์ กระทรวงมหาดไทย,NULL,1285,เรือนจำจังหวัดสตูล,ทำลังไม้และเครื่องเรือน,ดำเนินกิจการ,2023-04-18T21:00:05,100.07058,23,6.61931,NULL,พิมาน
สุราษฎร์ธานี-กาญจนดิษฐ์,10840100425344,3-95(1)-4/34สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท มิตซูสุราษฎร์ จำกัด,4,1286,บริษัท มิตซูสุราษฎณ์ จำกัด,ตรวจ ซ่อมเครื่องรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.37223,37/5,9.15154,NULL,บางกุ้ง
ทางหลวงสายตรัง-กันตัง,10920300125322,3-52(3)-1/32ตง,กันตัง,ตรัง,บริษัท ยางวีเอ จำกัด,5,1287,บริษัท ยางวีเอ จำกัด,ทำน้ำยางข้นและยางแผ่นจากเศษยาง ผลิตยางสกิมแท่งอบแห้งจากหางน้ำยาง,ดำเนินกิจการ,2023-04-18T21:00:05,99.54681,80/2,7.46516,NULL,บางเป้า
NULL,10920100125258,3-36(1)-1/25ตง,นาโยง,ตรัง,นายประสิทธิ์ สิทธินันทพันธ์,2,1288,NULL,ทำลังไม้และเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.69235,4,7.56543,NULL,นาโยงเหนือ
กะโรม,800000125347,ศ3-14-1/34นศ,เมืองนครศรีธรรมราช,นครศรีธรรมราช,บริษัท เปเป้ไอศกรีม (1993) จำกัด,1,1289,เปเป้,ทำน้ำแข็งก้อนเล็ก กำลังการผลิต 160 ตัน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.94392,267/9,8.43638,ประชาพัฒนา,โพธิ์เสด็จ
