ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดี โรงงานหลวงเพื่อปวงชน (1) ,1,พระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร  พระราชทานพระราชทรัพย์ส่วนพระองค์ แก่มูลนิธิโครงการหลวง เพื่อก่อตั้งโรงงานหลวงอาหารสำเร็จรูปที่ 1 (ฝาง) จังหวัดเชียงใหม่ เพื่อลดปัญหาผลผลิตล้นตลาด และยืดอายุของพืชผลจากยอดดอย ผ่านกระบวนการแปรรูป อันนำไปสู่การสร้างอาชีพที่มั่นคงและยั่งยืนแก่เกษตรกรชาวไทยภูเขา  ติดตามได้ในสารคดีเฉลิมพระเกียรติ,4.29 นาที ,23 มี.ค.68,1,https://youtu.be/W24HY4TsH8A?t=116
