จำนวน,_id,ปี,หัวข้อ,เพศ,ไตรมาส,จังหวัด
495801,373,2565,ผู้มีงานทำ,หญิง,3,ชลบุรี
447,374,2565,ผู้ว่างงาน,หญิง,3,ชลบุรี
0,375,2565,กำลังแรงงานที่รอฤดูกาล,หญิง,3,ชลบุรี
138194,376,2565,ทำงานบ้าน,หญิง,3,ชลบุรี
61704,377,2565,เรียนหนังสือ,หญิง,3,ชลบุรี
148221,378,2565,อื่น ๆ,หญิง,3,ชลบุรี
802466,379,2565,ประชากรอายุ 15 ปีขึ้นไป,ชาย,4,ชลบุรี
582229,380,2565,ผู้มีงานทำ,ชาย,4,ชลบุรี
677,381,2565,ผู้ว่างงาน,ชาย,4,ชลบุรี
0,382,2565,กำลังแรงงานที่รอฤดูกาล,ชาย,4,ชลบุรี
15670,383,2565,ทำงานบ้าน,ชาย,4,ชลบุรี
52845,384,2565,เรียนหนังสือ,ชาย,4,ชลบุรี
151045,385,2565,อื่น ๆ,ชาย,4,ชลบุรี
849549,386,2565,ประชากรอายุ 15 ปีขึ้นไป,หญิง,4,ชลบุรี
487055,387,2565,ผู้มีงานทำ,หญิง,4,ชลบุรี
8732,388,2565,ผู้ว่างงาน,หญิง,4,ชลบุรี
0,389,2565,กำลังแรงงานที่รอฤดูกาล,หญิง,4,ชลบุรี
151771,390,2565,ทำงานบ้าน,หญิง,4,ชลบุรี
58420,391,2565,เรียนหนังสือ,หญิง,4,ชลบุรี
143570,392,2565,อื่น ๆ,หญิง,4,ชลบุรี
807473,393,2566,ประชากรอายุ 15 ปีขึ้นไป,ชาย,1,ชลบุรี
614817,394,2566,ผู้มีงานทำ,ชาย,1,ชลบุรี
2135,395,2566,ผู้ว่างงาน,ชาย,1,ชลบุรี
0,396,2566,กำลังแรงงานที่รอฤดูกาล,ชาย,1,ชลบุรี
8731,397,2566,ทำงานบ้าน,ชาย,1,ชลบุรี
52480,398,2566,เรียนหนังสือ,ชาย,1,ชลบุรี
129310,399,2566,อื่น ๆ,ชาย,1,ชลบุรี
854774,400,2566,ประชากรอายุ 15 ปีขึ้นไป,หญิง,1,ชลบุรี
531168,401,2566,ผู้มีงานทำ,หญิง,1,ชลบุรี
7723,402,2566,ผู้ว่างงาน,หญิง,1,ชลบุรี
0,403,2566,กำลังแรงงานที่รอฤดูกาล,หญิง,1,ชลบุรี
127804,404,2566,ทำงานบ้าน,หญิง,1,ชลบุรี
65465,405,2566,เรียนหนังสือ,หญิง,1,ชลบุรี
122613,406,2566,อื่น ๆ,หญิง,1,ชลบุรี
812542,407,2566,ประชากรอายุ 15 ปีขึ้นไป,ชาย,2,ชลบุรี
603156,408,2566,ผู้มีงานทำ,ชาย,2,ชลบุรี
3308,409,2566,ผู้ว่างงาน,ชาย,2,ชลบุรี
0,410,2566,กำลังแรงงานที่รอฤดูกาล,ชาย,2,ชลบุรี
13322,411,2566,ทำงานบ้าน,ชาย,2,ชลบุรี
48831,412,2566,เรียนหนังสือ,ชาย,2,ชลบุรี
143925,413,2566,อื่น ๆ,ชาย,2,ชลบุรี
860056,414,2566,ประชากรอายุ 15 ปีขึ้นไป,หญิง,2,ชลบุรี
548450,415,2566,ผู้มีงานทำ,หญิง,2,ชลบุรี
0,416,2566,ผู้ว่างงาน,หญิง,2,ชลบุรี
0,417,2566,กำลังแรงงานที่รอฤดูกาล,หญิง,2,ชลบุรี
125239,418,2566,ทำงานบ้าน,หญิง,2,ชลบุรี
49791,419,2566,เรียนหนังสือ,หญิง,2,ชลบุรี
136576,420,2566,อื่น ๆ,หญิง,2,ชลบุรี
817566,421,2566,ประชากรอายุ 15 ปีขึ้นไป,ชาย,3,ชลบุรี
636996,422,2566,ผู้มีงานทำ,ชาย,3,ชลบุรี
7205,423,2566,ผู้ว่างงาน,ชาย,3,ชลบุรี
0,424,2566,กำลังแรงงานที่รอฤดูกาล,ชาย,3,ชลบุรี
5213,425,2566,ทำงานบ้าน,ชาย,3,ชลบุรี
44533,426,2566,เรียนหนังสือ,ชาย,3,ชลบุรี
123619,427,2566,อื่น ๆ,ชาย,3,ชลบุรี
865303,428,2566,ประชากรอายุ 15 ปีขึ้นไป,หญิง,3,ชลบุรี
550714,429,2566,ผู้มีงานทำ,หญิง,3,ชลบุรี
1622,430,2566,ผู้ว่างงาน,หญิง,3,ชลบุรี
0,431,2566,กำลังแรงงานที่รอฤดูกาล,หญิง,3,ชลบุรี
116296,432,2566,ทำงานบ้าน,หญิง,3,ชลบุรี
64665,433,2566,เรียนหนังสือ,หญิง,3,ชลบุรี
132006,434,2566,อื่น ๆ,หญิง,3,ชลบุรี
822476,435,2566,ประชากรอายุ 15 ปีขึ้นไป,ชาย,4,ชลบุรี
662481,436,2566,ผู้มีงานทำ,ชาย,4,ชลบุรี
1078,437,2566,ผู้ว่างงาน,ชาย,4,ชลบุรี
0,438,2566,กำลังแรงงานที่รอฤดูกาล,ชาย,4,ชลบุรี
6666,439,2566,ทำงานบ้าน,ชาย,4,ชลบุรี
42770,440,2566,เรียนหนังสือ,ชาย,4,ชลบุรี
109482,441,2566,อื่น ๆ,ชาย,4,ชลบุรี
870435,442,2566,ประชากรอายุ 15 ปีขึ้นไป,หญิง,4,ชลบุรี
567498,443,2566,ผู้มีงานทำ,หญิง,4,ชลบุรี
960,444,2566,ผู้ว่างงาน,หญิง,4,ชลบุรี
0,445,2566,กำลังแรงงานที่รอฤดูกาล,หญิง,4,ชลบุรี
116864,446,2566,ทำงานบ้าน,หญิง,4,ชลบุรี
65576,447,2566,เรียนหนังสือ,หญิง,4,ชลบุรี
119536,448,2566,อื่น ๆ,หญิง,4,ชลบุรี
827425,449,2567,ประชากรอายุ 15 ปีขึ้นไป,ชาย,1,ชลบุรี
668069,450,2567,ผู้มีงานทำ,ชาย,1,ชลบุรี
3035,451,2567,ผู้ว่างงาน,ชาย,1,ชลบุรี
0,452,2567,กำลังแรงงานที่รอฤดูกาล,ชาย,1,ชลบุรี
5505,453,2567,ทำงานบ้าน,ชาย,1,ชลบุรี
45109,454,2567,เรียนหนังสือ,ชาย,1,ชลบุรี
105707,455,2567,อื่น ๆ,ชาย,1,ชลบุรี
875607,456,2567,ประชากรอายุ 15 ปีขึ้นไป,หญิง,1,ชลบุรี
571572,457,2567,ผู้มีงานทำ,หญิง,1,ชลบุรี
3643,458,2567,ผู้ว่างงาน,หญิง,1,ชลบุรี
0,459,2567,กำลังแรงงานที่รอฤดูกาล,หญิง,1,ชลบุรี
106440,460,2567,ทำงานบ้าน,หญิง,1,ชลบุรี
65851,461,2567,เรียนหนังสือ,หญิง,1,ชลบุรี
128101,462,2567,อื่น ๆ,หญิง,1,ชลบุรี
832426,463,2567,ประชากรอายุ 15 ปีขึ้นไป,ชาย,2,ชลบุรี
648720,464,2567,ผู้มีงานทำ,ชาย,2,ชลบุรี
3035,465,2567,ผู้ว่างงาน,ชาย,2,ชลบุรี
0,466,2567,กำลังแรงงานที่รอฤดูกาล,ชาย,2,ชลบุรี
4728,467,2567,ทำงานบ้าน,ชาย,2,ชลบุรี
51467,468,2567,เรียนหนังสือ,ชาย,2,ชลบุรี
124476,469,2567,อื่น ๆ,ชาย,2,ชลบุรี
880832,470,2567,ประชากรอายุ 15 ปีขึ้นไป,หญิง,2,ชลบุรี
558402,471,2567,ผู้มีงานทำ,หญิง,2,ชลบุรี
3886,472,2567,ผู้ว่างงาน,หญิง,2,ชลบุรี
0,473,2567,กำลังแรงงานที่รอฤดูกาล,หญิง,2,ชลบุรี
88221,474,2567,ทำงานบ้าน,หญิง,2,ชลบุรี
73711,475,2567,เรียนหนังสือ,หญิง,2,ชลบุรี
156612,476,2567,อื่น ๆ,หญิง,2,ชลบุรี
837378,477,2567,ประชากรอายุ 15 ปีขึ้นไป,ชาย,3,ชลบุรี
646130,478,2567,ผู้มีงานทำ,ชาย,3,ชลบุรี
5490,479,2567,ผู้ว่างงาน,ชาย,3,ชลบุรี
0,480,2567,กำลังแรงงานที่รอฤดูกาล,ชาย,3,ชลบุรี
5299,481,2567,ทำงานบ้าน,ชาย,3,ชลบุรี
59539,482,2567,เรียนหนังสือ,ชาย,3,ชลบุรี
120920,483,2567,อื่น ๆ,ชาย,3,ชลบุรี
886018,484,2567,ประชากรอายุ 15 ปีขึ้นไป,หญิง,3,ชลบุรี
561168,485,2567,ผู้มีงานทำ,หญิง,3,ชลบุรี
3730,486,2567,ผู้ว่างงาน,หญิง,3,ชลบุรี
0,487,2567,กำลังแรงงานที่รอฤดูกาล,หญิง,3,ชลบุรี
123068,488,2567,ทำงานบ้าน,หญิง,3,ชลบุรี
73820,489,2567,เรียนหนังสือ,หญิง,3,ชลบุรี
124232,490,2567,อื่น ๆ,หญิง,3,ชลบุรี
842210,491,2567,ประชากรอายุ 15 ปีขึ้นไป,ชาย,4,ชลบุรี
671707,492,2567,ผู้มีงานทำ,ชาย,4,ชลบุรี
2650,493,2567,ผู้ว่างงาน,ชาย,4,ชลบุรี
0,494,2567,กำลังแรงงานที่รอฤดูกาล,ชาย,4,ชลบุรี
10857,495,2567,ทำงานบ้าน,ชาย,4,ชลบุรี
51883,496,2567,เรียนหนังสือ,ชาย,4,ชลบุรี
105113,497,2567,อื่น ๆ,ชาย,4,ชลบุรี
891080,498,2567,ประชากรอายุ 15 ปีขึ้นไป,หญิง,4,ชลบุรี
564167,499,2567,ผู้มีงานทำ,หญิง,4,ชลบุรี
4024,500,2567,ผู้ว่างงาน,หญิง,4,ชลบุรี
0,501,2567,กำลังแรงงานที่รอฤดูกาล,หญิง,4,ชลบุรี
122421,502,2567,ทำงานบ้าน,หญิง,4,ชลบุรี
70358,503,2567,เรียนหนังสือ,หญิง,4,ชลบุรี
130111,504,2567,อื่น ๆ,หญิง,4,ชลบุรี
847087,505,2568,ประชากรอายุ 15 ปีขึ้นไป,ชาย,1,ชลบุรี
675132,506,2568,ผู้มีงานทำ,ชาย,1,ชลบุรี
6843,507,2568,ผู้ว่างงาน,ชาย,1,ชลบุรี
0,508,2568,กำลังแรงงานที่รอฤดูกาล,ชาย,1,ชลบุรี
10888,509,2568,ทำงานบ้าน,ชาย,1,ชลบุรี
34073,510,2568,เรียนหนังสือ,ชาย,1,ชลบุรี
120152,511,2568,อื่น ๆ,ชาย,1,ชลบุรี
896188,512,2568,ประชากรอายุ 15 ปีขึ้นไป,หญิง,1,ชลบุรี
556362,513,2568,ผู้มีงานทำ,หญิง,1,ชลบุรี
6178,514,2568,ผู้ว่างงาน,หญิง,1,ชลบุรี
0,515,2568,กำลังแรงงานที่รอฤดูกาล,หญิง,1,ชลบุรี
128219,516,2568,ทำงานบ้าน,หญิง,1,ชลบุรี
61898,517,2568,เรียนหนังสือ,หญิง,1,ชลบุรี
143531,518,2568,อื่น ๆ,หญิง,1,ชลบุรี
852007,519,2568,ประชากรอายุ 15 ปีขึ้นไป,ชาย,2,ชลบุรี
667277,520,2568,ผู้มีงานทำ,ชาย,2,ชลบุรี
1311,521,2568,ผู้ว่างงาน,ชาย,2,ชลบุรี
0,522,2568,กำลังแรงงานที่รอฤดูกาล,ชาย,2,ชลบุรี
10402,523,2568,ทำงานบ้าน,ชาย,2,ชลบุรี
46161,524,2568,เรียนหนังสือ,ชาย,2,ชลบุรี
126855,525,2568,อื่น ๆ,ชาย,2,ชลบุรี
901340,526,2568,ประชากรอายุ 15 ปีขึ้นไป,หญิง,2,ชลบุรี
557621,527,2568,ผู้มีงานทำ,หญิง,2,ชลบุรี
309,528,2568,ผู้ว่างงาน,หญิง,2,ชลบุรี
0,529,2568,กำลังแรงงานที่รอฤดูกาล,หญิง,2,ชลบุรี
137934,530,2568,ทำงานบ้าน,หญิง,2,ชลบุรี
63531,531,2568,เรียนหนังสือ,หญิง,2,ชลบุรี
141945,532,2568,อื่น ๆ,หญิง,2,ชลบุรี
857087,533,2568,ประชากรอายุ 15 ปีขึ้นไป,ชาย,3,ชลบุรี
660646,534,2568,ผู้มีงานทำ,ชาย,3,ชลบุรี
723,535,2568,ผู้ว่างงาน,ชาย,3,ชลบุรี
,536,2568,กำลังแรงงานที่รอฤดูกาล,ชาย,3,ชลบุรี
9915,537,2568,ทำงานบ้าน,ชาย,3,ชลบุรี
65791,538,2568,เรียนหนังสือ,ชาย,3,ชลบุรี
120012,539,2568,อื่น ๆ,ชาย,3,ชลบุรี
906640,540,2568,ประชากรอายุ 15 ปีขึ้นไป,หญิง,3,ชลบุรี
590428,541,2568,ผู้มีงานทำ,หญิง,3,ชลบุรี
788,542,2568,ผู้ว่างงาน,หญิง,3,ชลบุรี
,543,2568,กำลังแรงงานที่รอฤดูกาล,หญิง,3,ชลบุรี
112944,544,2568,ทำงานบ้าน,หญิง,3,ชลบุรี
55995,545,2568,เรียนหนังสือ,หญิง,3,ชลบุรี
146486,546,2568,อื่น ๆ,หญิง,3,ชลบุรี
862443,547,2568,ประชากรอายุ 15 ปีขึ้นไป,ชาย,4,ชลบุรี
694342,548,2568,ผู้มีงานทำ,ชาย,4,ชลบุรี
3411,549,2568,ผู้ว่างงาน,ชาย,4,ชลบุรี
0,550,2568,กำลังแรงงานที่รอฤดูกาล,ชาย,4,ชลบุรี
3591,551,2568,ทำงานบ้าน,ชาย,4,ชลบุรี
53142,552,2568,เรียนหนังสือ,ชาย,4,ชลบุรี
107958,553,2568,อื่น ๆ,ชาย,4,ชลบุรี
912207,554,2568,ประชากรอายุ 15 ปีขึ้นไป,หญิง,4,ชลบุรี
583584,555,2568,ผู้มีงานทำ,หญิง,4,ชลบุรี
5095,556,2568,ผู้ว่างงาน,หญิง,4,ชลบุรี
0,557,2568,กำลังแรงงานที่รอฤดูกาล,หญิง,4,ชลบุรี
99923,558,2568,ทำงานบ้าน,หญิง,4,ชลบุรี
54983,559,2568,เรียนหนังสือ,หญิง,4,ชลบุรี
168622,560,2568,อื่น ๆ,หญิง,4,ชลบุรี
