วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2569-07-18T00:00:00,182,GI(E) 3-999,บริษัท โตโยต้า ทูโช ฟอร์คลิฟท์ (ไทยแลนด์) จำกัด,182,2566-07-19T00:00:00,ชลบุรี
2569-07-18T00:00:00,183,GI(E) 3-1000,บริษัท มิเอะ เซกิ (ประเทศไทย) จำกัด,183,2566-07-19T00:00:00,ชลบุรี
2569-07-19T00:00:00,184,GI(E) 3-1003,บริษัท ไอแทค อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,184,2566-07-20T00:00:00,ชลบุรี
2569-07-23T00:00:00,185,GI(E) 3-1007,บริษัท ฮายาชิ เทเลมปุ (ประเทศไทย) จำกัด,185,2566-07-24T00:00:00,ชลบุรี
2569-07-25T00:00:00,186,GI(E) 3-1023,บริษัท สยามริคเก้นอินดัสเตรี้ยล จำกัด,186,2566-07-26T00:00:00,ชลบุรี
2569-07-25T00:00:00,187,GI(E) 3-1024,บริษัท เอส.พี.รุ่งเรืองรับเบอร์ แอนด์ คอนสตรัคชั่น จำกัด,187,2566-07-26T00:00:00,ชลบุรี
2569-07-26T00:00:00,188,GI(E) 3-1028,บริษัท บางกอกโคมัตสุ จำกัด,188,2566-07-27T00:00:00,ชลบุรี
2569-02-08T00:00:00,189,GI(E) 3-1034,บริษัท ไทยหัวเวย แบตเตอรี่ จำกัด,189,2566-03-08T00:00:00,ชลบุรี
2569-03-08T00:00:00,190,GI(E) 3-1036,บริษัท อาซาฮี คาเซอิ สปันบอนด์ (ประเทศไทย) จำกัด,190,2566-04-08T00:00:00,ชลบุรี
2569-08-08T00:00:00,191,GI(E) 3-1048,บริษัท เอ็กเซดดี้ ฟริคชั่น แมททีเรียล จำกัด,191,2566-09-08T00:00:00,ชลบุรี
2569-08-08T00:00:00,192,GI(E) 3-1052,บริษัท พีพีพี โมลดิ้ง โฟม จำกัด,192,2566-09-08T00:00:00,ชลบุรี
2569-09-08T00:00:00,193,GI(E) 3-1055,บริษัท โคเบียว (ไทยแลนด์) จำกัด,193,2566-10-08T00:00:00,ชลบุรี
2569-09-08T00:00:00,194,GI(E) 3-1056,บริษัท โคเบียว (ไทยแลนด์) จำกัด,194,2566-10-08T00:00:00,ชลบุรี
2569-09-08T00:00:00,195,GI(E) 3-1057,บริษัท เหรียญทองอินดัสเตรียล จำกัด,195,2566-10-08T00:00:00,ชลบุรี
2569-10-08T00:00:00,196,GI(E) 3-1077,บริษัท ยาฮางิ (ประเทศไทย) จำกัด,196,2566-11-08T00:00:00,ชลบุรี
2569-08-14T00:00:00,197,GI(E) 3-1079,บริษัท ไทย เดลิก้า จำกัด,197,2566-08-15T00:00:00,ชลบุรี
2569-08-15T00:00:00,198,GI(E) 3-1092,บริษัท ไอ-ริช แมนูแฟคเจอริ่ง จำกัด,198,2566-08-16T00:00:00,ชลบุรี
2569-08-20T00:00:00,199,GI(E) 3-1095,บริษัท คิมบอล อิเล็คทรอนิคส์ (ประเทศไทย) จำกัด,199,2566-08-21T00:00:00,ชลบุรี
2569-08-23T00:00:00,200,GI(E) 3-1105,บริษัท เอเซีย พรีซิชั่น เอ.ที. จำกัด,200,2566-08-24T00:00:00,ชลบุรี
2569-08-24T00:00:00,201,GI(E) 3-1115,บริษัท อิโนแอ็ค ออโตโมทีฟ (ประเทศไทย) จำกัด,201,2566-08-25T00:00:00,ชลบุรี
2569-08-24T00:00:00,202,GI(E) 3-1119,โรงโม่หินทวีสิน,202,2566-08-25T00:00:00,ชลบุรี
2569-08-27T00:00:00,203,GI(E) 3-1125,บริษัท ทังกาลอยด์ คัทติ้ง ทูล (ไทยแลนด์) จำกัด,203,2566-08-28T00:00:00,ชลบุรี
2569-03-09T00:00:00,204,GI(E) 3-1137,บริษัท วัฒนพันธุ์แพคเกจจิ้งซิสเท็ม จำกัด,204,2566-04-09T00:00:00,ชลบุรี
2569-06-09T00:00:00,205,GI(E) 3-1149,บริษัท สยามมาบูชิ จำกัด,205,2566-07-09T00:00:00,ชลบุรี
2569-06-09T00:00:00,206,GI(E) 3-1152,บริษัท อีดะ เซอิมิทสึ (ประเทศไทย) จำกัด,206,2566-07-09T00:00:00,ชลบุรี
2569-06-09T00:00:00,207,GI(E) 3-1157,บริษัท โทอะโกเซ (ประเทศไทย) จำกัด,207,2566-07-09T00:00:00,ชลบุรี
2569-10-09T00:00:00,208,GI(E) 3-1164,บริษัท เอ็กซ์เท็นซีฟว์รีเสิร์ชโพลีเมอร์ จำกัด,208,2566-11-09T00:00:00,ชลบุรี
2569-11-09T00:00:00,209,GI(E) 3-1167,บริษัท เอสพีเค ไวท์ โกลด์ จำกัด,209,2566-12-09T00:00:00,ชลบุรี
2569-11-09T00:00:00,210,GI(E) 3-1168,บริษัท ไทยออยล์ จำกัด (มหาชน),210,2566-12-09T00:00:00,ชลบุรี
2569-11-09T00:00:00,211,GI(E) 3-1172,บริษัท ไทย อิเคดะ เอ็มเอฟจี. จำกัด,211,2566-12-09T00:00:00,ชลบุรี
2569-09-19T00:00:00,212,GI(E) 3-1213,บริษัท แอ๊ดวานซ์ คลีน เพาเวอร์ จำกัด,212,2566-09-20T00:00:00,ชลบุรี
2569-09-24T00:00:00,213,GI(E) 3-1218,บริษัท เออาร์ อิลาสโทเมอร์ จำกัด,213,2566-09-25T00:00:00,ชลบุรี
2569-09-24T00:00:00,214,GI(E) 3-1222,บริษัท โออิซูมิ เอ็มเอฟจี (ไทยแลนด์) จำกัด,214,2566-09-25T00:00:00,ชลบุรี
2569-09-26T00:00:00,215,GI(E) 3-1233,บริษัท เจไออีไอ (ไทยแลนด์) จำกัด,215,2566-09-27T00:00:00,ชลบุรี
