วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2570-01-15T00:00:00,55,GI(E) 3-333,บริษัท มูซาชิ เพ้นท์ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,55,2567-01-16T00:00:00,ชลบุรี
2570-01-15T00:00:00,56,GI(E) 3-336,บริษัท ฉวีวรรณ อินเตอร์เนชั่นแนล ฟู๊ดส์ จำกัด,56,2567-01-16T00:00:00,ชลบุรี
2570-01-15T00:00:00,57,GI(E) 3-339,บริษัท โคบาเทค (ประเทศไทย) จำกัด,57,2567-01-16T00:00:00,ชลบุรี
2570-01-17T00:00:00,58,GI(E) 3-345,บริษัท เอเอสเอ คอร์รูเกท คอนเทนเนอร์ จำกัด,58,2567-01-18T00:00:00,ชลบุรี
2570-01-17T00:00:00,59,GI(E) 3-348,บริษัท ซากิโนมิยะ (ประเทศไทย) จำกัด,59,2567-01-18T00:00:00,ชลบุรี
2570-01-17T00:00:00,60,GI(E) 3-356,บริษัท ซี เอฟ พี จำกัด,60,2567-01-18T00:00:00,ชลบุรี
2570-01-17T00:00:00,61,GI(E) 3-357,บริษัท เอเค เมคานิคอล แอนด์ รีไซคลิง จำกัด,61,2567-01-18T00:00:00,ชลบุรี
2570-01-21T00:00:00,62,GI(E) 3-360,บริษัท ที.เอส.เค. ฟอร์จิ้ง จำกัด,62,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,63,GI(E) 3-362,บริษัท ซังโก กิกิ (ประเทศไทย) จำกัด,63,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,64,GI(E) 3-363,บริษัท คอสโม แมนูเฟคเจอริ่ง ( ประเทศไทย ) จำกัด,64,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,65,GI(E) 3-369,บริษัท ไทย แดริม พรีซิชั่น จำกัด,65,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,66,GI(E) 3-370,บริษัท ที.เอส.เค.ฟอร์จิ้ง จำกัด,66,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,67,GI(E) 3-371,บริษัท ที.เอส.เค.ฟอร์จิ้ง จำกัด,67,2567-01-22T00:00:00,ชลบุรี
2570-01-23T00:00:00,68,GI(E) 3-376,บริษัท เอเอสเค พรีซีชั่น (ไทยแลนด์) จำกัด,68,2567-01-24T00:00:00,ชลบุรี
2570-01-23T00:00:00,69,GI(E) 3-379,บริษัท เคแอนด์เค แพ็คเกจ (ประเทศไทย) จำกัด,69,2567-01-24T00:00:00,ชลบุรี
2570-01-23T00:00:00,70,GI(E) 3-380,บริษัท เอส.วาย.เค.แฟคตอรี่ แอนด์ โปรดักส์ จำกัด,70,2567-01-24T00:00:00,ชลบุรี
2570-01-24T00:00:00,71,GI(E) 3-384,บริษัท ไทยซัมมิท เอนจิเนียริง จำกัด,71,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,72,GI(E) 3-385,บริษัท เอส.เอส.(1995) การศิลา จำกัด,72,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,73,GI(E) 3-386,บริษัท ไทยคิวบิค เทคโนโลยี่ จำกัด,73,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,74,GI(E) 3-389,บริษัท ออริจิน อีซึ่น เพ้นท์ จำกัด,74,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,75,GI(E) 3-390,บริษัท เอสเอ็มเอที (ไทยแลนด์) จำกัด,75,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,76,GI(E) 3-392,กิจการประปาหนองขาม (สถานีผลิตน้ำประปาบ้านหนองเลง),76,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,77,GI(E) 3-394,กิจการประปาหนองขาม (สถานีผลิตน้ำประปาบ้านเนินแสนสุข),77,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,78,GI(E) 3-395,บริษัท เซนนิคส์ (ประเทศไทย) จำกัด,78,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,79,GI(E) 3-396,บริษัท ซีเอส เมทอล จำกัด,79,2567-01-25T00:00:00,ชลบุรี
2570-01-28T00:00:00,80,GI(E) 3-397,บริษัท สมาร์ทคอนกรีต จำกัด (มหาชน),80,2567-01-29T00:00:00,ชลบุรี
2570-01-28T00:00:00,81,GI(E) 3-399,บริษัท พนัส แอสเซมบลีย์ จำกัด,81,2567-01-29T00:00:00,ชลบุรี
2570-01-28T00:00:00,82,GI(E) 3-401,ห้างหุ้นส่วนจำกัด เทพศิลาอุตสาหกรรม,82,2567-01-29T00:00:00,ชลบุรี
2570-01-29T00:00:00,83,GI(E) 3-406,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด,83,2567-01-30T00:00:00,ชลบุรี
2570-01-29T00:00:00,84,GI(E) 3-407,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด,84,2567-01-30T00:00:00,ชลบุรี
2570-01-29T00:00:00,85,GI(E) 3-411,บริษัท โคโทบูกิ เทค (ไทยแลนด์) จำกัด,85,2567-01-30T00:00:00,ชลบุรี
2570-01-29T00:00:00,86,GI(E) 3-413,บริษัท บีเรนเบิร์ก (ประเทศไทย) จำกัด,86,2567-01-30T00:00:00,ชลบุรี
