﻿year,sex,quarter,_id,area,region,value,unit,age_group,source
2559,รวม,ไตรมาส 1,3345,ในเขตเทศบาล,ทั่วประเทศ,59.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3346,นอกเขตเทศบาล,ทั่วประเทศ,69.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3347,ในเขตเทศบาล,กรุงเทพมหานคร,53.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3348,รวม,ภาคกลาง,69.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3349,ในเขตเทศบาล,ภาคกลาง,67.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3350,นอกเขตเทศบาล,ภาคกลาง,71.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3351,รวม,ภาคเหนือ,64.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3352,ในเขตเทศบาล,ภาคเหนือ,58.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3353,นอกเขตเทศบาล,ภาคเหนือ,68.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3354,รวม,ภาคตะวันออกเฉียงเหนือ,62.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3355,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,53.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3356,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,66.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3357,ในเขตเทศบาล,ภาคใต้,63.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 1,3358,นอกเขตเทศบาล,ภาคใต้,71.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3359,รวม,ทั่วประเทศ,63.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3360,ในเขตเทศบาล,ทั่วประเทศ,57.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3361,นอกเขตเทศบาล,ทั่วประเทศ,67.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3362,ในเขตเทศบาล,กรุงเทพมหานคร,53.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3363,รวม,ภาคกลาง,67.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3364,ในเขตเทศบาล,ภาคกลาง,63.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3365,นอกเขตเทศบาล,ภาคกลาง,70.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3366,รวม,ภาคเหนือ,61.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3367,ในเขตเทศบาล,ภาคเหนือ,56.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3368,นอกเขตเทศบาล,ภาคเหนือ,64.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3369,รวม,ภาคตะวันออกเฉียงเหนือ,61.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3370,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,53.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3371,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,64.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3372,รวม,ภาคใต้,68.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3373,ในเขตเทศบาล,ภาคใต้,63.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 2,3374,นอกเขตเทศบาล,ภาคใต้,71.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3375,รวม,ทั่วประเทศ,64.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3376,ในเขตเทศบาล,ทั่วประเทศ,58.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3377,นอกเขตเทศบาล,ทั่วประเทศ,70.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3378,ในเขตเทศบาล,กรุงเทพมหานคร,54.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3379,รวม,ภาคกลาง,68.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3380,ในเขตเทศบาล,ภาคกลาง,63.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3381,นอกเขตเทศบาล,ภาคกลาง,72.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3382,รวม,ภาคเหนือ,64.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3383,ในเขตเทศบาล,ภาคเหนือ,56.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3384,นอกเขตเทศบาล,ภาคเหนือ,69.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3385,รวม,ภาคตะวันออกเฉียงเหนือ,63.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3386,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,54.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3387,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,67.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3388,รวม,ภาคใต้,69.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3389,ในเขตเทศบาล,ภาคใต้,65.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 3,3390,นอกเขตเทศบาล,ภาคใต้,71.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3391,รวม,ทั่วประเทศ,64.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3392,ในเขตเทศบาล,ทั่วประเทศ,59.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3393,นอกเขตเทศบาล,ทั่วประเทศ,67.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3394,ในเขตเทศบาล,กรุงเทพมหานคร,55.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3395,รวม,ภาคกลาง,68.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3396,ในเขตเทศบาล,ภาคกลาง,66.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3397,นอกเขตเทศบาล,ภาคกลาง,71.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3398,รวม,ภาคเหนือ,65.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3399,ในเขตเทศบาล,ภาคเหนือ,59.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3400,นอกเขตเทศบาล,ภาคเหนือ,69.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3401,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,52.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3402,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,65.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3403,รวม,ภาคใต้,66.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3404,ในเขตเทศบาล,ภาคใต้,64.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,รวม,ไตรมาส 4,3405,นอกเขตเทศบาล,ภาคใต้,67.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3406,รวม,ทั่วประเทศ,63.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3407,ในเขตเทศบาล,ทั่วประเทศ,59.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3408,นอกเขตเทศบาล,ทั่วประเทศ,67.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3409,ในเขตเทศบาล,กรุงเทพมหานคร,51.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3410,รวม,ภาคกลาง,68.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3411,ในเขตเทศบาล,ภาคกลาง,67.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3412,นอกเขตเทศบาล,ภาคกลาง,68.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3413,รวม,ภาคเหนือ,63.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3414,ในเขตเทศบาล,ภาคเหนือ,59.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3415,นอกเขตเทศบาล,ภาคเหนือ,64.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3416,รวม,ภาคตะวันออกเฉียงเหนือ,62.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3417,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,52.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3418,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,66.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3419,รวม,ภาคใต้,69.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3420,ในเขตเทศบาล,ภาคใต้,65.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 1,3421,นอกเขตเทศบาล,ภาคใต้,71.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3422,รวม,ทั่วประเทศ,63.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3423,ในเขตเทศบาล,ทั่วประเทศ,58.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3424,นอกเขตเทศบาล,ทั่วประเทศ,66.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3425,ในเขตเทศบาล,กรุงเทพมหานคร,50.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3426,รวม,ภาคกลาง,67.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3427,ในเขตเทศบาล,ภาคกลาง,66.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3428,นอกเขตเทศบาล,ภาคกลาง,69.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3429,รวม,ภาคเหนือ,64.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3430,ในเขตเทศบาล,ภาคเหนือ,61.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3431,นอกเขตเทศบาล,ภาคเหนือ,65.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3432,รวม,ภาคตะวันออกเฉียงเหนือ,60.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3433,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,51.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3434,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,64.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3435,รวม,ภาคใต้,67.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3436,ในเขตเทศบาล,ภาคใต้,66.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 2,3437,นอกเขตเทศบาล,ภาคใต้,68.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3438,รวม,ทั่วประเทศ,62.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3439,ในเขตเทศบาล,ทั่วประเทศ,57.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3440,นอกเขตเทศบาล,ทั่วประเทศ,66.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3441,ในเขตเทศบาล,กรุงเทพมหานคร,51.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3442,รวม,ภาคกลาง,67.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3443,ในเขตเทศบาล,ภาคกลาง,64.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3444,นอกเขตเทศบาล,ภาคกลาง,69.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3445,ในเขตเทศบาล,ภาคเหนือ,55.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3446,นอกเขตเทศบาล,ภาคเหนือ,65.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3447,รวม,ภาคตะวันออกเฉียงเหนือ,61.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3448,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,52.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3449,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,64.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3450,รวม,ภาคใต้,67.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3451,ในเขตเทศบาล,ภาคใต้,65.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 3,3452,นอกเขตเทศบาล,ภาคใต้,68.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3453,รวม,ทั่วประเทศ,63.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3454,ในเขตเทศบาล,ทั่วประเทศ,58.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3455,นอกเขตเทศบาล,ทั่วประเทศ,67.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3456,ในเขตเทศบาล,กรุงเทพมหานคร,53.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3457,รวม,ภาคกลาง,67.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3458,ในเขตเทศบาล,ภาคกลาง,65.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3459,นอกเขตเทศบาล,ภาคกลาง,69.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3460,รวม,ภาคเหนือ,62.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3461,ในเขตเทศบาล,ภาคเหนือ,56.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3462,นอกเขตเทศบาล,ภาคเหนือ,65.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3463,รวม,ภาคตะวันออกเฉียงเหนือ,62.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3464,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,51.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3465,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,66.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3466,รวม,ภาคใต้,67.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3467,ในเขตเทศบาล,ภาคใต้,64.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,รวม,ไตรมาส 4,3468,นอกเขตเทศบาล,ภาคใต้,69.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3469,รวม,ทั่วประเทศ,63.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3470,ในเขตเทศบาล,ทั่วประเทศ,56.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3471,นอกเขตเทศบาล,ทั่วประเทศ,68.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3472,ในเขตเทศบาล,กรุงเทพมหานคร,50.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3473,รวม,ภาคกลาง,68.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3474,ในเขตเทศบาล,ภาคกลาง,63.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3475,นอกเขตเทศบาล,ภาคกลาง,72.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3476,รวม,ภาคเหนือ,62.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3477,ในเขตเทศบาล,ภาคเหนือ,57.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3478,นอกเขตเทศบาล,ภาคเหนือ,65.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3479,รวม,ภาคตะวันออกเฉียงเหนือ,63.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3480,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,52.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3481,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,68.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3482,รวม,ภาคใต้,63.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3483,ในเขตเทศบาล,ภาคใต้,58.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,3484,นอกเขตเทศบาล,ภาคใต้,66.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3485,รวม,ทั่วประเทศ,63.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3486,ในเขตเทศบาล,ทั่วประเทศ,57.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3487,นอกเขตเทศบาล,ทั่วประเทศ,68.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3488,ในเขตเทศบาล,กรุงเทพมหานคร,51.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3489,ในเขตเทศบาล,ภาคกลาง,62.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3490,นอกเขตเทศบาล,ภาคกลาง,69.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3491,รวม,ภาคเหนือ,64.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3492,ในเขตเทศบาล,ภาคเหนือ,57.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3493,นอกเขตเทศบาล,ภาคเหนือ,68.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3494,รวม,ภาคตะวันออกเฉียงเหนือ,63.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3495,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,52.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3496,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,67.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3497,รวม,ภาคใต้,68.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3498,ในเขตเทศบาล,ภาคใต้,61.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 2,3499,นอกเขตเทศบาล,ภาคใต้,72.1,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3500,รวม,ทั่วประเทศ,64.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3501,ในเขตเทศบาล,ทั่วประเทศ,60.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3502,นอกเขตเทศบาล,ทั่วประเทศ,68.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3503,ในเขตเทศบาล,กรุงเทพมหานคร,54.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3504,รวม,ภาคกลาง,68.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3505,ในเขตเทศบาล,ภาคกลาง,66.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3506,นอกเขตเทศบาล,ภาคกลาง,69.8,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3507,รวม,ภาคเหนือ,65.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3508,ในเขตเทศบาล,ภาคเหนือ,60.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3509,นอกเขตเทศบาล,ภาคเหนือ,68.5,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3510,รวม,ภาคตะวันออกเฉียงเหนือ,63.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3511,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,56.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3512,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,66.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3513,รวม,ภาคใต้,67.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3514,ในเขตเทศบาล,ภาคใต้,60.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 3,3515,นอกเขตเทศบาล,ภาคใต้,70.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 4,3516,รวม,ทั่วประเทศ,65.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
