ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สรุปข่าวประจำปี 2567 / พระราชพิธี 6 รอบ,1," ปีพุทธศักราช 2567  พระบาทสมเด็จพระเจ้าอยู่หัว ทรงเจริญพระชนมพรรษา ๖ รอบปีมะโรงนักษัตร  ซึ่งโบราณราชประเพณีและวัฒนธรรมไทย ถือว่าเป็นมหามงคลอันประเสริฐยิ่ง / พระบาทสมเด็จพระเจ้าอยู่หัว ได้พระราชทานชื่อพระราชพิธี ว่า ""พระราชพิธีมหามงคลเฉลิมพระชนมพรรษา  ๖  รอบ  ๒๘  กรกฎาคม  ๒๕๖๗"" ",8.57 นาที,31 ธันวาคม 2567,1,https://youtu.be/lpmCND6SckI
