ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดีเฉลิมพระเกียรติวันพระราชสมภพ  905 ตอน 3,1,เนื่องในโอกาสวันคล้ายวันพระราชสมภพสมเด็จพระกนิษฐาธิราชเจ้า กรมสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี  2 เมษายน 2568 โทรทัศน์รวมการเฉพาะกิจแห่งประเทศไทย ขอเสนอสารคดีเฉลิมพระเกียรติ 70 พรรษาเทพรัตนฯ รัตนมณีของแผ่นดิน  ตอนที่ 3 แสงแห่งความหวัง ส่องนำปวงประชา,05.25 นาที,2-ก.พ.-68,1,https://youtu.be/YVMTNMOeu3w?t=2
