ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดีเฉลิมพระเกียรติ โครงการโรงเรียนเกษตรกรในพระราชดำริ ,1,โครงการโรงเรียนเกษตรกรในพระราชดำริ เป็นอีกหนึ่งโครงการที่พระบาทสมเด็จพระเจ้าอยู่หัว มีพระราชปณิธานในการทรงสืบสาน รักษา ต่อยอด โครงการในพระราชดำริของสมเด็จพระบรมชนกนาถ เพื่อแก้ไขปัญหาให้แก่เกษตรกร เรื่องการกำจัดศัตรูพืชในนาข้าว  ติดตามได้ในสารคดีเฉลิมพระเกียรติ (ค่ะ/ครับ) ,7.19 นาที ,26 กุมภาพันธ์ 2567,1,https://youtu.be/xw8v_NVx-gM
