﻿year,sex,quarter,_id,area,region,value,unit,age_group,source
2561,ชาย,ไตรมาส 1,15,รวม,ทั่วประเทศ,0.07,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,16,รวม,ทั่วประเทศ,0.04,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,17,รวม,ทั่วประเทศ,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,18,รวม,ทั่วประเทศ,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,19,รวม,ทั่วประเทศ,0.13,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,20,รวม,ทั่วประเทศ,1.38,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,21,รวม,ทั่วประเทศ,0.56,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,22,รวม,ทั่วประเทศ,0.35,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,23,รวม,ทั่วประเทศ,0.09,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,24,รวม,ทั่วประเทศ,0.1,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,25,รวม,ทั่วประเทศ,0.03,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,26,รวม,ทั่วประเทศ,0.01,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,27,รวม,ทั่วประเทศ,0.01,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,28,ในเขตเทศบาล,ทั่วประเทศ,0.18,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,29,ในเขตเทศบาล,ทั่วประเทศ,1.82,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,30,ในเขตเทศบาล,ทั่วประเทศ,0.7,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,31,ในเขตเทศบาล,ทั่วประเทศ,0.46,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,32,ในเขตเทศบาล,ทั่วประเทศ,0.2,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,33,ในเขตเทศบาล,ทั่วประเทศ,0.06,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,34,ในเขตเทศบาล,ทั่วประเทศ,0.03,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,35,ในเขตเทศบาล,ทั่วประเทศ,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,36,ในเขตเทศบาล,ทั่วประเทศ,0.01,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,37,ในเขตเทศบาล,ทั่วประเทศ,0.25,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,38,ในเขตเทศบาล,ทั่วประเทศ,2.51,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,39,ในเขตเทศบาล,ทั่วประเทศ,0.81,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,40,ในเขตเทศบาล,ทั่วประเทศ,0.56,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,41,ในเขตเทศบาล,ทั่วประเทศ,0.37,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,42,ในเขตเทศบาล,ทั่วประเทศ,0.07,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,43,ในเขตเทศบาล,ทั่วประเทศ,0.06,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,44,ในเขตเทศบาล,ทั่วประเทศ,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,45,ในเขตเทศบาล,ทั่วประเทศ,0.01,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,46,ในเขตเทศบาล,ทั่วประเทศ,0.11,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,47,ในเขตเทศบาล,ทั่วประเทศ,0.58,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,48,ในเขตเทศบาล,ทั่วประเทศ,0.56,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,49,ในเขตเทศบาล,ทั่วประเทศ,0.37,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,50,ในเขตเทศบาล,ทั่วประเทศ,0.02,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,51,ในเขตเทศบาล,ทั่วประเทศ,0.04,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,52,ในเขตเทศบาล,ทั่วประเทศ,0.01,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,53,ในเขตเทศบาล,ทั่วประเทศ,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,54,ในเขตเทศบาล,ทั่วประเทศ,0.02,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,55,นอกเขตเทศบาล,ทั่วประเทศ,0.18,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,56,นอกเขตเทศบาล,ทั่วประเทศ,1.22,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,57,นอกเขตเทศบาล,ทั่วประเทศ,0.77,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,58,นอกเขตเทศบาล,ทั่วประเทศ,0.44,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,59,นอกเขตเทศบาล,ทั่วประเทศ,0.09,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,60,นอกเขตเทศบาล,ทั่วประเทศ,0.11,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,61,นอกเขตเทศบาล,ทั่วประเทศ,0.04,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,62,นอกเขตเทศบาล,ทั่วประเทศ,0.01,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,63,นอกเขตเทศบาล,ทั่วประเทศ,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,64,นอกเขตเทศบาล,ทั่วประเทศ,0.19,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,65,นอกเขตเทศบาล,ทั่วประเทศ,0.96,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,66,นอกเขตเทศบาล,ทั่วประเทศ,0.91,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,67,นอกเขตเทศบาล,ทั่วประเทศ,0.52,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,68,นอกเขตเทศบาล,ทั่วประเทศ,0.03,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,69,นอกเขตเทศบาล,ทั่วประเทศ,0.06,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,70,นอกเขตเทศบาล,ทั่วประเทศ,0.03,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,71,นอกเขตเทศบาล,ทั่วประเทศ,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,72,นอกเขตเทศบาล,ทั่วประเทศ,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,73,นอกเขตเทศบาล,ทั่วประเทศ,0.16,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,74,นอกเขตเทศบาล,ทั่วประเทศ,1.88,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,75,นอกเขตเทศบาล,ทั่วประเทศ,0.56,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,76,นอกเขตเทศบาล,ทั่วประเทศ,0.33,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,77,นอกเขตเทศบาล,ทั่วประเทศ,0.18,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,78,นอกเขตเทศบาล,ทั่วประเทศ,0.16,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,79,นอกเขตเทศบาล,ทั่วประเทศ,0.05,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,80,นอกเขตเทศบาล,ทั่วประเทศ,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,81,นอกเขตเทศบาล,ทั่วประเทศ,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,82,รวม,กรุงเทพมหานคร,0.15,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,83,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,84,รวม,กรุงเทพมหานคร,1.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,85,รวม,กรุงเทพมหานคร,0.35,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,86,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,87,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,88,รวม,กรุงเทพมหานคร,0.07,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,89,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,90,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,91,รวม,กรุงเทพมหานคร,0.23,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,92,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,93,รวม,กรุงเทพมหานคร,1.74,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,94,รวม,กรุงเทพมหานคร,0.71,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,95,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,96,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,97,รวม,กรุงเทพมหานคร,0.13,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,98,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,99,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,100,รวม,กรุงเทพมหานคร,0.06,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,101,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,102,รวม,กรุงเทพมหานคร,1.02,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,103,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,104,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,105,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,106,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,107,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,108,รวม,กรุงเทพมหานคร,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,109,ในเขตเทศบาล,กรุงเทพมหานคร,0.15,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,110,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,111,ในเขตเทศบาล,กรุงเทพมหานคร,1.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,112,ในเขตเทศบาล,กรุงเทพมหานคร,0.35,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,113,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,114,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,115,ในเขตเทศบาล,กรุงเทพมหานคร,0.07,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,116,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,117,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,118,ในเขตเทศบาล,กรุงเทพมหานคร,0.23,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,119,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,120,ในเขตเทศบาล,กรุงเทพมหานคร,1.74,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,121,ในเขตเทศบาล,กรุงเทพมหานคร,0.71,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,122,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,123,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,124,ในเขตเทศบาล,กรุงเทพมหานคร,0.13,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,125,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,126,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,127,ในเขตเทศบาล,กรุงเทพมหานคร,0.06,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,128,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,129,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,130,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,131,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,132,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,133,ในเขตเทศบาล,กรุงเทพมหานคร,0.22,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,134,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,135,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,136,รวม,ภาคกลาง,0.17,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,137,รวม,ภาคกลาง,1.34,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,138,รวม,ภาคกลาง,0.46,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,139,รวม,ภาคกลาง,0.38,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,140,รวม,ภาคกลาง,0.23,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,141,รวม,ภาคกลาง,0.12,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,142,รวม,ภาคกลาง,0.04,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,143,รวม,ภาคกลาง,0.03,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,144,รวม,ภาคกลาง,0.01,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,145,รวม,ภาคกลาง,0.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,146,รวม,ภาคกลาง,1.89,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,147,รวม,ภาคกลาง,0.36,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,148,รวม,ภาคกลาง,0.32,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,149,รวม,ภาคกลาง,0.42,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,150,รวม,ภาคกลาง,0.1,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,151,รวม,ภาคกลาง,0.04,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,152,รวม,ภาคกลาง,0.05,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,153,รวม,ภาคกลาง,0.01,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,154,รวม,ภาคกลาง,0.14,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,155,รวม,ภาคกลาง,0.37,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,156,รวม,ภาคกลาง,0.58,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,157,รวม,ภาคกลาง,0.45,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,158,รวม,ภาคกลาง,0.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,159,รวม,ภาคกลาง,0.14,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,160,รวม,ภาคกลาง,0.03,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,161,รวม,ภาคกลาง,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,162,รวม,ภาคกลาง,0.0,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,163,ในเขตเทศบาล,ภาคกลาง,0.22,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,164,ในเขตเทศบาล,ภาคกลาง,2.35,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,165,ในเขตเทศบาล,ภาคกลาง,0.45,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,166,ในเขตเทศบาล,ภาคกลาง,0.48,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,167,ในเขตเทศบาล,ภาคกลาง,0.46,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,168,ในเขตเทศบาล,ภาคกลาง,0.05,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,169,ในเขตเทศบาล,ภาคกลาง,0.0,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,170,ในเขตเทศบาล,ภาคกลาง,0.02,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,171,ในเขตเทศบาล,ภาคกลาง,0.02,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,172,ในเขตเทศบาล,ภาคกลาง,0.28,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,173,ในเขตเทศบาล,ภาคกลาง,3.91,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,174,ในเขตเทศบาล,ภาคกลาง,0.64,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,175,ในเขตเทศบาล,ภาคกลาง,0.19,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,176,ในเขตเทศบาล,ภาคกลาง,0.87,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,177,ในเขตเทศบาล,ภาคกลาง,0.09,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
