2560,2561,_id,ลำดับ,2564,2567,รหัสชุดข้อมูล,2563,2565,2566,URL,รายการข้อมูล,หมายเหตุ,2562,หน่วย
1345,820,1,,685,912,Y1_03_05_05,739,535,778,,จำนวนแรงงานที่ผ่านการทดสอบการพัฒนาฝีมือแรงงาน,,719,คน
