﻿year,quarter,_id,value,unit,age_group,source
2558,ไตรมาส 2 ,73,3742.28,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,74,1803.77,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,75,613.54,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,76,538.25,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,77,549.01,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,78,1231.99,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,79,1758.37,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2 ,80,6551.64,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,81,3785.82,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,82,1704.12,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,83,617.34,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,84,498.07,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,85,537.92,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,86,1180.15,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,87,1657.05,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,88,6543.66,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,89,3722.35,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,90,1699.93,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,91,595.9,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,92,503.18,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,93,534.54,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,94,1191.98,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,95,1705.35,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,96,6683.6,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,97,3780.22,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,98,1753.22,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,99,595.99,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,100,504.41,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,101,601.3,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,102,1314.55,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,103,1808.42,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,104,6801.49,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,105,3729.66,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,106,1836.15,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,107,650.29,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,108,543.08,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,109,559.62,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,110,1291.61,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,111,1882.6,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2 ,112,6913.73,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,113,3731.76,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,114,1744.85,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,115,620.33,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,116,531.75,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,117,499.72,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,118,1202.78,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,119,1771.35,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,120,6874.76,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,121,3772.29,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,122,1777.45,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,123,637.69,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,124,543.89,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,125,586.46,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,126,1365.96,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,127,1940.08,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,128,7206.75,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,129,3728.17,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,130,1798.58,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,131,639.09,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,132,538.3,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,133,558.94,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,134,1311.92,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,135,1897.63,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,136,7139.79,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,137,3711.73,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,138,1836.73,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,139,657.98,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,140,565.4,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,141,565.78,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,142,1262.49,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,143,1917.13,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2 ,144,7132.96,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,145,3727.97,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,146,1846.32,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,147,677.18,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,148,552.36,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,149,532.16,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,150,1292.11,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,151,1933.29,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,152,7273.89,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,153,3760.93,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,154,1807.72,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,155,689.05,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,156,561.35,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,157,577.48,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,158,1389.08,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,159,2061.92,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,160,7484.41,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,161,3721.37,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,162,1814.26,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,163,662.0,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,164,544.62,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,165,570.19,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,166,1309.88,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,167,1983.2,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,168,7408.6,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,169,3742.03,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,170,1800.9,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,171,619.01,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,172,533.06,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,173,542.53,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,174,1275.12,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,175,1890.03,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2 ,176,7357.42,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,177,3594.54,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,178,1741.27,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,179,633.57,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,180,530.68,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,181,543.94,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,182,1252.37,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,183,1869.3,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,184,7431.45,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,185,3675.11,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,186,1682.26,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,187,645.33,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,188,536.92,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,189,546.11,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,190,1256.24,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,191,1935.57,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,192,7732.78,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,193,3742.79,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,194,1778.17,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,195,628.61,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,196,519.64,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,197,498.19,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,198,1255.37,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,199,1930.65,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,200,7746.61,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,201,3712.59,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,202,1780.75,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,203,663.41,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,204,508.71,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,205,553.85,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,206,1241.98,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,207,1912.97,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2 ,208,7746.83,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,209,3775.1,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,210,1784.04,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,211,672.69,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,212,540.07,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,213,546.78,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,214,1316.52,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,215,2006.56,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,216,8015.23,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,217,3694.35,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,218,1747.42,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,219,691.59,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,220,556.76,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,221,536.51,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,222,1304.47,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,223,2031.32,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,224,8148.35,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,225,3749.49,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,226,1775.51,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,227,653.39,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,228,527.18,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,229,504.48,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,230,1234.34,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,231,1999.72,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,232,8108.88,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,233,3680.03,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,234,1805.0,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,235,736.21,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,236,563.56,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,237,532.09,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,238,1324.23,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,239,1953.44,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2 ,240,8049.0,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,241,3688.45,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,242,1749.73,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,243,686.44,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,244,509.54,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,245,505.89,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,246,1176.12,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,247,1820.12,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,248,8021.7,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,249,3650.95,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,250,1571.42,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,251,639.17,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,252,481.77,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,253,495.45,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,254,1120.81,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,255,1835.9,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,256,8058.66,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,257,3670.06,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,258,1730.54,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,259,634.79,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,260,482.59,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,261,469.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,262,1168.66,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,263,1906.06,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 1,264,8190.52,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,265,3646.57,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,266,1763.58,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,267,639.83,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
