ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สรุปข่าวประจำปี 2567 / งานเฉลิมพระเกียรติ,1,"ปีพุทธศักราช 2567  พระบาทสมเด็จพระเจ้าอยู่หัว ทรงเจริญพระชนมพรรษา ๖ รอบปีมะโรงนักษัตร / พสกนิกรทุกหมู่ เหล่าต่างปลื้มปีติ  ได้จัดงานเฉลิมพระเกียรติสนองพระมหากรุณาธิคุณถวายตามโบราณราชประเพณี / และพระบาทสมเด็จพระเจ้าอยู่หัว ได้พระราชทานชื่อการจัดงานเฉลิมพระเกียรติว่า ""งานเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว เนื่องในโอกาสพระราชพิธีมหามงคลเฉลิมพระชนมพรรษา  ๖ รอบ  ๒๘ กรกฎาคม  ๒๕๖๗"" ",11.05 นาที,1-ม.ค.-68,1,https://youtu.be/PpmscQQnjNY
