จำนวน,_id,ปี,หัวข้อ,เพศ,ไตรมาส,จังหวัด
39559,333,2562,อุดมศึกษา - สายวิชาชีพ,หญิง,2,ชลบุรี
16476,334,2562,อุดมศึกษา - สายวิชาการศึกษา,หญิง,2,ชลบุรี
0,335,2562,อื่น ๆ,หญิง,2,ชลบุรี
25020,336,2562,ไม่ทราบ,หญิง,2,ชลบุรี
14355,337,2562,ไม่มีการศึกษา,ชาย,3,ชลบุรี
77320,338,2562,ต่ำกว่าประถมศึกษา,ชาย,3,ชลบุรี
123038,339,2562,ประถมศึกษา,ชาย,3,ชลบุรี
196473,340,2562,มัธยมศึกษาตอนต้น,ชาย,3,ชลบุรี
102332,341,2562,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,3,ชลบุรี
40074,342,2562,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,3,ชลบุรี
0,343,2562,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,3,ชลบุรี
66225,344,2562,อุดมศึกษา - สายวิชาการ,ชาย,3,ชลบุรี
80487,345,2562,อุดมศึกษา - สายวิชาชีพ,ชาย,3,ชลบุรี
7335,346,2562,อุดมศึกษา - สายวิชาการศึกษา,ชาย,3,ชลบุรี
0,347,2562,อื่น ๆ,ชาย,3,ชลบุรี
34764,348,2562,ไม่ทราบ,ชาย,3,ชลบุรี
22424,349,2562,ไม่มีการศึกษา,หญิง,3,ชลบุรี
97333,350,2562,ต่ำกว่าประถมศึกษา,หญิง,3,ชลบุรี
122704,351,2562,ประถมศึกษา,หญิง,3,ชลบุรี
177383,352,2562,มัธยมศึกษาตอนต้น,หญิง,3,ชลบุรี
126334,353,2562,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,3,ชลบุรี
36209,354,2562,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,3,ชลบุรี
0,355,2562,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,3,ชลบุรี
84567,356,2562,อุดมศึกษา - สายวิชาการ,หญิง,3,ชลบุรี
46691,357,2562,อุดมศึกษา - สายวิชาชีพ,หญิง,3,ชลบุรี
15903,358,2562,อุดมศึกษา - สายวิชาการศึกษา,หญิง,3,ชลบุรี
0,359,2562,อื่น ๆ,หญิง,3,ชลบุรี
21150,360,2562,ไม่ทราบ,หญิง,3,ชลบุรี
20465,361,2562,ไม่มีการศึกษา,ชาย,4,ชลบุรี
86710,362,2562,ต่ำกว่าประถมศึกษา,ชาย,4,ชลบุรี
124253,363,2562,ประถมศึกษา,ชาย,4,ชลบุรี
197754,364,2562,มัธยมศึกษาตอนต้น,ชาย,4,ชลบุรี
122460,365,2562,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,4,ชลบุรี
29313,366,2562,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,4,ชลบุรี
0,367,2562,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,4,ชลบุรี
60034,368,2562,อุดมศึกษา - สายวิชาการ,ชาย,4,ชลบุรี
80287,369,2562,อุดมศึกษา - สายวิชาชีพ,ชาย,4,ชลบุรี
4380,370,2562,อุดมศึกษา - สายวิชาการศึกษา,ชาย,4,ชลบุรี
0,371,2562,อื่น ๆ,ชาย,4,ชลบุรี
18553,372,2562,ไม่ทราบ,ชาย,4,ชลบุรี
27822,373,2562,ไม่มีการศึกษา,หญิง,4,ชลบุรี
107125,374,2562,ต่ำกว่าประถมศึกษา,หญิง,4,ชลบุรี
115355,375,2562,ประถมศึกษา,หญิง,4,ชลบุรี
177880,376,2562,มัธยมศึกษาตอนต้น,หญิง,4,ชลบุรี
126671,377,2562,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,4,ชลบุรี
27211,378,2562,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,4,ชลบุรี
0,379,2562,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,4,ชลบุรี
83338,380,2562,อุดมศึกษา - สายวิชาการ,หญิง,4,ชลบุรี
62947,381,2562,อุดมศึกษา - สายวิชาชีพ,หญิง,4,ชลบุรี
9977,382,2562,อุดมศึกษา - สายวิชาการศึกษา,หญิง,4,ชลบุรี
0,383,2562,อื่น ๆ,หญิง,4,ชลบุรี
14316,384,2562,ไม่ทราบ,หญิง,4,ชลบุรี
27421,385,2563,ไม่มีการศึกษา,ชาย,1,ชลบุรี
88835,386,2563,ต่ำกว่าประถมศึกษา,ชาย,1,ชลบุรี
121747,387,2563,ประถมศึกษา,ชาย,1,ชลบุรี
190153,388,2563,มัธยมศึกษาตอนต้น,ชาย,1,ชลบุรี
115684,389,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,1,ชลบุรี
27027,390,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,1,ชลบุรี
0,391,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,1,ชลบุรี
75482,392,2563,อุดมศึกษา - สายวิชาการ,ชาย,1,ชลบุรี
69587,393,2563,อุดมศึกษา - สายวิชาชีพ,ชาย,1,ชลบุรี
3771,394,2563,อุดมศึกษา - สายวิชาการศึกษา,ชาย,1,ชลบุรี
0,395,2563,อื่น ๆ,ชาย,1,ชลบุรี
26328,396,2563,ไม่ทราบ,ชาย,1,ชลบุรี
23100,397,2563,ไม่มีการศึกษา,หญิง,1,ชลบุรี
100126,398,2563,ต่ำกว่าประถมศึกษา,หญิง,1,ชลบุรี
106626,399,2563,ประถมศึกษา,หญิง,1,ชลบุรี
161380,400,2563,มัธยมศึกษาตอนต้น,หญิง,1,ชลบุรี
126149,401,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,1,ชลบุรี
27812,402,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,1,ชลบุรี
0,403,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,1,ชลบุรี
103760,404,2563,อุดมศึกษา - สายวิชาการ,หญิง,1,ชลบุรี
60599,405,2563,อุดมศึกษา - สายวิชาชีพ,หญิง,1,ชลบุรี
21985,406,2563,อุดมศึกษา - สายวิชาการศึกษา,หญิง,1,ชลบุรี
0,407,2563,อื่น ๆ,หญิง,1,ชลบุรี
23069,408,2563,ไม่ทราบ,หญิง,1,ชลบุรี
18186,409,2563,ไม่มีการศึกษา,ชาย,2,ชลบุรี
77752,410,2563,ต่ำกว่าประถมศึกษา,ชาย,2,ชลบุรี
109209,411,2563,ประถมศึกษา,ชาย,2,ชลบุรี
198870,412,2563,มัธยมศึกษาตอนต้น,ชาย,2,ชลบุรี
114130,413,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,2,ชลบุรี
44597,414,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,2,ชลบุรี
0,415,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,2,ชลบุรี
81368,416,2563,อุดมศึกษา - สายวิชาการ,ชาย,2,ชลบุรี
78214,417,2563,อุดมศึกษา - สายวิชาชีพ,ชาย,2,ชลบุรี
2735,418,2563,อุดมศึกษา - สายวิชาการศึกษา,ชาย,2,ชลบุรี
0,419,2563,อื่น ๆ,ชาย,2,ชลบุรี
22821,420,2563,ไม่ทราบ,ชาย,2,ชลบุรี
13677,421,2563,ไม่มีการศึกษา,หญิง,2,ชลบุรี
102684,422,2563,ต่ำกว่าประถมศึกษา,หญิง,2,ชลบุรี
103975,423,2563,ประถมศึกษา,หญิง,2,ชลบุรี
164805,424,2563,มัธยมศึกษาตอนต้น,หญิง,2,ชลบุรี
143422,425,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,2,ชลบุรี
25508,426,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,2,ชลบุรี
0,427,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,2,ชลบุรี
113503,428,2563,อุดมศึกษา - สายวิชาการ,หญิง,2,ชลบุรี
50592,429,2563,อุดมศึกษา - สายวิชาชีพ,หญิง,2,ชลบุรี
20149,430,2563,อุดมศึกษา - สายวิชาการศึกษา,หญิง,2,ชลบุรี
0,431,2563,อื่น ๆ,หญิง,2,ชลบุรี
18286,432,2563,ไม่ทราบ,หญิง,2,ชลบุรี
19132,433,2563,ไม่มีการศึกษา,ชาย,3,ชลบุรี
80138,434,2563,ต่ำกว่าประถมศึกษา,ชาย,3,ชลบุรี
108918,435,2563,ประถมศึกษา,ชาย,3,ชลบุรี
193233,436,2563,มัธยมศึกษาตอนต้น,ชาย,3,ชลบุรี
119810,437,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,3,ชลบุรี
42795,438,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,3,ชลบุรี
0,439,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,3,ชลบุรี
71617,440,2563,อุดมศึกษา - สายวิชาการ,ชาย,3,ชลบุรี
76575,441,2563,อุดมศึกษา - สายวิชาชีพ,ชาย,3,ชลบุรี
9760,442,2563,อุดมศึกษา - สายวิชาการศึกษา,ชาย,3,ชลบุรี
998,443,2563,อื่น ๆ,ชาย,3,ชลบุรี
26693,444,2563,ไม่ทราบ,ชาย,3,ชลบุรี
24657,445,2563,ไม่มีการศึกษา,หญิง,3,ชลบุรี
106227,446,2563,ต่ำกว่าประถมศึกษา,หญิง,3,ชลบุรี
107417,447,2563,ประถมศึกษา,หญิง,3,ชลบุรี
155892,448,2563,มัธยมศึกษาตอนต้น,หญิง,3,ชลบุรี
135188,449,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,3,ชลบุรี
37503,450,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,3,ชลบุรี
0,451,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,3,ชลบุรี
103893,452,2563,อุดมศึกษา - สายวิชาการ,หญิง,3,ชลบุรี
47719,453,2563,อุดมศึกษา - สายวิชาชีพ,หญิง,3,ชลบุรี
14978,454,2563,อุดมศึกษา - สายวิชาการศึกษา,หญิง,3,ชลบุรี
291,455,2563,อื่น ๆ,หญิง,3,ชลบุรี
24744,456,2563,ไม่ทราบ,หญิง,3,ชลบุรี
25692,457,2563,ไม่มีการศึกษา,ชาย,4,ชลบุรี
85738,458,2563,ต่ำกว่าประถมศึกษา,ชาย,4,ชลบุรี
120404,459,2563,ประถมศึกษา,ชาย,4,ชลบุรี
175205,460,2563,มัธยมศึกษาตอนต้น,ชาย,4,ชลบุรี
120702,461,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,4,ชลบุรี
39453,462,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,4,ชลบุรี
0,463,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,4,ชลบุรี
78571,464,2563,อุดมศึกษา - สายวิชาการ,ชาย,4,ชลบุรี
66829,465,2563,อุดมศึกษา - สายวิชาชีพ,ชาย,4,ชลบุรี
11364,466,2563,อุดมศึกษา - สายวิชาการศึกษา,ชาย,4,ชลบุรี
2770,467,2563,อื่น ๆ,ชาย,4,ชลบุรี
24601,468,2563,ไม่ทราบ,ชาย,4,ชลบุรี
32749,469,2563,ไม่มีการศึกษา,หญิง,4,ชลบุรี
107301,470,2563,ต่ำกว่าประถมศึกษา,หญิง,4,ชลบุรี
103277,471,2563,ประถมศึกษา,หญิง,4,ชลบุรี
159374,472,2563,มัธยมศึกษาตอนต้น,หญิง,4,ชลบุรี
134170,473,2563,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,4,ชลบุรี
38851,474,2563,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,4,ชลบุรี
0,475,2563,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,4,ชลบุรี
99206,476,2563,อุดมศึกษา - สายวิชาการ,หญิง,4,ชลบุรี
43798,477,2563,อุดมศึกษา - สายวิชาชีพ,หญิง,4,ชลบุรี
24031,478,2563,อุดมศึกษา - สายวิชาการศึกษา,หญิง,4,ชลบุรี
1249,479,2563,อื่น ๆ,หญิง,4,ชลบุรี
16208,480,2563,ไม่ทราบ,หญิง,4,ชลบุรี
15489,481,2564,ไม่มีการศึกษา,ชาย,1,ชลบุรี
101890,482,2564,ต่ำกว่าประถมศึกษา,ชาย,1,ชลบุรี
100826,483,2564,ประถมศึกษา,ชาย,1,ชลบุรี
178737,484,2564,มัธยมศึกษาตอนต้น,ชาย,1,ชลบุรี
139163,485,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,1,ชลบุรี
48005,486,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,1,ชลบุรี
0,487,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,1,ชลบุรี
80229,488,2564,อุดมศึกษา - สายวิชาการ,ชาย,1,ชลบุรี
68746,489,2564,อุดมศึกษา - สายวิชาชีพ,ชาย,1,ชลบุรี
3405,490,2564,อุดมศึกษา - สายวิชาการศึกษา,ชาย,1,ชลบุรี
804,491,2564,อื่น ๆ,ชาย,1,ชลบุรี
15711,492,2564,ไม่ทราบ,ชาย,1,ชลบุรี
21703,493,2564,ไม่มีการศึกษา,หญิง,1,ชลบุรี
109421,494,2564,ต่ำกว่าประถมศึกษา,หญิง,1,ชลบุรี
95024,495,2564,ประถมศึกษา,หญิง,1,ชลบุรี
153089,496,2564,มัธยมศึกษาตอนต้น,หญิง,1,ชลบุรี
168351,497,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,1,ชลบุรี
28443,498,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,1,ชลบุรี
0,499,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,1,ชลบุรี
115079,500,2564,อุดมศึกษา - สายวิชาการ,หญิง,1,ชลบุรี
43013,501,2564,อุดมศึกษา - สายวิชาชีพ,หญิง,1,ชลบุรี
16632,502,2564,อุดมศึกษา - สายวิชาการศึกษา,หญิง,1,ชลบุรี
0,503,2564,อื่น ๆ,หญิง,1,ชลบุรี
11182,504,2564,ไม่ทราบ,หญิง,1,ชลบุรี
11932,505,2564,ไม่มีการศึกษา,ชาย,2,ชลบุรี
78798,506,2564,ต่ำกว่าประถมศึกษา,ชาย,2,ชลบุรี
104695,507,2564,ประถมศึกษา,ชาย,2,ชลบุรี
180154,508,2564,มัธยมศึกษาตอนต้น,ชาย,2,ชลบุรี
143417,509,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,2,ชลบุรี
51098,510,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,2,ชลบุรี
0,511,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,2,ชลบุรี
93239,512,2564,อุดมศึกษา - สายวิชาการ,ชาย,2,ชลบุรี
64171,513,2564,อุดมศึกษา - สายวิชาชีพ,ชาย,2,ชลบุรี
4569,514,2564,อุดมศึกษา - สายวิชาการศึกษา,ชาย,2,ชลบุรี
0,515,2564,อื่น ๆ,ชาย,2,ชลบุรี
22615,516,2564,ไม่ทราบ,ชาย,2,ชลบุรี
16717,517,2564,ไม่มีการศึกษา,หญิง,2,ชลบุรี
105391,518,2564,ต่ำกว่าประถมศึกษา,หญิง,2,ชลบุรี
101735,519,2564,ประถมศึกษา,หญิง,2,ชลบุรี
149677,520,2564,มัธยมศึกษาตอนต้น,หญิง,2,ชลบุรี
112231,521,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,2,ชลบุรี
27364,522,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,2,ชลบุรี
0,523,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,2,ชลบุรี
150005,524,2564,อุดมศึกษา - สายวิชาการ,หญิง,2,ชลบุรี
52654,525,2564,อุดมศึกษา - สายวิชาชีพ,หญิง,2,ชลบุรี
23076,526,2564,อุดมศึกษา - สายวิชาการศึกษา,หญิง,2,ชลบุรี
0,527,2564,อื่น ๆ,หญิง,2,ชลบุรี
24834,528,2564,ไม่ทราบ,หญิง,2,ชลบุรี
14238,529,2564,ไม่มีการศึกษา,ชาย,3,ชลบุรี
74984,530,2564,ต่ำกว่าประถมศึกษา,ชาย,3,ชลบุรี
101322,531,2564,ประถมศึกษา,ชาย,3,ชลบุรี
187198,532,2564,มัธยมศึกษาตอนต้น,ชาย,3,ชลบุรี
140723,533,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,3,ชลบุรี
70017,534,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,3,ชลบุรี
0,535,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,3,ชลบุรี
80345,536,2564,อุดมศึกษา - สายวิชาการ,ชาย,3,ชลบุรี
60627,537,2564,อุดมศึกษา - สายวิชาชีพ,ชาย,3,ชลบุรี
11576,538,2564,อุดมศึกษา - สายวิชาการศึกษา,ชาย,3,ชลบุรี
275,539,2564,อื่น ๆ,ชาย,3,ชลบุรี
15048,540,2564,ไม่ทราบ,ชาย,3,ชลบุรี
24340,541,2564,ไม่มีการศึกษา,หญิง,3,ชลบุรี
102009,542,2564,ต่ำกว่าประถมศึกษา,หญิง,3,ชลบุรี
114006,543,2564,ประถมศึกษา,หญิง,3,ชลบุรี
156799,544,2564,มัธยมศึกษาตอนต้น,หญิง,3,ชลบุรี
131375,545,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,3,ชลบุรี
25799,546,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,3,ชลบุรี
0,547,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,3,ชลบุรี
130190,548,2564,อุดมศึกษา - สายวิชาการ,หญิง,3,ชลบุรี
41505,549,2564,อุดมศึกษา - สายวิชาชีพ,หญิง,3,ชลบุรี
15547,550,2564,อุดมศึกษา - สายวิชาการศึกษา,หญิง,3,ชลบุรี
0,551,2564,อื่น ๆ,หญิง,3,ชลบุรี
23854,552,2564,ไม่ทราบ,หญิง,3,ชลบุรี
11132,553,2564,ไม่มีการศึกษา,ชาย,4,ชลบุรี
93505,554,2564,ต่ำกว่าประถมศึกษา,ชาย,4,ชลบุรี
110830,555,2564,ประถมศึกษา,ชาย,4,ชลบุรี
185160,556,2564,มัธยมศึกษาตอนต้น,ชาย,4,ชลบุรี
120568,557,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,4,ชลบุรี
50862,558,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,4,ชลบุรี
446,559,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,4,ชลบุรี
69401,560,2564,อุดมศึกษา - สายวิชาการ,ชาย,4,ชลบุรี
72502,561,2564,อุดมศึกษา - สายวิชาชีพ,ชาย,4,ชลบุรี
12455,562,2564,อุดมศึกษา - สายวิชาการศึกษา,ชาย,4,ชลบุรี
0,563,2564,อื่น ๆ,ชาย,4,ชลบุรี
31093,564,2564,ไม่ทราบ,ชาย,4,ชลบุรี
25049,565,2564,ไม่มีการศึกษา,หญิง,4,ชลบุรี
108573,566,2564,ต่ำกว่าประถมศึกษา,หญิง,4,ชลบุรี
104661,567,2564,ประถมศึกษา,หญิง,4,ชลบุรี
155969,568,2564,มัธยมศึกษาตอนต้น,หญิง,4,ชลบุรี
145521,569,2564,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,4,ชลบุรี
38026,570,2564,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,4,ชลบุรี
0,571,2564,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,4,ชลบุรี
105013,572,2564,อุดมศึกษา - สายวิชาการ,หญิง,4,ชลบุรี
36029,573,2564,อุดมศึกษา - สายวิชาชีพ,หญิง,4,ชลบุรี
15138,574,2564,อุดมศึกษา - สายวิชาการศึกษา,หญิง,4,ชลบุรี
0,575,2564,อื่น ๆ,หญิง,4,ชลบุรี
33132,576,2564,ไม่ทราบ,หญิง,4,ชลบุรี
10330,577,2565,ไม่มีการศึกษา,ชาย,1,ชลบุรี
62686,578,2565,ต่ำกว่าประถมศึกษา,ชาย,1,ชลบุรี
99152,579,2565,ประถมศึกษา,ชาย,1,ชลบุรี
196725,580,2565,มัธยมศึกษาตอนต้น,ชาย,1,ชลบุรี
175081,581,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,1,ชลบุรี
32951,582,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,1,ชลบุรี
0,583,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,1,ชลบุรี
93214,584,2565,อุดมศึกษา - สายวิชาการ,ชาย,1,ชลบุรี
55619,585,2565,อุดมศึกษา - สายวิชาชีพ,ชาย,1,ชลบุรี
9287,586,2565,อุดมศึกษา - สายวิชาการศึกษา,ชาย,1,ชลบุรี
0,587,2565,อื่น ๆ,ชาย,1,ชลบุรี
54500,588,2565,ไม่ทราบ,ชาย,1,ชลบุรี
14637,589,2565,ไม่มีการศึกษา,หญิง,1,ชลบุรี
117340,590,2565,ต่ำกว่าประถมศึกษา,หญิง,1,ชลบุรี
109482,591,2565,ประถมศึกษา,หญิง,1,ชลบุรี
184863,592,2565,มัธยมศึกษาตอนต้น,หญิง,1,ชลบุรี
140535,593,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,1,ชลบุรี
26315,594,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,1,ชลบุรี
0,595,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,1,ชลบุรี
113336,596,2565,อุดมศึกษา - สายวิชาการ,หญิง,1,ชลบุรี
60156,597,2565,อุดมศึกษา - สายวิชาชีพ,หญิง,1,ชลบุรี
16331,598,2565,อุดมศึกษา - สายวิชาการศึกษา,หญิง,1,ชลบุรี
0,599,2565,อื่น ๆ,หญิง,1,ชลบุรี
52946,600,2565,ไม่ทราบ,หญิง,1,ชลบุรี
10401,601,2565,ไม่มีการศึกษา,ชาย,2,ชลบุรี
81585,602,2565,ต่ำกว่าประถมศึกษา,ชาย,2,ชลบุรี
119423,603,2565,ประถมศึกษา,ชาย,2,ชลบุรี
175183,604,2565,มัธยมศึกษาตอนต้น,ชาย,2,ชลบุรี
133736,605,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,2,ชลบุรี
25827,606,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,2,ชลบุรี
0,607,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,2,ชลบุรี
102412,608,2565,อุดมศึกษา - สายวิชาการ,ชาย,2,ชลบุรี
81196,609,2565,อุดมศึกษา - สายวิชาชีพ,ชาย,2,ชลบุรี
8210,610,2565,อุดมศึกษา - สายวิชาการศึกษา,ชาย,2,ชลบุรี
0,611,2565,อื่น ๆ,ชาย,2,ชลบุรี
55345,612,2565,ไม่ทราบ,ชาย,2,ชลบุรี
15060,613,2565,ไม่มีการศึกษา,หญิง,2,ชลบุรี
151148,614,2565,ต่ำกว่าประถมศึกษา,หญิง,2,ชลบุรี
114391,615,2565,ประถมศึกษา,หญิง,2,ชลบุรี
154207,616,2565,มัธยมศึกษาตอนต้น,หญิง,2,ชลบุรี
125429,617,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,2,ชลบุรี
30054,618,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,2,ชลบุรี
0,619,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,2,ชลบุรี
131861,620,2565,อุดมศึกษา - สายวิชาการ,หญิง,2,ชลบุรี
67198,621,2565,อุดมศึกษา - สายวิชาชีพ,หญิง,2,ชลบุรี
15783,622,2565,อุดมศึกษา - สายวิชาการศึกษา,หญิง,2,ชลบุรี
0,623,2565,อื่น ๆ,หญิง,2,ชลบุรี
34821,624,2565,ไม่ทราบ,หญิง,2,ชลบุรี
15643,625,2565,ไม่มีการศึกษา,ชาย,3,ชลบุรี
88200,626,2565,ต่ำกว่าประถมศึกษา,ชาย,3,ชลบุรี
88701,627,2565,ประถมศึกษา,ชาย,3,ชลบุรี
188024,628,2565,มัธยมศึกษาตอนต้น,ชาย,3,ชลบุรี
154365,629,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,3,ชลบุรี
29065,630,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,3,ชลบุรี
0,631,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,3,ชลบุรี
98768,632,2565,อุดมศึกษา - สายวิชาการ,ชาย,3,ชลบุรี
92504,633,2565,อุดมศึกษา - สายวิชาชีพ,ชาย,3,ชลบุรี
646,634,2565,อุดมศึกษา - สายวิชาการศึกษา,ชาย,3,ชลบุรี
365,635,2565,อื่น ๆ,ชาย,3,ชลบุรี
41221,636,2565,ไม่ทราบ,ชาย,3,ชลบุรี
22247,637,2565,ไม่มีการศึกษา,หญิง,3,ชลบุรี
144046,638,2565,ต่ำกว่าประถมศึกษา,หญิง,3,ชลบุรี
100754,639,2565,ประถมศึกษา,หญิง,3,ชลบุรี
161699,640,2565,มัธยมศึกษาตอนต้น,หญิง,3,ชลบุรี
148775,641,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,3,ชลบุรี
38466,642,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,หญิง,3,ชลบุรี
0,643,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,หญิง,3,ชลบุรี
126772,644,2565,อุดมศึกษา - สายวิชาการ,หญิง,3,ชลบุรี
59854,645,2565,อุดมศึกษา - สายวิชาชีพ,หญิง,3,ชลบุรี
19401,646,2565,อุดมศึกษา - สายวิชาการศึกษา,หญิง,3,ชลบุรี
0,647,2565,อื่น ๆ,หญิง,3,ชลบุรี
22353,648,2565,ไม่ทราบ,หญิง,3,ชลบุรี
26706,649,2565,ไม่มีการศึกษา,ชาย,4,ชลบุรี
70547,650,2565,ต่ำกว่าประถมศึกษา,ชาย,4,ชลบุรี
99665,651,2565,ประถมศึกษา,ชาย,4,ชลบุรี
191273,652,2565,มัธยมศึกษาตอนต้น,ชาย,4,ชลบุรี
167431,653,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,ชาย,4,ชลบุรี
34445,654,2565,มัธยมศึกษาตอนปลาย - สายอาชีวศึกษา,ชาย,4,ชลบุรี
0,655,2565,มัธยมศึกษาตอนปลาย - สายวิชาการศึกษา,ชาย,4,ชลบุรี
97581,656,2565,อุดมศึกษา - สายวิชาการ,ชาย,4,ชลบุรี
64661,657,2565,อุดมศึกษา - สายวิชาชีพ,ชาย,4,ชลบุรี
3038,658,2565,อุดมศึกษา - สายวิชาการศึกษา,ชาย,4,ชลบุรี
0,659,2565,อื่น ๆ,ชาย,4,ชลบุรี
47118,660,2565,ไม่ทราบ,ชาย,4,ชลบุรี
36021,661,2565,ไม่มีการศึกษา,หญิง,4,ชลบุรี
124422,662,2565,ต่ำกว่าประถมศึกษา,หญิง,4,ชลบุรี
107109,663,2565,ประถมศึกษา,หญิง,4,ชลบุรี
189159,664,2565,มัธยมศึกษาตอนต้น,หญิง,4,ชลบุรี
148729,665,2565,มัธยมศึกษาตอนปลาย - สายสามัญ,หญิง,4,ชลบุรี
