﻿year,sex,quarter,_id,region,value,unit,age_group,source
2567,รวม,ไตรมาส 3,277,2) ภาคกลาง,8.7,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,278,2) ภาคกลาง,5.8,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,279,2) ภาคกลาง,3.8,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,280,2) ภาคกลาง,4.0,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,281,2) ภาคกลาง,5.0,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,282,2) ภาคกลาง,5.5,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,283,2) ภาคกลาง,8.1,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,284,2) ภาคกลาง,15.8,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,285,2) ภาคกลาง,6.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,286,2) ภาคกลาง,9.0,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,287,2) ภาคกลาง,6.8,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,288,2) ภาคกลาง,3.7,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,289,2) ภาคกลาง,3.8,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,290,2) ภาคกลาง,5.3,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,291,2) ภาคกลาง,5.5,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,292,2) ภาคกลาง,7.4,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,293,2) ภาคกลาง,15.4,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,294,2) ภาคกลาง,6.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,295,2) ภาคกลาง,8.3,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,296,2) ภาคกลาง,4.6,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,297,2) ภาคกลาง,3.9,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,298,2) ภาคกลาง,4.2,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,299,2) ภาคกลาง,4.6,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,300,2) ภาคกลาง,5.6,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,301,2) ภาคกลาง,9.0,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,302,2) ภาคกลาง,16.3,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,303,3) ภาคเหนือ,19.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,304,3) ภาคเหนือ,27.5,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,305,3) ภาคเหนือ,17.8,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,306,3) ภาคเหนือ,12.1,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,307,3) ภาคเหนือ,13.0,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,308,3) ภาคเหนือ,14.3,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,309,3) ภาคเหนือ,16.0,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,310,3) ภาคเหนือ,21.2,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,311,3) ภาคเหนือ,29.3,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,312,3) ภาคเหนือ,18.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,313,3) ภาคเหนือ,27.6,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,314,3) ภาคเหนือ,18.0,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,315,3) ภาคเหนือ,12.3,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,316,3) ภาคเหนือ,13.2,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,317,3) ภาคเหนือ,14.4,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,318,3) ภาคเหนือ,14.9,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,319,3) ภาคเหนือ,19.7,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,320,3) ภาคเหนือ,28.1,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,321,3) ภาคเหนือ,20.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,322,3) ภาคเหนือ,27.4,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,323,3) ภาคเหนือ,17.5,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,324,3) ภาคเหนือ,11.9,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,325,3) ภาคเหนือ,12.9,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,326,3) ภาคเหนือ,14.2,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,327,3) ภาคเหนือ,17.2,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,328,3) ภาคเหนือ,22.8,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,ไตรมาส 3,329,3) ภาคเหนือ,30.7,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,330,4) ภาคตะวันออกเฉียงเหนือ,20.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,331,4) ภาคตะวันออกเฉียงเหนือ,34.0,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,332,4) ภาคตะวันออกเฉียงเหนือ,20.5,ร้อยละ,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,333,4) ภาคตะวันออกเฉียงเหนือ,15.2,ร้อยละ,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,334,4) ภาคตะวันออกเฉียงเหนือ,15.0,ร้อยละ,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,335,4) ภาคตะวันออกเฉียงเหนือ,15.4,ร้อยละ,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,336,4) ภาคตะวันออกเฉียงเหนือ,17.7,ร้อยละ,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,337,4) ภาคตะวันออกเฉียงเหนือ,21.5,ร้อยละ,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,รวม,ไตรมาส 3,338,4) ภาคตะวันออกเฉียงเหนือ,28.8,ร้อยละ,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,339,4) ภาคตะวันออกเฉียงเหนือ,19.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,ไตรมาส 3,340,4) ภาคตะวันออกเฉียงเหนือ,32.9,ร้อยละ,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,341,ทั่วราชอาณาจักร,20.76,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,342,ทั่วราชอาณาจักร,31.46,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,343,ทั่วราชอาณาจักร,20.27,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,344,ทั่วราชอาณาจักร,16.54,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,345,ทั่วราชอาณาจักร,16.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,346,ทั่วราชอาณาจักร,17.14,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,347,ทั่วราชอาณาจักร,18.79,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,348,ทั่วราชอาณาจักร,23.15,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,349,ทั่วราชอาณาจักร,31.88,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,350,ทั่วราชอาณาจักร,20.46,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,351,ทั่วราชอาณาจักร,33.36,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,352,ทั่วราชอาณาจักร,22.53,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,353,ทั่วราชอาณาจักร,16.21,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,354,ทั่วราชอาณาจักร,16.13,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,355,ทั่วราชอาณาจักร,16.88,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,356,ทั่วราชอาณาจักร,17.52,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,357,ทั่วราชอาณาจักร,21.87,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,358,ทั่วราชอาณาจักร,31.23,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,359,ทั่วราชอาณาจักร,21.11,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,360,ทั่วราชอาณาจักร,27.19,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,361,ทั่วราชอาณาจักร,17.16,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,362,ทั่วราชอาณาจักร,16.92,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,363,ทั่วราชอาณาจักร,15.85,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,364,ทั่วราชอาณาจักร,17.42,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,365,ทั่วราชอาณาจักร,20.2,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,366,ทั่วราชอาณาจักร,24.66,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,367,ทั่วราชอาณาจักร,32.76,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,368,กรุงเทพมหานคร,8.91,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,369,กรุงเทพมหานคร,10.7,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,370,กรุงเทพมหานคร,8.09,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,371,กรุงเทพมหานคร,8.59,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,372,กรุงเทพมหานคร,7.27,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,373,กรุงเทพมหานคร,8.48,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,374,กรุงเทพมหานคร,9.42,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,375,กรุงเทพมหานคร,10.41,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,376,กรุงเทพมหานคร,8.88,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,377,กรุงเทพมหานคร,7.87,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,378,กรุงเทพมหานคร,12.15,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,379,กรุงเทพมหานคร,8.09,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,380,กรุงเทพมหานคร,6.47,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,381,กรุงเทพมหานคร,6.84,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,382,กรุงเทพมหานคร,6.14,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,383,กรุงเทพมหานคร,8.12,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,384,กรุงเทพมหานคร,10.62,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,385,กรุงเทพมหานคร,7.55,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,386,กรุงเทพมหานคร,10.08,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,387,กรุงเทพมหานคร,7.43,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,388,กรุงเทพมหานคร,8.09,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,389,กรุงเทพมหานคร,10.64,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,390,กรุงเทพมหานคร,7.69,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,391,กรุงเทพมหานคร,11.11,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,392,กรุงเทพมหานคร,10.97,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,393,กรุงเทพมหานคร,10.16,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,394,กรุงเทพมหานคร,10.55,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,395,ภาคกลาง,14.93,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,396,ภาคกลาง,16.13,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,397,ภาคกลาง,14.27,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,398,ภาคกลาง,14.91,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,399,ภาคกลาง,13.5,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,400,ภาคกลาง,14.58,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,401,ภาคกลาง,13.51,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,402,ภาคกลาง,16.04,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,403,ภาคกลาง,19.95,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,404,ภาคกลาง,14.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,405,ภาคกลาง,19.12,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,406,ภาคกลาง,15.17,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,407,ภาคกลาง,14.11,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,408,ภาคกลาง,13.4,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,409,ภาคกลาง,14.14,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,410,ภาคกลาง,13.3,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,411,ภาคกลาง,14.95,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,412,ภาคกลาง,20.3,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,413,ภาคกลาง,15.21,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,414,ภาคกลาง,11.39,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,415,ภาคกลาง,13.12,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,416,ภาคกลาง,15.89,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,417,ภาคกลาง,13.62,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,418,ภาคกลาง,15.09,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,419,ภาคกลาง,13.74,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,420,ภาคกลาง,17.32,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,421,ภาคกลาง,19.5,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,422,ภาคเหนือ,23.48,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,423,ภาคเหนือ,34.67,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,424,ภาคเหนือ,24.39,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,425,ภาคเหนือ,19.8,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,426,ภาคเหนือ,20.22,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,427,ภาคเหนือ,19.22,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,428,ภาคเหนือ,21.99,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,429,ภาคเหนือ,24.27,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,430,ภาคเหนือ,28.69,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,431,ภาคเหนือ,22.62,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,432,ภาคเหนือ,35.01,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,433,ภาคเหนือ,24.93,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,434,ภาคเหนือ,18.8,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,435,ภาคเหนือ,19.97,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,436,ภาคเหนือ,19.13,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,437,ภาคเหนือ,20.03,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,438,ภาคเหนือ,22.75,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,439,ภาคเหนือ,27.68,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,440,ภาคเหนือ,24.51,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,441,ภาคเหนือ,33.76,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,442,ภาคเหนือ,23.6,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,443,ภาคเหนือ,21.11,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,444,ภาคเหนือ,20.51,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,445,ภาคเหนือ,19.33,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,446,ภาคเหนือ,24.0,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,447,ภาคเหนือ,25.92,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,448,ภาคเหนือ,30.09,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,449,ภาคตะวันออกเฉียงหนือ,24.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,450,ภาคตะวันออกเฉียงหนือ,35.21,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,451,ภาคตะวันออกเฉียงหนือ,22.68,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,452,ภาคตะวันออกเฉียงหนือ,17.32,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,453,ภาคตะวันออกเฉียงหนือ,17.77,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,454,ภาคตะวันออกเฉียงหนือ,18.53,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,455,ภาคตะวันออกเฉียงหนือ,21.58,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,456,ภาคตะวันออกเฉียงหนือ,26.07,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาส 1,457,ภาคตะวันออกเฉียงหนือ,36.88,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,458,ภาคตะวันออกเฉียงหนือ,23.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,459,ภาคตะวันออกเฉียงหนือ,36.28,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,460,ภาคตะวันออกเฉียงหนือ,24.48,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,461,ภาคตะวันออกเฉียงหนือ,17.32,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,462,ภาคตะวันออกเฉียงหนือ,16.76,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,463,ภาคตะวันออกเฉียงหนือ,18.85,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,464,ภาคตะวันออกเฉียงหนือ,19.68,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,465,ภาคตะวันออกเฉียงหนือ,24.63,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,466,ภาคตะวันออกเฉียงหนือ,36.27,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
