จำนวน,_id,ปี,หัวข้อ,เพศ,ไตรมาส,จังหวัด
99245,166,2562,ทำงานส่วนตัว,หญิง,2,ชลบุรี
47262,167,2562,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,2,ชลบุรี
0,168,2562,การรวมกลุ่ม,หญิง,2,ชลบุรี
16037,169,2562,นายจ้าง,ชาย,3,ชลบุรี
24256,170,2562,ลูกจ้างรัฐบาล,ชาย,3,ชลบุรี
381968,171,2562,ลูกจ้างเอกชน,ชาย,3,ชลบุรี
124891,172,2562,ทำงานส่วนตัว,ชาย,3,ชลบุรี
24297,173,2562,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,3,ชลบุรี
0,174,2562,การรวมกลุ่ม,ชาย,3,ชลบุรี
9506,175,2562,นายจ้าง,หญิง,3,ชลบุรี
28734,176,2562,ลูกจ้างรัฐบาล,หญิง,3,ชลบุรี
287692,177,2562,ลูกจ้างเอกชน,หญิง,3,ชลบุรี
99736,178,2562,ทำงานส่วนตัว,หญิง,3,ชลบุรี
45806,179,2562,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,3,ชลบุรี
0,180,2562,การรวมกลุ่ม,หญิง,3,ชลบุรี
20150,181,2562,นายจ้าง,ชาย,4,ชลบุรี
25786,182,2562,ลูกจ้างรัฐบาล,ชาย,4,ชลบุรี
369345,183,2562,ลูกจ้างเอกชน,ชาย,4,ชลบุรี
133734,184,2562,ทำงานส่วนตัว,ชาย,4,ชลบุรี
27948,185,2562,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,4,ชลบุรี
0,186,2562,การรวมกลุ่ม,ชาย,4,ชลบุรี
7080,187,2562,นายจ้าง,หญิง,4,ชลบุรี
30080,188,2562,ลูกจ้างรัฐบาล,หญิง,4,ชลบุรี
282386,189,2562,ลูกจ้างเอกชน,หญิง,4,ชลบุรี
97176,190,2562,ทำงานส่วนตัว,หญิง,4,ชลบุรี
51489,191,2562,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,4,ชลบุรี
0,192,2562,การรวมกลุ่ม,หญิง,4,ชลบุรี
21632,193,2563,นายจ้าง,ชาย,1,ชลบุรี
37609,194,2563,ลูกจ้างรัฐบาล,ชาย,1,ชลบุรี
351373,195,2563,ลูกจ้างเอกชน,ชาย,1,ชลบุรี
124011,196,2563,ทำงานส่วนตัว,ชาย,1,ชลบุรี
40446,197,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,1,ชลบุรี
0,198,2563,การรวมกลุ่ม,ชาย,1,ชลบุรี
4870,199,2563,นายจ้าง,หญิง,1,ชลบุรี
33710,200,2563,ลูกจ้างรัฐบาล,หญิง,1,ชลบุรี
271143,201,2563,ลูกจ้างเอกชน,หญิง,1,ชลบุรี
112103,202,2563,ทำงานส่วนตัว,หญิง,1,ชลบุรี
34387,203,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,1,ชลบุรี
0,204,2563,การรวมกลุ่ม,หญิง,1,ชลบุรี
14689,205,2563,นายจ้าง,ชาย,2,ชลบุรี
39457,206,2563,ลูกจ้างรัฐบาล,ชาย,2,ชลบุรี
339109,207,2563,ลูกจ้างเอกชน,ชาย,2,ชลบุรี
129791,208,2563,ทำงานส่วนตัว,ชาย,2,ชลบุรี
26591,209,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,2,ชลบุรี
830,210,2563,การรวมกลุ่ม,ชาย,2,ชลบุรี
6299,211,2563,นายจ้าง,หญิง,2,ชลบุรี
39722,212,2563,ลูกจ้างรัฐบาล,หญิง,2,ชลบุรี
258751,213,2563,ลูกจ้างเอกชน,หญิง,2,ชลบุรี
94443,214,2563,ทำงานส่วนตัว,หญิง,2,ชลบุรี
46205,215,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,2,ชลบุรี
0,216,2563,การรวมกลุ่ม,หญิง,2,ชลบุรี
24767,217,2563,นายจ้าง,ชาย,3,ชลบุรี
30649,218,2563,ลูกจ้างรัฐบาล,ชาย,3,ชลบุรี
360202,219,2563,ลูกจ้างเอกชน,ชาย,3,ชลบุรี
125374,220,2563,ทำงานส่วนตัว,ชาย,3,ชลบุรี
39411,221,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,3,ชลบุรี
0,222,2563,การรวมกลุ่ม,ชาย,3,ชลบุรี
8626,223,2563,นายจ้าง,หญิง,3,ชลบุรี
41839,224,2563,ลูกจ้างรัฐบาล,หญิง,3,ชลบุรี
254051,225,2563,ลูกจ้างเอกชน,หญิง,3,ชลบุรี
84128,226,2563,ทำงานส่วนตัว,หญิง,3,ชลบุรี
50469,227,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,3,ชลบุรี
0,228,2563,การรวมกลุ่ม,หญิง,3,ชลบุรี
28137,229,2563,นายจ้าง,ชาย,4,ชลบุรี
26872,230,2563,ลูกจ้างรัฐบาล,ชาย,4,ชลบุรี
354987,231,2563,ลูกจ้างเอกชน,ชาย,4,ชลบุรี
142176,232,2563,ทำงานส่วนตัว,ชาย,4,ชลบุรี
45180,233,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,4,ชลบุรี
0,234,2563,การรวมกลุ่ม,ชาย,4,ชลบุรี
1860,235,2563,นายจ้าง,หญิง,4,ชลบุรี
37653,236,2563,ลูกจ้างรัฐบาล,หญิง,4,ชลบุรี
263021,237,2563,ลูกจ้างเอกชน,หญิง,4,ชลบุรี
96902,238,2563,ทำงานส่วนตัว,หญิง,4,ชลบุรี
50234,239,2563,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,4,ชลบุรี
0,240,2563,การรวมกลุ่ม,หญิง,4,ชลบุรี
23818,241,2564,นายจ้าง,ชาย,1,ชลบุรี
25266,242,2564,ลูกจ้างรัฐบาล,ชาย,1,ชลบุรี
372361,243,2564,ลูกจ้างเอกชน,ชาย,1,ชลบุรี
147726,244,2564,ทำงานส่วนตัว,ชาย,1,ชลบุรี
17950,245,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,1,ชลบุรี
1008,246,2564,การรวมกลุ่ม,ชาย,1,ชลบุรี
265,247,2564,นายจ้าง,หญิง,1,ชลบุรี
35006,248,2564,ลูกจ้างรัฐบาล,หญิง,1,ชลบุรี
307083,249,2564,ลูกจ้างเอกชน,หญิง,1,ชลบุรี
89550,250,2564,ทำงานส่วนตัว,หญิง,1,ชลบุรี
42113,251,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,1,ชลบุรี
0,252,2564,การรวมกลุ่ม,หญิง,1,ชลบุรี
26820,253,2564,นายจ้าง,ชาย,2,ชลบุรี
39739,254,2564,ลูกจ้างรัฐบาล,ชาย,2,ชลบุรี
366809,255,2564,ลูกจ้างเอกชน,ชาย,2,ชลบุรี
109100,256,2564,ทำงานส่วนตัว,ชาย,2,ชลบุรี
38934,257,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,2,ชลบุรี
1060,258,2564,การรวมกลุ่ม,ชาย,2,ชลบุรี
6178,259,2564,นายจ้าง,หญิง,2,ชลบุรี
38257,260,2564,ลูกจ้างรัฐบาล,หญิง,2,ชลบุรี
302304,261,2564,ลูกจ้างเอกชน,หญิง,2,ชลบุรี
95674,262,2564,ทำงานส่วนตัว,หญิง,2,ชลบุรี
43605,263,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,2,ชลบุรี
0,264,2564,การรวมกลุ่ม,หญิง,2,ชลบุรี
21080,265,2564,นายจ้าง,ชาย,3,ชลบุรี
24927,266,2564,ลูกจ้างรัฐบาล,ชาย,3,ชลบุรี
361711,267,2564,ลูกจ้างเอกชน,ชาย,3,ชลบุรี
137152,268,2564,ทำงานส่วนตัว,ชาย,3,ชลบุรี
42234,269,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,3,ชลบุรี
0,270,2564,การรวมกลุ่ม,ชาย,3,ชลบุรี
7599,271,2564,นายจ้าง,หญิง,3,ชลบุรี
43125,272,2564,ลูกจ้างรัฐบาล,หญิง,3,ชลบุรี
262844,273,2564,ลูกจ้างเอกชน,หญิง,3,ชลบุรี
91079,274,2564,ทำงานส่วนตัว,หญิง,3,ชลบุรี
67767,275,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,3,ชลบุรี
0,276,2564,การรวมกลุ่ม,หญิง,3,ชลบุรี
17911,277,2564,นายจ้าง,ชาย,4,ชลบุรี
19785,278,2564,ลูกจ้างรัฐบาล,ชาย,4,ชลบุรี
366807,279,2564,ลูกจ้างเอกชน,ชาย,4,ชลบุรี
146292,280,2564,ทำงานส่วนตัว,ชาย,4,ชลบุรี
31615,281,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,4,ชลบุรี
0,282,2564,การรวมกลุ่ม,ชาย,4,ชลบุรี
2504,283,2564,นายจ้าง,หญิง,4,ชลบุรี
41108,284,2564,ลูกจ้างรัฐบาล,หญิง,4,ชลบุรี
278256,285,2564,ลูกจ้างเอกชน,หญิง,4,ชลบุรี
85883,286,2564,ทำงานส่วนตัว,หญิง,4,ชลบุรี
48541,287,2564,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,4,ชลบุรี
0,288,2564,การรวมกลุ่ม,หญิง,4,ชลบุรี
17438,289,2565,นายจ้าง,ชาย,1,ชลบุรี
42330,290,2565,ลูกจ้างรัฐบาล,ชาย,1,ชลบุรี
345252,291,2565,ลูกจ้างเอกชน,ชาย,1,ชลบุรี
132074,292,2565,ทำงานส่วนตัว,ชาย,1,ชลบุรี
35388,293,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,1,ชลบุรี
0,294,2565,การรวมกลุ่ม,ชาย,1,ชลบุรี
11531,295,2565,นายจ้าง,หญิง,1,ชลบุรี
36210,296,2565,ลูกจ้างรัฐบาล,หญิง,1,ชลบุรี
263031,297,2565,ลูกจ้างเอกชน,หญิง,1,ชลบุรี
124786,298,2565,ทำงานส่วนตัว,หญิง,1,ชลบุรี
60261,299,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,1,ชลบุรี
0,300,2565,การรวมกลุ่ม,หญิง,1,ชลบุรี
23684,301,2565,นายจ้าง,ชาย,2,ชลบุรี
47272,302,2565,ลูกจ้างรัฐบาล,ชาย,2,ชลบุรี
351529,303,2565,ลูกจ้างเอกชน,ชาย,2,ชลบุรี
122612,304,2565,ทำงานส่วนตัว,ชาย,2,ชลบุรี
32412,305,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,2,ชลบุรี
0,306,2565,การรวมกลุ่ม,ชาย,2,ชลบุรี
3355,307,2565,นายจ้าง,หญิง,2,ชลบุรี
44965,308,2565,ลูกจ้างรัฐบาล,หญิง,2,ชลบุรี
294758,309,2565,ลูกจ้างเอกชน,หญิง,2,ชลบุรี
124715,310,2565,ทำงานส่วนตัว,หญิง,2,ชลบุรี
43294,311,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,2,ชลบุรี
0,312,2565,การรวมกลุ่ม,หญิง,2,ชลบุรี
24540,313,2565,นายจ้าง,ชาย,3,ชลบุรี
48846,314,2565,ลูกจ้างรัฐบาล,ชาย,3,ชลบุรี
403513,315,2565,ลูกจ้างเอกชน,ชาย,3,ชลบุรี
112927,316,2565,ทำงานส่วนตัว,ชาย,3,ชลบุรี
12510,317,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,3,ชลบุรี
0,318,2565,การรวมกลุ่ม,ชาย,3,ชลบุรี
3000,319,2565,นายจ้าง,หญิง,3,ชลบุรี
45174,320,2565,ลูกจ้างรัฐบาล,หญิง,3,ชลบุรี
322519,321,2565,ลูกจ้างเอกชน,หญิง,3,ชลบุรี
97424,322,2565,ทำงานส่วนตัว,หญิง,3,ชลบุรี
27684,323,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,3,ชลบุรี
0,324,2565,การรวมกลุ่ม,หญิง,3,ชลบุรี
30791,325,2565,นายจ้าง,ชาย,4,ชลบุรี
36895,326,2565,ลูกจ้างรัฐบาล,ชาย,4,ชลบุรี
397638,327,2565,ลูกจ้างเอกชน,ชาย,4,ชลบุรี
94878,328,2565,ทำงานส่วนตัว,ชาย,4,ชลบุรี
21681,329,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,4,ชลบุรี
347,330,2565,การรวมกลุ่ม,ชาย,4,ชลบุรี
11034,331,2565,นายจ้าง,หญิง,4,ชลบุรี
31412,332,2565,ลูกจ้างรัฐบาล,หญิง,4,ชลบุรี
297038,333,2565,ลูกจ้างเอกชน,หญิง,4,ชลบุรี
107702,334,2565,ทำงานส่วนตัว,หญิง,4,ชลบุรี
39870,335,2565,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,4,ชลบุรี
0,336,2565,การรวมกลุ่ม,หญิง,4,ชลบุรี
9366,337,2566,นายจ้าง,ชาย,1,ชลบุรี
26385,338,2566,ลูกจ้างรัฐบาล,ชาย,1,ชลบุรี
395584,339,2566,ลูกจ้างเอกชน,ชาย,1,ชลบุรี
148192,340,2566,ทำงานส่วนตัว,ชาย,1,ชลบุรี
35290,341,2566,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,ชาย,1,ชลบุรี
0,342,2566,การรวมกลุ่ม,ชาย,1,ชลบุรี
5141,343,2566,นายจ้าง,หญิง,1,ชลบุรี
35528,344,2566,ลูกจ้างรัฐบาล,หญิง,1,ชลบุรี
298694,345,2566,ลูกจ้างเอกชน,หญิง,1,ชลบุรี
118451,346,2566,ทำงานส่วนตัว,หญิง,1,ชลบุรี
73354,347,2566,ช่วยธุรกิจครัวเรือนโดยไม่ได้รับค่าจ้าง,หญิง,1,ชลบุรี
0,348,2566,การรวมกลุ่ม,หญิง,1,ชลบุรี
15498,349,2566,นายจ้าง,ชาย,2,ชลบุรี
34348,350,2566,ลูกจ้างรัฐบาล,ชาย,2,ชลบุรี
391777,351,2566,ลูกจ้างเอกชน,ชาย,2,ชลบุรี
