วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2570-01-23T00:00:00,68,GI(E) 3-376,บริษัท เอเอสเค พรีซีชั่น (ไทยแลนด์) จำกัด,68,24/01/2567,ชลบุรี
2570-01-23T00:00:00,69,GI(E) 3-379,บริษัท เคแอนด์เค แพ็คเกจ (ประเทศไทย) จำกัด,69,24/01/2567,ชลบุรี
2570-01-23T00:00:00,70,GI(E) 3-380,บริษัท เอส.วาย.เค.แฟคตอรี่ แอนด์ โปรดักส์ จำกัด,70,24/01/2567,ชลบุรี
2570-01-24T00:00:00,71,GI(E) 3-384,บริษัท ไทยซัมมิท เอนจิเนียริง จำกัด,71,25/01/2567,ชลบุรี
2570-01-24T00:00:00,72,GI(E) 3-385,บริษัท เอส.เอส.(1995) การศิลา จำกัด,72,25/01/2567,ชลบุรี
2570-01-24T00:00:00,73,GI(E) 3-386,บริษัท ไทยคิวบิค เทคโนโลยี่ จำกัด,73,25/01/2567,ชลบุรี
2570-01-24T00:00:00,74,GI(E) 3-389,บริษัท ออริจิน อีซึ่น เพ้นท์ จำกัด,74,25/01/2567,ชลบุรี
2570-01-24T00:00:00,75,GI(E) 3-390,บริษัท เอสเอ็มเอที (ไทยแลนด์) จำกัด,75,25/01/2567,ชลบุรี
2570-01-24T00:00:00,76,GI(E) 3-392,กิจการประปาหนองขาม (สถานีผลิตน้ำประปาบ้านหนองเลง),76,25/01/2567,ชลบุรี
2570-01-24T00:00:00,77,GI(E) 3-394,กิจการประปาหนองขาม (สถานีผลิตน้ำประปาบ้านเนินแสนสุข),77,25/01/2567,ชลบุรี
2570-01-24T00:00:00,78,GI(E) 3-395,บริษัท เซนนิคส์ (ประเทศไทย) จำกัด,78,25/01/2567,ชลบุรี
2570-01-24T00:00:00,79,GI(E) 3-396,บริษัท ซีเอส เมทอล จำกัด,79,25/01/2567,ชลบุรี
2570-01-28T00:00:00,80,GI(E) 3-397,บริษัท สมาร์ทคอนกรีต จำกัด (มหาชน),80,29/01/2567,ชลบุรี
2570-01-28T00:00:00,81,GI(E) 3-399,บริษัท พนัส แอสเซมบลีย์ จำกัด,81,29/01/2567,ชลบุรี
2570-01-28T00:00:00,82,GI(E) 3-401,ห้างหุ้นส่วนจำกัด เทพศิลาอุตสาหกรรม,82,29/01/2567,ชลบุรี
2570-01-29T00:00:00,83,GI(E) 3-406,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด,83,30/01/2567,ชลบุรี
2570-01-29T00:00:00,84,GI(E) 3-407,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด,84,30/01/2567,ชลบุรี
2570-01-29T00:00:00,85,GI(E) 3-411,บริษัท โคโทบูกิ เทค (ไทยแลนด์) จำกัด,85,30/01/2567,ชลบุรี
2570-01-29T00:00:00,86,GI(E) 3-413,บริษัท บีเรนเบิร์ก (ประเทศไทย) จำกัด,86,30/01/2567,ชลบุรี
2570-01-02T00:00:00,87,GI(E) 3-416,บริษัท ชอง อิล (ไทยแลนด์) จำกัด,87,02/02/2567,ชลบุรี
2570-01-02T00:00:00,88,GI(E) 3-420,บริษัท นิปปอนเพนต์ (ประเทศไทย) จำกัด,88,02/02/2567,ชลบุรี
2570-01-02T00:00:00,89,GI(E) 3-421,บริษัท วาย-เมคโค จำกัด,89,02/02/2567,ชลบุรี
2570-01-02T00:00:00,90,GI(E) 3-423,บริษัท มอลเทน (ไทยแลนด์) จำกัด,90,02/02/2567,ชลบุรี
2570-01-02T00:00:00,91,GI(E) 3-424,บริษัท เซชิน (ประเทศไทย) จำกัด,91,02/02/2567,ชลบุรี
2570-01-02T00:00:00,92,GI(E) 3-425,บริษัท จาโนเม่ (ประเทศไทย) จำกัด,92,02/02/2567,ชลบุรี
2570-08-02T00:00:00,93,GI(E) 3-443,บริษัท อาเคโบโน เบรค (ประเทศไทย) จำกัด,93,09/02/2567,ชลบุรี
2570-02-13T00:00:00,94,GI(E) 3-458,บริษัท ไทย คีทาฮารา จำกัด,94,14/02/2567,ชลบุรี
2570-02-13T00:00:00,95,GI(E) 3-461,บริษัท มิตซูบิชิ เคมิคอล (ประเทศไทย) จำกัด,95,14/02/2567,ชลบุรี
2570-02-20T00:00:00,96,GI(E) 3-477,บริษัท สยาม โซมาร์ จำกัด,96,21/02/2567,ชลบุรี
2570-02-22T00:00:00,97,GI(E) 3-480,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด (โรงงาน 2),97,23/02/2567,ชลบุรี
2570-02-22T00:00:00,98,GI(E) 3-483,บริษัท เท็นแทค (ประเทศไทย) จำกัด,98,23/02/2567,ชลบุรี
2570-02-22T00:00:00,99,GI(E) 3-495,บริษัท ไฮมิก จำกัด,99,23/02/2567,ชลบุรี
2570-02-22T00:00:00,100,GI(E) 3-499,บริษัท สยามเคียววะ เซซาคูโซ จำกัด,100,23/02/2567,ชลบุรี
