VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
1863.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,27,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
3375.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,28,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
764.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,29,ชาย,พันคน,ภาคใต้,2563
1508.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,30,หญิง,พันคน,ภาคใต้,2563
811.57,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,31,ชาย,พันคน,กรุงเทพมหานคร,2563
1359.73,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,32,หญิง,พันคน,กรุงเทพมหานคร,2563
1753.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,33,ชาย,พันคน,ภาคกลาง,2563
3307.96,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,34,หญิง,พันคน,ภาคกลาง,2563
1149.57,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,35,ชาย,พันคน,ภาคเหนือ,2563
2022.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,36,หญิง,พันคน,ภาคเหนือ,2563
1846.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,37,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
3342.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,38,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
731.37,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,39,ชาย,พันคน,ภาคใต้,2563
1528.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,40,หญิง,พันคน,ภาคใต้,2563
777.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,41,ชาย,พันคน,กรุงเทพมหานคร,2564
1308.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,42,หญิง,พันคน,กรุงเทพมหานคร,2564
1799.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,43,ชาย,พันคน,ภาคกลาง,2564
3303.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,44,หญิง,พันคน,ภาคกลาง,2564
1136.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,45,ชาย,พันคน,ภาคเหนือ,2564
2047.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,46,หญิง,พันคน,ภาคเหนือ,2564
2022.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,47,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
3618.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,48,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
756.31,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,49,ชาย,พันคน,ภาคใต้,2564
1481.06,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,50,หญิง,พันคน,ภาคใต้,2564
794.06,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,51,ชาย,พันคน,กรุงเทพมหานคร,2564
1354.06,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,52,หญิง,พันคน,กรุงเทพมหานคร,2564
1834.67,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,53,ชาย,พันคน,ภาคกลาง,2564
3345.63,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,54,หญิง,พันคน,ภาคกลาง,2564
1161.76,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,55,ชาย,พันคน,ภาคเหนือ,2564
2094.41,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,56,หญิง,พันคน,ภาคเหนือ,2564
1947.54,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,57,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
3512.27,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,58,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
753.14,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,59,ชาย,พันคน,ภาคใต้,2564
1489.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,60,หญิง,พันคน,ภาคใต้,2564
862.42,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,61,ชาย,พันคน,กรุงเทพมหานคร,2564
1419.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,62,หญิง,พันคน,กรุงเทพมหานคร,2564
1866.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,63,ชาย,พันคน,ภาคกลาง,2564
3525.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,64,หญิง,พันคน,ภาคกลาง,2564
1162.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,65,ชาย,พันคน,ภาคเหนือ,2564
2079.76,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,66,หญิง,พันคน,ภาคเหนือ,2564
1895.33,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,67,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
3353.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,68,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
769.28,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,69,ชาย,พันคน,ภาคใต้,2564
1550.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,70,หญิง,พันคน,ภาคใต้,2564
840.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,71,ชาย,พันคน,กรุงเทพมหานคร,2564
1332.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,72,หญิง,พันคน,กรุงเทพมหานคร,2564
1878.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,73,ชาย,พันคน,ภาคกลาง,2564
3539.57,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,74,หญิง,พันคน,ภาคกลาง,2564
1182.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,75,ชาย,พันคน,ภาคเหนือ,2564
2074.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,76,หญิง,พันคน,ภาคเหนือ,2564
1939.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,77,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
3407.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,78,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
766.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,79,ชาย,พันคน,ภาคใต้,2564
1584.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,80,หญิง,พันคน,ภาคใต้,2564
785.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,81,ชาย,พันคน,กรุงเทพมหานคร,2565
1337.55,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,82,หญิง,พันคน,กรุงเทพมหานคร,2565
1912.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,83,ชาย,พันคน,ภาคกลาง,2565
3527.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,84,หญิง,พันคน,ภาคกลาง,2565
1161.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,85,ชาย,พันคน,ภาคเหนือ,2565
2118.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,86,หญิง,พันคน,ภาคเหนือ,2565
1973.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,87,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
3695.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,88,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
695.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,89,ชาย,พันคน,กรุงเทพมหานคร,2567
1359.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,90,หญิง,พันคน,กรุงเทพมหานคร,2567
1834.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,91,ชาย,พันคน,ภาคกลาง,2567
3575.45,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,92,หญิง,พันคน,ภาคกลาง,2567
1096.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,93,ชาย,พันคน,ภาคเหนือ,2567
2102.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,94,หญิง,พันคน,ภาคเหนือ,2567
2008.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,95,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
3770.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,96,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
798.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,97,ชาย,พันคน,ภาคใต้,2567
1628.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,98,หญิง,พันคน,ภาคใต้,2567
708.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,99,ชาย,พันคน,กรุงเทพมหานคร,2567
1350.88,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,100,หญิง,พันคน,กรุงเทพมหานคร,2567
1858.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,101,ชาย,พันคน,ภาคกลาง,2567
3583.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,102,หญิง,พันคน,ภาคกลาง,2567
1169.11,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,103,ชาย,พันคน,ภาคเหนือ,2567
2158.97,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,104,หญิง,พันคน,ภาคเหนือ,2567
1986.42,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,105,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
3706.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,106,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
788.33,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,107,ชาย,พันคน,ภาคใต้,2567
1680.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,108,หญิง,พันคน,ภาคใต้,2567
762.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,109,ชาย,พันคน,กรุงเทพมหานคร,2567
1373.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,110,หญิง,พันคน,กรุงเทพมหานคร,2567
1937.46,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,111,ชาย,พันคน,ภาคกลาง,2567
3602.38,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,112,หญิง,พันคน,ภาคกลาง,2567
1140.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,113,ชาย,พันคน,ภาคเหนือ,2567
2165.05,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,114,หญิง,พันคน,ภาคเหนือ,2567
1891.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,115,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
3407.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,116,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
792.59,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,117,ชาย,พันคน,ภาคใต้,2567
1680.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,118,หญิง,พันคน,ภาคใต้,2567
742.69,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,119,ชาย,พันคน,กรุงเทพมหานคร,2567
1382.69,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,120,หญิง,พันคน,กรุงเทพมหานคร,2567
1893.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,121,ชาย,พันคน,ภาคกลาง,2567
3616.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,122,หญิง,พันคน,ภาคกลาง,2567
1088.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,123,ชาย,พันคน,ภาคเหนือ,2567
2121.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,124,หญิง,พันคน,ภาคเหนือ,2567
1908.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,125,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
3491.37,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,126,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
820.63,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,127,ชาย,พันคน,ภาคใต้,2567
1695.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,128,หญิง,พันคน,ภาคใต้,2567
734.07,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,129,ชาย,พันคน,กรุงเทพมหานคร,2568
1360.07,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,130,หญิง,พันคน,กรุงเทพมหานคร,2568
1401.56,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,131,ชาย,พันคน,ภาคกลาง,2568
2571.69,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,132,หญิง,พันคน,ภาคกลาง,2568
651.56,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,133,ชาย,พันคน,ภาคใต้,2568
1302.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,134,หญิง,พันคน,ภาคใต้,2568
152.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,135,ชาย,พันคน,ภาคใต้ชายแดน,2568
355.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,136,หญิง,พันคน,ภาคใต้ชายแดน,2568
525.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,137,ชาย,พันคน,ภาคตะวันออก,2568
1046.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,138,หญิง,พันคน,ภาคตะวันออก,2568
2082.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,139,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3795.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,140,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
1169.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,141,ชาย,พันคน,ภาคเหนือ,2568
2125.81,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,142,หญิง,พันคน,ภาคเหนือ,2568
742.61,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,143,ชาย,พันคน,กรุงเทพมหานคร,2568
1371.73,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,144,หญิง,พันคน,กรุงเทพมหานคร,2568
1411.67,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,145,ชาย,พันคน,ภาคกลาง,2568
2620.33,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,146,หญิง,พันคน,ภาคกลาง,2568
653.72,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,147,ชาย,พันคน,ภาคใต้,2568
1339.47,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,148,หญิง,พันคน,ภาคใต้,2568
156.52,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,149,ชาย,พันคน,ภาคใต้ชายแดน,2568
359.97,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,150,หญิง,พันคน,ภาคใต้ชายแดน,2568
538.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,151,ชาย,พันคน,ภาคตะวันออก,2568
1054.71,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,152,หญิง,พันคน,ภาคตะวันออก,2568
2042.17,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,153,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3670.93,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,154,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
1170.24,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,155,ชาย,พันคน,ภาคเหนือ,2568
2179.12,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,156,หญิง,พันคน,ภาคเหนือ,2568
795.08,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,157,ชาย,พันคน,กรุงเทพมหานคร,2568
1417.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,158,หญิง,พันคน,กรุงเทพมหานคร,2568
1474.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,159,ชาย,พันคน,ภาคกลาง,2568
2660.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,160,หญิง,พันคน,ภาคกลาง,2568
666.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,161,ชาย,พันคน,ภาคใต้,2568
1314.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,162,หญิง,พันคน,ภาคใต้,2568
159.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,163,ชาย,พันคน,ภาคใต้ชายแดน,2568
366.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,164,หญิง,พันคน,ภาคใต้ชายแดน,2568
547.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,165,ชาย,พันคน,ภาคตะวันออก,2568
1048.14,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,166,หญิง,พันคน,ภาคตะวันออก,2568
2006.42,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,167,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3529.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,168,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
1180.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,169,ชาย,พันคน,ภาคเหนือ,2568
2129.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,170,หญิง,พันคน,ภาคเหนือ,2568
788.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,171,ชาย,พันคน,กรุงเทพมหานคร,2568
1431.33,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,172,หญิง,พันคน,กรุงเทพมหานคร,2568
1495.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,173,ชาย,พันคน,ภาคกลาง,2568
2669.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,174,หญิง,พันคน,ภาคกลาง,2568
661.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,175,ชาย,พันคน,ภาคใต้,2568
1339.55,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,176,หญิง,พันคน,ภาคใต้,2568
167.65,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,177,ชาย,พันคน,ภาคใต้ชายแดน,2568
777.45,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,178,ชาย,พันคน,ภาคใต้,2565
1606.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,179,หญิง,พันคน,ภาคใต้,2565
787.58,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,180,ชาย,พันคน,กรุงเทพมหานคร,2565
1359.86,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,181,หญิง,พันคน,กรุงเทพมหานคร,2565
1920.33,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,182,ชาย,พันคน,ภาคกลาง,2565
3579.74,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,183,หญิง,พันคน,ภาคกลาง,2565
1175.86,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,184,ชาย,พันคน,ภาคเหนือ,2565
2136.96,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,185,หญิง,พันคน,ภาคเหนือ,2565
1922.12,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,186,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
3560.71,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,187,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
782.96,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,188,ชาย,พันคน,ภาคใต้,2565
1597.28,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,189,หญิง,พันคน,ภาคใต้,2565
813.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,190,ชาย,พันคน,กรุงเทพมหานคร,2565
1345.46,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,191,หญิง,พันคน,กรุงเทพมหานคร,2565
1906.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,192,ชาย,พันคน,ภาคกลาง,2565
3633.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,193,หญิง,พันคน,ภาคกลาง,2565
1142.38,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,194,ชาย,พันคน,ภาคเหนือ,2565
2083.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,195,หญิง,พันคน,ภาคเหนือ,2565
1830.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,196,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
3381.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,197,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
810.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,198,ชาย,พันคน,ภาคใต้,2565
1624.05,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,199,หญิง,พันคน,ภาคใต้,2565
774.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,200,ชาย,พันคน,กรุงเทพมหานคร,2565
1326.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,201,หญิง,พันคน,กรุงเทพมหานคร,2565
1908.89,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,202,ชาย,พันคน,ภาคกลาง,2565
3590.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,203,หญิง,พันคน,ภาคกลาง,2565
1125.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,204,ชาย,พันคน,ภาคเหนือ,2565
2089.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,205,หญิง,พันคน,ภาคเหนือ,2565
1871.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,206,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
3523.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,207,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
767.04,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,208,ชาย,พันคน,ภาคใต้,2565
1611.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,209,หญิง,พันคน,ภาคใต้,2565
730.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,210,ชาย,พันคน,กรุงเทพมหานคร,2566
1317.72,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,211,หญิง,พันคน,กรุงเทพมหานคร,2566
1857.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,212,ชาย,พันคน,ภาคกลาง,2566
3499.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,213,หญิง,พันคน,ภาคกลาง,2566
1114.31,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,214,ชาย,พันคน,ภาคเหนือ,2566
2049.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,215,หญิง,พันคน,ภาคเหนือ,2566
2033.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,216,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
3621.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,217,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
755.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,218,ชาย,พันคน,ภาคใต้,2566
1546.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,219,หญิง,พันคน,ภาคใต้,2566
740.34,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,220,ชาย,พันคน,กรุงเทพมหานคร,2566
1331.32,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,221,หญิง,พันคน,กรุงเทพมหานคร,2566
1834.85,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,222,ชาย,พันคน,ภาคกลาง,2566
3542.66,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,223,หญิง,พันคน,ภาคกลาง,2566
1157.75,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,224,ชาย,พันคน,ภาคเหนือ,2566
2085.12,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,225,หญิง,พันคน,ภาคเหนือ,2566
1957.84,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,226,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
3536.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,227,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
789.42,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,228,ชาย,พันคน,ภาคใต้,2566
