ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดีวันประสูติ 918,1,โทรทัศน์รวมการเฉพาะกิจแห่งประเทศไทย ขอเชิญชมสารคดี เนื่องในโอกาสวันคล้ายวันประสูติ สมเด็จพระเจ้าลูกเธอ เจ้าฟ้าสิริวัณณวรี นารีรัตนราชกัญญา  8 มกราคม พุทธศักราช 2569 ,6.15 นาที,8-ม.ค.-69,1,https://youtu.be/-YMO1DevV88
