﻿year,sex,quarter,_id,area,region,value,unit,source
2563,ชาย,ไตรมาส 3,193,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,7.37,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,194,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2.79,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,195,ในเขตเทศบาล,ภาคใต้,0.41,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,196,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,197,นอกเขตเทศบาล,ภาคใต้,0.45,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,198,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,199,ในเขตเทศบาล,กรุงเทพมหานคร,0.74,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,200,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,201,ในเขตเทศบาล,ภาคกลาง,1.14,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,202,ในเขตเทศบาล,ภาคกลาง,0.54,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,203,นอกเขตเทศบาล,ภาคกลาง,6.42,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,204,นอกเขตเทศบาล,ภาคกลาง,1.71,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,205,ในเขตเทศบาล,ภาคเหนือ,3.51,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,206,ในเขตเทศบาล,ภาคเหนือ,1.59,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,207,นอกเขตเทศบาล,ภาคเหนือ,6.99,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,208,นอกเขตเทศบาล,ภาคเหนือ,3.53,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,209,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,8.68,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,210,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,5.41,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,211,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,14.54,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,212,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,12.29,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,213,ในเขตเทศบาล,ภาคใต้,0.36,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,214,ในเขตเทศบาล,ภาคใต้,0.77,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,215,นอกเขตเทศบาล,ภาคใต้,0.48,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,216,นอกเขตเทศบาล,ภาคใต้,1.76,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,217,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,218,ในเขตเทศบาล,กรุงเทพมหานคร,0.94,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,219,ในเขตเทศบาล,ภาคกลาง,3.95,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,220,ในเขตเทศบาล,ภาคกลาง,2.61,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,221,นอกเขตเทศบาล,ภาคกลาง,5.23,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,222,นอกเขตเทศบาล,ภาคกลาง,8.14,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,223,ในเขตเทศบาล,ภาคเหนือ,10.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,224,ในเขตเทศบาล,ภาคเหนือ,5.08,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,225,นอกเขตเทศบาล,ภาคเหนือ,47.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,226,นอกเขตเทศบาล,ภาคเหนือ,25.94,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,227,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,38.69,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,228,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,28.92,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,229,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,137.16,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,230,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,95.87,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,231,ในเขตเทศบาล,ภาคใต้,0.12,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,232,ในเขตเทศบาล,ภาคใต้,0.23,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,233,นอกเขตเทศบาล,ภาคใต้,0.57,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,234,นอกเขตเทศบาล,ภาคใต้,0.32,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,235,ในเขตเทศบาล,กรุงเทพมหานคร,1.28,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,236,ในเขตเทศบาล,กรุงเทพมหานคร,1.31,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,237,ในเขตเทศบาล,ภาคกลาง,1.09,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,238,ในเขตเทศบาล,ภาคกลาง,0.54,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,239,นอกเขตเทศบาล,ภาคกลาง,6.38,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,240,นอกเขตเทศบาล,ภาคกลาง,6.06,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,241,ในเขตเทศบาล,ภาคเหนือ,6.05,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,242,ในเขตเทศบาล,ภาคเหนือ,2.93,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,243,นอกเขตเทศบาล,ภาคเหนือ,35.25,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,244,นอกเขตเทศบาล,ภาคเหนือ,18.18,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,245,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,18.24,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,246,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,10.15,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,247,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,69.58,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,248,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,46.74,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,249,ในเขตเทศบาล,ภาคใต้,0.09,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,250,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,251,นอกเขตเทศบาล,ภาคใต้,0.66,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,252,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,253,ในเขตเทศบาล,กรุงเทพมหานคร,2.13,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,254,ในเขตเทศบาล,กรุงเทพมหานคร,0.69,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,255,ในเขตเทศบาล,ภาคกลาง,1.08,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,256,ในเขตเทศบาล,ภาคกลาง,2.57,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,257,นอกเขตเทศบาล,ภาคกลาง,3.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,258,นอกเขตเทศบาล,ภาคกลาง,3.12,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,259,ในเขตเทศบาล,ภาคเหนือ,4.23,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,260,ในเขตเทศบาล,ภาคเหนือ,1.02,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,261,นอกเขตเทศบาล,ภาคเหนือ,14.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,262,นอกเขตเทศบาล,ภาคเหนือ,2.01,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,263,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3.08,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,264,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1.24,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,265,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,14.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,266,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,10.15,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,267,ในเขตเทศบาล,ภาคใต้,0.53,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,268,ในเขตเทศบาล,ภาคใต้,0.05,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,269,นอกเขตเทศบาล,ภาคใต้,0.35,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,270,นอกเขตเทศบาล,ภาคใต้,0.14,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,271,ในเขตเทศบาล,กรุงเทพมหานคร,0.78,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,272,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,273,ในเขตเทศบาล,ภาคกลาง,0.52,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,274,ในเขตเทศบาล,ภาคกลาง,0.41,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,275,นอกเขตเทศบาล,ภาคกลาง,4.08,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,276,นอกเขตเทศบาล,ภาคกลาง,4.45,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,277,ในเขตเทศบาล,ภาคเหนือ,6.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,278,ในเขตเทศบาล,ภาคเหนือ,3.18,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,279,นอกเขตเทศบาล,ภาคเหนือ,11.88,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,280,นอกเขตเทศบาล,ภาคเหนือ,3.99,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,281,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,6.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,282,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,5.88,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,283,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,35.25,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,284,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,14.73,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,285,ในเขตเทศบาล,ภาคใต้,0.78,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,286,ในเขตเทศบาล,ภาคใต้,0.18,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,287,นอกเขตเทศบาล,ภาคใต้,0.81,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,288,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,289,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,290,ในเขตเทศบาล,กรุงเทพมหานคร,0.97,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,291,ในเขตเทศบาล,ภาคกลาง,0.89,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,292,ในเขตเทศบาล,ภาคกลาง,1.07,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,293,นอกเขตเทศบาล,ภาคกลาง,5.61,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,294,นอกเขตเทศบาล,ภาคกลาง,4.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,295,ในเขตเทศบาล,ภาคเหนือ,9.97,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,296,ในเขตเทศบาล,ภาคเหนือ,7.13,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,297,นอกเขตเทศบาล,ภาคเหนือ,26.24,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,298,นอกเขตเทศบาล,ภาคเหนือ,13.51,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,299,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,27.91,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,300,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,26.12,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,301,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,94.75,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,302,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,74.92,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,303,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,304,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,305,นอกเขตเทศบาล,ภาคใต้,0.37,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,306,นอกเขตเทศบาล,ภาคใต้,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,307,ในเขตเทศบาล,กรุงเทพมหานคร,0.88,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,308,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,309,ในเขตเทศบาล,ภาคกลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,310,ในเขตเทศบาล,ภาคกลาง,0.99,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,311,นอกเขตเทศบาล,ภาคกลาง,5.56,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,312,นอกเขตเทศบาล,ภาคกลาง,3.19,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,313,ในเขตเทศบาล,ภาคเหนือ,6.65,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,314,ในเขตเทศบาล,ภาคเหนือ,5.18,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,315,นอกเขตเทศบาล,ภาคเหนือ,19.69,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,316,นอกเขตเทศบาล,ภาคเหนือ,16.47,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,317,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,18.19,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,318,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,11.62,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,319,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,78.39,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,320,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,38.89,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,321,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,322,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,323,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,324,นอกเขตเทศบาล,ภาคใต้,0.25,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,325,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,326,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,327,ในเขตเทศบาล,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,328,ในเขตเทศบาล,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,329,นอกเขตเทศบาล,ภาคกลาง,0.68,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,330,นอกเขตเทศบาล,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,331,ในเขตเทศบาล,ภาคเหนือ,1.04,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,332,ในเขตเทศบาล,ภาคเหนือ,0.61,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,333,นอกเขตเทศบาล,ภาคเหนือ,9.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,334,นอกเขตเทศบาล,ภาคเหนือ,2.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,335,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,6.32,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,336,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3.59,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,337,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3.55,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,338,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3.39,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,339,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,340,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 3,341,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 3,342,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,343,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,344,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,345,ในเขตเทศบาล,ภาคกลาง,0.98,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,346,ในเขตเทศบาล,ภาคกลาง,1.03,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,347,นอกเขตเทศบาล,ภาคกลาง,10.19,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,348,นอกเขตเทศบาล,ภาคกลาง,3.99,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,349,ในเขตเทศบาล,ภาคเหนือ,2.26,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,350,ในเขตเทศบาล,ภาคเหนือ,0.68,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,351,นอกเขตเทศบาล,ภาคเหนือ,8.47,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,352,นอกเขตเทศบาล,ภาคเหนือ,5.44,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,353,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,4.56,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,354,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,355,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,28.76,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,356,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,18.25,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,357,ในเขตเทศบาล,ภาคใต้,0.16,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,358,ในเขตเทศบาล,ภาคใต้,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 4,359,นอกเขตเทศบาล,ภาคใต้,0.28,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 4,360,นอกเขตเทศบาล,ภาคใต้,0.19,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,361,ในเขตเทศบาล,กรุงเทพมหานคร,1.66,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,362,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,363,ในเขตเทศบาล,ภาคกลาง,2.55,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,364,ในเขตเทศบาล,ภาคกลาง,0.28,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,365,นอกเขตเทศบาล,ภาคกลาง,5.95,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,366,นอกเขตเทศบาล,ภาคกลาง,2.65,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,367,ในเขตเทศบาล,ภาคเหนือ,4.24,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,368,ในเขตเทศบาล,ภาคเหนือ,2.21,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,369,นอกเขตเทศบาล,ภาคเหนือ,18.06,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,370,นอกเขตเทศบาล,ภาคเหนือ,15.17,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,371,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,17.96,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,372,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,17.19,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,373,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,81.96,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,374,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,60.36,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,375,ในเขตเทศบาล,ภาคใต้,0.08,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,376,ในเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 1,377,นอกเขตเทศบาล,ภาคใต้,0.26,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 1,378,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 2,379,ในเขตเทศบาล,กรุงเทพมหานคร,0.69,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 2,380,ในเขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 2,381,ในเขตเทศบาล,ภาคกลาง,0.25,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 2,382,ในเขตเทศบาล,ภาคกลาง,0.91,พันคน,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไตรมาส 2,383,นอกเขตเทศบาล,ภาคกลาง,11.37,พันคน,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไตรมาส 2,384,นอกเขตเทศบาล,ภาคกลาง,4.84,พันคน,สำนักงานสถิติแห่งชาติ
