data,province,_id,tombon,year,value,amphor,unit,source
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,145,แม่กลอง,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,146,บางขันแตก,2563,224,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,147,ลาดใหญ่,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,148,บ้านปรก,2563,2,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,149,บางแก้ว,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,150,ท้ายหาด,2563,4,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,151,แหลมใหญ่,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,152,คลองเขิน,2563,5,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,153,คลองโคน,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,154,นางตะเคียน,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,155,บางจะเกร็ง,2563,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,156,กระดังงา,2563,187,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,157,บางสะแก,2563,"2,069",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,158,บางยี่รงค์,2563,385,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,159,โรงหีบ,2563,631,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,160,บางคนที,2563,12,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,161,ดอนมะโนรา,2563,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,162,บางพรม,2563,"1,244",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,163,บางกุ้ง,2563,"1,008",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,164,จอมปลวก,2563,3,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,165,บางนกแขวก,2563,4,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,166,ยายแพง,2563,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,167,บางกระบือ,2563,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,168,บ้านปราโมทย์,2563,443,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,169,อัมพวา,2563,160,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,170,สวนหลวง,2563,789,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,171,ท่าคา,2563,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,172,วัดประดู่,2563,411,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,173,เหมืองใหม่,2563,"2,300",อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,174,บางช้าง,2563,360,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,175,แควอ้อม,2563,850,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,176,ปลายโพงพาง,2563,125,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,177,บางแค,2563,489,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,178,แพรกหนามแดง,2563,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,179,ยี่สาร,2563,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,180,บางนางลี่,2563,658,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,181,แม่กลอง,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,182,บางขันแตก,2564,197,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,183,ลาดใหญ่,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,184,บ้านปรก,2564,2,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,185,บางแก้ว,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,186,ท้ายหาด,2564,2,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,187,แหลมใหญ่,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,188,คลองเขิน,2564,3,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,189,คลองโคน,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,190,นางตะเคียน,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,191,บางจะเกร็ง,2564,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,192,กระดังงา,2564,187,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,193,บางสะแก,2564,"2,069",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,194,บางยี่รงค์,2564,385,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,195,โรงหีบ,2564,631,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,196,บางคนที,2564,12,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,197,ดอนมะโนรา,2564,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,198,บางพรม,2564,"1,156",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,199,บางกุ้ง,2564,"1,008",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,200,จอมปลวก,2564,3,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,201,บางนกแขวก,2564,4,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,202,ยายแพง,2564,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,203,บางกระบือ,2564,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,204,บ้านปราโมทย์,2564,443,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,205,อัมพวา,2564,150,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,206,สวนหลวง,2564,789,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,207,ท่าคา,2564,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,208,วัดประดู่,2564,390,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,209,เหมืองใหม่,2564,"2,300",อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,210,บางช้าง,2564,360,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,211,แควอ้อม,2564,850,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,212,ปลายโพงพาง,2564,125,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,213,บางแค,2564,489,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,214,แพรกหนามแดง,2564,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,215,ยี่สาร,2564,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,216,บางนางลี่,2564,585,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,217,แม่กลอง,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,218,บางขันแตก,2565,197,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,219,ลาดใหญ่,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,220,บ้านปรก,2565,2,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,221,บางแก้ว,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,222,ท้ายหาด,2565,2,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,223,แหลมใหญ่,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,224,คลองเขิน,2565,3,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,225,คลองโคน,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,226,นางตะเคียน,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,227,บางจะเกร็ง,2565,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,228,กระดังงา,2565,187,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,229,บางสะแก,2565,"2,073",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,230,บางยี่รงค์,2565,385,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,231,โรงหีบ,2565,631,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,232,บางคนที,2565,12,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,233,ดอนมะโนรา,2565,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,234,บางพรม,2565,"1,156",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,235,บางกุ้ง,2565,"1,009",บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,236,จอมปลวก,2565,3,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,237,บางนกแขวก,2565,4,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,238,ยายแพง,2565,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,239,บางกระบือ,2565,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,240,บ้านปราโมทย์,2565,443,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,241,อัมพวา,2565,150,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,242,สวนหลวง,2565,789,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,243,ท่าคา,2565,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,244,วัดประดู่,2565,390,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,245,เหมืองใหม่,2565,"2,300",อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,246,บางช้าง,2565,360,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,247,แควอ้อม,2565,850,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,248,ปลายโพงพาง,2565,125,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,249,บางแค,2565,489,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,250,แพรกหนามแดง,2565,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,251,ยี่สาร,2565,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,252,บางนางลี่,2565,585,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,253,แม่กลอง,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,254,บางขันแตก,2566,197,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,255,ลาดใหญ่,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,256,บ้านปรก,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,257,บางแก้ว,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,258,ท้ายหาด,2566,7,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,259,แหลมใหญ่,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,260,คลองเขิน,2566,3,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,261,คลองโคน,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,262,นางตะเคียน,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,263,บางจะเกร็ง,2566,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,264,กระดังงา,2566,187,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,265,บางสะแก,2566,2073,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,266,บางยี่รงค์,2566,385,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,267,โรงหีบ,2566,631,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,268,บางคนที,2566,12,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,269,ดอนมะโนรา,2566,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,270,บางพรม,2566,1156,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,271,บางกุ้ง,2566,1009,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,272,จอมปลวก,2566,3,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,273,บางนกแขวก,2566,4,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,274,ยายแพง,2566,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,275,บางกระบือ,2566,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,276,บ้านปราโมทย์,2566,443,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,277,อัมพวา,2566,150,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,278,สวนหลวง,2566,789,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,279,ท่าคา,2566,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,280,วัดประดู่,2566,390,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,281,เหมืองใหม่,2566,"2,300.00",อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,282,บางช้าง,2566,360,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,283,แควอ้อม,2566,850,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,284,ปลายโพงพาง,2566,125,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,285,บางแค,2566,489,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,286,แพรกหนามแดง,2566,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,287,ยี่สาร,2566,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,288,บางนางลี่,2566,585,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
