จำนวน,_id,ปี,เพศ,ไตรมาส,อาชีพ
"32,718",86,2565,หญิง,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"148,809",87,2565,หญิง,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"9,105",88,2565,หญิง,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
165,89,2565,หญิง,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
"17,448",90,2565,หญิง,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
"7,849",91,2565,ชาย,ไตรมาส2,ผู้จัดการ
"5,379",92,2565,ชาย,ไตรมาส2,ผู้ประกอบวิชาชีพด้านต่างๆ
"5,298",93,2565,ชาย,ไตรมาส2,เจ้าหน้าที่เทคนิค
"3,421",94,2565,ชาย,ไตรมาส2,เสมียน
"20,615",95,2565,ชาย,ไตรมาส2,พนักงานบริการและผู้จำหน่ายสินค้า
"196,315",96,2565,ชาย,ไตรมาส2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"17,215",97,2565,ชาย,ไตรมาส2,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"13,361",98,2565,ชาย,ไตรมาส2,ผู้ควบคุมเครื่องจักรโรงงาน
"26,605",99,2565,ชาย,ไตรมาส2,ผู้ประกอบอาชีพงานพื้นฐาน
"4,995",100,2565,หญิง,ไตรมาส2,ผู้จัดการ
"12,994",101,2565,หญิง,ไตรมาส2,ผู้ประกอบวิชาชีพด้านต่างๆ
"4,176",102,2565,หญิง,ไตรมาส2,เจ้าหน้าที่เทคนิค
"3,919",103,2565,หญิง,ไตรมาส2,เสมียน
"37,176",104,2565,หญิง,ไตรมาส2,พนักงานบริการและผู้จำหน่ายสินค้า
"181,975",105,2565,หญิง,ไตรมาส2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"6,075",106,2565,หญิง,ไตรมาส2,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
581,107,2565,หญิง,ไตรมาส2,ผู้ควบคุมเครื่องจักรโรงงาน
"16,105",108,2565,หญิง,ไตรมาส2,ผู้ประกอบอาชีพงานพื้นฐาน
"7,624",109,2565,ชาย,ไตรมาส3,ผู้จัดการ
"5,581",110,2565,ชาย,ไตรมาส3,ผู้ประกอบวิชาชีพด้านต่างๆ
"3,481",111,2565,ชาย,ไตรมาส3,เจ้าหน้าที่เทคนิค
"1,322",112,2565,ชาย,ไตรมาส3,เสมียน
"17,410",113,2565,ชาย,ไตรมาส3,พนักงานบริการและผู้จำหน่ายสินค้า
"210,284",114,2565,ชาย,ไตรมาส3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"19,295",115,2565,ชาย,ไตรมาส3,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"4,469",116,2565,ชาย,ไตรมาส3,ผู้ควบคุมเครื่องจักรโรงงาน
"22,519",117,2565,ชาย,ไตรมาส3,ผู้ประกอบอาชีพงานพื้นฐาน
"3,670",118,2565,หญิง,ไตรมาส3,ผู้จัดการ
"10,111",119,2565,หญิง,ไตรมาส3,ผู้ประกอบวิชาชีพด้านต่างๆ
"4,627",120,2565,หญิง,ไตรมาส3,เจ้าหน้าที่เทคนิค
"6,276",121,2565,หญิง,ไตรมาส3,เสมียน
"33,707",122,2565,หญิง,ไตรมาส3,พนักงานบริการและผู้จำหน่ายสินค้า
"193,338",123,2565,หญิง,ไตรมาส3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"4,030",124,2565,หญิง,ไตรมาส3,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
718,125,2565,หญิง,ไตรมาส3,ผู้ควบคุมเครื่องจักรโรงงาน
"7,751",126,2565,หญิง,ไตรมาส3,ผู้ประกอบอาชีพงานพื้นฐาน
"8,520",127,2565,ชาย,ไตรมาส4,ผู้จัดการ
"5,348",128,2565,ชาย,ไตรมาส4,ผู้ประกอบวิชาชีพด้านต่างๆ
"3,169",129,2565,ชาย,ไตรมาส4,เจ้าหน้าที่เทคนิค
419,130,2565,ชาย,ไตรมาส4,เสมียน
"25,181",131,2565,ชาย,ไตรมาส4,พนักงานบริการและผู้จำหน่ายสินค้า
"213,034",132,2565,ชาย,ไตรมาส4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"21,729",133,2565,ชาย,ไตรมาส4,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"7,404",134,2565,ชาย,ไตรมาส4,ผู้ควบคุมเครื่องจักรโรงงาน
"12,363",135,2565,ชาย,ไตรมาส4,ผู้ประกอบอาชีพงานพื้นฐาน
"1,413",136,2565,หญิง,ไตรมาส4,ผู้จัดการ
"11,885",137,2565,หญิง,ไตรมาส4,ผู้ประกอบวิชาชีพด้านต่างๆ
"6,196",138,2565,หญิง,ไตรมาส4,เจ้าหน้าที่เทคนิค
"9,258",139,2565,หญิง,ไตรมาส4,เสมียน
"29,096",140,2565,หญิง,ไตรมาส4,พนักงานบริการและผู้จำหน่ายสินค้า
"178,574",141,2565,หญิง,ไตรมาส4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"7,335",142,2565,หญิง,ไตรมาส4,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
596,143,2565,หญิง,ไตรมาส4,ผู้ควบคุมเครื่องจักรโรงงาน
"10,005",144,2565,หญิง,ไตรมาส4,ผู้ประกอบอาชีพงานพื้นฐาน
"7,906",145,2566,ชาย,ไตรมาส1,ผู้จัดการ
"6,390",146,2566,ชาย,ไตรมาส1,ผู้ประกอบวิชาชีพด้านต่างๆ
"5,450",147,2566,ชาย,ไตรมาส1,เจ้าหน้าที่เทคนิค
"2,267",148,2566,ชาย,ไตรมาส1,เสมียน
"21,720",149,2566,ชาย,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"182,455",150,2566,ชาย,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"19,600",151,2566,ชาย,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"6,009",152,2566,ชาย,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
"28,370",153,2566,ชาย,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
"3,994",154,2566,หญิง,ไตรมาส1,ผู้จัดการ
"14,234",155,2566,หญิง,ไตรมาส1,ผู้ประกอบวิชาชีพด้านต่างๆ
"4,963",156,2566,หญิง,ไตรมาส1,เจ้าหน้าที่เทคนิค
"9,079",157,2566,หญิง,ไตรมาส1,เสมียน
"39,446",158,2566,หญิง,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"146,495",159,2566,หญิง,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"10,697",160,2566,หญิง,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
544,161,2566,หญิง,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
"15,505",162,2566,หญิง,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
"6,534",163,2566,ชาย,ไตรมาส2,ผู้จัดการ
"5,095",164,2566,ชาย,ไตรมาส2,ผู้ประกอบวิชาชีพด้านต่างๆ
"7,066",165,2566,ชาย,ไตรมาส2,เจ้าหน้าที่เทคนิค
"1,448",166,2566,ชาย,ไตรมาส2,เสมียน
"20,643",167,2566,ชาย,ไตรมาส2,พนักงานบริการและผู้จำหน่ายสินค้า
"218,310",168,2566,ชาย,ไตรมาส2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"16,075",169,2566,ชาย,ไตรมาส2,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"7,435",170,2566,ชาย,ไตรมาส2,ผู้ควบคุมเครื่องจักรโรงงาน
"19,121",171,2566,ชาย,ไตรมาส2,ผู้ประกอบอาชีพงานพื้นฐาน
"3,846",172,2566,หญิง,ไตรมาส2,ผู้จัดการ
"19,871",173,2566,หญิง,ไตรมาส2,ผู้ประกอบวิชาชีพด้านต่างๆ
"1,980",174,2566,หญิง,ไตรมาส2,เจ้าหน้าที่เทคนิค
"8,669",175,2566,หญิง,ไตรมาส2,เสมียน
"33,084",176,2566,หญิง,ไตรมาส2,พนักงานบริการและผู้จำหน่ายสินค้า
"185,161",177,2566,หญิง,ไตรมาส2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"7,226",178,2566,หญิง,ไตรมาส2,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"1,429",179,2566,หญิง,ไตรมาส2,ผู้ควบคุมเครื่องจักรโรงงาน
"9,971",180,2566,หญิง,ไตรมาส2,ผู้ประกอบอาชีพงานพื้นฐาน
"8,172",181,2566,ชาย,ไตรมาส3,ผู้จัดการ
"3,766",182,2566,ชาย,ไตรมาส3,ผู้ประกอบวิชาชีพด้านต่างๆ
"1,930",183,2566,ชาย,ไตรมาส3,เจ้าหน้าที่เทคนิค
"2,554",184,2566,ชาย,ไตรมาส3,เสมียน
"21,674",185,2566,ชาย,ไตรมาส3,พนักงานบริการและผู้จำหน่ายสินค้า
"216,077",186,2566,ชาย,ไตรมาส3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"19,066",187,2566,ชาย,ไตรมาส3,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"7,071",188,2566,ชาย,ไตรมาส3,ผู้ควบคุมเครื่องจักรโรงงาน
"12,456",189,2566,ชาย,ไตรมาส3,ผู้ประกอบอาชีพงานพื้นฐาน
"2,483",190,2566,หญิง,ไตรมาส3,ผู้จัดการ
"13,070",191,2566,หญิง,ไตรมาส3,ผู้ประกอบวิชาชีพด้านต่างๆ
"4,077",192,2566,หญิง,ไตรมาส3,เจ้าหน้าที่เทคนิค
"4,936",193,2566,หญิง,ไตรมาส3,เสมียน
"33,485",194,2566,หญิง,ไตรมาส3,พนักงานบริการและผู้จำหน่ายสินค้า
"193,519",195,2566,หญิง,ไตรมาส3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"4,403",196,2566,หญิง,ไตรมาส3,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
992,197,2566,หญิง,ไตรมาส3,ผู้ควบคุมเครื่องจักรโรงงาน
"8,701",198,2566,หญิง,ไตรมาส3,ผู้ประกอบอาชีพงานพื้นฐาน
"9,599",199,2566,ชาย,ไตรมาส4,ผู้จัดการ
"5,018",200,2566,ชาย,ไตรมาส4,ผู้ประกอบวิชาชีพด้านต่างๆ
"1,862",201,2566,ชาย,ไตรมาส4,เจ้าหน้าที่เทคนิค
"1,783",202,2566,ชาย,ไตรมาส4,เสมียน
"19,163",203,2566,ชาย,ไตรมาส4,พนักงานบริการและผู้จำหน่ายสินค้า
"193,981",204,2566,ชาย,ไตรมาส4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"24,884",205,2566,ชาย,ไตรมาส4,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"7,140",206,2566,ชาย,ไตรมาส4,ผู้ควบคุมเครื่องจักรโรงงาน
"22,611",207,2566,ชาย,ไตรมาส4,ผู้ประกอบอาชีพงานพื้นฐาน
"1,477",208,2566,หญิง,ไตรมาส4,ผู้จัดการ
"10,159",209,2566,หญิง,ไตรมาส4,ผู้ประกอบวิชาชีพด้านต่างๆ
"6,978",210,2566,หญิง,ไตรมาส4,เจ้าหน้าที่เทคนิค
"8,431",211,2566,หญิง,ไตรมาส4,เสมียน
"36,412",212,2566,หญิง,ไตรมาส4,พนักงานบริการและผู้จำหน่ายสินค้า
"179,505",213,2566,หญิง,ไตรมาส4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"8,410",214,2566,หญิง,ไตรมาส4,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"1,042",215,2566,หญิง,ไตรมาส4,ผู้ควบคุมเครื่องจักรโรงงาน
"6,275",216,2566,หญิง,ไตรมาส4,ผู้ประกอบอาชีพงานพื้นฐาน
"8,782",217,2567,ชาย,ไตรมาส1,ผู้จัดการ
"9,002",218,2567,ชาย,ไตรมาส1,ผู้ประกอบวิชาชีพด้านต่างๆ
"2,175",219,2567,ชาย,ไตรมาส1,เจ้าหน้าที่เทคนิค
"2,388",220,2567,ชาย,ไตรมาส1,เสมียน
"28,284",221,2567,ชาย,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"160,882",222,2567,ชาย,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"30,562",223,2567,ชาย,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"9,636",224,2567,ชาย,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
"27,010",225,2567,ชาย,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
"3,648",226,2567,หญิง,ไตรมาส1,ผู้จัดการ
"14,067",227,2567,หญิง,ไตรมาส1,ผู้ประกอบวิชาชีพด้านต่างๆ
"5,666",228,2567,หญิง,ไตรมาส1,เจ้าหน้าที่เทคนิค
"9,571",229,2567,หญิง,ไตรมาส1,เสมียน
"37,996",230,2567,หญิง,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"122,078",231,2567,หญิง,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"12,216",232,2567,หญิง,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"2,180",233,2567,หญิง,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
"20,316",234,2567,หญิง,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
"7,559",235,2567,ชาย,ไตรมาส2,ผู้จัดการ
"6,300",236,2567,ชาย,ไตรมาส2,ผู้ประกอบวิชาชีพด้านต่างๆ
"4,229",237,2567,ชาย,ไตรมาส2,เจ้าหน้าที่เทคนิค
"4,127",238,2567,ชาย,ไตรมาส2,เสมียน
"24,630",239,2567,ชาย,ไตรมาส2,พนักงานบริการและผู้จำหน่ายสินค้า
"183,407",240,2567,ชาย,ไตรมาส2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"19,327",241,2567,ชาย,ไตรมาส2,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"7,070",242,2567,ชาย,ไตรมาส2,ผู้ควบคุมเครื่องจักรโรงงาน
"21,654",243,2567,ชาย,ไตรมาส2,ผู้ประกอบอาชีพงานพื้นฐาน
"8,183",244,2567,หญิง,ไตรมาส2,ผู้จัดการ
"12,606",245,2567,หญิง,ไตรมาส2,ผู้ประกอบวิชาชีพด้านต่างๆ
"3,632",246,2567,หญิง,ไตรมาส2,เจ้าหน้าที่เทคนิค
"11,156",247,2567,หญิง,ไตรมาส2,เสมียน
"41,551",248,2567,หญิง,ไตรมาส2,พนักงานบริการและผู้จำหน่ายสินค้า
"161,215",249,2567,หญิง,ไตรมาส2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"3,284",250,2567,หญิง,ไตรมาส2,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
215,251,2567,หญิง,ไตรมาส2,ผู้ควบคุมเครื่องจักรโรงงาน
"6,427",252,2567,หญิง,ไตรมาส2,ผู้ประกอบอาชีพงานพื้นฐาน
"12,215",253,2567,ชาย,ไตรมาส3,ผู้จัดการ
"6,111",254,2567,ชาย,ไตรมาส3,ผู้ประกอบวิชาชีพด้านต่างๆ
"3,925",255,2567,ชาย,ไตรมาส3,เจ้าหน้าที่เทคนิค
"4,138",256,2567,ชาย,ไตรมาส3,เสมียน
"26,614",257,2567,ชาย,ไตรมาส3,พนักงานบริการและผู้จำหน่ายสินค้า
"202,450",258,2567,ชาย,ไตรมาส3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"20,493",259,2567,ชาย,ไตรมาส3,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"6,806",260,2567,ชาย,ไตรมาส3,ผู้ควบคุมเครื่องจักรโรงงาน
"12,957",261,2567,ชาย,ไตรมาส3,ผู้ประกอบอาชีพงานพื้นฐาน
"4,657",262,2567,หญิง,ไตรมาส3,ผู้จัดการ
"18,223",263,2567,หญิง,ไตรมาส3,ผู้ประกอบวิชาชีพด้านต่างๆ
"1,626",264,2567,หญิง,ไตรมาส3,เจ้าหน้าที่เทคนิค
"7,677",265,2567,หญิง,ไตรมาส3,เสมียน
"48,236",266,2567,หญิง,ไตรมาส3,พนักงานบริการและผู้จำหน่ายสินค้า
"184,744",267,2567,หญิง,ไตรมาส3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"2,074",268,2567,หญิง,ไตรมาส3,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
228,269,2567,หญิง,ไตรมาส3,ผู้ควบคุมเครื่องจักรโรงงาน
"10,514",270,2567,หญิง,ไตรมาส3,ผู้ประกอบอาชีพงานพื้นฐาน
"12,690",271,2567,ชาย,ไตรมาส4,ผู้จัดการ
"6,284",272,2567,ชาย,ไตรมาส4,ผู้ประกอบวิชาชีพด้านต่างๆ
"3,261",273,2567,ชาย,ไตรมาส4,เจ้าหน้าที่เทคนิค
"2,007",274,2567,ชาย,ไตรมาส4,เสมียน
"24,462",275,2567,ชาย,ไตรมาส4,พนักงานบริการและผู้จำหน่ายสินค้า
"181,464",276,2567,ชาย,ไตรมาส4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"34,919",277,2567,ชาย,ไตรมาส4,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"5,132",278,2567,ชาย,ไตรมาส4,ผู้ควบคุมเครื่องจักรโรงงาน
"19,744",279,2567,ชาย,ไตรมาส4,ผู้ประกอบอาชีพงานพื้นฐาน
"7,131",280,2567,หญิง,ไตรมาส4,ผู้จัดการ
"14,896",281,2567,หญิง,ไตรมาส4,ผู้ประกอบวิชาชีพด้านต่างๆ
"4,894",282,2567,หญิง,ไตรมาส4,เจ้าหน้าที่เทคนิค
"6,610",283,2567,หญิง,ไตรมาส4,เสมียน
"42,343",284,2567,หญิง,ไตรมาส4,พนักงานบริการและผู้จำหน่ายสินค้า
"161,703",285,2567,หญิง,ไตรมาส4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"9,216",286,2567,หญิง,ไตรมาส4,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
95,287,2567,หญิง,ไตรมาส4,ผู้ควบคุมเครื่องจักรโรงงาน
"13,657",288,2567,หญิง,ไตรมาส4,ผู้ประกอบอาชีพงานพื้นฐาน
"7,641",289,2568,ชาย,ไตรมาส1,ผู้จัดการ
"5,132",290,2568,ชาย,ไตรมาส1,ผู้ประกอบวิชาชีพด้านต่างๆ
"2,243",291,2568,ชาย,ไตรมาส1,เจ้าหน้าที่เทคนิค
"2,018",292,2568,ชาย,ไตรมาส1,เสมียน
"26,808",293,2568,ชาย,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"175,752",294,2568,ชาย,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"24,637",295,2568,ชาย,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
"8,367",296,2568,ชาย,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
