VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
3.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,66,หญิง,พันคน,ภาคเหนือ,2564
17.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,67,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
11.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,68,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
0.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,69,ชาย,พันคน,ภาคใต้,2564
0.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,70,หญิง,พันคน,ภาคใต้,2564
0.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,71,ชาย,พันคน,กรุงเทพมหานคร,2564
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,72,หญิง,พันคน,กรุงเทพมหานคร,2564
4.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,73,ชาย,พันคน,ภาคกลาง,2564
4.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,74,หญิง,พันคน,ภาคกลาง,2564
18.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,75,ชาย,พันคน,ภาคเหนือ,2564
7.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,76,หญิง,พันคน,ภาคเหนือ,2564
42.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,77,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
20.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,78,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
1.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,79,ชาย,พันคน,ภาคใต้,2564
0.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,80,หญิง,พันคน,ภาคใต้,2564
0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,81,ชาย,พันคน,กรุงเทพมหานคร,2565
1.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,82,หญิง,พันคน,กรุงเทพมหานคร,2565
6.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,83,ชาย,พันคน,ภาคกลาง,2565
5.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,84,หญิง,พันคน,ภาคกลาง,2565
36.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,85,ชาย,พันคน,ภาคเหนือ,2565
20.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,86,หญิง,พันคน,ภาคเหนือ,2565
122.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,87,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
101.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,88,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
1.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,89,ชาย,พันคน,กรุงเทพมหานคร,2567
0.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,90,หญิง,พันคน,กรุงเทพมหานคร,2567
3.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,91,ชาย,พันคน,ภาคกลาง,2567
1.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,92,หญิง,พันคน,ภาคกลาง,2567
32.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,93,ชาย,พันคน,ภาคเหนือ,2567
30.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,94,หญิง,พันคน,ภาคเหนือ,2567
91.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,95,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
78.11,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,96,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
0.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,97,ชาย,พันคน,ภาคใต้,2567
0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,98,หญิง,พันคน,ภาคใต้,2567
0.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,99,ชาย,พันคน,กรุงเทพมหานคร,2567
1.67,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,100,หญิง,พันคน,กรุงเทพมหานคร,2567
11.02,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,101,ชาย,พันคน,ภาคกลาง,2567
3.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,102,หญิง,พันคน,ภาคกลาง,2567
55.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,103,ชาย,พันคน,ภาคเหนือ,2567
33.75,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,104,หญิง,พันคน,ภาคเหนือ,2567
86.22,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,105,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
56.33,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,106,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
0.27,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,107,ชาย,พันคน,ภาคใต้,2567
0.11,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,108,หญิง,พันคน,ภาคใต้,2567
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,109,ชาย,พันคน,กรุงเทพมหานคร,2567
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,110,หญิง,พันคน,กรุงเทพมหานคร,2567
1.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,111,ชาย,พันคน,ภาคกลาง,2567
0.07,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,112,หญิง,พันคน,ภาคกลาง,2567
8.38,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,113,ชาย,พันคน,ภาคเหนือ,2567
3.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,114,หญิง,พันคน,ภาคเหนือ,2567
12.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,115,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
3.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,116,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
0.48,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,117,ชาย,พันคน,ภาคใต้,2567
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,118,หญิง,พันคน,ภาคใต้,2567
1.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,119,ชาย,พันคน,กรุงเทพมหานคร,2567
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,120,หญิง,พันคน,กรุงเทพมหานคร,2567
2.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,121,ชาย,พันคน,ภาคกลาง,2567
2.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,122,หญิง,พันคน,ภาคกลาง,2567
17.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,123,ชาย,พันคน,ภาคเหนือ,2567
7.65,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,124,หญิง,พันคน,ภาคเหนือ,2567
26.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,125,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
14.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,126,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
0.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,127,ชาย,พันคน,ภาคใต้,2567
1.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,128,หญิง,พันคน,ภาคใต้,2567
3.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,129,ชาย,พันคน,ภาคกลาง,2568
3.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,130,หญิง,พันคน,ภาคกลาง,2568
3.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,131,ชาย,พันคน,ภาคตะวันออก,2568
3.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,132,หญิง,พันคน,ภาคตะวันออก,2568
143.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,133,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
92.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,134,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
60.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,135,ชาย,พันคน,ภาคเหนือ,2568
33.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,136,หญิง,พันคน,ภาคเหนือ,2568
1.24,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,137,ชาย,พันคน,ภาคกลาง,2568
0.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,138,หญิง,พันคน,ภาคกลาง,2568
0.27,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,139,ชาย,พันคน,ภาคใต้,2568
0.19,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,140,หญิง,พันคน,ภาคใต้,2568
2.17,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,141,ชาย,พันคน,ภาคตะวันออก,2568
0.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,142,หญิง,พันคน,ภาคตะวันออก,2568
98.64,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,143,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
66.53,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,144,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
43.26,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,145,ชาย,พันคน,ภาคเหนือ,2568
26.05,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,146,หญิง,พันคน,ภาคเหนือ,2568
3.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,147,ชาย,พันคน,ภาคกลาง,2568
1.37,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,148,หญิง,พันคน,ภาคกลาง,2568
0.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,149,ชาย,พันคน,ภาคใต้,2568
0.13,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,150,หญิง,พันคน,ภาคใต้,2568
0.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,151,ชาย,พันคน,ภาคตะวันออก,2568
0.06,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,152,หญิง,พันคน,ภาคตะวันออก,2568
18.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,153,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
4.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,154,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
5.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,155,ชาย,พันคน,ภาคเหนือ,2568
2.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,156,หญิง,พันคน,ภาคเหนือ,2568
3.69,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,157,ชาย,พันคน,ภาคกลาง,2568
4.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,158,หญิง,พันคน,ภาคกลาง,2568
0.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,159,ชาย,พันคน,ภาคใต้,2568
2.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,160,หญิง,พันคน,ภาคใต้,2568
5.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,161,ชาย,พันคน,ภาคตะวันออก,2568
3.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,162,หญิง,พันคน,ภาคตะวันออก,2568
26.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,163,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
20.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,164,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
19.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,165,ชาย,พันคน,ภาคเหนือ,2568
8.42,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,166,หญิง,พันคน,ภาคเหนือ,2568
6.13,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,167,ชาย,พันคน,ภาคกลาง,2569
3.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,168,หญิง,พันคน,ภาคกลาง,2569
1.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,169,ชาย,พันคน,ภาคใต้,2569
1.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,170,หญิง,พันคน,ภาคใต้,2569
0.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,171,ชาย,พันคน,ภาคใต้ชายแดน,2569
2.39,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,172,ชาย,พันคน,ภาคตะวันออก,2569
0.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,173,หญิง,พันคน,ภาคตะวันออก,2569
114.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,174,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2569
141.58,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,175,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2569
28.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,176,ชาย,พันคน,ภาคเหนือ,2569
0.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,177,ชาย,พันคน,ภาคใต้,2565
1.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,178,หญิง,พันคน,ภาคใต้,2565
0.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,179,ชาย,พันคน,กรุงเทพมหานคร,2565
0.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,180,หญิง,พันคน,กรุงเทพมหานคร,2565
6.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,181,ชาย,พันคน,ภาคกลาง,2565
4.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,182,หญิง,พันคน,ภาคกลาง,2565
26.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,183,ชาย,พันคน,ภาคเหนือ,2565
21.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,184,หญิง,พันคน,ภาคเหนือ,2565
96.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,185,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
50.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,186,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
0.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,187,ชาย,พันคน,ภาคใต้,2565
0.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,188,หญิง,พันคน,ภาคใต้,2565
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,189,ชาย,พันคน,กรุงเทพมหานคร,2565
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,190,หญิง,พันคน,กรุงเทพมหานคร,2565
0.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,191,ชาย,พันคน,ภาคกลาง,2565
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,192,หญิง,พันคน,ภาคกลาง,2565
10.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,193,ชาย,พันคน,ภาคเหนือ,2565
3.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,194,หญิง,พันคน,ภาคเหนือ,2565
9.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,195,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
7.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,196,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,197,ชาย,พันคน,ภาคใต้,2565
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,198,หญิง,พันคน,ภาคใต้,2565
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,199,ชาย,พันคน,กรุงเทพมหานคร,2565
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,200,หญิง,พันคน,กรุงเทพมหานคร,2565
11.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,201,ชาย,พันคน,ภาคกลาง,2565
5.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,202,หญิง,พันคน,ภาคกลาง,2565
10.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,203,ชาย,พันคน,ภาคเหนือ,2565
6.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,204,หญิง,พันคน,ภาคเหนือ,2565
33.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,205,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
21.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,206,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
0.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,207,ชาย,พันคน,ภาคใต้,2565
0.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,208,หญิง,พันคน,ภาคใต้,2565
1.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,209,ชาย,พันคน,กรุงเทพมหานคร,2566
0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,210,หญิง,พันคน,กรุงเทพมหานคร,2566
8.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,211,ชาย,พันคน,ภาคกลาง,2566
2.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,212,หญิง,พันคน,ภาคกลาง,2566
22.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,213,ชาย,พันคน,ภาคเหนือ,2566
17.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,214,หญิง,พันคน,ภาคเหนือ,2566
99.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,215,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
77.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,216,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
0.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,217,ชาย,พันคน,ภาคใต้,2566
0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,218,หญิง,พันคน,ภาคใต้,2566
0.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,219,ชาย,พันคน,กรุงเทพมหานคร,2566
0.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,220,หญิง,พันคน,กรุงเทพมหานคร,2566
11.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,221,ชาย,พันคน,ภาคกลาง,2566
5.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,222,หญิง,พันคน,ภาคกลาง,2566
41.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,223,ชาย,พันคน,ภาคเหนือ,2566
26.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,224,หญิง,พันคน,ภาคเหนือ,2566
65.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,225,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
44.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,226,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
0.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,227,ชาย,พันคน,ภาคใต้,2566
0.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,228,หญิง,พันคน,ภาคใต้,2566
0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,229,ชาย,พันคน,กรุงเทพมหานคร,2566
0.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,230,หญิง,พันคน,กรุงเทพมหานคร,2566
1.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,231,ชาย,พันคน,ภาคกลาง,2566
