FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
NULL,10410000225358,3-98-2/35อด,เมืองอุดรธานี,อุดรธานี,นางธนาภา รัตนาฉฏากร,5,492,กนกกรณ์,ซักฟอกเสื้อผ้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,102.80033,127,17.48786,บ้านโนนยาง,กุดสระ
NULL,10420000125300,3-3(1)-1/30ลย,ภูกระดึง,เลย,บริษัท อรพินก่อสร้าง จำกัด,5,493,บริษัท อรพินก่อสร้าง จำกัด,โม่ บด ย่อยหิน,ดำเนินกิจการ,2023-04-18T21:00:05,101.932,110,16.85275,NULL,ผานกเค้า
NULL,10440000125332,3-9(1)-1/33มค,บรบือ,มหาสารคาม,ห้างหุ้นส่วนจำกัด โรงสีข้าวบรบือ,1,494,ห้างหุ้นส่วนจำกัด โรงสีข้าวบรบือ,สีข้าวชนิดแยกแกลบแยกรำ กำลังสีสูงสุด 60 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.11137,1345,16.0294,-,บรบือ
โพศรี,10410002725272,3-95(1)-27/27อด,เมืองอุดรธานี,อุดรธานี,บริษัท อุดรเจริญศรี (2001) จำกัด,NULL,495,บริษัท อุดรเจริญศรี (2021) จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,102.79852,564/1-3,17.40191,NULL,หมากแข้ง
มิตรภาพ,10430000325354,3-58(1)-3/35นค,เมืองหนองคาย,หนองคาย,ห้างหุ้นส่วนจำกัด โกวิทศิริกุลบริการ,13,496,โกวิทศิริกุลบริการ,ทำคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,102.7174,189,17.87302,NULL,ค่ายบกหวาน
NULL,10410000825314,3-95(1)-8/31อด,วังสามหมอ,อุดรธานี,นายณัฐกร ศรีปะโค,2,497,NULL,ซ่อมชิ้นส่วนอุปกรณ์เครื่องยนต์รถยนต์เพื่อการเกษตรและรถแทร,ดำเนินกิจการ,2023-04-18T21:00:05,103.44454,163,16.94226,บ้านหนองแวงโคก,วังสามหมอ
พยัคฆภูมิพิสัย-บุรีรัมย์,10440000125357,3-9(1)-1/35มค,พยัคฆภูมิพิสัย,มหาสารคาม,บริษัท ข้าวทองพยัคฆ์ จำกัด,5,498,โรงสีข้าวบริษัท ข้าวทองพยัคฆ์ จำกัด,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 100 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.204417,85,15.496889,NULL,เมืองเสือ
หลังสถานีรถไฟ,10410000225267,3-64(13)-2/26อด,เมืองอุดรธานี,อุดรธานี,นายประเทือง ศักดิ์สง่าวงษ์,NULL,499,โรงกลึงสหยนต์,กลึงเชื่อมโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,102.80314,70-70/1,17.41087,NULL,หมากแข้ง
อดุลยเดช,10410000625276,3-66-6/27อด,เมืองอุดรธานี,อุดรธานี,ห้างหุ้นส่วนจำกัด โรงงานเจริญผลอุดร,NULL,500,ห้างหุ้นส่วนจำกัด โรงงานเจริญผลอุดร,ประกอบเครื่องสีข้าว เครื่องจักรต่าง ๆ และรถเพื่อใช้การเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,102.79278,45/15,17.41948,NULL,หมากแข้ง
ร้อยเอ็ด-พนมไพร,20450000125388,จ3-14-1/38รอ,ธวัชบุรี,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด ร้อยเอ็ดธาราทิพย์,4,501,หุ้งหุ้นส่วนจำกัด ร้อยเอ็ดธาราทิพย์,ทำน้ำแข็งก้อนเล็ก กำลังผลิตสูงสุด 27 ตัน/วัน และน้ำดื่ม ผลิตน้ำแข็งหลอดเล็กและหลอดใหญ่,ดำเนินกิจการ,2023-04-18T21:00:05,103.7076,199,16.01223,บ้านอุดม,หนองไผ่
นครสวรรค์,20440000325369,จ3-58(1)-3/36มค,เมืองมหาสารคาม,มหาสารคาม,บริษัท ร.พาณิชย์คอนกรีต จำกัด,NULL,502,บริษัท ร.พาณิชย์คอนกรีต จำกัด,ทำคอนกรีตผสมเสร็จ ผลิตภัณฑ์คอนกรีต และผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,103.27191,71,16.20457,NULL,ตลาด
-,20440000225361,จ3-14-2/36มค,เมืองมหาสารคาม,มหาสารคาม,บริษัท 09 น้ำแข็งหลอด จำกัด,1,503,บริษัท 09 น้ำแข็งหลอด จำกัด,ทำน้ำแข็งก้อนเล็ก ,ดำเนินกิจการ,2023-04-18T21:00:05,103.238019,175,16.195382,-,ท่าสองคอน
แจ้งสนิท,10440000125340,3-58(1)-1/34มค,เมืองมหาสารคาม,มหาสารคาม,การไฟฟ้าส่วนภูมิภาคจังหวัดมหาสารคาม,17,504,แผนกโรงงานผลิตภัณฑ์คอนกรีต,ทำผลิตภัณฑ์คอนกรีต เช่น เสาไฟฟ้าคอนกรีตอัดแรง,ดำเนินกิจการ,2023-04-18T21:00:05,103.34496,NULL,16.1632,NULL,เขวา
NULL,20440300125386,จ3-56-1/38มค,เชียงยืน,มหาสารคาม,นายธวัชชัย มิ่งมงคล,2,505,โรงอิฐมิ่งมงคล,ทำอิฐดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,102.97777,-,16.43296,บ้านเมืองเพ็ง,กู่ทอง
 ,20440001625361,จ3-103(1)-16/36มค,กันทรวิชัย,มหาสารคาม,อาทิตย์  บริหาร  ,4,506,เพชรทิพย์ ฟู้ดส์,ทำเกลือสินเธาว์,ดำเนินกิจการ,2023-04-18T21:00:05,103.30812,-,16.342508,บ้านหนองแวง,โคกพระ
เลียบวัด,10430000125283,3-10(3)-1/28นค,ท่าบ่อ,หนองคาย,นางสาวศุภกาญจน์ อภิรักษ์เมธาวงศ์,4,507,มุ่ยเจริญ,ทำเส้นก๋วยเตี๋ยว,ดำเนินกิจการ,2023-04-18T21:00:05,102.57524,590,17.85064,สุขาภิบาล 10,ท่าบ่อ
-,10440000125365,3-9(2)-1/36มค,บรบือ,มหาสารคาม,บริษัท เจริญ อินเตอร์ สตาร์ช จำกัด,7,508,บริษัท เจริญ อินเตอร์ สตาร์ช จำกัด,ผลิตแป้งมันสำปะหลัง ,ดำเนินกิจการ,2023-04-18T21:00:05,103.114244,82,15.989449,บ้านฮ่องน้อย,กำพี้
ปัทมานนท์ ,20450100125387,จ3-58(1)-1/38รอ,สุวรรณภูมิ,ร้อยเอ็ด,บริษัท ศรีแสงดาว (สุวรรณภูมิ) จำกัด,6,509,บริษัท ศรีแสงดาว (สุวรรณภูมิ) จำกัด,ผลิตภัณฑ์คอนกรีต เช่น คอนกรีตผสมเสร็จ แผ่นพื้นคอนกรีต    คอนกรีตบล๊อก,ดำเนินกิจการ,2023-04-18T21:00:05,103.78456,2,15.62623,บ้านน้ำคำน้อย,สระคู
แจ้งสนิท,10450000125158,3-14-1/15รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด โรงน้ำแข็งจำนงรัตน์,16,510,ห้างหุ้นส่วนจำกัด โรงน้ำแข็งจำนงรัตน์,ทำน้ำแข็งก้อนเล็กวันละ 17.8 ตัน และทำน้ำแข็งซองได้วันละ 644,ดำเนินกิจการ,2023-04-18T21:00:05,103.6167,NULL,16.06458,NULL,เหนือเมือง
ร้อยเอ็ด -โพนทอง,10450000925276,3-9(1)-9/27รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,บริษัท โรงสีข้าวไทยเพิ่มพูลร้อยเอ็ด จำกัด,23,511,บริษัท โรงสีข้าวไทยเพิ่มพูลร้อยเอ็ด จำกัด,สีข้าว (กำลังสีสูงสุดของร้านสีข้าว 200 ตัน/วัน) ปรับปรุงคุณภาพข้าวสาร (กำลังการผลิต 8 ตัน/ชั่วโมง) และอบลดความชื้นข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,103.6777,209,16.06972,บ้านหนองผักแว่น,เหนือเมือง
ปัทมานนท์,10450000425251,3-95(1)-4/25รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,บริษัท โรงกลึงเจริญยนต์ร้อยเอ็ด 2012 จำกัด,NULL,512,บริษัท โรงกลึงเจริญยนต์ร้อยเอ็ด 2012 จำกัด,กลึง-เชื่อมโลหะและซ่อมเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,103.647816,3/3-5,16.050514,NULL,ในเมือง
ปัทมานนท์,10450000325287,3-9(1)-3/28รอ,เกษตรวิสัย,ร้อยเอ็ด,บริษัท ย่งฮวดอินเตอร์ไรซ์ จำกัด,8,513,บริษัท ย่งฮวดอินเตอร์ไรซ์ จำกัด,สีข้าวชนิดแยกแกลบแยกรำ กำลังการผลิตสูงสุดของร้านสีข้าว 720 เกวียน/วัน และอบข้าวเปลือก 800 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.60717,18,15.65374,-,เกษตรวิสัย
ปัทมานนท์,20450100225377,จ3-14-2/37รอ,เกษตรวิสัย,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด ธาราทิพย์เกษตรวิสัย,2,514,ห้างหุ้นส่วนจำกัด ธาราทิพย์เกษตรวิสัย,ทำน้ำแข็งก้อนเล็ก กำลังผลิตสูงสุด 30 ตัน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.60949,794,15.65345,NULL,เกษตรวิสัย
บายพาส,20450000525371,จ3-95(1)-5/37รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,นายสิทธิชัย ลีธนศักดิ์สกุล,7,515,อู่รุ่งเรืองบริการ,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,103.62092,103,16.04977,NULL,ดงลาน
นิวซีแลนด์,10440100125323,3-14-1/32มค,พยัคฆภูมิพิสัย,มหาสารคาม,ห้างหุ้นส่วนจำกัด วิสิทธิ์ก่อสร้างพยัคฆ์,14,516,ห้างหุ้นส่วนจำกัด วิสิทธิ์ก่อสร้างพยัคฆ์,ทำน้ำแข็งก้อนเล็ก กำลังการผลิต 160 ตัน/วัน รวมเป็น 213.00 ตัน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.19969,336,15.50496,-,ปะหลาน
สารคาม-ร้อยเอ็ด,20440400125385,จ3-58(1)-1/38มค,เมืองมหาสารคาม,มหาสารคาม,บริษัท ปูนซีเมนต์ไทย (แก่งคอย) จำกัด,14,517,บริษัท ผลิตภัณฑ์และวัตถุก่อสร้าง จำกัด,"ทำผลิตภัณฑ์คอนกรีต เช่น แผ่นพื้นสำเร็จรูป,เสาเข็มคอนกรีตอัดแรง คอนกรีตผสมเสร็จ",ดำเนินกิจการ,2023-04-18T21:00:05,103.29775,144,16.15427,NULL,แวงน่าง
แจ้งสนิท,20450200125386,จ3-95(1)-1/38รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,บริษัท โค้วยู่ฮะมอเตอร์ จำกัด,16,518,บริษัท โค้วยู่ฮะมอเตอร์ จำกัด สาขาร้อยเอ็ด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,103.62285,266,16.061169,NULL,เหนือเมือง
ร้อยเอ็ด-โพนทอง,20450004225341,จ3-9(1)-42/34รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด โรงสีข้าวเจริญรัชต์ร้อยเอ็ด,4,519,โรงสีข้าวเจริญรัชต์ร้อยเอ็ด,สีข้าวชนิดแยกแกลบแยกรำ (กำลังการผลิตส่วนขยาย 60 ตัน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.67797,310,16.06987,บ้านหนองผักแว่น,เหนือเมือง
NULL,10450000125356,3-2(5)-1/35รอ,เมืองร้อยเอ็ด,ร้อยเอ็ด,นายวิบูลย์ กุลเวชกิจ,17,520,วิบูลย์ ค้าข้าว,เก็บรักษาข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,103.65269,65/2,16.07609,NULL,เหนือเมือง
สมเด็จ-สหัสยันธุ์,10460001025299,3-9(6)-10/29กส,สมเด็จ,กาฬสินธุ์,นายวิชาญ แซ่คู,10,521,วิชาญมันเส้น,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,103.64262,10,16.7568,NULL,หมูม่น
NULL,10450013625228,3-9(1)-136/22รอ,สุวรรณภูมิ,ร้อยเอ็ด,บริษัท ทุ่งกุลาข้าวไทย จำกัด,1,522,บริษัท ทุ่งกุลาข้าวไทย จำกัด,สีข้าว (กำลังสีสูงสุดของร้านสีข้าว 43 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.68566,420,15.64327,NULL,สระคู
NULL,10450000225263,3-58(1)-2/26รอ,เชียงขวัญ,ร้อยเอ็ด,บริษัท เดชโยธินวิศวกิจ จำกัด,7,523,บริษัท เดชโยธินวิศวกิจ จำกัด,ทำผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,103.68721,137,16.07792,บ้านโนนสะอาด,หมูม้น
สมเด็จ-คำม่วง,10460002025264,3-9(1)-20/26กส,สมเด็จ,กาฬสินธุ์,นายอานนท์ ดอนสกุล,9,524,โรงสีสมเด็จทวีผล 2,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 90 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.72976,271,16.70323,NULL,หนองแวง
สุวรรณภูมิ-ยโสธร,20450000225378,จ3-9(1)-2/37รอ,สุวรรณภูมิ,ร้อยเอ็ด,บริษัท โรงสีศรีแสงดาวเพิ่มพูน จำกัด,9,525,บริษัท โรงสีศรีแสงดาวเพิ่มพูน จำกัด,สีข้าวชนิดแยกแกลบแยกรำ  (กำลังสีสูงสุดของร้านสีข้าว 500 เกวียน/วัน และ ขัดข้าวขาวได้สูงสุด 200 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.8249,153/1,15.61022,-,สระคู
วังสามหมอ-คำม่วง,10460100125388,3-11(3)-1/38กส,สามชัย,กาฬสินธุ์,บริษัท อุตสาหกรรมน้ำตาลอีสาน จำกัด,9,526,บริษัท อุตสาหกรรมน้ำตาลอีสาน จำกัด,"ทำน้ำตาลทรายดิบและน้ำตาลทรายขาว กำลังการผลิต 2,400 ตันอ้อย/ วัน ผลิต ส่งหรือจำหน่ายพลังงานไฟฟ้า",ดำเนินกิจการ,2023-04-18T21:00:05,103.54477,99,16.93054,NULL,สำราญ
แจ้งสนิท,20450300225375,จ3-58(1)-2/37รอ,ธวัชบุรี,ร้อยเอ็ด,บริษัท อินเตอร์คอนกรีตอุตสาหกรรม จำกัด,5,527,บริษัท อินเตอร์คอนกรีตอุตสาหกรรม จำกัด,ทำคอนกรีตผสมเสร็จ แผ่นพื้นสำเร็จรูป และผลิตภัณฑ์คอนกรีตอื่นๆ,ดำเนินกิจการ,2023-04-18T21:00:05,103.67729,143,16.06928,NULL,นิเวศน์
แจ้งสนิท,20450000425374,จ3-58(1)-4/37รอ,ธวัชบุรี,ร้อยเอ็ด,นายเนตร เนตรประจักษ์,7,528,ประจักษ์,ทำผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,103.69856,123,16.05463,บ้านประตูชัย,นิเวศน์
-,20450001225344,จ3-9(1)-12/34รอ,พนมไพร,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด โรงสีชัยวัฒนวรัณพนมไพร,4,529,โรงสีชัยวัฒนนวรัณพนมไพร,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 100 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,104.11655,-,15.6729,บ้านพนมไพร,พนมไพร
ห้วยเม็ก-ท่าคันโท,20460000325359,จ3-9(6)-3/35กส,หนองกุงศรี,กาฬสินธุ์,นายณัฐภัทร ธวัชชุติกร,2,530,ทวีทรัพย์,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,103.3041,194,16.66853,NULL,หนองกุงศรี
NULL,10450000225354,3-9(6)-2/35รอ,หนองพอก,ร้อยเอ็ด,นายฉัตรชัย คำชาลี,4,531,ทรัพย์ทวี,ทำมันเส้น ได้เดือนละ 50 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,104.27373,66,16.32186,บ้านห้วยค้อ,ผาน้ำย้อย
ถีนานนท์,10460000125314,3-9(2)-1/31กส,เมืองกาฬสินธุ์,กาฬสินธุ์,บริษัท เอเซียโมดิไฟด์สตาร์ช จำกัด,7,532,บริษัท เอเซียโมดิไฟด์สตาร์ช จำกัด,ทำแป้งมันสำปะหลัง,ดำเนินกิจการ,2023-04-18T21:00:05,103.55833,190,16.48574,-,โพนทอง
ถีนานนท์,10460000125322,3-9(1)-1/32กส,เมืองกาฬสินธุ์,กาฬสินธุ์,บริษัท โรงสีข้าววิบูลย์กิจกาฬสินธุ์ จำกัด,-,533,บริษัท โรงสีข้าววิบูลย์กิจกาฬสินธุ์ จำกัด,สีข้าว ชนิดแยกแกลบแยกรำ,หยุดชั่วคราว,2023-04-18T21:00:05,103.52142,101/1,16.44722,-,กาฬสินธุ์
ถีนานนท์,20460000425332,จ3-95(1)-4/33กส,เมืองกาฬสินธุ์,กาฬสินธุ์,บริษัท โตโยต้ากาฬสินธุ์ จำกัด,NULL,534,ศูนย์บริการโตโยต้ากาฬสินธุ์,เคาะพ่นสีรถยนต์ ซ่อมรถยนต์ และเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,103.521205,99,16.444227,NULL,กาฬสินธุ์
กาฬสินธุ์-สหัสขันธุ์ กม. 14,10460004725317,3-9(6)-47/31กส,เมืองกาฬสินธุ์,กาฬสินธุ์,นายนิพัชร ธวัชชุติกร,8,535,ลานมันหนองสอ,ทำมันเส้น ได้เดือนละ 100 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.50962,NULL,16.5592,NULL,บึงวิชัย
-,20460000225328,จ3-9(1)-2/32กส,สมเด็จ,กาฬสินธุ์,บริษัท โรงสีข้าวชัยรุ่งโรจน์ จำกัด,8,536,บริษัท โรงสีข้าวชัยรุ่งโรจน์ จำกัด,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 25 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.64674,104,16.74603,บ้านดงแหลม,หมูม่น
ถีนานนท์,20460000225377,จ3-58(1)-2/37กส,สมเด็จ,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด ทรงวัฒนะคอนกรีต,12,537,ห้างหุ้นส่วนจำกัด ทรงวัฒนะคอนกรีต,ทำคอนกรีตผสมเสร็จ และผลิตภัณฑ์คอนกรีตทุกชนิด,ดำเนินกิจการ,2023-04-18T21:00:05,103.692569732666,41,16.609215924322,NULL,หนองแวง
เสลภูมิ-โพนทอง,20450000225360,จ3-34(1)-2/36รอ,เสลภูมิ,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด บริบูรณ์พูนทรัพย์ ประดิษฐภัณฑ์,6,538,ห้างหุ้นส่วนจำกัด บริบูรณ์พูนทรัพย์ ประดิษฐภัณฑ์,ไส เซาะร่อง ทำวงกบ บานประตู-หน้าต่าง รถเข็นน้ำ กระบะรถบรรทุกเพื่อการเกษตรและเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,103.90839,NULL,16.03449,บ้านนาเมือง,นาเมือง
เสลภูมิ-โพนทอง,10450013925248,3-9(1)-139/24รอ,เสลภูมิ,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด โรงสีข้าวทรัพย์เสรี,6,539,ห้างหุ้นส่วนจำกัด โรงสีข้าวทรัพย์เสรี,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 120 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.83975,136,15.5993,-,ขวัญเมือง
กุดยางสามัคคี,10460008125282,3-9(1)-81/28กส,เมืองกาฬสินธุ์,กาฬสินธุ์,บริษัท อาร์ซีเค อะกรีมาร์เกตติ้ง จำกัด,-,540,โรงสีรุ่งชัยกิจ,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 70 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.49663,43,16.43001,-,กาฬสินธุ์
-,10450000125323,3-3(4)-1/32รอ,เสลภูมิ,ร้อยเอ็ด,นางนันทวัน อิสระ,-,541,-,ดูดทราย ทะเบียนเรือเลขที่ 304501661,ดำเนินกิจการ,2023-04-18T21:00:05,103.9137,-,15.95509,แม่น้ำชี,นาเลิง
NULL,10470000225360,3-103(1)-2/36สน,วานรนิวาส,สกลนคร,นางสาวเจนจิรา เจริญชัย,1,542,NULL,ทำเกลือสินเธาว์โดยวิธีต้ม,ดำเนินกิจการ,2023-04-18T21:00:05,103.61521,NULL,17.77946,บ้านกุดเรือคำ,คูสะคาม
NULL,10470000425366,3-103(1)-4/36สน,วานรนิวาส,สกลนคร,นางละเอียด ทัศวงษา,1,543,ศิริลักษณ์พานิชย์,ทำเกลือสินเธาว์โดยวิธีต้ม,ดำเนินกิจการ,2023-04-18T21:00:05,103.62383,NULL,17.75057,บ้านดอกนอ,อินทร์แปลง
-,10460000125371,3-9(2)-1/37กส,เมืองกาฬสินธุ์,กาฬสินธุ์,บริษัท อินกริดิออน (ประเทศไทย) จำกัด,7,544,บริษัท อินกริดิออน (ประเทศไทย) จำกัด,"ผลิตแป้งมันสำปะหลัง ได้ปีละ 18,000 ตัน และแป้งสำเร็จรูป ",ดำเนินกิจการ,2023-04-18T21:00:05,103.6644,41,16.56393,บ้านโนนคำม่วง,นาจารย์
ยางตลาด-โพนทอง,20460000425373,จ3-34(2)-4/37กส,ฆ้องชัย,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด จงเจริญร่วมค้า,3,545,ห้างหุ้นส่วนจำกัด จงเจริญร่วมค้า,ทำวงกบประตูหน้าต่าง,ดำเนินกิจการ,2023-04-18T21:00:05,103.45121,163,16.3161,บ้านหนองบัว,โคกสะอาด
ถีนานนท์,20460000425357,จ3-58(1)-4/35กส,ยางตลาด,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด วิบูลย์ภัณฑ์คอนกรีต,5,546,ห้างหุ้นส่วนจำกัด วิบูลย์ภัณฑ์คอนกรีต,ทำคอนกรีตผสมเสร็จ และทำผลิตภัณฑ์คอนกรีตทุกชนิด,ดำเนินกิจการ,2023-04-18T21:00:05,103.45731,149,16.40908,บ้านโคกศรี,อุ่มเม่า
ถีนานนท์,10460100125347,3-58(1)-1/34กส,ยางตลาด,กาฬสินธุ์,บริษัท กาฬสินธุ์คอนกรีต (2000) จำกัด,8,547,บริษัท กาฬสินธุ์คอนกรีต (2000) จำกัด,ผลิตภัณฑ์คอนกรีต เช่น เสาเข็ม พื้นแผ่นเรียบ พื้นรูปตัวที พื้นรูปตัวยู บล็อกปูพื้น,ดำเนินกิจการ,2023-04-18T21:00:05,103.451808,151,16.410475,-,ดอนสมบูรณ์
ร้อยเอ็ด-กุฉินารายณ์,20450000325384,จ3-58(1)-3/38รอ,โพนทอง,ร้อยเอ็ด,ห้างหุ้นส่วนจำกัด ศิริศักดิ์ก่อสร้าง,3,548,ห้างหุ้นส่วนจำกัด ศิริศักดิ์ก่อสร้าง,ผลิตภัณฑ์คอนกรีต เช่น คอนกรีตผสมเสร็จ แผ่นพื้นคอนกรีต คอนกรีตบล๊อก,ดำเนินกิจการ,2023-04-18T21:00:05,103.97878,217,16.31758,-,แวง
ยางตลาด-ห้วยเม็ก,10460000425300,3-9(6)-4/30กส,ห้วยเม็ก,กาฬสินธุ์,นายสมนึก เหล่าเลิศวรกุล,3,549,เจริญพรพืชผล,ทำมันเส้น ได้เดือนละ 100 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.18334,NULL,16.65733,NULL,คำใหญ่
ห้วยเม็ก-กระนวน,10460100125339,3-9(6)-1/33กส,ห้วยเม็ก,กาฬสินธุ์,นายสมเกียรติ เหล่าเลิศวรกุล,9,550,เจริญพร 2,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,103.20048,NULL,16.64833,บ้านโพธิ์ทอง,คำใหญ่
ท่าคันโท-หนองกุงศรี (สายเก่า),10460000125330,3-9(2)-1/33กส,ท่าคันโท,กาฬสินธุ์,บริษัท ไทยวา จำกัด (มหาชน),12,551,บริษัท ไทยวา จำกัด (มหาชน),ผลิตแป้งมันสำปะหลัง,ดำเนินกิจการ,2023-04-18T21:00:05,103.26496,136,16.93122,NULL,นาตาล
กาฬสินธุ์-กระนวน,10460000225270,3-9(6)-2/27กส,ห้วยเม็ก,กาฬสินธุ์,นายยิ่งประเสริฐ วรพิมลพงศ์,2,552,ยิ่งเจริญ,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,103.19285,NULL,16.65422,บ้านคำเจริญ,คำใหญ่
กาฬสินธุ์-สหัสขันธ์,20460000125379,จ3-95(1)-1/37กส,เมืองกาฬสินธุ์,กาฬสินธุ์,นางสาวพบพร ตากไธสง,6,553,ส.บุญเฮงการช่าง,ซ่อมเครื่องยนต์และเคาะพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,103.52871,120,16.48286,บ้านห้วยสีทน,โพนทอง
NULL,10460000525190,3-9(1)-5/19กส,กมลาไสย,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด โรงสีไฟกาฬสินธุ์รุ่งเรือง 3,5,554,ห้างหุ้นส่วนจำกัด โรงสีไฟกาฬสินธุ์รุ่งเรือง 3,สีข้าว,ดำเนินกิจการ,2023-04-18T21:00:05,103.57241,77,16.31499,NULL,กมลาไสย
 ,10470000325368,3-103(1)-3/36สน,วานรนิวาส,สกลนคร,นางสาวอมรรัตน์ ตุงคุณะ และนางสาวชนิดาภา จุ่นแก้ว,1,555,NULL,ทำเกลือสินเธาว์โดยวิธีต้ม,ดำเนินกิจการ,2023-04-18T21:00:05,103.61062,-,17.76147,บ้านกุดเรือคำ,กุดเรือคำ
กาฬสินธุ์-กมลาไสย,10460000125298,3-10(3)-1/29กส,เมืองกาฬสินธุ์,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด สินทวีโภคภัณฑ์ ,18,556,ห้างหุ้นส่วนจำกัด สินทวีโภคภัณฑ์กาฬสินธุ์,ทำเส้นก๋วยเตี๋ยว,ดำเนินกิจการ,2023-04-18T21:00:05,103.54528,115,16.38329,-,ห้วยโพธิ์
ถีนานนท์,10460100125297,3-14-1/29กส,เมืองกาฬสินธุ์,กาฬสินธุ์,นางสาววันดี ไชยศิวามงคล,NULL,557,กาลาริส,ทำน้ำแข็งก้อนเล็ก เพิ่มอีกวันละ 25.56 ตัน รวมกับของเดิมเป็นวันละ 53.65 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.52099,29,16.44428,NULL,กาฬสินธุ์
บ้านม่วง-กุดเรือคำ,10470000125354,3-103(1)-1/35สน,วานรนิวาส,สกลนคร,นางฆาริน โอสถาเลิศ,2,558,เกลือสกล,ทำเกลือสินเธาว์ สูบ หรือนำน้ำเกลือขึ้นมาจากใต้ดิน และบดหรือป่นเกลือ,ดำเนินกิจการ,2023-04-18T21:00:05,103.60983,NULL,17.76013,บ้านจำปาดง,คูสะคาม
NULL,10480000425266,3-95(1)-4/26นพ,ธาตุพนม,นครพนม,นายมานะ หนูห่วง, 13,559,ขาวการช่าง,ซ่อมเคาะพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,104.72256,NULL,16.93877,NULL,ธาตุพนม
