วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,25,GI(E) 1-448,บริษัท ซีเอชอีวี (ประเทศไทย) จำกัด,25,2568-09-12T00:00:00,ชลบุรี
--,26,GI(E) 1-451,บริษัท เท็คซูน (ไทยแลนด์) จำกัด,26,2568-09-12T00:00:00,ชลบุรี
--,27,GI(E) 1-453,บริษัท ซีทีเอส ออโตโมทีฟ จำกัด,27,2568-09-12T00:00:00,ชลบุรี
--,28,GI(E) 1-454,บริษัท บีบีทีเอช จำกัด,28,2568-09-12T00:00:00,ชลบุรี
--,29,GI(E) 1-455,บริษัท ยิห์ เต๊อฮ์ ไลฟ์สไตล์ อินเตอร์เนชั่นแนล จำกัด,29,2568-09-12T00:00:00,ชลบุรี
--,30,GI(E) 1-460,บริษัท เลอไท แพ็คเกจจิ้ง (ประเทศไทย) จำกัด,30,2568-09-12T00:00:00,ชลบุรี
--,31,GI(E) 1-464,บริษัท โควู ไทย จำกัด,31,2568-09-12T00:00:00,ชลบุรี
--,32,GI(E) 1-466,บริษัท ยาฮู (ประเทศไทย) จำกัด,32,2568-09-12T00:00:00,ชลบุรี
--,33,GI(E) 1-467,บริษัท จินซอง ที.อี.ซี. (ประเทศไทย) จำกัด,33,2568-09-12T00:00:00,ชลบุรี
--,34,GI(E) 1-471,บริษัท นิว ทอร์ช เทคโนโลยี (ประเทศไทย) จำกัด,34,2568-09-12T00:00:00,ชลบุรี
--,35,GI(E) 1-472,บริษัท เจเอ็นแซดซี แมนูแฟคเจอริ่ง (ไทยแลนด์) จำกัด,35,2568-09-12T00:00:00,ชลบุรี
--,36,GI(E) 1-496,บริษัท เวสต์ อินเตอร์เนชั่นแนล (ประเทศไทย) จำกัด,36,2568-09-12T00:00:00,ชลบุรี
--,37,GI(E) 1-505,บริษัท เชร็ด-เทค เอเซีย จำกัด,37,2568-09-12T00:00:00,ชลบุรี
--,38,GI(E) 1-574,บริษัท เคทีที (ประเทศไทย) จำกัด,38,2568-10-12T00:00:00,ชลบุรี
--,39,GI(E) 1-579,บริษัท ซี.บี.การาจ จำกัด,39,2568-12-19T00:00:00,ชลบุรี
--,40,GI(E) 1-585,บริษัท เอชเอฟซี อิเล็กทรอนิกส์ นิว แมททีเรียล (ไทยแลนด์) จำกัด,40,2568-12-19T00:00:00,ชลบุรี
--,41,GI(E) 1-586,บริษัท อลิลา โฮม (ไทยแลนด์) จำกัด,41,2568-12-19T00:00:00,ชลบุรี
--,42,GI(E) 1-593,บริษัท เฮง เฮง เฮง พลาสติก  จำกัด,42,2568-12-25T00:00:00,ชลบุรี
--,43,GI(E) 1-594,บริษัท เฮง เฮง เฮง พลาสติก  จำกัด,43,2568-12-25T00:00:00,ชลบุรี
--,44,GI(E) 1-595,บริษัท เอ.เจ.พลาสท์ จำกัด (มหาชน),44,2568-12-25T00:00:00,ชลบุรี
--,45,GI(E) 1-596,บริษัท บัวขาว เทรดดิ้ง จำกัด,45,2568-12-25T00:00:00,ชลบุรี
--,46,GI(E) 1-597,ห้างหุ้นส่วนจำกัด ช้างแก้ว 2006 ทรานสปอร์ต,46,2568-12-25T00:00:00,ชลบุรี
--,47,GI(E) 1-598,บริษัท ฮงพิน อิเล็กทรอนิกส์ เทคโนโลยี จำกัด,47,2568-12-25T00:00:00,ชลบุรี
--,48,GI(E) 1-599,บริษัท ยูบี แพ็คเกจจิ้ง (ประเทศไทย) จำกัด,48,2568-12-25T00:00:00,ชลบุรี
--,49,GI(E) 1-600,บริษัท ท็อปซัน เทคโนโลยี (ประเทศไทย) จำกัด,49,2568-12-25T00:00:00,ชลบุรี
--,50,GI(E) 1-601,บริษัท แอนเซน เทคโนโลยี จำกัด (สาขา 1),50,2568-12-25T00:00:00,ชลบุรี
--,51,GI(E) 1-602,บริษัท สยามไดร์ฟ กอล์ฟ คาร์ท จำกัด,51,2568-12-25T00:00:00,ชลบุรี
--,52,GI(E) 1-603,บริษัท เวิร์ล ลิงค์ โฮลดิ้งส์ จำกัด,52,2568-12-25T00:00:00,ชลบุรี
--,53,GI(E) 1-604,บริษัท จ้านหยู เอ็นไวรอนเม้นท์ (ไทยแลนด์) จำกัด,53,2568-12-25T00:00:00,ชลบุรี
--,54,GI(E) 1-605,บริษัท เก้าเจริญ 999 จำกัด,54,2568-12-25T00:00:00,ชลบุรี
--,55,GI(E) 1-606,บริษัท ไทยเมค อินดัสทรี แอนด์ เทรด (ไทยแลนด์) จำกัด,55,2568-12-25T00:00:00,ชลบุรี
--,56,GI(E) 1-607,บริษัท ยียี่ ทูลส์ (ไทยแลนด์) จำกัด,56,2568-12-25T00:00:00,ชลบุรี
--,57,GI(E) 1-608,บริษัท เจียเย่ ออโตเมติก เจนเนอเรชั่น อีควิปเมนท์ จำกัด,57,2568-12-25T00:00:00,ชลบุรี
--,58,GI(E) 1-609,บริษัท แจสเปอร์ แอดดิทีฟส์ (ประเทศไทย) จำกัด,58,2568-12-25T00:00:00,ชลบุรี
--,59,GI(E) 1-610,บริษัท อมาโลดาย ทราเวลลิ่ง โปรดัคส์ (ไทยแลนด์) จำกัด,59,2568-12-25T00:00:00,ชลบุรี
--,60,GI(E) 1-611,บริษัท เลิฟดอร์ (ไทยแลนด์) จำกัด,60,2568-12-25T00:00:00,ชลบุรี
--,61,GI(E) 1-612,บริษัท วายทีที อินโนเวชั่น ทูลส์ (ประเทศไทย) จำกัด,61,2568-12-25T00:00:00,ชลบุรี
--,62,GI(E) 1-613,บริษัท ฟลายออดิโอ อิเล็คทรอนิกส์ เทคโนโลยี (ประเทศไทย) จำกัด,62,2568-12-25T00:00:00,ชลบุรี
--,63,GI(E) 1-614,บริษัท โทรัส (ประเทศไทย) จำกัด,63,2568-12-25T00:00:00,ชลบุรี
--,64,GI(E) 1-615,บริษัท เอ็กซ์แพค (ไทยแลนด์) จำกัด,64,2568-12-25T00:00:00,ชลบุรี
