ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดี เทิดพระเกียรติ ร.9,1,เนื่องในวันคล้ายวันพระบรมราชสมภพของพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร 5 ธันวาคม 2568 โทรทัศน์รวมการเฉพาะกิจแห่งประเทศไทย ขอเสนอสารคดี น้อมรำลึกในพระมหากรุณาธิคุณ,5.52 นาที,5-ธ.ค.-68,1,https://youtu.be/qJO1-VjXyn8?t=5
