วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2571-11-20T00:00:00,34,GI(E) 3-189,บริษัท เอชแอนด์อาร์ เคมฟาร์ม (ประเทศไทย) จำกัด,34,2568-11-21T00:00:00,ชลบุรี
2571-11-23T00:00:00,35,GI(E) 3-191,บริษัท คาโอ อินดัสเตรียล (ประเทศไทย) จำกัด,35,2568-11-24T00:00:00,ชลบุรี
2571-11-24T00:00:00,36,GI(E) 3-197,บริษัท ไอเจทีที (ประเทศไทย) จำกัด,36,2568-11-25T00:00:00,ชลบุรี
2571-11-27T00:00:00,37,GI(E) 3-209,บริษัท ศิลาพรชัย จำกัด,37,2568-11-28T00:00:00,ชลบุรี
2571-11-27T00:00:00,38,GI(E) 3-211,บริษัท ศิลาพรชัย จำกัด,38,2568-11-28T00:00:00,ชลบุรี
2571-02-12T00:00:00,39,GI(E) 3-218,บริษัท โบรเซ่ (ประเทศไทย) จำกัด,39,2568-03-12T00:00:00,ชลบุรี
2571-02-12T00:00:00,40,GI(E) 3-222,บริษัท ฮอลลี่ อิเลคทรอนิค มิเตอร์ จำกัด,40,2568-03-12T00:00:00,ชลบุรี
2571-02-12T00:00:00,41,GI(E) 3-225,บริษัท ฮอลลี่ กรุ๊ป อิเลคทริค (ประเทศไทย) จำกัด,41,2568-03-12T00:00:00,ชลบุรี
2571-03-12T00:00:00,42,GI(E) 3-228,บริษัท เซเลอเรส (ประเทศไทย) จำกัด,42,2568-04-12T00:00:00,ชลบุรี
2571-07-12T00:00:00,43,GI(E) 3-229,บริษัท ซุปเปอร์ฟาสท์ เทคโนโลยี (ประเทศไทย) จำกัด,43,2568-08-12T00:00:00,ชลบุรี
2571-08-12T00:00:00,44,GI(E) 3-230,บริษัท นิตโต้ มาเทค (ประเทศไทย) จำกัด,44,2568-09-12T00:00:00,ชลบุรี
2571-10-12T00:00:00,45,GI(E) 3-235,บริษัท ต้ายัง เทคโนโลยี (ประเทศไทย) จำกัด,45,2568-11-12T00:00:00,ชลบุรี
2571-11-12T00:00:00,46,GI(E) 3-239,บริษัท มิค อินดัสตรี้ส์ (ประเทศไทย) จำกัด,46,2568-12-12T00:00:00,ชลบุรี
2571-11-12T00:00:00,47,GI(E) 3-240,บริษัท ทิมฟานี อะคูสติก เทคโนโลยี (ประเทศไทย) จำกัด,47,2568-12-12T00:00:00,ชลบุรี
2571-12-14T00:00:00,48,GI(E) 3-247,บริษัท ไทโย แพ็คกิ้ง (ประเทศไทย) จำกัด,48,2568-12-15T00:00:00,ชลบุรี
2571-12-16T00:00:00,49,GI(E) 3-251,บริษัท แคม พลาส (ประเทศไทย) จำกัด,49,2568-12-17T00:00:00,ชลบุรี
2571-12-16T00:00:00,50,GI(E) 3-255,บริษัท คาเนมิทซึ สลิท (ประเทศไทย) จำกัด,50,2568-12-17T00:00:00,ชลบุรี
2571-12-18T00:00:00,51,GI(E) 3-258,บริษัท ไทยลู้บเบล็นดิ้ง จำกัด,51,2568-12-19T00:00:00,ชลบุรี
2571-12-21T00:00:00,52,GI(E) 3-266,บริษัท ไทย ไวร์ริ่ง ซิสเต็ม จำกัด,52,2568-12-22T00:00:00,ชลบุรี
2571-12-24T00:00:00,53,GI(E) 3-279,บริษัท เอทีเอ แคสติ้ง เทคโนโลยี จำกัด,53,2568-12-25T00:00:00,ชลบุรี
2572-05-01T00:00:00,54,GI(E) 3-284,บริษัท โอเรียนเต็ลคอปเปอร์ จำกัด,54,2569-06-01T00:00:00,ชลบุรี
2572-05-01T00:00:00,55,GI(E) 3-285,บริษัท ซันโกร ดีเวลลอปเปอร์ส (ประเทศไทย) จำกัด,55,2569-06-01T00:00:00,ชลบุรี
2572-06-01T00:00:00,56,GI(E) 3-291,บริษัท ศรีบริสุทธิ์ ฟอร์จจิ้ง เทคโนโลยี จำกัด,56,2569-07-01T00:00:00,ชลบุรี
2572-06-01T00:00:00,57,GI(E) 3-292,บริษัท เอ็น15 เทคโนโลยี จำกัด,57,2569-07-01T00:00:00,ชลบุรี
2572-06-01T00:00:00,58,GI(E) 3-296,บริษัท อั๊คโซ่ โนเบล เพ้นท์ส (ประเทศไทย) จำกัด,58,2569-07-01T00:00:00,ชลบุรี
2572-06-01T00:00:00,59,GI(E) 3-297,บริษัท เอเวอร์กรีน โฮม โปรดักส์ เดเวลลอปเม้นท์ จำกัด,59,2569-07-01T00:00:00,ชลบุรี
2572-07-01T00:00:00,60,GI(E) 3-303,บริษัท เค.เอ็ม.ดับบลิว.ทรานสปอร์ต จำกัด,60,2569-08-01T00:00:00,ชลบุรี
2572-07-01T00:00:00,61,GI(E) 3-308,บริษัท คาทูน นาที (ไทยแลนด์) จำกัด,61,2569-08-01T00:00:00,ชลบุรี
2572-07-01T00:00:00,62,GI(E) 3-310,บริษัท นิชิได (ประเทศไทย) จำกัด,62,2569-08-01T00:00:00,ชลบุรี
2572-07-01T00:00:00,63,GI(E) 3-311,บริษัท ไทย หมิง ไลท์ติ้ง จำกัด,63,2569-08-01T00:00:00,ชลบุรี
2572-07-01T00:00:00,64,GI(E) 3-313,บริษัท ไท ไทย รับเบอร์ จำกัด,64,2569-08-01T00:00:00,ชลบุรี
2572-08-01T00:00:00,65,GI(E) 3-315,บริษัท คิทซ์ (ประเทศไทย) จำกัด,65,2569-09-01T00:00:00,ชลบุรี
2572-11-01T00:00:00,66,GI(E) 3-319,บริษัท บีทีดี ออโต้พาร์ท (ประเทศไทย) จำกัด,66,2569-12-01T00:00:00,ชลบุรี
2572-11-01T00:00:00,67,GI(E) 3-322,บริษัท ชิมาดะ เวิร์ค (ประเทศไทย) จำกัด,67,2569-12-01T00:00:00,ชลบุรี
2572-11-01T00:00:00,68,GI(E) 3-323,บริษัท เซอร์เทค คาริย่า (ประเทศไทย) จำกัด,68,2569-12-01T00:00:00,ชลบุรี
2572-11-01T00:00:00,69,GI(E) 3-324,บริษัท ยูชิโร (ประเทศไทย) จำกัด,69,2569-12-01T00:00:00,ชลบุรี
2572-01-13T00:00:00,70,GI(E) 3-334,บริษัท ชิน ชิน อีเล็คทรอนิคส์ (ไทย) จำกัด,70,2569-01-14T00:00:00,ชลบุรี
2572-01-18T00:00:00,71,GI(E) 3-344,บริษัท ซีเนียร์ แอโรสเปซ (ไทยแลนด์) จำกัด,71,2569-01-19T00:00:00,ชลบุรี
2572-01-19T00:00:00,72,GI(E) 3-345,บริษัท เบ็นเทคเคมีคัล จำกัด,72,2569-01-20T00:00:00,ชลบุรี
2572-01-19T00:00:00,73,GI(E) 3-346,บริษัท ไทย นิวตั้น จำกัด,73,2569-01-20T00:00:00,ชลบุรี
2572-01-20T00:00:00,74,GI(E) 3-355,บริษัท อีซึ่น แอนด์ โค จำกัด (มหาชน),74,2569-01-21T00:00:00,ชลบุรี
2572-01-20T00:00:00,75,GI(E) 3-364,บริษัท วาลีโอ คอมฟอร์ท แอนด์ ไดร์ฟวิ่ง แอสซิสแทนซ์ ซิสเต็มส์ (ประเทศไทย) จำกัด,75,2569-01-21T00:00:00,ชลบุรี
2572-01-21T00:00:00,76,GI(E) 3-369,บริษัท ไวกิ้ง ไลฟ์-เซฟวิ่ง อิควิปเม้นท์ (ประเทศไทย) จำกัด,76,2569-01-22T00:00:00,ชลบุรี
2572-01-27T00:00:00,77,GI(E) 3-386,บริษัท โตโยต้า ทูโช เอ็ม แอนด์ อี (ประเทศไทย) จำกัด,77,2569-01-28T00:00:00,ชลบุรี
2572-01-27T00:00:00,78,GI(E) 3-392,บริษัท ไทยอีสเทิร์น รับเบอร์ จำกัด,78,2569-01-28T00:00:00,ชลบุรี
2572-01-27T00:00:00,79,GI(E) 3-393,บริษัท ซันซุยชะ (ประเทศไทย) จำกัด,79,2569-01-28T00:00:00,ชลบุรี
2572-01-29T00:00:00,80,GI(E) 3-400,บริษัท ผลิตภัณฑ์คอนกรีตชลบุรี จำกัด (มหาชน),80,2569-01-30T00:00:00,ชลบุรี
2572-01-29T00:00:00,81,GI(E) 3-401,บริษัท จินหัว ซิงค์ เทคโนโลยี (ไทยแลนด์) จำกัด,81,2569-01-30T00:00:00,ชลบุรี
2572-01-29T00:00:00,82,GI(E) 3-410,บริษัท โตโยด้า โกเซ (ประเทศไทย) จำกัด,82,2569-01-30T00:00:00,ชลบุรี
2572-01-29T00:00:00,83,GI(E) 3-411,บริษัท เซะนิยะ (ไทยแลนด์) จำกัด,83,2569-01-30T00:00:00,ชลบุรี
