ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
"สารคดีเฉลิมพระเกียรติ  ตอน  ""สถานีเพาะเลี้ยงสัตว์ป่าบางละมุง"" ",1,"ในช่วงนี้ สถานีวิทยุโทรทัศน์แห่งประเทศไทย ขอเสนอสารคดี 
พระมหากรุณาธิคุณของพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร  
พระบาทสมเด็จพระเจ้าอยู่หัว  และพระบรมวงศ์ ที่ทรงปฏิบัติพระราชกรณียกิจ ในการพัฒนาด้านการเกษตร 
เพื่อให้ราษฎรสามารถประกอบอาชีพเกษตรกรรมได้ดียิ่งขึ้น ควบคู่ไปกับการอนุรักษ์ทรัพยากรป่าไม้และสัตว์ป่า  
ติดตามได้ในสารคดีเฉลิมพระเกียรติ",9.50  นาที ,4 สิงหาคม 2567 ,1,https://youtu.be/wlUzeorAxLU?t=1
