ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
"สารคดีเฉลิมพระเกียรติ ""โครงการฟาร์มตัวอย่าง บ้านขุนแตะ""",1,"โครงการฟาร์มตัวอย่างตามพระราชดำริ สมเด็จพระนางเจ้าสิริกิติ์ พระบรมราชินีนาถ
พระบรมราชชนนีพันปีหลวง บ้านขุนแตะ อำเภอจอมทอง จังหวัดเชียงใหม่ 
เป็นโครงการฟาร์มตัวอย่างสำหรับฝึกอาชีพด้านการเกษตร 
เพื่อให้ราษฎรสามารถนำไปปฏิบัติได้จริง ติดตามได้ในสารคดีเฉลิมพระเกียรติ (ค่ะ/ครับ)",5.48 นาที,13 พ.ค. 2567,1,https://youtu.be/6Ju2lzjXmHM
