﻿year,sex,quarter,_id,area,region,value,unit,age_group,source
2561,หญิง,ไตรมาสที่ 1,26,รวม,ทั่วประเทศ,19355.91,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,27,รวม,ทั่วประเทศ,10132.3,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,28,ในเขตเทศบาล,ทั่วประเทศ,16483.61,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,29,ในเขตเทศบาล,ทั่วประเทศ,8205.26,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,30,ในเขตเทศบาล,ทั่วประเทศ,10389.57,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,31,ในเขตเทศบาล,ทั่วประเทศ,13511.32,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,32,ในเขตเทศบาล,ทั่วประเทศ,14930.45,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,33,ในเขตเทศบาล,ทั่วประเทศ,16930.39,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,34,ในเขตเทศบาล,ทั่วประเทศ,18245.98,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,35,ในเขตเทศบาล,ทั่วประเทศ,23399.5,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,36,ในเขตเทศบาล,ทั่วประเทศ,14926.99,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,37,ในเขตเทศบาล,ทั่วประเทศ,16572.26,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,38,ในเขตเทศบาล,ทั่วประเทศ,8319.32,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,39,ในเขตเทศบาล,ทั่วประเทศ,10215.21,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,40,ในเขตเทศบาล,ทั่วประเทศ,12833.51,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,41,ในเขตเทศบาล,ทั่วประเทศ,14385.97,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,42,ในเขตเทศบาล,ทั่วประเทศ,16406.84,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,43,ในเขตเทศบาล,ทั่วประเทศ,19004.2,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,44,ในเขตเทศบาล,ทั่วประเทศ,24169.94,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,45,ในเขตเทศบาล,ทั่วประเทศ,16103.57,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,46,ในเขตเทศบาล,ทั่วประเทศ,16384.09,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,47,ในเขตเทศบาล,ทั่วประเทศ,8032.73,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,48,ในเขตเทศบาล,ทั่วประเทศ,10593.22,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,49,ในเขตเทศบาล,ทั่วประเทศ,14203.55,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,50,ในเขตเทศบาล,ทั่วประเทศ,15502.01,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,51,ในเขตเทศบาล,ทั่วประเทศ,17485.37,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,52,ในเขตเทศบาล,ทั่วประเทศ,17364.1,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,53,ในเขตเทศบาล,ทั่วประเทศ,22449.89,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,54,ในเขตเทศบาล,ทั่วประเทศ,13283.03,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,55,นอกเขตเทศบาล,ทั่วประเทศ,11716.87,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,56,นอกเขตเทศบาล,ทั่วประเทศ,6780.15,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,57,นอกเขตเทศบาล,ทั่วประเทศ,8778.73,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,58,นอกเขตเทศบาล,ทั่วประเทศ,10221.28,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,59,นอกเขตเทศบาล,ทั่วประเทศ,11440.29,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,60,นอกเขตเทศบาล,ทั่วประเทศ,11921.33,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,61,นอกเขตเทศบาล,ทั่วประเทศ,12988.43,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,62,นอกเขตเทศบาล,ทั่วประเทศ,15292.19,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,63,นอกเขตเทศบาล,ทั่วประเทศ,8783.71,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,64,นอกเขตเทศบาล,ทั่วประเทศ,11626.35,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,65,นอกเขตเทศบาล,ทั่วประเทศ,6688.75,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,66,นอกเขตเทศบาล,ทั่วประเทศ,8544.1,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,67,นอกเขตเทศบาล,ทั่วประเทศ,10157.27,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,68,นอกเขตเทศบาล,ทั่วประเทศ,10934.99,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,69,นอกเขตเทศบาล,ทั่วประเทศ,11544.61,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,70,นอกเขตเทศบาล,ทั่วประเทศ,13168.44,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,71,นอกเขตเทศบาล,ทั่วประเทศ,15237.65,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,72,นอกเขตเทศบาล,ทั่วประเทศ,9695.71,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,73,นอกเขตเทศบาล,ทั่วประเทศ,11830.22,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,74,นอกเขตเทศบาล,ทั่วประเทศ,7013.01,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,75,นอกเขตเทศบาล,ทั่วประเทศ,9048.71,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,76,นอกเขตเทศบาล,ทั่วประเทศ,10300.59,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,77,นอกเขตเทศบาล,ทั่วประเทศ,12016.19,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,78,นอกเขตเทศบาล,ทั่วประเทศ,12316.25,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,79,นอกเขตเทศบาล,ทั่วประเทศ,12764.55,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,80,นอกเขตเทศบาล,ทั่วประเทศ,15370.9,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,81,นอกเขตเทศบาล,ทั่วประเทศ,7208.52,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,82,ในเขตเทศบาล,กรุงเทพมหานคร,19489.75,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,83,ในเขตเทศบาล,กรุงเทพมหานคร,9489.6,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,84,ในเขตเทศบาล,กรุงเทพมหานคร,12201.02,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,85,ในเขตเทศบาล,กรุงเทพมหานคร,15821.03,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,86,ในเขตเทศบาล,กรุงเทพมหานคร,17709.39,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,87,ในเขตเทศบาล,กรุงเทพมหานคร,20845.09,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,88,ในเขตเทศบาล,กรุงเทพมหานคร,21144.74,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,89,ในเขตเทศบาล,กรุงเทพมหานคร,26098.52,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,90,ในเขตเทศบาล,กรุงเทพมหานคร,23192.16,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,91,ในเขตเทศบาล,กรุงเทพมหานคร,19549.57,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,92,ในเขตเทศบาล,กรุงเทพมหานคร,10153.18,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,93,ในเขตเทศบาล,กรุงเทพมหานคร,12060.4,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,94,ในเขตเทศบาล,กรุงเทพมหานคร,14983.66,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,95,ในเขตเทศบาล,กรุงเทพมหานคร,16895.78,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,96,ในเขตเทศบาล,กรุงเทพมหานคร,19941.81,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,97,ในเขตเทศบาล,กรุงเทพมหานคร,21982.64,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,98,ในเขตเทศบาล,กรุงเทพมหานคร,27124.72,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,99,ในเขตเทศบาล,กรุงเทพมหานคร,26521.73,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,100,ในเขตเทศบาล,กรุงเทพมหานคร,19426.54,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,101,ในเขตเทศบาล,กรุงเทพมหานคร,8140.46,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,102,ในเขตเทศบาล,กรุงเทพมหานคร,12352.66,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,103,ในเขตเทศบาล,กรุงเทพมหานคร,16599.02,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,104,ในเขตเทศบาล,กรุงเทพมหานคร,18482.8,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,105,ในเขตเทศบาล,กรุงเทพมหานคร,21824.08,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,106,ในเขตเทศบาล,กรุงเทพมหานคร,20187.11,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,107,ในเขตเทศบาล,กรุงเทพมหานคร,24942.21,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,108,ในเขตเทศบาล,กรุงเทพมหานคร,19428.75,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,109,รวม,ภาคกลาง,13818.88,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,110,รวม,ภาคกลาง,7919.38,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,111,รวม,ภาคกลาง,9881.79,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,112,รวม,ภาคกลาง,11639.48,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,113,รวม,ภาคกลาง,12739.32,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,114,รวม,ภาคกลาง,13885.17,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,115,รวม,ภาคกลาง,15888.51,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,116,รวม,ภาคกลาง,18994.71,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,117,รวม,ภาคกลาง,10096.91,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,118,รวม,ภาคกลาง,14240.12,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,119,รวม,ภาคกลาง,7858.65,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,120,รวม,ภาคกลาง,9789.67,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,121,รวม,ภาคกลาง,11523.61,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,122,รวม,ภาคกลาง,12635.64,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,123,รวม,ภาคกลาง,14065.66,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,124,รวม,ภาคกลาง,16915.35,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,125,รวม,ภาคกลาง,20117.51,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,126,รวม,ภาคกลาง,11001.84,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,127,รวม,ภาคกลาง,13314.65,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,128,รวม,ภาคกลาง,8007.68,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,129,รวม,ภาคกลาง,9990.64,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,130,รวม,ภาคกลาง,11779.01,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,131,รวม,ภาคกลาง,12856.27,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,132,รวม,ภาคกลาง,13696.27,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,133,รวม,ภาคกลาง,14593.6,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,134,รวม,ภาคกลาง,17555.61,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,135,รวม,ภาคกลาง,8757.46,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,136,ในเขตเทศบาล,ภาคกลาง,14781.23,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,137,ในเขตเทศบาล,ภาคกลาง,8318.22,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,138,ในเขตเทศบาล,ภาคกลาง,10185.59,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,139,ในเขตเทศบาล,ภาคกลาง,12211.21,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,140,ในเขตเทศบาล,ภาคกลาง,13006.29,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,141,ในเขตเทศบาล,ภาคกลาง,14492.91,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,142,ในเขตเทศบาล,ภาคกลาง,17107.97,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,143,ในเขตเทศบาล,ภาคกลาง,22212.53,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,รวม,ไตรมาสที่ 1,144,ในเขตเทศบาล,ภาคกลาง,10030.65,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,145,ในเขตเทศบาล,ภาคกลาง,15315.27,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,146,ในเขตเทศบาล,ภาคกลาง,8336.43,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,147,ในเขตเทศบาล,ภาคกลาง,10106.59,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,148,ในเขตเทศบาล,ภาคกลาง,11776.33,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,149,ในเขตเทศบาล,ภาคกลาง,13095.3,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,150,ในเขตเทศบาล,ภาคกลาง,14598.59,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,151,ในเขตเทศบาล,ภาคกลาง,18530.22,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,152,ในเขตเทศบาล,ภาคกลาง,23596.14,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาสที่ 1,153,ในเขตเทศบาล,ภาคกลาง,10718.38,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,154,ในเขตเทศบาล,ภาคกลาง,14155.42,บาทต่อเดือน,รวม,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,155,ในเขตเทศบาล,ภาคกลาง,8299.72,บาทต่อเดือน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,156,ในเขตเทศบาล,ภาคกลาง,10275.42,บาทต่อเดือน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,157,ในเขตเทศบาล,ภาคกลาง,12706.93,บาทต่อเดือน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,158,ในเขตเทศบาล,ภาคกลาง,12903.73,บาทต่อเดือน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,159,ในเขตเทศบาล,ภาคกลาง,14378.74,บาทต่อเดือน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,160,ในเขตเทศบาล,ภาคกลาง,15379.1,บาทต่อเดือน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,161,ในเขตเทศบาล,ภาคกลาง,20461.41,บาทต่อเดือน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาสที่ 1,162,ในเขตเทศบาล,ภาคกลาง,8840.16,บาทต่อเดือน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
