ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
โครงการสื่อมวลชนสัญจรสืบสาน พระราชดำริ เพื่อเผยแพร่พระมหากรุณาธิคุณของพระบาทสมเด็จพระบรมชนกาธิ เบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร และสมเด็จพระบรมราชชนนีพันปี หลวง ,1, สำนักงาน กปร. จัดโครงการสื่อมวลชนสัญจรสืบสานพระราชดำริ เพื่อเผยแพร่พระมหากรุณาธิคุณของพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร และสมเด็จพระบรมราชชนนีพันปีหลวง ติดตามได้ในสารคดีเฉลิมพระเกียรติมชน,7.46 นาที,1-มี.ค.-69,1,https://youtu.be/cgG0ZI9Mj_4
