ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
โครงการฝายทุ่งข้าวหล่อพร้อมระบบส่งน้ำอันเนื่องมาจากพระราชดำริ จังหวัดลำปาง,1,"  สถานีวิทยุโทรทัศน์แห่งประเทศไทย ขอเสนอสารคดีเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว ""โครงการฝายทุ่งข้าวหล่อพร้อมระบบส่งน้ำอันเนื่องมาจากพระราชดำริ  จังหวัดลำปาง"" เพื่อช่วยเหลือราษฎรที่ประสบความเดือดร้อนขาดแคลนน้ำสำหรับอุปโภคบริโภคและทำการเกษตร ติดตามได้ในสารคดีเฉลิมพระเกียรติ",5.22 นาที ,24 พ.ย.2567 ,1,https://youtu.be/mE32zGdHK_k
