ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
"สารคดีเฉลิมพระเกียรติ ""โครงการส่งเสริมศิลปาชีพ"" ",1,"เนื่องในโอกาสวันเฉลิมพระชนมพรรษา ของสมเด็จพระนางเจ้าสิริกิติ์ พระบรมราชินีนาถ พระบรมราชชนนีพันปีหลวง 
12 สิงหาคม 2567 สถานีวิทยุโทรทัศน์แห่งประเทศไทย ขอเสนอสารคดีเฉลิมพระเกียรติ โครงการส่งเสริมศิลปาชีพ 
ด้วยมีพระราชประสงค์ ในการส่งเสริมให้ราษฎรในภูมิภาคต่าง ๆ
ผลิตงานด้านศิลปหัตถกรรมเป็นอาชีพเสริม ทั้งยังเป็นการอนุรักษ์งานศิลปะหัตถกรรมพื้นบ้านไทย 
ที่มีความงดงาม ให้คงอยู่คู่แผ่นดินสืบไป",7.24  นาที ,1 กันยายน 2567 ,1,https://youtu.be/90HLerSJIK0?si=vp9dWpx5PvaAUcv0
