วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,191,GI(E) 1-1546,บริษัท บลู วอเตอร์ แทงค์ เดโป้ เซอร์วิส จำกัด,191,2568-07-08T00:00:00,ชลบุรี
--,192,GI(E) 1-1547,บริษัท ธนพิพัฒน์ เอ็นเตอร์ไพรซ์ จำกัด,192,2568-07-08T00:00:00,ชลบุรี
--,193,GI(E) 1-1548,บริษัท กลอรี่ สวิฟท์ กรุ๊ป จำกัด,193,2568-07-08T00:00:00,ชลบุรี
--,194,GI(E) 1-1549,บริษัท ฉู่ไท่ซิน อิเล็กทรอนิกส์ เทคโนโลยี (ไทยแลนด์) จำกัด,194,2568-07-08T00:00:00,ชลบุรี
--,195,GI(E) 1-1550,บริษัท เต็งเหมย ออโตโมทีฟ พาร์ท (ประเทศไทย) จำกัด,195,2568-07-08T00:00:00,ชลบุรี
--,196,GI(E) 1-1551,บริษัท ซิป้า เทคโนโลยี จำกัด,196,2568-07-08T00:00:00,ชลบุรี
--,197,GI(E) 1-1552,บริษัท เว่ยเคอ ดีโคเรชั่น แมททีเรียล เทคโนโลยี (ไทยแลนด์) จำกัด,197,2568-07-08T00:00:00,ชลบุรี
--,198,GI(E) 1-1553,บริษัท อาชิน ออปติคส์ (ประเทศไทย) จำกัด,198,2568-07-08T00:00:00,ชลบุรี
--,199,GI(E) 1-1554,บริษัท ไสเฟย(ประเทศไทย) จำกัด,199,2568-07-08T00:00:00,ชลบุรี
--,200,GI(E) 1-1555,บริษัท ซาน ซ่ง มิลส์ จำกัด,200,2568-07-08T00:00:00,ชลบุรี
--,201,GI(E) 1-1556,บริษัท ริคิม แมชชีน จำกัด,201,2568-07-08T00:00:00,ชลบุรี
--,202,GI(E) 1-1557,บริษัท ฟอเรสเทีย จำกัด,202,2568-07-08T00:00:00,ชลบุรี
--,203,GI(E) 1-1558,บริษัท เดอ ฮูอี้ อินดัสเทรียล จำกัด,203,2568-07-08T00:00:00,ชลบุรี
--,204,GI(E) 1-1559,บริษัท ไทย เอสทีซี จำกัด,204,2568-07-08T00:00:00,ชลบุรี
--,205,GI(E) 1-1560,ห้างหุ้นส่วนจำกัด ตะวันออกการจราจร,205,2568-07-08T00:00:00,ชลบุรี
--,206,GI(E) 1-1561,บริษัท เฟิงเย่ คาสท์ (ไทยแลนด์) จำกัด,206,2568-07-08T00:00:00,ชลบุรี
--,207,GI(E) 1-1562,บริษัท แอมเบอร์ วู้ด อินโนเวชั่น (ประเทศไทย) จำกัด,207,2568-07-08T00:00:00,ชลบุรี
--,208,GI(E) 1-1563,บริษัท ยูซีไอโฟมเมอร์ (ประเทศไทย) จำกัด,208,2568-07-08T00:00:00,ชลบุรี
--,209,GI(E) 1-1564,บริษัท อี้ไท่ พรีซิชั่น แมชชีนเนอรี่ (ประเทศไทย) จำกัด,209,2568-07-08T00:00:00,ชลบุรี
--,210,GI(E) 1-1565,บริษัท ศิริชัย สาคู 65 จำกัด,210,2568-07-08T00:00:00,ชลบุรี
--,211,GI(E) 1-1566,บริษัท อัลส์โก แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,211,2568-07-08T00:00:00,ชลบุรี
--,212,GI(E) 1-1567,บริษัท ซีดับบลิวเอส ทรานส์มิชชั่น (ประเทศไทย) จำกัด,212,2568-07-08T00:00:00,ชลบุรี
--,213,GI(E) 1-1568,บริษัท ไทย วายดี จำกัด,213,2568-07-08T00:00:00,ชลบุรี
--,214,GI(E) 1-1569,บริษัท เซียงฉวน พรีซิชั่น เทคโนโลยี (ประเทศไทย) จำกัด,214,2568-07-08T00:00:00,ชลบุรี
--,215,GI(E) 1-1570,บริษัท ลี่เฟิง เทคโนโลยี (ไทยแลนด์) จำกัด,215,2568-07-08T00:00:00,ชลบุรี
--,216,GI(E) 1-1571,บริษัท โกลบอล ยูไนเต็ด (ประเทศไทย) จำกัด,216,2568-07-08T00:00:00,ชลบุรี
--,217,GI(E) 1-1572,ห้างหุ้นส่วนจำกัด โชคบูรพา รีเทค,217,2568-07-08T00:00:00,ชลบุรี
--,218,GI(E) 1-1573,บริษัท มาเปิล อิเล็คทริคอล แอพพลายแอนซ์ จำกัด,218,2568-07-08T00:00:00,ชลบุรี
--,219,GI(E) 1-1574,บริษัท เจริญดี กรีน กรุ๊ป จำกัด,219,2568-07-08T00:00:00,ชลบุรี
--,220,GI(E) 1-1575,บริษัท หยวนฉวน วู้ด อินดัสทรี จำกัด,220,2568-07-08T00:00:00,ชลบุรี
--,221,GI(E) 1-1576,บริษัท เจียงชุน สูทเคส แอนด์ แฮนด์แบ๊ก สแปร์ พาร์ทส์ (ประเทศไทย) จำกัด,221,2568-07-08T00:00:00,ชลบุรี
--,222,GI(E) 1-1577,บริษัท ซิงเผิง เอนไวรอนเมนท์ (ไทยแลนด์) จำกัด,222,2568-07-08T00:00:00,ชลบุรี
--,223,GI(E) 1-1578,บริษัท แดชัง เทรดดิ้ง(ไทยแลนด์) จำกัด,223,2568-07-08T00:00:00,ชลบุรี
--,224,GI(E) 1-1579,บริษัท แหลมฉบัง คอยล์ เซ็นเตอร์ จำกัด,224,2568-07-08T00:00:00,ชลบุรี
--,225,GI(E) 1-1580,บริษัท เยียร์นิ่ง เทค (ประเทศไทย) จำกัด,225,2568-07-08T00:00:00,ชลบุรี
--,226,GI(E) 1-1585,บริษัท เอ็นบีซี เมชเทค (ไทยแลนด์) จำกัด,226,2568-08-08T00:00:00,ชลบุรี
--,227,GI(E) 1-1586,บริษัท ดีเอช อินเตอร์เนชั่นแนล อลูมิเนียม (ไทยแลนด์) จำกัด,227,2568-08-08T00:00:00,ชลบุรี
--,228,GI(E) 1-1587,บริษัท เทเทอร์ เทคโนโลยี (ไทยแลนด์) จำกัด,228,2568-08-08T00:00:00,ชลบุรี
--,229,GI(E) 1-1588,บริษัท เทคาร่า (ประเทศไทย) จำกัด,229,2568-08-08T00:00:00,ชลบุรี
--,230,GI(E) 1-1614,บริษัท เถียร ชุน เมทัล เทคโนโลยี จำกัด,230,2568-08-18T00:00:00,ชลบุรี
--,231,GI(E) 1-1615,บริษัท โฮมเทค อิเล็คทรอนิคส์ (ไทยแลนด์) จำกัด,231,2568-08-18T00:00:00,ชลบุรี
--,232,GI(E) 1-1616,บริษัท พานาเซีย คิทเช่น แอนด์ บาธ โพรดักส์ อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,232,2568-08-18T00:00:00,ชลบุรี
--,233,GI(E) 1-1617,ห้างหุ้นส่วนจำกัด ทรัพย์มงคล พลาสติก,233,2568-08-18T00:00:00,ชลบุรี
--,234,GI(E) 1-1630,บริษัท ออฟติเซ่น จำกัด,234,2568-08-19T00:00:00,ชลบุรี
--,235,GI(E) 1-1668,บริษัท ลองเทค อินเตอร์คอนเน็กซ์ (ไทยแลนด์) จำกัด,235,2568-08-25T00:00:00,ชลบุรี
--,236,GI(E) 1-1669,บริษัท วาโลซิตี้คราฟ (ประเทศไทย) จำกัด,236,2568-08-25T00:00:00,ชลบุรี
--,237,GI(E) 1-1670,บริษัท เวอร์บรู๊กเกน พาเลไทซิ่ง เอเชีย แปซิฟิค จำกัด,237,2568-08-25T00:00:00,ชลบุรี
--,238,GI(E) 1-1671,บริษัท อู โบ อินดัสเตรียล (ประเทศไทย) จำกัด,238,2568-08-25T00:00:00,ชลบุรี
--,239,GI(E) 1-1672,บริษัท โรงโม่หินพิบูลย์รัตน์ จำกัด,239,2568-08-25T00:00:00,ชลบุรี
--,240,GI(E) 1-1684,บริษัท ซีเอ็น พรีซิชั่น เคสซิ่ง (ประเทศไทย) จำกัด,240,2568-08-25T00:00:00,ชลบุรี
--,241,GI(E) 1-1685,บริษัท ดรีมมี่ บิวตี้ จำกัด,241,2568-08-25T00:00:00,ชลบุรี
--,242,GI(E) 1-1686,บริษัท ดรีมมี่ บิวตี้ จำกัด,242,2568-08-25T00:00:00,ชลบุรี
--,243,GI(E) 1-1736,บริษัท โลตัส เอเชีย แปซิฟิค แมนูแฟคเจอริ่ง จำกัด,243,2568-08-28T00:00:00,ชลบุรี
--,244,GI(E) 1-1771,บริษัท เจ.เอ เซอร์วิส แอนด์ ซัพพลาย จำกัด ,244,2568-02-09T00:00:00,ชลบุรี
--,245,GI(E) 1-1772,บริษัท ซัง มูน ดัง จำกัด,245,2568-02-09T00:00:00,ชลบุรี
--,246,GI(E) 1-1773,บริษัท ดี ซี แอล โมลด์แอนด์ออโต้ พาร์ทส จำกัด,246,2568-02-09T00:00:00,ชลบุรี
--,247,GI(E) 1-1774,บริษัท เด็กซ์ตัน อินดัสเทรียล (ไทยแลนด์) จำกัด,247,2568-02-09T00:00:00,ชลบุรี
--,248,GI(E) 1-2402,บริษัท นิปปอน เอ็กซ์เพรส โลจิสติกส์ (ประเทศไทย) จำกัด,248,2568-09-23T00:00:00,ชลบุรี
--,249,GI(E) 1-2403,บริษัท นิวซัน ดีเวลล็อปเม้นท์ จำกัด ,249,2568-09-23T00:00:00,ชลบุรี
--,250,GI(E) 1-2404,บริษัท ศิลาพรชัย จำกัด,250,2568-09-23T00:00:00,ชลบุรี
--,251,GI(E) 1-2405,บริษัท แอโร่เวิร์ค คอมโพสิต (เอเชีย) จำกัด,251,2568-09-23T00:00:00,ชลบุรี
--,252,GI(E) 1-2406,บริษัท คิงส์ แพ็ค อินดัสเตรียล จำกัด,252,2568-09-23T00:00:00,ชลบุรี
--,253,GI(E) 1-2472,บริษัท ซาเดซ่า (ประเทศไทย) จำกัด,253,2568-09-26T00:00:00,ชลบุรี
--,254,GI(E) 1-2553,บริษัท แบล็คร็อค นิว แมททีเรียล จำกัด,254,2568-09-30T00:00:00,ชลบุรี
