﻿year,sex,quarter,_id,area,region,value,unit,age_group,source
2562,หญิง,ไตรมาส 1,1774,ในเขตเทศบาล,ทั่วประเทศ,60.45,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1775,ในเขตเทศบาล,ทั่วประเทศ,8.37,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1776,ในเขตเทศบาล,ทั่วประเทศ,51.0,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1777,ในเขตเทศบาล,ทั่วประเทศ,83.36,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1778,ในเขตเทศบาล,ทั่วประเทศ,84.32,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1779,ในเขตเทศบาล,ทั่วประเทศ,84.27,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1780,ในเขตเทศบาล,ทั่วประเทศ,81.19,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1781,ในเขตเทศบาล,ทั่วประเทศ,68.83,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1782,ในเขตเทศบาล,ทั่วประเทศ,23.39,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1783,นอกเขตเทศบาล,ทั่วประเทศ,66.62,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1784,นอกเขตเทศบาล,ทั่วประเทศ,17.17,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1785,นอกเขตเทศบาล,ทั่วประเทศ,65.69,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1786,นอกเขตเทศบาล,ทั่วประเทศ,84.17,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1787,นอกเขตเทศบาล,ทั่วประเทศ,86.31,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1788,นอกเขตเทศบาล,ทั่วประเทศ,88.61,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1789,นอกเขตเทศบาล,ทั่วประเทศ,86.99,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1790,นอกเขตเทศบาล,ทั่วประเทศ,81.17,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1791,นอกเขตเทศบาล,ทั่วประเทศ,38.03,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1792,นอกเขตเทศบาล,ทั่วประเทศ,75.69,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1793,นอกเขตเทศบาล,ทั่วประเทศ,23.48,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1794,นอกเขตเทศบาล,ทั่วประเทศ,75.61,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1795,นอกเขตเทศบาล,ทั่วประเทศ,91.14,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1796,นอกเขตเทศบาล,ทั่วประเทศ,94.04,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1797,นอกเขตเทศบาล,ทั่วประเทศ,94.95,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1798,นอกเขตเทศบาล,ทั่วประเทศ,93.91,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1799,นอกเขตเทศบาล,ทั่วประเทศ,91.36,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1800,นอกเขตเทศบาล,ทั่วประเทศ,49.48,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1801,นอกเขตเทศบาล,ทั่วประเทศ,58.02,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1802,นอกเขตเทศบาล,ทั่วประเทศ,10.51,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1803,นอกเขตเทศบาล,ทั่วประเทศ,55.3,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1804,นอกเขตเทศบาล,ทั่วประเทศ,76.83,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1805,นอกเขตเทศบาล,ทั่วประเทศ,78.19,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1806,นอกเขตเทศบาล,ทั่วประเทศ,82.29,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1807,นอกเขตเทศบาล,ทั่วประเทศ,80.47,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1808,นอกเขตเทศบาล,ทั่วประเทศ,71.85,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1809,นอกเขตเทศบาล,ทั่วประเทศ,28.54,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1810,ในเขตเทศบาล,กรุงเทพมหานคร,69.19,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1811,ในเขตเทศบาล,กรุงเทพมหานคร,9.26,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1812,ในเขตเทศบาล,กรุงเทพมหานคร,44.56,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1813,ในเขตเทศบาล,กรุงเทพมหานคร,86.88,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1814,ในเขตเทศบาล,กรุงเทพมหานคร,88.95,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1815,ในเขตเทศบาล,กรุงเทพมหานคร,90.68,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1816,ในเขตเทศบาล,กรุงเทพมหานคร,88.31,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1817,ในเขตเทศบาล,กรุงเทพมหานคร,75.97,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1818,ในเขตเทศบาล,กรุงเทพมหานคร,21.92,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1819,ในเขตเทศบาล,กรุงเทพมหานคร,75.98,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1820,ในเขตเทศบาล,กรุงเทพมหานคร,11.57,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1821,ในเขตเทศบาล,กรุงเทพมหานคร,47.61,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1822,ในเขตเทศบาล,กรุงเทพมหานคร,86.52,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1823,ในเขตเทศบาล,กรุงเทพมหานคร,94.74,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1824,ในเขตเทศบาล,กรุงเทพมหานคร,95.14,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1825,ในเขตเทศบาล,กรุงเทพมหานคร,96.43,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1826,ในเขตเทศบาล,กรุงเทพมหานคร,87.79,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1827,ในเขตเทศบาล,กรุงเทพมหานคร,28.57,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1828,ในเขตเทศบาล,กรุงเทพมหานคร,62.93,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1829,ในเขตเทศบาล,กรุงเทพมหานคร,6.99,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1830,ในเขตเทศบาล,กรุงเทพมหานคร,41.52,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1831,ในเขตเทศบาล,กรุงเทพมหานคร,87.24,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1832,ในเขตเทศบาล,กรุงเทพมหานคร,83.71,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1833,ในเขตเทศบาล,กรุงเทพมหานคร,86.49,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1834,ในเขตเทศบาล,กรุงเทพมหานคร,80.38,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1835,ในเขตเทศบาล,กรุงเทพมหานคร,65.11,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1836,ในเขตเทศบาล,กรุงเทพมหานคร,16.75,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1837,รวม,ภาคกลาง,69.97,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1838,รวม,ภาคกลาง,17.75,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1839,รวม,ภาคกลาง,65.16,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1840,รวม,ภาคกลาง,88.72,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1841,รวม,ภาคกลาง,90.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1842,รวม,ภาคกลาง,90.3,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1843,รวม,ภาคกลาง,88.27,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1844,รวม,ภาคกลาง,78.35,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1845,รวม,ภาคกลาง,31.89,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1846,รวม,ภาคกลาง,77.91,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1847,รวม,ภาคกลาง,22.42,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1848,รวม,ภาคกลาง,71.23,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1849,รวม,ภาคกลาง,94.44,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1850,รวม,ภาคกลาง,95.85,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1851,รวม,ภาคกลาง,96.32,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1852,รวม,ภาคกลาง,95.33,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1853,รวม,ภาคกลาง,88.64,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1854,รวม,ภาคกลาง,40.41,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1855,รวม,ภาคกลาง,62.49,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1856,รวม,ภาคกลาง,12.98,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1857,รวม,ภาคกลาง,58.83,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1858,รวม,ภาคกลาง,82.68,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1859,รวม,ภาคกลาง,83.96,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1860,รวม,ภาคกลาง,84.43,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1861,รวม,ภาคกลาง,81.5,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1862,รวม,ภาคกลาง,69.06,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1863,รวม,ภาคกลาง,25.22,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1864,ในเขตเทศบาล,ภาคกลาง,69.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1865,ในเขตเทศบาล,ภาคกลาง,17.35,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1866,ในเขตเทศบาล,ภาคกลาง,63.39,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1867,ในเขตเทศบาล,ภาคกลาง,87.86,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1868,ในเขตเทศบาล,ภาคกลาง,90.84,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1869,ในเขตเทศบาล,ภาคกลาง,90.11,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1870,ในเขตเทศบาล,ภาคกลาง,88.52,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1871,ในเขตเทศบาล,ภาคกลาง,75.86,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1872,ในเขตเทศบาล,ภาคกลาง,28.12,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1873,ในเขตเทศบาล,ภาคกลาง,76.75,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1874,ในเขตเทศบาล,ภาคกลาง,20.36,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1875,ในเขตเทศบาล,ภาคกลาง,68.04,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1876,ในเขตเทศบาล,ภาคกลาง,93.86,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1877,ในเขตเทศบาล,ภาคกลาง,95.4,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1878,ในเขตเทศบาล,ภาคกลาง,96.28,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1879,ในเขตเทศบาล,ภาคกลาง,95.33,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1880,ในเขตเทศบาล,ภาคกลาง,85.26,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1881,ในเขตเทศบาล,ภาคกลาง,34.88,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1882,ในเขตเทศบาล,ภาคกลาง,62.99,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1883,ในเขตเทศบาล,ภาคกลาง,14.38,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1884,ในเขตเทศบาล,ภาคกลาง,58.76,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1885,ในเขตเทศบาล,ภาคกลาง,81.81,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1886,ในเขตเทศบาล,ภาคกลาง,86.27,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1887,ในเขตเทศบาล,ภาคกลาง,84.18,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1888,ในเขตเทศบาล,ภาคกลาง,82.07,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1889,ในเขตเทศบาล,ภาคกลาง,67.47,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1890,ในเขตเทศบาล,ภาคกลาง,22.89,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1891,นอกเขตเทศบาล,ภาคกลาง,70.29,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1892,นอกเขตเทศบาล,ภาคกลาง,18.08,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1893,นอกเขตเทศบาล,ภาคกลาง,66.71,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1894,นอกเขตเทศบาล,ภาคกลาง,89.54,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1895,นอกเขตเทศบาล,ภาคกลาง,89.2,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1896,นอกเขตเทศบาล,ภาคกลาง,90.48,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1897,นอกเขตเทศบาล,ภาคกลาง,88.04,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1898,นอกเขตเทศบาล,ภาคกลาง,80.4,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1899,นอกเขตเทศบาล,ภาคกลาง,34.8,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1900,นอกเขตเทศบาล,ภาคกลาง,78.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1901,นอกเขตเทศบาล,ภาคกลาง,24.04,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1902,นอกเขตเทศบาล,ภาคกลาง,73.9,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1903,นอกเขตเทศบาล,ภาคกลาง,94.97,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1904,นอกเขตเทศบาล,ภาคกลาง,96.26,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1905,นอกเขตเทศบาล,ภาคกลาง,96.36,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1906,นอกเขตเทศบาล,ภาคกลาง,95.32,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1907,นอกเขตเทศบาล,ภาคกลาง,91.4,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1908,นอกเขตเทศบาล,ภาคกลาง,44.64,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1909,นอกเขตเทศบาล,ภาคกลาง,62.06,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1910,นอกเขตเทศบาล,ภาคกลาง,11.81,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1911,นอกเขตเทศบาล,ภาคกลาง,58.89,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1912,นอกเขตเทศบาล,ภาคกลาง,83.56,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1913,นอกเขตเทศบาล,ภาคกลาง,81.7,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1914,นอกเขตเทศบาล,ภาคกลาง,84.67,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1915,นอกเขตเทศบาล,ภาคกลาง,80.99,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1916,นอกเขตเทศบาล,ภาคกลาง,70.38,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1917,นอกเขตเทศบาล,ภาคกลาง,27.05,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1918,รวม,ภาคเหนือ,65.84,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1919,รวม,ภาคเหนือ,14.6,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1920,รวม,ภาคเหนือ,63.21,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1921,รวม,ภาคเหนือ,84.77,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1922,รวม,ภาคเหนือ,87.12,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1923,รวม,ภาคเหนือ,88.9,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1924,รวม,ภาคเหนือ,88.52,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1925,รวม,ภาคเหนือ,82.84,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1926,รวม,ภาคเหนือ,39.93,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1927,รวม,ภาคเหนือ,73.29,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1928,รวม,ภาคเหนือ,19.95,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1929,รวม,ภาคเหนือ,70.75,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1930,รวม,ภาคเหนือ,90.25,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1931,รวม,ภาคเหนือ,91.75,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1932,รวม,ภาคเหนือ,95.06,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1933,รวม,ภาคเหนือ,93.83,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1934,รวม,ภาคเหนือ,90.89,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 1,1935,รวม,ภาคเหนือ,49.82,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1936,รวม,ภาคเหนือ,58.92,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1937,รวม,ภาคเหนือ,9.04,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1938,รวม,ภาคเหนือ,55.56,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1939,รวม,ภาคเหนือ,79.13,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1940,รวม,ภาคเหนือ,82.31,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1941,รวม,ภาคเหนือ,82.74,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1942,รวม,ภาคเหนือ,83.61,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1943,รวม,ภาคเหนือ,75.74,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 1,1944,รวม,ภาคเหนือ,31.56,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1945,ในเขตเทศบาล,ภาคเหนือ,64.03,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1946,ในเขตเทศบาล,ภาคเหนือ,8.68,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1947,ในเขตเทศบาล,ภาคเหนือ,54.56,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 1,1948,ในเขตเทศบาล,ภาคเหนือ,86.63,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
