วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2571-05-25T00:00:00,1,GI(E) 5-011,บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน),1,2568-05-26T00:00:00,ชลบุรี
2571-05-25T00:00:00,2,GI(E) 5-012,บริษัท ซีพีแรม จำกัด,2,2568-05-26T00:00:00,ชลบุรี
