จำนวน,_id,ปี,เพศ,ไตรมาส,อาชีพ
162786,499,2565,รวม,ไตรมาส 4,ยอดรวม
164238.75,500,2565,รวม,เฉลี่ย 4 ไตรมาส,ยอดรวม
88196,501,2565,ชาย                         ,ไตรมาส 1,ยอดรวม
89539,502,2565,ชาย                         ,ไตรมาส 2,ยอดรวม
86266,503,2565,ชาย                         ,ไตรมาส 3,ยอดรวม
86317,504,2565,ชาย                         ,ไตรมาส 4,ยอดรวม
87579.5,505,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ยอดรวม
76297,506,2565,หญิง                        ,ไตรมาส 1,ยอดรวม
75806,507,2565,หญิง                        ,ไตรมาส 2,ยอดรวม
78066,508,2565,หญิง                        ,ไตรมาส 3,ยอดรวม
76469,509,2565,หญิง                        ,ไตรมาส 4,ยอดรวม
76659.5,510,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ยอดรวม
5463,511,2565,รวม,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4530,512,2565,รวม,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4598,513,2565,รวม,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4533,514,2565,รวม,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4781,515,2565,รวม,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2670,516,2565,ชาย                         ,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2446,517,2565,ชาย                         ,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2487,518,2565,ชาย                         ,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2697,519,2565,ชาย                         ,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2575,520,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2793,521,2565,หญิง                        ,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2084,522,2565,หญิง                        ,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2110,523,2565,หญิง                        ,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
1835,524,2565,หญิง                        ,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2205.5,525,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
7043,526,2565,รวม,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
8323,527,2565,รวม,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7776,528,2565,รวม,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
8373,529,2565,รวม,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7878.75,530,2565,รวม,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4903,531,2565,ชาย                         ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3886,532,2565,ชาย                         ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
2774,533,2565,ชาย                         ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3475,534,2565,ชาย                         ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3759.5,535,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
2088,536,2565,หญิง                        ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4437,537,2565,หญิง                        ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
5002,538,2565,หญิง                        ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4899,539,2565,หญิง                        ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4106.5,540,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4903,541,2565,รวม,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
5432,542,2565,รวม,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
5305,543,2565,รวม,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3335,544,2565,รวม,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
4743.75,545,2565,รวม,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2088,546,2565,ชาย                         ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1571,547,2565,ชาย                         ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1901,548,2565,ชาย                         ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1484,549,2565,ชาย                         ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1761,550,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2815,551,2565,หญิง                        ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3860,552,2565,หญิง                        ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3405,553,2565,หญิง                        ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1851,554,2565,หญิง                        ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2982.75,555,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
7253,556,2565,รวม,ไตรมาส 1,เสมียน
7662,557,2565,รวม,ไตรมาส 2,เสมียน
9447,558,2565,รวม,ไตรมาส 3,เสมียน
6070,559,2565,รวม,ไตรมาส 4,เสมียน
7608,560,2565,รวม,เฉลี่ย 4 ไตรมาส,เสมียน
2226,561,2565,ชาย                         ,ไตรมาส 1,เสมียน
1791,562,2565,ชาย                         ,ไตรมาส 2,เสมียน
2348,563,2565,ชาย                         ,ไตรมาส 3,เสมียน
1236,564,2565,ชาย                         ,ไตรมาส 4,เสมียน
1900.25,565,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,เสมียน
5028,566,2565,หญิง                        ,ไตรมาส 1,เสมียน
5871,567,2565,หญิง                        ,ไตรมาส 2,เสมียน
7099,568,2565,หญิง                        ,ไตรมาส 3,เสมียน
4834,569,2565,หญิง                        ,ไตรมาส 4,เสมียน
5708,570,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,เสมียน
31873,571,2565,รวม,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
33319,572,2565,รวม,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
34117,573,2565,รวม,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
32431,574,2565,รวม,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
32935,575,2565,รวม,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
12451,576,2565,ชาย                         ,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
14443,577,2565,ชาย                         ,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
12584,578,2565,ชาย                         ,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
11007,579,2565,ชาย                         ,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
12621.25,580,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
19422,581,2565,หญิง                        ,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
18877,582,2565,หญิง                        ,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
21533,583,2565,หญิง                        ,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
21424,584,2565,หญิง                        ,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
20314,585,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
45310,586,2565,รวม,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
45952,587,2565,รวม,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
49116,588,2565,รวม,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
52574,589,2565,รวม,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
48238,590,2565,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
26355,591,2565,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
27076,592,2565,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
29748,593,2565,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
30674,594,2565,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
28463.25,595,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
18955,596,2565,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
18876,597,2565,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
19368,598,2565,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
21901,599,2565,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
19775,600,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
21894,601,2565,รวม,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
21972,602,2565,รวม,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
17069,603,2565,รวม,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
18782,604,2565,รวม,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
19929.25,605,2565,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
15799,606,2565,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
15779,607,2565,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
11089,608,2565,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
13327,609,2565,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
13998.5,610,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6095,611,2565,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6193,612,2565,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
5979,613,2565,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
5455,614,2565,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
5930.5,615,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
14196,616,2565,รวม,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
12294,617,2565,รวม,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
13021,618,2565,รวม,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11690,619,2565,รวม,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
12800.25,620,2565,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9416,621,2565,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9613,622,2565,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11584,623,2565,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
7754,624,2565,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9591.75,625,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
4780,626,2565,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
2681,627,2565,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
1437,628,2565,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
3936,629,2565,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
3208.5,630,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
26557,631,2565,รวม,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
25861,632,2565,รวม,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
23884,633,2565,รวม,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
24998,634,2565,รวม,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
25325,635,2565,รวม,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
14152,636,2565,ชาย                         ,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12934,637,2565,ชาย                         ,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
11750,638,2565,ชาย                         ,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
14663,639,2565,ชาย                         ,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13374.75,640,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12405,641,2565,หญิง                        ,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12927,642,2565,หญิง                        ,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12134,643,2565,หญิง                        ,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
10335,644,2565,หญิง                        ,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
11950.25,645,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
0,646,2565,รวม,ไตรมาส 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,647,2565,รวม,ไตรมาส 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,648,2565,รวม,ไตรมาส 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,649,2565,รวม,ไตรมาส 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,650,2565,รวม,เฉลี่ย 4 ไตรมาส,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,651,2565,ชาย                         ,ไตรมาส 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,652,2565,ชาย                         ,ไตรมาส 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,653,2565,ชาย                         ,ไตรมาส 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,654,2565,ชาย                         ,ไตรมาส 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,655,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,656,2565,หญิง                        ,ไตรมาส 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,657,2565,หญิง                        ,ไตรมาส 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,658,2565,หญิง                        ,ไตรมาส 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,659,2565,หญิง                        ,ไตรมาส 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,660,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
161265,661,2566,รวม,ไตรมาส 1,ยอดรวม
161581,662,2566,รวม,ไตรมาส 2,ยอดรวม
167285,663,2566,รวม,ไตรมาส 3,ยอดรวม
169605,664,2566,รวม,ไตรมาส 4,ยอดรวม
164934,665,2566,รวม,เฉลี่ย 4 ไตรมาส,ยอดรวม
86111,666,2566,ชาย                         ,ไตรมาส 1,ยอดรวม
87471,667,2566,ชาย                         ,ไตรมาส 2,ยอดรวม
88374,668,2566,ชาย                         ,ไตรมาส 3,ยอดรวม
89916,669,2566,ชาย                         ,ไตรมาส 4,ยอดรวม
87968,670,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ยอดรวม
75154,671,2566,หญิง                        ,ไตรมาส 1,ยอดรวม
74110,672,2566,หญิง                        ,ไตรมาส 2,ยอดรวม
78911,673,2566,หญิง                        ,ไตรมาส 3,ยอดรวม
79689,674,2566,หญิง                        ,ไตรมาส 4,ยอดรวม
76966,675,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ยอดรวม
6074,676,2566,รวม,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
5195,677,2566,รวม,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4358,678,2566,รวม,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4408,679,2566,รวม,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
5008.75,680,2566,รวม,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2740,681,2566,ชาย                         ,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
3098,682,2566,ชาย                         ,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2620,683,2566,ชาย                         ,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2138,684,2566,ชาย                         ,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2649,685,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
3334,686,2566,หญิง                        ,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2097,687,2566,หญิง                        ,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
1738,688,2566,หญิง                        ,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2270,689,2566,หญิง                        ,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2359.75,690,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
10261,691,2566,รวม,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
11195,692,2566,รวม,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
8325,693,2566,รวม,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
9541,694,2566,รวม,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
9830.5,695,2566,รวม,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4956,696,2566,ชาย                         ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4395,697,2566,ชาย                         ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
1901,698,2566,ชาย                         ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3299,699,2566,ชาย                         ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3637.75,700,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
5305,701,2566,หญิง                        ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
6800,702,2566,หญิง                        ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
6424,703,2566,หญิง                        ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
6242,704,2566,หญิง                        ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
6192.75,705,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
2751,706,2566,รวม,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
6011,707,2566,รวม,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
6870,708,2566,รวม,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3825,709,2566,รวม,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
4864.25,710,2566,รวม,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1275,711,2566,ชาย                         ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2863,712,2566,ชาย                         ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3839,713,2566,ชาย                         ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1945,714,2566,ชาย                         ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2480.5,715,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1476,716,2566,หญิง                        ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3148,717,2566,หญิง                        ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3031,718,2566,หญิง                        ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1880,719,2566,หญิง                        ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2383.75,720,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
8294,721,2566,รวม,ไตรมาส 1,เสมียน
9008,722,2566,รวม,ไตรมาส 2,เสมียน
