﻿year,sex,quarter,_id,area,region,value,unit,source
2559,หญิง,ไตรมาส 2,240,นอกเขตเทศบาล,ภาคกลาง,1619.15,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,241,ในเขตเทศบาล,ภาคเหนือ,417.68,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,242,ในเขตเทศบาล,ภาคเหนือ,715.45,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,243,นอกเขตเทศบาล,ภาคเหนือ,691.75,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,244,นอกเขตเทศบาล,ภาคเหนือ,1330.12,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,245,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,569.11,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,246,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1020.94,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,247,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1230.43,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,248,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2489.63,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,249,ในเขตเทศบาล,ภาคใต้,239.99,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,250,ในเขตเทศบาล,ภาคใต้,493.31,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,251,นอกเขตเทศบาล,ภาคใต้,435.35,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,252,นอกเขตเทศบาล,ภาคใต้,932.96,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,253,ในเขตเทศบาล,กรุงเทพมหานคร,830.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,254,ในเขตเทศบาล,กรุงเทพมหานคร,1440.36,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,255,ในเขตเทศบาล,ภาคกลาง,793.33,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,256,ในเขตเทศบาล,ภาคกลาง,1399.49,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,257,นอกเขตเทศบาล,ภาคกลาง,845.83,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,258,นอกเขตเทศบาล,ภาคกลาง,1649.93,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,259,ในเขตเทศบาล,ภาคเหนือ,436.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,260,ในเขตเทศบาล,ภาคเหนือ,701.48,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,261,นอกเขตเทศบาล,ภาคเหนือ,653.46,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,262,นอกเขตเทศบาล,ภาคเหนือ,1255.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,263,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,571.67,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,264,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,986.51,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,265,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1137.29,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,266,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2200.79,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,267,ในเขตเทศบาล,ภาคใต้,245.59,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,268,ในเขตเทศบาล,ภาคใต้,493.12,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,269,นอกเขตเทศบาล,ภาคใต้,418.01,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,270,นอกเขตเทศบาล,ภาคใต้,918.12,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,271,ในเขตเทศบาล,กรุงเทพมหานคร,864.67,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,272,ในเขตเทศบาล,กรุงเทพมหานคร,1456.67,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,273,ในเขตเทศบาล,ภาคกลาง,793.65,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,274,ในเขตเทศบาล,ภาคกลาง,1443.43,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,275,นอกเขตเทศบาล,ภาคกลาง,901.06,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,276,นอกเขตเทศบาล,ภาคกลาง,1708.67,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,277,ในเขตเทศบาล,ภาคเหนือ,434.91,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,278,ในเขตเทศบาล,ภาคเหนือ,713.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,279,นอกเขตเทศบาล,ภาคเหนือ,673.2,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,280,นอกเขตเทศบาล,ภาคเหนือ,1284.93,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,281,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,615.77,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,282,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1067.72,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,283,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1247.88,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,284,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2418.78,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,285,ในเขตเทศบาล,ภาคใต้,252.27,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,286,ในเขตเทศบาล,ภาคใต้,517.07,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,287,นอกเขตเทศบาล,ภาคใต้,451.52,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,288,นอกเขตเทศบาล,ภาคใต้,984.87,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,289,ในเขตเทศบาล,กรุงเทพมหานคร,839.36,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,290,ในเขตเทศบาล,กรุงเทพมหานคร,1412.23,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,291,ในเขตเทศบาล,ภาคกลาง,756.11,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,292,ในเขตเทศบาล,ภาคกลาง,1407.34,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,293,นอกเขตเทศบาล,ภาคกลาง,880.71,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,294,นอกเขตเทศบาล,ภาคกลาง,1661.52,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,295,ในเขตเทศบาล,ภาคเหนือ,421.05,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,296,ในเขตเทศบาล,ภาคเหนือ,699.12,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,297,นอกเขตเทศบาล,ภาคเหนือ,696.65,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,298,นอกเขตเทศบาล,ภาคเหนือ,1297.39,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,299,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,601.05,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,300,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1057.84,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,301,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1289.51,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,302,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2481.44,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,303,ในเขตเทศบาล,ภาคใต้,262.96,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,304,ในเขตเทศบาล,ภาคใต้,500.18,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 1,305,นอกเขตเทศบาล,ภาคใต้,401.34,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 1,306,นอกเขตเทศบาล,ภาคใต้,946.62,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,307,ในเขตเทศบาล,กรุงเทพมหานคร,795.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,308,ในเขตเทศบาล,กรุงเทพมหานคร,1455.81,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,309,ในเขตเทศบาล,ภาคกลาง,797.35,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,310,ในเขตเทศบาล,ภาคกลาง,1442.42,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,311,นอกเขตเทศบาล,ภาคกลาง,897.13,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,312,นอกเขตเทศบาล,ภาคกลาง,1672.83,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,313,ในเขตเทศบาล,ภาคเหนือ,425.09,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,314,ในเขตเทศบาล,ภาคเหนือ,692.94,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,315,นอกเขตเทศบาล,ภาคเหนือ,666.55,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,316,นอกเขตเทศบาล,ภาคเหนือ,1355.18,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,317,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,605.27,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,318,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1016.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,319,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1286.08,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,320,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2372.43,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,321,ในเขตเทศบาล,ภาคใต้,266.17,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,322,ในเขตเทศบาล,ภาคใต้,494.77,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 2,323,นอกเขตเทศบาล,ภาคใต้,423.98,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 2,324,นอกเขตเทศบาล,ภาคใต้,984.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,325,ในเขตเทศบาล,กรุงเทพมหานคร,808.54,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,326,ในเขตเทศบาล,กรุงเทพมหานคร,1467.72,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,327,ในเขตเทศบาล,ภาคกลาง,837.88,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,328,ในเขตเทศบาล,ภาคกลาง,1548.85,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,329,นอกเขตเทศบาล,ภาคกลาง,925.81,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,330,นอกเขตเทศบาล,ภาคกลาง,1738.09,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,331,ในเขตเทศบาล,ภาคเหนือ,432.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,332,ในเขตเทศบาล,ภาคเหนือ,726.85,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,333,นอกเขตเทศบาล,ภาคเหนือ,699.07,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,334,นอกเขตเทศบาล,ภาคเหนือ,1312.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,335,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,609.42,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,336,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1032.32,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,337,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1204.82,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,338,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2280.04,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,339,ในเขตเทศบาล,ภาคใต้,268.93,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,340,ในเขตเทศบาล,ภาคใต้,502.13,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 3,341,นอกเขตเทศบาล,ภาคใต้,441.95,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 3,342,นอกเขตเทศบาล,ภาคใต้,997.74,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,343,ในเขตเทศบาล,กรุงเทพมหานคร,835.58,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,344,ในเขตเทศบาล,กรุงเทพมหานคร,1445.29,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,345,ในเขตเทศบาล,ภาคกลาง,834.58,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,346,ในเขตเทศบาล,ภาคกลาง,1579.99,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,347,นอกเขตเทศบาล,ภาคกลาง,954.65,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,348,นอกเขตเทศบาล,ภาคกลาง,1782.21,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,349,ในเขตเทศบาล,ภาคเหนือ,439.79,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,350,ในเขตเทศบาล,ภาคเหนือ,743.35,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,351,นอกเขตเทศบาล,ภาคเหนือ,736.84,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,352,นอกเขตเทศบาล,ภาคเหนือ,1307.99,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,353,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,617.17,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,354,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1069.17,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,355,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1279.94,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,356,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2439.22,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,357,ในเขตเทศบาล,ภาคใต้,267.88,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,358,ในเขตเทศบาล,ภาคใต้,503.65,พันคน,สำนักงานสถิติแห่งชาติ
2560,ชาย,ไตรมาส 4,359,นอกเขตเทศบาล,ภาคใต้,456.08,พันคน,สำนักงานสถิติแห่งชาติ
2560,หญิง,ไตรมาส 4,360,นอกเขตเทศบาล,ภาคใต้,1038.57,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,361,ในเขตเทศบาล,กรุงเทพมหานคร,824.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,362,ในเขตเทศบาล,กรุงเทพมหานคร,1457.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,363,ในเขตเทศบาล,ภาคกลาง,828.25,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,364,ในเขตเทศบาล,ภาคกลาง,1499.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,365,นอกเขตเทศบาล,ภาคกลาง,881.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,366,นอกเขตเทศบาล,ภาคกลาง,1739.19,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,367,ในเขตเทศบาล,ภาคเหนือ,431.3,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,368,ในเขตเทศบาล,ภาคเหนือ,709.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,369,นอกเขตเทศบาล,ภาคเหนือ,669.88,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,370,นอกเขตเทศบาล,ภาคเหนือ,1309.99,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,371,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,615.42,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,372,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1082.34,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,373,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1320.9,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,374,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2462.72,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,375,ในเขตเทศบาล,ภาคใต้,269.11,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,376,ในเขตเทศบาล,ภาคใต้,512.33,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 1,377,นอกเขตเทศบาล,ภาคใต้,427.52,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 1,378,นอกเขตเทศบาล,ภาคใต้,973.13,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,379,ในเขตเทศบาล,กรุงเทพมหานคร,799.6,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,380,ในเขตเทศบาล,กรุงเทพมหานคร,1466.35,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,381,ในเขตเทศบาล,ภาคกลาง,839.52,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,382,ในเขตเทศบาล,ภาคกลาง,1486.84,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,383,นอกเขตเทศบาล,ภาคกลาง,925.18,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,384,นอกเขตเทศบาล,ภาคกลาง,1756.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,385,ในเขตเทศบาล,ภาคเหนือ,431.59,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,386,ในเขตเทศบาล,ภาคเหนือ,696.17,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,387,นอกเขตเทศบาล,ภาคเหนือ,685.99,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,388,นอกเขตเทศบาล,ภาคเหนือ,1293.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,389,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,599.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,390,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1015.07,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,391,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1243.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,392,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2349.01,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,393,ในเขตเทศบาล,ภาคใต้,260.4,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,394,ในเขตเทศบาล,ภาคใต้,513.86,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 2,395,นอกเขตเทศบาล,ภาคใต้,415.33,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 2,396,นอกเขตเทศบาล,ภาคใต้,982.71,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,397,ในเขตเทศบาล,กรุงเทพมหานคร,801.2,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,398,ในเขตเทศบาล,กรุงเทพมหานคร,1460.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,399,ในเขตเทศบาล,ภาคกลาง,826.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,400,ในเขตเทศบาล,ภาคกลาง,1536.89,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,401,นอกเขตเทศบาล,ภาคกลาง,926.1,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,402,นอกเขตเทศบาล,ภาคกลาง,1765.27,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,403,ในเขตเทศบาล,ภาคเหนือ,419.5,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,404,ในเขตเทศบาล,ภาคเหนือ,724.81,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,405,นอกเขตเทศบาล,ภาคเหนือ,683.47,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,406,นอกเขตเทศบาล,ภาคเหนือ,1288.62,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,407,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,574.56,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,408,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,982.32,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,409,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1168.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,410,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2228.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,411,ในเขตเทศบาล,ภาคใต้,263.83,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,412,ในเขตเทศบาล,ภาคใต้,515.43,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 3,413,นอกเขตเทศบาล,ภาคใต้,428.15,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 3,414,นอกเขตเทศบาล,ภาคใต้,1003.52,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,415,ในเขตเทศบาล,กรุงเทพมหานคร,840.25,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,416,ในเขตเทศบาล,กรุงเทพมหานคร,1451.28,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,417,ในเขตเทศบาล,ภาคกลาง,842.56,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,418,ในเขตเทศบาล,ภาคกลาง,1525.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,419,นอกเขตเทศบาล,ภาคกลาง,924.18,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,420,นอกเขตเทศบาล,ภาคกลาง,1737.58,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,421,ในเขตเทศบาล,ภาคเหนือ,431.21,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,422,ในเขตเทศบาล,ภาคเหนือ,737.31,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,423,นอกเขตเทศบาล,ภาคเหนือ,700.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,424,นอกเขตเทศบาล,ภาคเหนือ,1306.34,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,425,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,601.91,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,426,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1022.07,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,427,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1264.34,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,428,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2371.91,พันคน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไตรมาส 4,429,ในเขตเทศบาล,ภาคใต้,273.9,พันคน,สำนักงานสถิติแห่งชาติ
2561,หญิง,ไตรมาส 4,430,ในเขตเทศบาล,ภาคใต้,526.01,พันคน,สำนักงานสถิติแห่งชาติ
