ชื่อสารคดี,_id,คำบรรยาย,เวลา,วันที่ออกอากาศ,ลำดับที่,URL
สารคดีเฉลิมพระเกียรติ อ่างเก็บน้ำห้วยปรือ จ.นครนายก   ,1," ""โครงการระบบผันน้ำ อ่างเก็บน้ำห้วยปรือ อ่างเก็บน้ำทรายทอง และอ่างเก็บน้ำคลองโบด อันเนื่องมาจากพระราชดำริ"" จังหวัดนครนายก เป็นโครงการเครือข่ายอ่างเก็บน้ำที่ใช้หลักการผันน้ำส่วนเกินของอ่างเก็บน้ำหลักไปยังอ่างเก็บน้ำเครือข่ายซึ่งตั้งอยู่ในพื้นที่ระดับต่ำกว่า หรือ ระบบอ่างพวง ซึ่งเป็นพระราชดำริพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร ในการบริหารจัดการทรัพยากรน้ำอย่างยั่งยืน และพระบาทสมเด็จพระเจ้าอยู่หัว มีพระราชปณิธานในการทรงสืบสาน รักษา และต่อยอด เพื่อพัฒนาคุณภาพชีวิตของราษฎรให้ดียิ่งขึ้น ติดตามได้ในสารคดีเฉลิมพระเกียรติ (ค่ะ/ครับ)  ",5.54 นาที,8-ก.ย.-68,1,https://youtu.be/3y_P_qukaRY
