VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
2286.46,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,20,หญิง,พันคน,ภาคใต้,2561
2847.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,21,ชาย,พันคน,กรุงเทพมหานคร,2561
2493.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,22,หญิง,พันคน,กรุงเทพมหานคร,2561
6425.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,23,ชาย,พันคน,ภาคกลาง,2561
5378.42,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,24,หญิง,พันคน,ภาคกลาง,2561
3469.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,25,ชาย,พันคน,ภาคเหนือ,2561
2909.15,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,26,หญิง,พันคน,ภาคเหนือ,2561
5449.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,27,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2561
4573.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,28,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2561
2906.79,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,29,ชาย,พันคน,ภาคใต้,2561
2271.89,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,30,หญิง,พันคน,ภาคใต้,2561
2810.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,31,ชาย,พันคน,กรุงเทพมหานคร,2561
2506.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,32,หญิง,พันคน,กรุงเทพมหานคร,2561
6433.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,33,ชาย,พันคน,ภาคกลาง,2561
5442.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,34,หญิง,พันคน,ภาคกลาง,2561
3439.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,35,ชาย,พันคน,ภาคเหนือ,2561
2878.84,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,36,หญิง,พันคน,ภาคเหนือ,2561
5327.24,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,37,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2561
4392.58,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,38,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2561
2880.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,39,ชาย,พันคน,ภาคใต้,2561
2269.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,40,หญิง,พันคน,ภาคใต้,2561
2809.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,41,ชาย,พันคน,กรุงเทพมหานคร,2562
2506.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,42,หญิง,พันคน,กรุงเทพมหานคร,2562
6475.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,43,ชาย,พันคน,ภาคกลาง,2562
5509.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,44,หญิง,พันคน,ภาคกลาง,2562
3404.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,45,ชาย,พันคน,ภาคเหนือ,2562
2948.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,46,หญิง,พันคน,ภาคเหนือ,2562
5217.04,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,47,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
4260.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,48,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
2899.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,49,ชาย,พันคน,ภาคใต้,2562
2332.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,50,หญิง,พันคน,ภาคใต้,2562
2836.76,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,51,ชาย,พันคน,กรุงเทพมหานคร,2562
2521.23,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,52,หญิง,พันคน,กรุงเทพมหานคร,2562
6479.56,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,53,ชาย,พันคน,ภาคกลาง,2562
5491.16,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,54,หญิง,พันคน,ภาคกลาง,2562
3397.13,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,55,ชาย,พันคน,ภาคเหนือ,2562
2867.31,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,56,หญิง,พันคน,ภาคเหนือ,2562
5301.36,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,57,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
4300.39,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,58,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
2901.25,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,59,ชาย,พันคน,ภาคใต้,2562
2323.99,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,60,หญิง,พันคน,ภาคใต้,2562
2812.12,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,61,ชาย,พันคน,กรุงเทพมหานคร,2562
2504.06,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,62,หญิง,พันคน,กรุงเทพมหานคร,2562
6452.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,63,ชาย,พันคน,ภาคกลาง,2562
5387.07,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,64,หญิง,พันคน,ภาคกลาง,2562
3356.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,65,ชาย,พันคน,ภาคเหนือ,2562
2823.96,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,66,หญิง,พันคน,ภาคเหนือ,2562
5278.37,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,67,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
4262.82,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,68,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
2851.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,69,ชาย,พันคน,ภาคใต้,2562
2229.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,70,หญิง,พันคน,ภาคใต้,2562
2810.58,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,71,ชาย,พันคน,กรุงเทพมหานคร,2562
2495.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,72,หญิง,พันคน,กรุงเทพมหานคร,2562
6466.15,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,73,ชาย,พันคน,ภาคกลาง,2562
5465.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,74,หญิง,พันคน,ภาคกลาง,2562
3380.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,75,ชาย,พันคน,ภาคเหนือ,2562
2808.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,76,หญิง,พันคน,ภาคเหนือ,2562
5173.82,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,77,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
4260.51,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,78,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2562
2875.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,79,ชาย,พันคน,ภาคใต้,2562
2231.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,80,หญิง,พันคน,ภาคใต้,2562
2799.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,81,ชาย,พันคน,กรุงเทพมหานคร,2563
2538.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,82,หญิง,พันคน,กรุงเทพมหานคร,2563
6535.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,83,ชาย,พันคน,ภาคกลาง,2563
5515.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,84,หญิง,พันคน,ภาคกลาง,2563
3331.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,85,ชาย,พันคน,ภาคเหนือ,2563
2830.56,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,86,หญิง,พันคน,ภาคเหนือ,2563
5137.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,87,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
4205.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,88,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
2920.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,89,ชาย,พันคน,ภาคใต้,2563
2376.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,90,หญิง,พันคน,ภาคใต้,2563
2804.56,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,91,ชาย,พันคน,กรุงเทพมหานคร,2563
2516.99,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,92,หญิง,พันคน,กรุงเทพมหานคร,2563
6517.53,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,93,ชาย,พันคน,ภาคกลาง,2563
5475.82,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,94,หญิง,พันคน,ภาคกลาง,2563
3353.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,95,ชาย,พันคน,ภาคเหนือ,2563
2753.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,96,หญิง,พันคน,ภาคเหนือ,2563
5283.35,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,97,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
4219.76,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,98,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
2914.97,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,99,ชาย,พันคน,ภาคใต้,2563
2332.45,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,100,หญิง,พันคน,ภาคใต้,2563
2843.01,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,101,ชาย,พันคน,กรุงเทพมหานคร,2563
2561.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,102,หญิง,พันคน,กรุงเทพมหานคร,2563
6529.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,103,ชาย,พันคน,ภาคกลาง,2563
5496.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,104,หญิง,พันคน,ภาคกลาง,2563
3418.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,105,ชาย,พันคน,ภาคเหนือ,2563
2888.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,106,หญิง,พันคน,ภาคเหนือ,2563
5334.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,107,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
4431.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,108,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
2880.67,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,109,ชาย,พันคน,ภาคใต้,2563
2340.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,110,หญิง,พันคน,ภาคใต้,2563
2859.91,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,111,ชาย,พันคน,กรุงเทพมหานคร,2563
2622.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,112,หญิง,พันคน,กรุงเทพมหานคร,2563
6629.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,113,ชาย,พันคน,ภาคกลาง,2563
5603.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,114,หญิง,พันคน,ภาคกลาง,2563
3408.38,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,115,ชาย,พันคน,ภาคเหนือ,2563
2899.89,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,116,หญิง,พันคน,ภาคเหนือ,2563
5350.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,117,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
4464.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,118,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
2919.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,119,ชาย,พันคน,ภาคใต้,2563
2327.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,120,หญิง,พันคน,ภาคใต้,2563
2894.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,121,ชาย,พันคน,กรุงเทพมหานคร,2564
2676.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,122,หญิง,พันคน,กรุงเทพมหานคร,2564
6604.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,123,ชาย,พันคน,ภาคกลาง,2564
5633.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,124,หญิง,พันคน,ภาคกลาง,2564
3419.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,125,ชาย,พันคน,ภาคเหนือ,2564
2874.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,126,หญิง,พันคน,ภาคเหนือ,2564
5173.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,127,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
4188.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,128,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
2900.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,129,ชาย,พันคน,ภาคใต้,2564
2382.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,130,หญิง,พันคน,ภาคใต้,2564
2880.13,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,131,ชาย,พันคน,กรุงเทพมหานคร,2564
2633.52,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,132,หญิง,พันคน,กรุงเทพมหานคร,2564
6593.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,133,ชาย,พันคน,ภาคกลาง,2564
5616.88,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,134,หญิง,พันคน,ภาคกลาง,2564
3392.62,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,135,ชาย,พันคน,ภาคเหนือ,2564
2827.48,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,136,หญิง,พันคน,ภาคเหนือ,2564
5247.38,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,137,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
4296.48,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,138,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
2909.44,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,139,ชาย,พันคน,ภาคใต้,2564
2381.05,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,140,หญิง,พันคน,ภาคใต้,2564
2813.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,141,ชาย,พันคน,กรุงเทพมหานคร,2564
2570.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,142,หญิง,พันคน,กรุงเทพมหานคร,2564
6583.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,143,ชาย,พันคน,ภาคกลาง,2564
5462.28,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,144,หญิง,พันคน,ภาคกลาง,2564
3390.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,145,ชาย,พันคน,ภาคเหนือ,2564
2841.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,146,หญิง,พันคน,ภาคเหนือ,2564
5298.18,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,147,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
4455.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,148,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
2898.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,149,ชาย,พันคน,ภาคใต้,2564
2327.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,150,หญิง,พันคน,ภาคใต้,2564
2836.51,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,151,ชาย,พันคน,กรุงเทพมหานคร,2564
2659.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,152,หญิง,พันคน,กรุงเทพมหานคร,2564
6593.14,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,153,ชาย,พันคน,ภาคกลาง,2564
5472.61,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,154,หญิง,พันคน,ภาคกลาง,2564
3366.84,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,155,ชาย,พันคน,ภาคเหนือ,2564
2845.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,156,หญิง,พันคน,ภาคเหนือ,2564
5250.42,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,157,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
4399.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,158,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
2907.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,159,ชาย,พันคน,ภาคใต้,2564
2299.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,160,หญิง,พันคน,ภาคใต้,2564
2939.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,161,ชาย,พันคน,กรุงเทพมหานคร,2565
2785.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,162,หญิง,พันคน,กรุงเทพมหานคร,2565
6908.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,163,ชาย,พันคน,ภาคกลาง,2565
6066.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,164,หญิง,พันคน,ภาคกลาง,2565
3360.94,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,165,ชาย,พันคน,ภาคเหนือ,2565
2883.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,166,หญิง,พันคน,ภาคเหนือ,2565
5152.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,167,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
4178.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,168,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
2939.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,169,ชาย,พันคน,ภาคใต้,2565
2403.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,170,หญิง,พันคน,ภาคใต้,2565
2939.16,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,171,ชาย,พันคน,กรุงเทพมหานคร,2565
2766.84,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,172,หญิง,พันคน,กรุงเทพมหานคร,2565
6927.32,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,173,ชาย,พันคน,ภาคกลาง,2565
6044.57,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,174,หญิง,พันคน,ภาคกลาง,2565
3043.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,175,ชาย,พันคน,กรุงเทพมหานคร,2567
2786.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,176,หญิง,พันคน,กรุงเทพมหานคร,2567
7222.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,177,ชาย,พันคน,ภาคกลาง,2567
6280.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,178,หญิง,พันคน,ภาคกลาง,2567
3399.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,179,ชาย,พันคน,ภาคเหนือ,2567
2894.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,180,หญิง,พันคน,ภาคเหนือ,2567
5092.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,181,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
4104.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,182,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
2964.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,183,ชาย,พันคน,ภาคใต้,2567
2438.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,184,หญิง,พันคน,ภาคใต้,2567
3032.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,185,ชาย,พันคน,กรุงเทพมหานคร,2567
2797.91,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,186,หญิง,พันคน,กรุงเทพมหานคร,2567
7229.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,187,ชาย,พันคน,ภาคกลาง,2567
6305.56,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,188,หญิง,พันคน,ภาคกลาง,2567
3324.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,189,ชาย,พันคน,ภาคเหนือ,2567
2836.88,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,190,หญิง,พันคน,ภาคเหนือ,2567
5110.42,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,191,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
4169.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,192,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
2979.85,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,193,ชาย,พันคน,ภาคใต้,2567
2392.86,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,194,หญิง,พันคน,ภาคใต้,2567
2979.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,195,ชาย,พันคน,กรุงเทพมหานคร,2567
2777.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,196,หญิง,พันคน,กรุงเทพมหานคร,2567
7180.15,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,197,ชาย,พันคน,ภาคกลาง,2567
6319.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,198,หญิง,พันคน,ภาคกลาง,2567
3349.59,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,199,ชาย,พันคน,ภาคเหนือ,2567
2829.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,200,หญิง,พันคน,ภาคเหนือ,2567
5200.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,201,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
4466.55,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,202,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
2980.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,203,ชาย,พันคน,ภาคใต้,2567
2398.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,204,หญิง,พันคน,ภาคใต้,2567
3000.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,205,ชาย,พันคน,กรุงเทพมหานคร,2567
2770.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,206,หญิง,พันคน,กรุงเทพมหานคร,2567
7253.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,207,ชาย,พันคน,ภาคกลาง,2567
6337.55,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,208,หญิง,พันคน,ภาคกลาง,2567
3397.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,209,ชาย,พันคน,ภาคเหนือ,2567
2871.89,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,210,หญิง,พันคน,ภาคเหนือ,2567
5178.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,211,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
4380.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,212,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
2957.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,213,ชาย,พันคน,ภาคใต้,2567
2390.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,214,หญิง,พันคน,ภาคใต้,2567
3010.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,215,ชาย,พันคน,กรุงเทพมหานคร,2568
2794.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,216,หญิง,พันคน,กรุงเทพมหานคร,2568
5058.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,217,ชาย,พันคน,ภาคกลาง,2568
4530.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,218,หญิง,พันคน,ภาคกลาง,2568
2412.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,219,ชาย,พันคน,ภาคใต้,2568
2009.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,220,หญิง,พันคน,ภาคใต้,2568
566.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,221,ชาย,พันคน,ภาคใต้ชายแดน,2568
424.39,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,222,หญิง,พันคน,ภาคใต้ชายแดน,2568
2189.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,223,ชาย,พันคน,ภาคตะวันออก,2568
1837.59,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,224,หญิง,พันคน,ภาคตะวันออก,2568
4997.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,225,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
4073.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,226,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3312.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,227,ชาย,พันคน,ภาคเหนือ,2568
