VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
2807.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,214,หญิง,พันคน,ภาคเหนือ,2568
2973.59,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,215,ชาย,พันคน,กรุงเทพมหานคร,2568
2756.61,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,216,หญิง,พันคน,กรุงเทพมหานคร,2568
5018.14,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,217,ชาย,พันคน,ภาคกลาง,2568
4471.52,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,218,หญิง,พันคน,ภาคกลาง,2568
2392.73,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,219,ชาย,พันคน,ภาคใต้,2568
1952.42,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,220,หญิง,พันคน,ภาคใต้,2568
552.45,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,221,ชาย,พันคน,ภาคใต้ชายแดน,2568
414.77,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,222,หญิง,พันคน,ภาคใต้ชายแดน,2568
2175.92,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,223,ชาย,พันคน,ภาคตะวันออก,2568
1824.15,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,224,หญิง,พันคน,ภาคตะวันออก,2568
4914.22,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,225,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
4081.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,226,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3228.81,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,227,ชาย,พันคน,ภาคเหนือ,2568
2753.67,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,228,หญิง,พันคน,ภาคเหนือ,2568
2935.59,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,229,ชาย,พันคน,กรุงเทพมหานคร,2568
2722.32,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,230,หญิง,พันคน,กรุงเทพมหานคร,2568
4965.78,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,231,ชาย,พันคน,ภาคกลาง,2568
4433.19,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,232,หญิง,พันคน,ภาคกลาง,2568
2388.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,233,ชาย,พันคน,ภาคใต้,2568
1990.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,234,หญิง,พันคน,ภาคใต้,2568
548.31,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,235,ชาย,พันคน,ภาคใต้ชายแดน,2568
410.74,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,236,หญิง,พันคน,ภาคใต้ชายแดน,2568
2191.41,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,237,ชาย,พันคน,ภาคตะวันออก,2568
1855.97,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,238,หญิง,พันคน,ภาคตะวันออก,2568
5021.35,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,239,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
4305.51,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,240,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3255.36,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,241,ชาย,พันคน,ภาคเหนือ,2568
2827.37,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,242,หญิง,พันคน,ภาคเหนือ,2568
2939.13,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,243,ชาย,พันคน,กรุงเทพมหานคร,2568
2715.12,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,244,หญิง,พันคน,กรุงเทพมหานคร,2568
4968.45,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,245,ชาย,พันคน,ภาคกลาง,2568
4438.24,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,246,หญิง,พันคน,ภาคกลาง,2568
2395.89,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,247,ชาย,พันคน,ภาคใต้,2568
1972.96,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,248,หญิง,พันคน,ภาคใต้,2568
548.85,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,249,ชาย,พันคน,ภาคใต้ชายแดน,2568
398.96,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,250,หญิง,พันคน,ภาคใต้ชายแดน,2568
2227.34,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,251,ชาย,พันคน,ภาคตะวันออก,2568
1856.65,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,252,หญิง,พันคน,ภาคตะวันออก,2568
5005.92,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,253,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
4245.85,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,254,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3245.08,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,255,ชาย,พันคน,ภาคเหนือ,2568
2794.36,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,256,หญิง,พันคน,ภาคเหนือ,2568
