ประเภทกฎหมาย,ประเภทใบอนุญาต,ประเภทพื้นที่,จำนวน
การขนส่งทางบก,ผู้ขับรถทุกประเภทชนิดที่ 2,กรุงเทพฯ,84870
การขนส่งทางบก,ผู้ขับรถทุกประเภทชนิดที่ 2,ส่วนภูมิภาค,665207
การขนส่งทางบก,ผู้ขับรถทุกประเภทชนิดที่ 3,กรุงเทพฯ,13743
การขนส่งทางบก,ผู้ขับรถทุกประเภทชนิดที่ 3,ส่วนภูมิภาค,247107
การขนส่งทางบก,ผู้ขับรถทุกประเภทชนิดที่ 4,กรุงเทพฯ,8619
การขนส่งทางบก,ผู้ขับรถทุกประเภทชนิดที่ 4,ส่วนภูมิภาค,127465
การขนส่งทางบก,ผู้เก็บค่าโดยสาร,กรุงเทพฯ,7428
การขนส่งทางบก,ผู้เก็บค่าโดยสาร,ส่วนภูมิภาค,3258
การขนส่งทางบก,นายตรวจ,กรุงเทพฯ,239
การขนส่งทางบก,นายตรวจ,ส่วนภูมิภาค,120
การขนส่งทางบก,ผู้บริการ,กรุงเทพฯ,528
การขนส่งทางบก,ผู้บริการ,ส่วนภูมิภาค,923
ล้อเลื่อน,รถจักรยานสองล้อตลอดชีพ,กรุงเทพฯ,2322
ล้อเลื่อน,รถจักรยานสองล้อตลอดชีพ,ส่วนภูมิภาค,15953
