ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2566,มีนาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7430,6125,406,9,0,248,6,698,6,0,88,672
2566,มีนาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,261,172,3,8,1,15,0,30,3,0,4,37
2566,มีนาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5391,4554,240,15,2,130,2,481,0,0,118,414
2566,มีนาคม,กระบี่,รย. 4 รถยนต์สามล้อส่วนบุคคล,3,3,0,1,0,1,0,0,0,0,0,0
2566,มีนาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,1,0,0,0,0,0,0,0,0,1,0
2566,มีนาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,7,7,1,0,0,0,0,0,0,0,0,0
2566,มีนาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,46,43,8,0,5,0,0,2,0,0,0,1
2566,มีนาคม,กระบี่,รย. 12 รถจักรยานยนต์,10386,8803,1696,199,2,523,3,735,44,0,66,612
2566,มีนาคม,กระบี่,รย. 13 รถแทร็กเตอร์,63,48,3,1,0,3,0,1,3,0,0,5
2566,มีนาคม,กระบี่,รย. 14 รถบดถนน,7,3,0,0,0,0,0,0,1,0,0,1
2566,มีนาคม,กระบี่,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0
2566,มีนาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,22,21,0,0,0,1,0,0,0,0,0,0
2566,มีนาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,8,2,0,0,6,0,0,0,0,0,0,0
2566,มีนาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,374255,291371,36331,928,226,4989,714,65305,598,183,4870,54497
2566,มีนาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,13772,9593,1057,231,36,178,34,2476,204,57,326,2253
