ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,ธันวาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5214,4306,143,5,5,204,4,393,2,0,70,435
2567,ธันวาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,198,146,4,1,2,8,0,10,16,0,0,30
2567,ธันวาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3730,3176,24,14,5,115,2,255,2,0,72,242
2567,ธันวาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,6,6,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,5,4,0,0,0,0,0,0,0,0,0,1
2567,ธันวาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,39,34,4,0,1,1,0,2,0,0,1,1
2567,ธันวาคม,กระบี่,รย. 12 รถจักรยานยนต์,9303,7826,1463,113,0,430,2,763,2,0,82,658
2567,ธันวาคม,กระบี่,รย. 13 รถแทร็กเตอร์,49,40,0,1,0,4,0,0,0,0,0,4
2567,ธันวาคม,กระบี่,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,18,17,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,23,9,0,0,14,0,0,0,0,0,0,0
2567,ธันวาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,277551,215527,14743,880,493,4015,576,47588,491,127,3051,44259
2567,ธันวาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,9983,7211,579,155,28,97,23,1836,78,8,185,1556
2567,ธันวาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,63302,49962,2001,239,606,1429,231,9373,249,12,2062,9313
2567,ธันวาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,44,40,1,0,0,0,0,3,0,0,4,1
2567,ธันวาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5280,4170,209,63,3,6,14,911,5,0,288,385
2567,ธันวาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),37,37,0,0,0,0,0,2,0,0,2,0
2567,ธันวาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,412,380,0,7,0,0,0,27,0,3,35,47
2567,ธันวาคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,4,4,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,138,121,17,0,1,0,5,8,0,0,6,8
2567,ธันวาคม,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,1,1,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,209397,176616,32166,1888,276,3548,202,21873,5772,28,1589,26912
2567,ธันวาคม,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,22549,21692,1151,35,0,225,11,702,30,1,6,883
2567,ธันวาคม,กรุงเทพมหานคร,รย. 14 รถบดถนน,164,133,13,1,0,2,0,17,2,0,0,14
2567,ธันวาคม,กรุงเทพมหานคร,รย. 16 รถพ่วง,154,130,65,1,0,0,0,3,0,0,0,8
2567,ธันวาคม,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,4010,3640,41,4,257,0,0,58,21,0,23,123
2567,ธันวาคม,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,94,55,0,0,29,0,0,5,0,0,2,4
2567,ธันวาคม,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7928,6732,77,13,0,324,16,462,1,2,98,534
2567,ธันวาคม,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,245,185,1,0,0,4,0,4,0,0,5,10
2567,ธันวาคม,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6311,5532,27,16,0,212,3,306,6,2,125,370
2567,ธันวาคม,กาญจนบุรี,รย. 12 รถจักรยานยนต์,15168,13690,1178,177,3,615,4,636,18,1,88,652
2567,ธันวาคม,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,252,216,10,2,0,12,0,12,1,0,0,8
2567,ธันวาคม,กาญจนบุรี,รย. 14 รถบดถนน,4,4,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กาญจนบุรี,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
2567,ธันวาคม,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,26,25,1,0,0,0,0,0,2,0,0,1
2567,ธันวาคม,กาญจนบุรี,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,1,0,0,0,0,0,0,0
2567,ธันวาคม,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5638,4874,78,12,0,230,24,348,7,0,54,409
2567,ธันวาคม,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,205,157,1,0,1,6,0,8,1,0,3,25
