ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,กรกฎาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6326,5330,228,18,3,213,8,454,5,1,64,438
2568,กรกฎาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,207,158,3,5,4,12,0,15,8,0,4,19
2568,กรกฎาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4504,3852,101,18,1,143,2,297,3,0,100,286
2568,กรกฎาคม,กระบี่,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,1,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,1,0,0,0,0,0,0,0,0,1,0
2568,กรกฎาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,4,3,0,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,38,37,1,0,1,0,0,0,0,0,0,0
2568,กรกฎาคม,กระบี่,รย. 12 รถจักรยานยนต์,9404,7651,1224,161,2,561,0,978,2,0,108,666
2568,กรกฎาคม,กระบี่,รย. 13 รถแทร็กเตอร์,57,49,0,0,0,2,0,0,0,0,0,1
2568,กรกฎาคม,กระบี่,รย. 14 รถบดถนน,1,0,0,0,0,0,0,0,0,0,0,0
2568,กรกฎาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,17,15,0,0,2,0,0,0,0,0,0,0
2568,กรกฎาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,41,18,0,0,19,0,0,0,0,0,0,0
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,333941,263045,24959,1023,675,3950,610,51481,1037,162,3224,52212
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,15304,11833,897,164,23,110,21,2167,123,14,253,1948
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,71569,57096,2732,647,71,1137,220,10450,415,22,2418,10584
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,42,38,4,0,0,0,0,1,1,0,1,3
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5856,5040,341,50,4,6,9,584,7,1,191,592
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),40,38,0,0,0,0,0,3,0,0,5,5
2568,กรกฎาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,953,933,0,5,0,0,0,39,0,2,58,166
